English,Kannada
generalised associative law,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಸಹಾಯಕ ಕಾನೂನು
generalised continuum hypothesis,ಸಾಮಾನ್ಯೀಕೃತ ನಿರಂತರ ಕಲ್ಪನೆ
generalised convex function,ಸಾಮಾನ್ಯೀಕೃತ ಪೀನ ಕಾರ್ಯ
generalised coordinates,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ನಿರ್ದೇಶಾಂಕಗಳು
generalised eigen value problem,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಐಜೆನ್ ಮೌಲ್ಯದ ಸಮಸ್ಯೆ
general convergence theorem,ಸಾಮಾನ್ಯ ಒಮ್ಮುಖ ಪ್ರಮೇಯ
general equation,ಸಾಮಾನ್ಯ ಸಮೀಕರಣ
general factor,ಸಾಮಾನ್ಯ ಅಂಶ
general form,ಸಾಮಾನ್ಯ ರೂಪ
general formula,ಸಾಮಾನ್ಯ ಸೂತ್ರ
general game,ಸಾಮಾನ್ಯ ಆಟ
general inference,ಸಾಮಾನ್ಯ ತೀರ್ಮಾನ
general integral,ಸಾಮಾನ್ಯ ಅವಿಭಾಜ್ಯ
generalization,ಸಾಮಾನ್ಯೀಕರಣ
generalised associative law,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಸಹಾಯಕ ಕಾನೂನು
generalised continuum hypothesis,ಸಾಮಾನ್ಯೀಕೃತ ನಿರಂತರ ಕಲ್ಪನೆ
generalised convex function,ಸಾಮಾನ್ಯೀಕೃತ ಪೀನ ಕಾರ್ಯ
generalised coordinates,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ನಿರ್ದೇಶಾಂಕಗಳು
generalised eigen value problem,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಐಜೆನ್ ಮೌಲ್ಯದ ಸಮಸ್ಯೆ
generic name,ಸಾಮಾನ್ಯ ಹೆಸರು
genus of surface,ಮೇಲ್ಮೈಯ ಕುಲ
geodesic,ಜಿಯೋಡೆಸಿಕ್
geometrical,ಜ್ಯಾಮಿತೀಯ
geometrical construction,ಜ್ಯಾಮಿತೀಯ ನಿರ್ಮಾಣ
geometrical mean,ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ
geometrical multiplicity,ಜ್ಯಾಮಿತೀಯ ಗುಣಾಕಾರ
geometrical probability,ಜ್ಯಾಮಿತೀಯ ಸಂಭವನೀಯತೆ
geometrical progression,ಜ್ಯಾಮಿತೀಯ ಪ್ರಗತಿ
geometrical series,ಜ್ಯಾಮಿತೀಯ ಸರಣಿ
geometrical shape,ಜ್ಯಾಮಿತೀಯ ಆಕಾರ
geometrico arithmetic series,ಜ್ಯಾಮಿತೀಯ ಅಂಕಗಣಿತದ ಸರಣಿ
geometry,ಜ್ಯಾಮಿತಿ
global maximum,ಜಾಗತಿಕ ಗರಿಷ್ಠ
global property,ಜಾಗತಿಕ ಆಸ್ತಿ
global minimum,ಜಾಗತಿಕ ಕನಿಷ್ಠ
global optimum,ಜಾಗತಿಕ ಅತ್ಯುತ್ತಮ
global property,ಜಾಗತಿಕ ಆಸ್ತಿ
global saddle point,ಜಾಗತಿಕ ಸ್ಯಾಡಲ್ ಪಾಯಿಂಟ್
goodness of fit,ಯೋಗ್ಯತೆಯ ಒಳ್ಳೆಯತನ
grade correlation,ದರ್ಜೆಯ ಪರಸ್ಪರ ಸಂಬಂಧ
graded data,ಶ್ರೇಣೀಕೃತ ಡೇಟಾ
gradient,ಗ್ರೇಡಿಯಂಟ್
gradient density,ಗ್ರೇಡಿಯಂಟ್ ಸಾಂದ್ರತೆ
gradient of line,ಸಾಲಿನ ಗ್ರೇಡಿಯಂಟ್
gradient of velocity,ವೇಗದ ಗ್ರೇಡಿಯಂಟ್
gradient vector,ಗ್ರೇಡಿಯಂಟ್ ವೆಕ್ಟರ್
gradient velocity,ಗ್ರೇಡಿಯಂಟ್ ವೇಗ
grading,ಶ್ರೇಣೀಕರಣ
grading analysis,ಶ್ರೇಣೀಕರಣ ವಿಶ್ಲೇಷಣೆ
gram,ಗ್ರಾಂ
Gram determinant,ಗ್ರಾಂ ಡಿಟರ್ಮಿನೆಂಟ್
Gram - Schmidt orthogonalization process,ಗ್ರಾಂ - ಸ್ಮಿತ್ ಆರ್ಥೋಗೋನಲೈಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ
grand mean,ದೊಡ್ಡ ಸರಾಸರಿ
grand total,ದೊಡ್ಡ ಒಟ್ಟು
graph,ಗ್ರಾಫ್
graphic,ಗ್ರಾಫಿಕ್
graphical,ಚಿತ್ರಾತ್ಮಕ
graphical computation,ಚಿತ್ರಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ
graphical construction,ಚಿತ್ರಾತ್ಮಕ ನಿರ್ಮಾಣ
graphical integration,ಚಿತ್ರಾತ್ಮಕ ಏಕೀಕರಣ
graphical interpolation,ಚಿತ್ರಾತ್ಮಕ ಇಂಟರ್ಪೋಲೇಷನ್
graphical method,ಚಿತ್ರಾತ್ಮಕ ವಿಧಾನ
graphical representation,ಚಿತ್ರಾತ್ಮಕ ಪ್ರಾತಿನಿಧ್ಯ
graphic expression,ಗ್ರಾಫಿಕ್ ಅಭಿವ್ಯಕ್ತಿ
graph paper,ಗ್ರಾಫ್ ಪೇಪರ್
gravitation,ಗುರುತ್ವಾಕರ್ಷಣೆ
gravitational accelaration,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವೇಗವರ್ಧನೆ
gravitational attraction,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಆಕರ್ಷಣೆ
gravitational constant,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸ್ಥಿರ
gravitational curvature,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವಕ್ರತೆ
gravitational force,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಶಕ್ತಿ
gravitational pull,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಎಳೆತ
gravity,ಗುರುತ್ವಾಕರ್ಷಣೆ
great bear,ದೊಡ್ಡ ಕರಡಿ
great circle,ದೊಡ್ಡ ವೃತ್ತ
great - circle plane,ಗ್ರೇಟ್ - ಸರ್ಕಲ್ ಪ್ಲೇನ್
great circle route,ದೊಡ್ಡ ವೃತ್ತದ ಮಾರ್ಗ
greatest common measure,ದೊಡ್ಡ ಸಾಮಾನ್ಯ ಅಳತೆ
greatest element,ಶ್ರೇಷ್ಠ ಅಂಶ
greatest lower bound,ಅತ್ಯಂತ ಕಡಿಮೆ ಬೌಂಡ್
great number,ದೊಡ್ಡ ಸಂಖ್ಯೆ
great triangle,ದೊಡ್ಡ ತ್ರಿಕೋನ
Gregorian calendar,ಗ್ರೆಗೋರಿಯನ್ ಕ್ಯಾಲೆಂಡರ್
Gregorian correction,ಗ್ರೆಗೋರಿಯನ್ ತಿದ್ದುಪಡಿ
Gregory formula,ಗ್ರೆಗೊರಿ ಸೂತ್ರ
Gregory - Newton formula,ಗ್ರೆಗೊರಿ - ನ್ಯೂಟನ್ ಸೂತ್ರ
Gregory series,ಗ್ರೆಗೊರಿ ಸರಣಿ
gross,ಒಟ್ಟು
gross correlation,ಸ್ಥೂಲವಾದ ಪರಸ್ಪರ ಸಂಬಂಧ
gross error,ಒಟ್ಟು ದೋಷ
gross income,ಒಟ್ಟು ಆದಾಯ
group,ಗುಂಪು
group automorphism,ಗುಂಪು ಆಟೋಮಾರ್ಫಿಸಂ
group axiom,ಗುಂಪು ಮೂಲತತ್ವ
group control,ಗುಂಪು ನಿಯಂತ್ರಣ
grouped series,ಗುಂಪು ಸರಣಿ
group of symmetries,ಸಮ್ಮಿತಿಗಳ ಗುಂಪು
group of transformation,ರೂಪಾಂತರದ ಗುಂಪು
groupoid,ಗ್ರೂಪಾಯ್ಡ್
group theoretical assumption,ಗುಂಪು ಸೈದ್ಧಾಂತಿಕ ಊಹೆ
group theory,ಗುಂಪು ಸಿದ್ಧಾಂತ
growth,ಬೆಳವಣಿಗೆ
growth formula,ಬೆಳವಣಿಗೆಯ ಸೂತ್ರ
growth rate,ಬೆಳವಣಿಗೆ ದರ
g-statistic,g-ಅಂಕಿಅಂಶ
guessed average,ಸರಾಸರಿ ಊಹಿಸಲಾಗಿದೆ
half adder,ಅರ್ಧ ಆಡ್ಡರ್
half open interval,ಅರ್ಧ ತೆರೆದ ಮಧ್ಯಂತರ
half space,ಅರ್ಧ ಜಾಗ
Hamilton Cayley Theorem,ಹ್ಯಾಮಿಲ್ಟನ್ ಕೇಲಿ ಪ್ರಮೇಯ
Hamiltonian operator,ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ ಆಪರೇಟರ್
Hamilton's quaternion algebra,ಹ್ಯಾಮಿಲ್ಟನ್‌ನ ಕ್ವಾಟರ್ನಿಯನ್ ಬೀಜಗಣಿತ
harmonic,ಹಾರ್ಮೋನಿಕ್
harmonic envelope,ಹಾರ್ಮೋನಿಕ್ ಹೊದಿಕೆ
harmonic mean,ಹಾರ್ಮೋನಿಕ್ ಸರಾಸರಿ
harmonic progression,ಹಾರ್ಮೋನಿಕ್ ಪ್ರಗತಿ
harmonics,ಹಾರ್ಮೋನಿಕ್ಸ್
harmonic series,ಹಾರ್ಮೋನಿಕ್ ಸರಣಿ
height,ಎತ್ತರ
hemisphere,ಗೋಳಾರ್ಧದಲ್ಲಿ
hemispherical,ಅರ್ಧಗೋಳಾಕಾರದ
hemispherical projection,ಅರ್ಧಗೋಳದ ಪ್ರೊಜೆಕ್ಷನ್
heptagon,ಸಪ್ತಭುಜ
Hermitian conjugate operator,ಹರ್ಮಿಟಿಯನ್ ಕಾಂಜುಗೇಟ್ ಆಪರೇಟರ್
Hermitian form,ಹರ್ಮಿಟಿಯನ್ ರೂಪ
Hermitian matrix,ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
Hermitian operator,ಹರ್ಮಿಟಿಯನ್ ಆಪರೇಟರ್
Hermitian product,ಹರ್ಮಿಟಿಯನ್ ಉತ್ಪನ್ನ
Hermitian semigroup,ಹರ್ಮಿಟಿಯನ್ ಸೆಮಿಗ್ರೂಪ್
Hermitian space,ಹರ್ಮಿಟಿಯನ್ ಸ್ಪೇಸ್
Hermitian transformation,ಹರ್ಮಿಟಿಯನ್ ರೂಪಾಂತರ
Hess diagram,ಹೆಸ್ ರೇಖಾಚಿತ್ರ
Hessian matrix,ಹೆಸ್ಸಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
Hessian of function,ಕಾರ್ಯದ ಹೆಸ್ಸಿಯಾನ್
heterogeneity test,ವೈವಿಧ್ಯತೆಯ ಪರೀಕ್ಷೆ
heterogeneous,ವೈವಿಧ್ಯಮಯ
heterogeneous data,ವೈವಿಧ್ಯಮಯ ಡೇಟಾ
heterogeneous population,ವೈವಿಧ್ಯಮಯ ಜನಸಂಖ್ಯೆ
heuristic,ಹ್ಯೂರಿಸ್ಟಿಕ್
heuristically,ಹ್ಯೂರಿಸ್ಟಿಕ್ ಆಗಿ
hexagon,ಷಡ್ಭುಜಾಕೃತಿ
hexahedron,ಹೆಕ್ಸಾಹೆಡ್ರಾನ್
hierarchial subdivision,ಕ್ರಮಾನುಗತ ಉಪವಿಭಾಗ
hierarchy,ಕ್ರಮಾನುಗತ
high birth rate,ಹೆಚ್ಚಿನ ಜನನ ಪ್ರಮಾಣ
high death rate,ಹೆಚ್ಚಿನ ಸಾವಿನ ಪ್ರಮಾಣ
higher - age – group,ಹೆಚ್ಚಿನ - ವಯಸ್ಸು - ಗುಂಪು
higher order,ಹೆಚ್ಚಿನ ಆದೇಶ
highest order,ಅತ್ಯುನ್ನತ ಆದೇಶ
Hilbert cube,ಹಿಲ್ಬರ್ಟ್ ಕ್ಯೂಬ್
Hilbert space,ಹಿಲ್ಬರ್ಟ್ ಸ್ಪೇಸ್
H–invariant,H-ಅಸ್ಥಿರ
historigram,ಹಿಸ್ಟೋರಿಗ್ರಾಮ್
hollow cone,ಟೊಳ್ಳಾದ ಕೋನ್
homeomorphism,ಹೋಮಿಯೋಮಾರ್ಫಿಸಮ್
homogeneity,ಏಕರೂಪತೆ
homogeneous,ಏಕರೂಪದ
homogeneous data,ಏಕರೂಪದ ಡೇಟಾ
homogeneous difference equation,ಏಕರೂಪದ ವ್ಯತ್ಯಾಸ ಸಮೀಕರಣ
homomorphism,ಸಮರೂಪತೆ
horizontal,ಸಮತಲ
horizontal plane,ಸಮತಲ ಸಮತಲ
hour,ಗಂಟೆ
hydrodynamic,ಹೈಡ್ರೊಡೈನಾಮಿಕ್
hydrodynamics,ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್
hydromechanics,ಹೈಡ್ರೋಮೆಕಾನಿಕ್ಸ್
hydrostatic,ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್
hydrostatic balance,ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ ಸಮತೋಲನ
hydrostatics,ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್
hyperbola,ಹೈಪರ್ಬೋಲಾ
hyperboloid,ಹೈಪರ್ಬೋಲಾಯ್ಡ್
hyperboloid of one sheet,ಒಂದು ಹಾಳೆಯ ಹೈಪರ್ಬೋಲಾಯ್ಡ್
hyperboloid of revolution,ಕ್ರಾಂತಿಯ ಹೈಪರ್ಬೋಲಾಯ್ಡ್
hyperboloid of two sheets,ಎರಡು ಹಾಳೆಗಳ ಹೈಪರ್ಬೋಲಾಯ್ಡ್
hypergeometric distribution,ಹೈಪರ್ಜಿಯೊಮೆಟ್ರಿಕ್ ವಿತರಣೆ
hypergeometric series,ಹೈಪರ್ಜಿಯೊಮೆಟ್ರಿಕ್ ಸರಣಿ
hyperplane,ಹೈಪರ್ಪ್ಲೇನ್
hypersphere,ಅತಿಗೋಳ
hyper surface,ಹೈಪರ್ ಮೇಲ್ಮೈ
hypotenuse,ಹೈಪೊಟೆನ್ಯೂಸ್
hypothesis,ಕಲ್ಪನೆ
ideal basis,ಆದರ್ಶ ಆಧಾರ
ideal fluid,ಆದರ್ಶ ದ್ರವ
ideal gas,ಆದರ್ಶ ಅನಿಲ
identical eigen value,ಒಂದೇ ಐಜೆನ್ ಮೌಲ್ಯ
identically equal,ಒಂದೇ ಸಮನಾಗಿರುತ್ತದೆ
Identity,ಗುರುತು
identity element,ಗುರುತಿನ ಅಂಶ
identity function,ಗುರುತಿನ ಕಾರ್ಯ
"identity
 homomorphism",ಗುರುತಿನ ಸಮರೂಪತೆ
identity map,ಗುರುತಿನ ನಕ್ಷೆ
identity mapping,ಗುರುತಿನ ಮ್ಯಾಪಿಂಗ್
identity matrix,ಗುರುತಿನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
identity of a group,ಒಂದು ಗುಂಪಿನ ಗುರುತು
identity of a ring,ಉಂಗುರದ ಗುರುತು
identity operator,ಗುರುತಿನ ಆಪರೇಟರ್
identity period,ಗುರುತಿನ ಅವಧಿ
identity permutation,ಗುರುತಿನ ಕ್ರಮಪಲ್ಲಟನೆ
identity relation,ಗುರುತಿನ ಸಂಬಂಧ
identity transformation,ಗುರುತಿನ ರೂಪಾಂತರ
if and only if,ವೇಳೆ ಮತ್ತು ಮಾತ್ರ
if - then' computer,ವೇಳೆ - ನಂತರ &#39;ಕಂಪ್ಯೂಟರ್
ill condition,ಅನಾರೋಗ್ಯದ ಸ್ಥಿತಿ
ill-conditioned equation,ಅನಾರೋಗ್ಯಕರ ಸಮೀಕರಣ
ill-conditioned matrix,ಅನಾರೋಗ್ಯಕರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ill-conditioned polynomial,ಅನಾರೋಗ್ಯಕರ ಬಹುಪದೋಕ್ತಿ
ill-conditioned system,ಅಸಮರ್ಪಕ ವ್ಯವಸ್ಥೆ
illogical,ತರ್ಕಬದ್ಧವಲ್ಲದ
illustrate,ವಿವರಿಸಲು
illustration,ವಿವರಣೆ
image of a set,ಒಂದು ಸೆಟ್ನ ಚಿತ್ರ
image of a subset,ಉಪವಿಭಾಗದ ಚಿತ್ರ
image of point,ಬಿಂದುವಿನ ಚಿತ್ರ
image set,ಚಿತ್ರ ಸೆಟ್
Imaginary,ಕಾಲ್ಪನಿಕ
imaginary angle,ಕಾಲ್ಪನಿಕ ಕೋನ
imaginary circle,ಕಾಲ್ಪನಿಕ ವೃತ್ತ
imaginary circular points,ಕಾಲ್ಪನಿಕ ವೃತ್ತಾಕಾರದ ಬಿಂದುಗಳು
imaginary coefficient,ಕಾಲ್ಪನಿಕ ಗುಣಾಂಕ
imaginary coordinate,ಕಾಲ್ಪನಿಕ ನಿರ್ದೇಶಾಂಕ
imaginary homothetic,ಕಾಲ್ಪನಿಕ ಹೋಮೋಥೆಟಿಕ್
imaginary intersection,ಕಾಲ್ಪನಿಕ ಛೇದಕ
imaginary line,ಕಾಲ್ಪನಿಕ ಸಾಲು
imaginary number,ಕಾಲ್ಪನಿಕ ಸಂಖ್ಯೆ
imaginary point,ಕಾಲ್ಪನಿಕ ಬಿಂದು
imaginary root,ಕಾಲ್ಪನಿಕ ಮೂಲ
imaginary rotation,ಕಾಲ್ಪನಿಕ ತಿರುಗುವಿಕೆ
imaginary unit,ಕಾಲ್ಪನಿಕ ಘಟಕ
imbedding,ಒಳಸೇರಿಸುವಿಕೆ
impedance matrix,ಪ್ರತಿರೋಧ ಮ್ಯಾಟ್ರಿಕ್ಸ್
implicit,ಸೂಚ್ಯ
implicit function,ಸೂಚ್ಯ ಕಾರ್ಯ
implicit integration formula,ಸೂಚ್ಯ ಏಕೀಕರಣ ಸೂತ್ರ
improbable,ಅಸಂಭವ
improper,ಅನುಚಿತ
improper division,ಅನುಚಿತ ವಿಭಜನೆ
improper double integral (= infinite double integral),ಅನುಚಿತ ಡಬಲ್ ಅವಿಭಾಜ್ಯ (= ಅನಂತ ಡಬಲ್ ಇಂಟಿಗ್ರಲ್)
improper factor,ಅಸಮರ್ಪಕ ಅಂಶ
improper fraction,ಅಸಮರ್ಪಕ ಭಾಗ
improper maximum,ಅನುಚಿತ ಗರಿಷ್ಠ
improper minimum,ಅನುಚಿತ ಕನಿಷ್ಠ
improper rotation,ಅನುಚಿತ ತಿರುಗುವಿಕೆ
improvement matrix,ಸುಧಾರಣೆ ಮ್ಯಾಟ್ರಿಕ್ಸ್
impulse,ಉದ್ವೇಗ
impulsive force,ಹಠಾತ್ ಶಕ್ತಿ
impulsive pressure,ಹಠಾತ್ ಒತ್ತಡ
impulsive tension,ಹಠಾತ್ ಒತ್ತಡ
impulsive wrench,ಹಠಾತ್ ವ್ರೆಂಚ್
imputed cost,ಆಪಾದಿತ ವೆಚ್ಚ
inadequacy,ಅಸಮರ್ಪಕತೆ
incident wave,ಘಟನೆ ತರಂಗ
inclination of a vector,ವೆಕ್ಟರ್ನ ಒಲವು
inclination of orbit,ಕಕ್ಷೆಯ ಇಳಿಜಾರು
incline,ಇಳಿಜಾರು
inclined,ಒಲವು
inclined plane,ಇಳಿಜಾರಾದ ವಿಮಾನ
included,ಒಳಗೊಂಡಿತ್ತು
inclusion,ಸೇರ್ಪಡೆ
incomplete gamma function,ಅಪೂರ್ಣ ಗಾಮಾ ಕಾರ್ಯ
inconsistency,ಅಸಂಗತತೆ
inconsistent,ಅಸಮಂಜಸ
inconsistent statistic,ಅಸಮಂಜಸ ಅಂಕಿಅಂಶ
inconsistent system,ಅಸಮಂಜಸ ವ್ಯವಸ್ಥೆ
incorrect,ತಪ್ಪು
incorrect decision,ತಪ್ಪು ನಿರ್ಧಾರ
increase,ಹೆಚ್ಚಳ
increasing function,ಹೆಚ್ಚುತ್ತಿರುವ ಕಾರ್ಯ
increment,ಹೆಚ್ಚಳ
indefinite,ಅನಿರ್ದಿಷ್ಟ
indefinite form,ಅನಿರ್ದಿಷ್ಟ ರೂಪ
indefinite integral,ಅನಿರ್ದಿಷ್ಟ ಅವಿಭಾಜ್ಯ
indefinite matrix,ಅನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್
indefinite quadratic form,ಅನಿರ್ದಿಷ್ಟ ಚತುರ್ಭುಜ ರೂಪ
independence,ಸ್ವಾತಂತ್ರ್ಯ
independent event,ಸ್ವತಂತ್ರ ಘಟನೆ
independent function,ಸ್ವತಂತ್ರ ಕಾರ್ಯ
independent random variable,ಸ್ವತಂತ್ರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
independent variable,ಸ್ವತಂತ್ರ ವೇರಿಯಬಲ್
independent variate,ಸ್ವತಂತ್ರ ವೈವಿಧ್ಯ
indeterminacy,ಅನಿಶ್ಚಿತತೆ
indeterminate,ಅನಿರ್ದಿಷ್ಟ
indeterminate equation,ಅನಿರ್ದಿಷ್ಟ ಸಮೀಕರಣ
indeterminate form,ಅನಿರ್ದಿಷ್ಟ ರೂಪ
index,ಸೂಚ್ಯಂಕ
indexed by a set,ಒಂದು ಗುಂಪಿನಿಂದ ಸೂಚಿಸಲಾಗಿದೆ
indexed family,ಸೂಚ್ಯಂಕ ಕುಟುಂಬ
index number,ಸೂಚ್ಯಂಕ ಸಂಖ್ಯೆ
index of subgroup,ಉಪಗುಂಪಿನ ಸೂಚ್ಯಂಕ
index set,ಸೂಚ್ಯಂಕ ಸೆಟ್
indicatrix,ಸೂಚ್ಯಂಕ
indicial equation,ಸೂಚಕ ಸಮೀಕರಣ
indifference curve,ಉದಾಸೀನತೆ ರೇಖೆ
indirect differentiation,ಪರೋಕ್ಷ ವ್ಯತ್ಯಾಸ
indirect proof,ಪರೋಕ್ಷ ಪುರಾವೆ
indivisible,ಅವಿಭಾಜ್ಯ
induction,ಪ್ರವೇಶ
inductive,ಅನುಗಮನದ
inductive assumption,ಅನುಗಮನದ ಊಹೆ
inductive definition,ಅನುಗಮನದ ವ್ಯಾಖ್ಯಾನ
inductive inference,ಅನುಗಮನದ ನಿರ್ಣಯ
inequality,ಅಸಮಾನತೆ
inequality constraint,ಅಸಮಾನತೆಯ ನಿರ್ಬಂಧ
inequation,ಅಸಮಾನತೆ
inertia,ಜಡತ್ವ
inrtia force,inrtia ಬಲ
inertial,ಜಡತ್ವ
inexact differential,ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ
inflexion points,ಇನ್ಫ್ಲೆಕ್ಷನ್ ಪಾಯಿಂಟ್ಗಳು
infimum,ದುರ್ಬಲ
infinite,ಅನಂತ
infinite dimensional,ಅನಂತ ಆಯಾಮ
infinite dimensional vector space,ಅನಂತ ಆಯಾಮದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
infinite game,ಅನಂತ ಆಟ
infinite group,ಅನಂತ ಗುಂಪು
infinite integral,ಅನಂತ ಅವಿಭಾಜ್ಯ
infinite population,ಅನಂತ ಜನಸಂಖ್ಯೆ
infinite series,ಅನಂತ ಸರಣಿ
infinite set,ಅನಂತ ಸೆಟ್
infinitesimal,ಅಪರಿಮಿತ
infinitesimal element,ಅಪರಿಮಿತ ಅಂಶ
infinite space,ಅನಂತ ಜಾಗ
infinities,ಅನಂತತೆಗಳು
infinity,ಅನಂತ
inflation factor,ಹಣದುಬ್ಬರ ಅಂಶ
inflectional tangent,ವಿಭಕ್ತಿ ಸ್ಪರ್ಶಕ
inflectional focusing,ವಿಭಕ್ತಿ ಕೇಂದ್ರೀಕರಿಸುವಿಕೆ
inflexion,ಬಾಗುವಿಕೆ
inf of a function,ಒಂದು ಕಾರ್ಯದ inf
information matrix,ಮಾಹಿತಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
information processing,ಮಾಹಿತಿ ಸಂಸ್ಕರಣ
information science,ಮಾಹಿತಿ ವಿಜ್ಞಾನ
inhomogeneous,ಏಕರೂಪದ
inhomogeneous equation,ಏಕರೂಪದ ಸಮೀಕರಣ
inhomogeneous system,ಏಕರೂಪದ ವ್ಯವಸ್ಥೆ
initial,ಆರಂಭಿಕ
initial condition,ಆರಂಭಿಕ ಸ್ಥಿತಿ
initial line,ಆರಂಭಿಕ ಸಾಲು
initial point,ಆರಂಭಿಕ ಬಿಂದು
initial solution,ಆರಂಭಿಕ ಪರಿಹಾರ
initial velocity,ಆರಂಭಿಕ ವೇಗ
injective map,ಇಂಜೆಕ್ಟಿವ್ ನಕ್ಷೆ
injective mapping,ಇಂಜೆಕ್ಟಿವ್ ಮ್ಯಾಪಿಂಗ್
inner multiplication,ಆಂತರಿಕ ಗುಣಾಕಾರ
inner point,ಆಂತರಿಕ ಬಿಂದು
inner product,ಆಂತರಿಕ ಉತ್ಪನ್ನ
input,ಇನ್ಪುಟ್
input data,ಇನ್ಪುಟ್ ಡೇಟಾ
input gate,ಇನ್ಪುಟ್ ಗೇಟ್
input output analysis,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ವಿಶ್ಲೇಷಣೆ
input output control system,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
input output system,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಸಿಸ್ಟಮ್
input quantity,ಇನ್ಪುಟ್ ಪ್ರಮಾಣ
input register,ಇನ್ಪುಟ್ ರಿಜಿಸ್ಟರ್
input terminal,ಇನ್ಪುಟ್ ಟರ್ಮಿನಲ್
inscribed circle,ಕೆತ್ತಲಾದ ವೃತ್ತ
instant,ತ್ವರಿತ
instantaneous,ತತ್ಕ್ಷಣದ
instantaneous acceleration,ತತ್ಕ್ಷಣದ ವೇಗವರ್ಧನೆ
instantaneous axis of rotation,ತಿರುಗುವಿಕೆಯ ತತ್ಕ್ಷಣದ ಅಕ್ಷ
instantaneous centre,ತತ್ಕ್ಷಣದ ಕೇಂದ್ರ
instantaneous velocity,ತತ್ಕ್ಷಣದ ವೇಗ
instantaneous volume,ತತ್ಕ್ಷಣದ ಪರಿಮಾಣ
integer,ಪೂರ್ಣಾಂಕ
integer linear programming,ಪೂರ್ಣಾಂಕ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
