Bengali,Telugu
আণবিক প্রজনন,పరమాణు పెంపకం
আণবিক সংকরকরণ,మాలిక్యులర్ హైబ్రిడైజేషన్
মল্লস্কাইসাইড,మొలస్సిసైడ్
আর্থিক সুবিধা সূচক (এমওয়াই),ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI)
মনোক্লোনাল অ্যান্টিবডি,మోనోక్లోనల్ యాంటీబాడీ
একরঙা,మోనోకోటిలెడాన్స్
মনোক্রপ (একরঙা),మోటుకలు
মনোইসিয়াস,మోనోసియస్
মনোজেনেসিস,మోనోజెనిసిస్
মনোহাইব্রিড,మోనోహైబ్రిడ్
মনোজাইগোটিক,మోనోజైగోటిక్
বর্ষা,రుతుపవనాలు
মন্টমরিলোনাইট,మోంట్మోరిల్లోనైట్
মুর,మూర్
মোর,మోర్
মরগান ইউনিট,మోర్గాన్ యూనిట్
মরফোজেনেসিস,మోర్ఫోజెనిసిస్
রূপচর্চা অভিযোজন,పదనిర్మాణ అనుసరణ
রূপচর্চা,పదనిర్మాణ శాస్త్రం
বন্ধক,తాకట్టు
মটল,మోటిల్
মটলিং,మోట్లింగ్
ছাঁচ,అచ్చు
Multing,మౌల్టింగ్
Ound িবি সংস্কৃতি,మట్టిదిబ్బ సంస్కృతి
Ound িবি লেয়ারিং,మట్టిదిబ్బ పొరలు
মাওয়ার,మొవర్
কাঁচা,మొవింగ్
মিউকিলেজ,శ్లేష్మం
গোটা মাটি,చెత్త నేల
কর্দমাক্ত,మడ్డీ
মাফল,మఫిల్
মালচ চাষ,రక్షక కవచం వ్యవసాయం
মুলচ টিলাজ,రక్షక కవచం పండించడం
মুলচ,రక్షక కవచం
মালচিং,మల్చింగ్
মুল,ముల్
মাল্টি স্টোর ক্রপিং,బహుళ అంతస్తుల పంట
একাধিক পারস্পরিক সম্পর্ক,బహుళ సహసంబంధం
একাধিক ফসল,బహుళ పంట
একাধিক ক্রপিং সূচক,బహుళ పంట సూచిక
একাধিক ক্রস,బహుళ క్రాస్
একাধিক প্রতিরোধ,బహుళ ప్రతిఘటన
মাল্টিভারিয়েট,మల్టీవియారిట్
মাল্টিজিগোটিক,మల్టీజోటిక్
মমিফিকেশন,మమ్మీఫికేషన్
মমিফাইড ফল,మమ్మీ చేసిన పండు
মাস্কোভাইট,మస్కోవైట్
মাশরুম,పుట్టగొడుగు
মিউটেজেন,ముటాజెన్
মিউট্যান্ট,ఉత్పరివర్తన
মিউটেশন,మ్యుటేషన్
পারস্পরিক বাধা,పరస్పర నిరోధం
পারস্পরিকতা,పరస్పరవాదం
মাইসেলিয়াম,మైసిలియం
মাইকোলজি,మైకాలజీ
মাইকোপ্লাজমা,మైకోప్లాస్మా
মাইকোররিজা,మైకోరిజా
গদি,మేస్
মাদার,మదర్
মাধুকা,మధుకా
ভুট্টা,మొక్కజొన్న
মাখানা,మఖనా
ম্যান্ডারিন,మాండరిన్
আমের জিঞ্জার,మామిడి జింగర్
আমের,మామిడి
"মার্গোসা, নিম","మార్గోసా, వేప"
মেরিগোল্ড,బంతి పువ్వు
ম্যাস্টিক ট্রি,మాస్టిక్ చెట్టు
মেরিল,మెరిల్
মেস্তা,మెస్టా
পুদিনা,పుదీనా
মলুচা বিন,మోలుకా బీన్
বানর জ্যাক,మంకీ జాక్
সজনে,మోరింగ
সকালের গ্লোরি (কনভলভুলাস),ఉదయం కీర్తి (కాన్వోల్వులస్)
মোসম্বি,మోసాంబి
মথ বিন,చిమ్మట బీన్
তুঁত,మల్బరీ
মাশরুম,పుట్టగొడుగు
কস্তুরী তরমুজ,కర్బూజ
কস্তুরী,మస్క్
সরিষা,ఆవాలు
মার্টল,మర్టల్
ম্যাপিয়ার ঘাস,మాపియర్ గడ్డి
ফ্যাকাশে ছারপোকা,మీలీ బగ్
মিজ,మిడ్జ్
মাইটস,పురుగులు
বানর,కోతి
মশা,దోమ
মথ,చిమ్మట
আবহাওয়াবিদ,వాతావరణ శాస్త్రవేత్త
মাইক্রোবায়োলজিস্ট,మైక్రోబయాలజిస్ట్
মাইকোলজিস্ট,మైకాలజిస్ట్
ন্যানো টেকনোলজি,నానోటెక్నాలజీ
নেপিফর্ম,నేపిఫార్మ్
মাদক,మాదకద్రవ్య
Nstic আন্দোলন,నాస్టిక్ ఉద్యమం
জাতীয় বিক্ষোভ,జాతీయ ప్రదర్శన
জাতীয়করণ (জমির),భూమి యొక్క భూమి యొక్క)
প্রাকৃতিক,సహజ
প্রাকৃতিক ক্ষয়,సహజ కోత
প্রাকৃতিক কৃষিকাজ,సహజ వ్యవసాయం
প্রাকৃতিক সম্পদ,సహజ వనరులు
প্রাকৃতিক নির্বাচন,సహజమైన ఎన్నిక
প্রাকৃতিক উদ্ভিদ,సహజ వృక్షసంపద
ঘাড় (হর্ট),మెడ (హార్ట్)
নেক্রোসিস,నెక్రోసిస్
অমৃত,తేనె
নেতিবাচক অ্যালোলোপ্যাথি,ప్రతికూల అల్లెలోపతి
নেমেটিকাইড,నెమాటిసైడ్
নেমাটোড প্রতিরোধী রুটস্টক,నెమటోడ్ రెసిస్టెంట్ రూట్‌స్టాక్
নেমাটোলজি,నెమటాలజీ
নিউটেনি,నియోటెని
