Marathi,Malayalam
फील्ड इफेक्ट ट्रान्झिस्टर,ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ
फील्ड सामर्थ्य,ഫീൽഡ് കരുത്ത്
फील्ड सामर्थ्य मीटर,ഫീൽഡ് കരുത്ത് മീറ്റർ
फील्ड सामर्थ्य सर्वेक्षण,ഫീൽഡ് സ്ട്രോംഗ് സർവേ
आकृती,ആകൃതി
गुणवत्तेची आकृती,മെറിറ്റിന്റെ ചിത്രം
फिलामेंट,അല്ലം
फाईल,ഫയല്
फाइल सर्व्हर,ഫയൽ സെർവർ
फाईल सिस्टम,ഫയൽ സിസ്റ്റം
फिलर,ഫിലർ
फिल्म रेकॉर्डर,ചലച്ചിത്ര റെക്കോർഡർ
चित्रपटाचा वेग,ചലച്ചിത്ര വേഗത
फिल्टर,അരിപ്പ
फिल्टर चोक,ഫിൽട്ടർ ചോക്ക്
फिल्टर सर्किट,ഫിൽട്ടർ സർക്യൂട്ട്
फिल्टरिंग,ഫിൽപ്പ്
ललित ट्यूनिंग नियंत्रण,മികച്ച ട്യൂണിംഗ് നിയന്ത്രണം
मर्यादित फील्ड,പരിമിത ഫീൽഡ്
अग्नीची भिंत,തീ മതിൽ
फायरफॉक्स,ഫയർഫോക്സ്
फायरिंग कोन,ഫയറിംഗ് ആംഗിൾ
फर्मवेअर,ഫേംവെയർ
फिटिंग्ज,ഫിറ്റിംഗുകൾ
निश्चित बिंदू चार्ट,സ്ഥിര പോയിന്റ് ചാർട്ട്
निश्चित बिंदू आयटम,നിശ്ചിത പോയിന്റ് ഇനം
फ्लॅश,ഫ്ലാഷ്
फ्लॅट,പരന്ന
फ्लिकर,കലഹമുണ്ടായി
फ्लिप फ्लॉप,ഫ്ലിപ്പ് ഫ്ലോപ്പ്
फ्लोट वाल्व्ह,ഫ്ലോട്ട് വാൽവ്
तरंगत,പൊങ്ങിക്കിടക്കുന്ന
फ्लोटिंग बॅटरी,ഫ്ലോട്ടിംഗ് ബാറ്ററി
फ्लोटिंग पॉईंट,ഫ്ലോട്ടിംഗ് പോയിന്റ്
फ्लोटिंग पोर्ट,ഫ്ലോട്ടിംഗ് പോർട്ട്
पूर प्रकाश,വെള്ളപ്പൊക്കം പ്രകാശം
पूर प्रकाश,വെള്ളപ്പൊക്കം
मजला,തറ
फ्लॉपी,ഫ്ലോപ്പി
प्रवाह चार्ट,ഒഴുക്ക് ചാർട്ട്
चढ - उतार,ചാഞ്ചലം
द्रवपदार्थ,ദാവകം
फ्लोरोसेंट दिवा,ഫ്ലൂറസെന്റ് വിളക്ക്
फ्लोरोसेंट ट्यूब,ഫ്ലൂറസെന്റ് ട്യൂബ്
फडफड,പറന്ന
प्रवाह,ഫ്ലക്സ്
फ्लक्स लिंकेज,ഫ്ലക്സ് ലിങ്കേജ്
एफएम नेटवर्क,എഫ്എം നെറ്റ്വർക്ക്
एफएम टॉवर,എഫ്എം ടവർ
फोकस,ശ്രദ്ധ കേന്ദ്രീകരിക്കുക
फोकस नियंत्रण,ഫോക്കസ് നിയന്ത്രണം
फोकसिंग,ശ്രദ്ധ കേന്ദ്രീകരിക്കുന്നു
फोकसिंग मॅग्नेट,കാന്തം കേന്ദ്രീകരിച്ചുള്ള
धुके,മൂടല്മഞ്ഞ്
फॉइल,ഫോയിൽ
परत फोल्ड करा,തിരികെ മടക്കിക്കളയുന്നു
दुमडलेला द्विध्रुवीय,മടക്കിയ ദ്വിധ്രുവങ്ങൾ
फोल्डर,മടക്കിയകടലാസ്
फुटेज,അടിത്തറ
तळटीप,അടിക്കുറിപ്പ്
सक्तीने दोलन,നിർബന്ധിത ഓസ്കിലേഷൻ
सक्तीने वायुवीजन,നിർബന്ധിത വായുസഞ്ചാരം
सक्तीने कंप,നിർബന്ധിത വൈബ്രേഷൻ
बनावट,കൂട്ടിമുട്ടുക
स्वरूप,രൂപകല്പന
स्वरूप शिफ्टिंग,ഫോർമാറ്റ് ഷിഫ്റ്റിംഗ്
स्वरूप सूर,മായ്കൾ ഫോർമാറ്റ് ചെയ്യുക
स्वरूपन,ഫോർമാറ്റിംഗ്
अग्रेषित पूर्वाग्रह,ഫോർവേഡ് പക്ഷപാതം
पुढे पक्षपाती,ഫോർവേഡ് പക്ഷപാത
पुढे चालू,മുന്നോട്ട്
पुढे दिशा,മുന്നോട്ട് ദിശ
अग्रेषित प्रतिकार,ഫോർവേഡ് റെയിൻഷൻ
फूरियर ट्रान्सफॉर्म,ഫോർക്കർ പരിവർത്തനം
भग्न,ഒടിഞ്ഞ
विखंडन,വിക്ഷേടനം
फ्रेम,അസ്ഥികൂട്
फ्रेम स्वरूपन,ഫ്രെയിം ഫോർമാറ്റിംഗ്
फ्रेम सिंक्रोनिझर,ഫ്രെയിം സമന്വയം
फ्रेमिंग,ഫ്രെയിമിംഗ്
विनामूल्य इलेक्ट्रॉन,സ id ജന്യ ഇലക്ട്രോൺ
मोकळी जागा तोटा,സ്വതന്ത്ര ബഹിരാകാശ നഷ്ടം
मोकळ्या जागेचा मार्ग तोटा,സ്വതന്ത്ര ബഹിരാകാശ പാത നഷ്ടം
वारंवारता,ആവര്ത്തനം
वारंवारता वाटप,ആവൃത്തി അലോക്കേഷൻ
वारंवारता चेंजर,ആവൃത്തി ചേഞ്ചർ
वारंवारता कन्व्हर्टर,ആവൃത്തി കൺവെർട്ടർ
वारंवारता काउंटर,ആവൃത്തി ക .ണ്ടർ
वारंवारता विकृती,ആവൃത്തിയുടെ വികസനം
वारंवारता विभाजक,ഫ്രീക്വൻസി ഡിവൈഡർ
वारंवारता डोमेन,ആവൃത്തി ഡൊമെയ്ൻ
वारंवारता दुहेरी,ഫ്രീക്വൻസി ഇരട്ട
वारंवारता मॉड्यूलेशन,ആവൃത്തി മോഡുലേഷൻ
वारंवारता मॉनिटर,ആവൃത്തി മോണിറ്റർ
वारंवारता मल्टिप्लेक्स,ഫ്രീക്വൻസി മൾട്ടിഫ്ലക്സ്
वारंवारता गुणक,ആവൃത്തി ഗുണിതം
वारंवारता श्रेणी,തരംഗ ദൈര്ഘ്യം
वारंवारता प्रतिसाद,ആവൃത്തി പ്രതികരണം
वारंवारता शिफ्ट,ആവൃത്തി ഷിഫ്റ്റ്
वारंवारता स्पेक्ट्रम,ആവൃത്തി സ്പെക്ട്രം
वारंवारता सिंथेसाइझर,ആവൃത്തി സിന്തസൈസർ
वारंवारता सहनशीलता,ആവൃത്തി സഹിഷ്ണുത
वारंवारता अनुवादक बॉक्स,ഫ്രീക്വൻസി പരിഭാഷകൻ ബോക്സ്
वारंवारता भिन्नता,ആവൃത്തി വ്യതിയാനം
फ्रेस्नेल झोन,ഫ്രീസൽ സോൺ
फ्रिंज-एरिया,ഫ്രിഞ്ച്-ഏരിയ
फ्रंट पोर्च,ഫ്രണ്ട് പോർട്ട്
पूर्ण अ‍ॅडर,മുഴുവൻ അഡെര്
पूर्ण वेव्ह सुधारणे,പൂർണ്ണ തരംഗ തിരുത്തൽ
पूर्ण वेव्ह रेक्टिफायर,പൂർണ്ണ വേവിന്റെ റീഷ്ഫിയർ
कार्य,പവര്ത്തിക്കുക
फंक्शन की,പ്രവർത്തന കീ
कार्यात्मक चाचणी,പ്രവർത്തന പരിശോധന
मूलभूत,മൗലികമായ
मूलभूत वारंवारता,അടിസ്ഥാന ആവൃത്തി
मूलभूत वेग,അടിസ്ഥാന വേഗത
फनेल,പുകക്കുഴല്
फ्यूज,ഫൂസ്
फ्यूज वायर,ഫ്യൂസ് വയർ
अस्पष्ट तर्कशास्त्र,അവ്യക്തമായ യുക്തി
मिळवा,നേട്ടം
नियंत्रण मिळवा,നിയന്ത്രണം നേടുക
गॅलोइस फील्ड,ഗാലോയിസ് ഫീൽഡ്
गर्दी,ഗാമന്
गँग कंडेन्सर,ഗാംഗ് ബാലൻസർ
अंतर,വിടവ്
गेटवे,പവേശനമാര്ഗ്ഗം
गेज,ഗേജ്
गौशियन वक्र,ഗ aus സിയൻ വക്ര
गौशियन पांढरा आवाज,ഗാസിയൻ വൈറ്റ് ശബ്ദം
जनरेटर,വൈദുതോല്പാദനയന്തം
सामान्य नाव,പൊതുവായ പേര്
जिओस्टेशनरी उपग्रह,ജിയോസ്റ്റീഷനറി ഉപഗ്രഹം
जिओसिंक्रोनस उपग्रह,ജിയോസിൻക്രണസ് ഉപഗ്രഹം
