Hindi,Bengali
"अबिन्दुकता, आस्टिग्मेटिज़्म","পরিহার, দৃষ্টিভঙ্গি"
पृष्ठ-अबिन्दुकता,পৃষ্ঠা সংখ্যা
ऐस्टन अदीप्त प्रदेश,অ্যাস্টন অন্ধকার অঞ্চল
ऐस्टन धन किरण उपकरण,অ্যাস্টন ধন কিরণ সরঞ্জাম
ऐस्टन नियम,অ্যাস্টন আইন
तारक किरण,তারা রশ্মি
अन्तरिक्ष यात्रा इलेक्ट्रानिकी,মহাকাশ ভ্রমণ ইলেকট্রনিক্স
ख-प्रक्षेपिकीय राशि,b- প্রজেক্টিভ পরিমাণ
खगोल-कम्पास,অ্যাস্ট্রো-কম্পাস
खगोल गुम्बद,জ্যোতির্ গম্বুজ
अंतरिक्ष नौचालन,মহাকাশ নেভিগেশন
ताराचित्री,তারকা
"ऐस्ट्रोलेब, उनतांशमापी",astrolabe
खगोलमितीय स्थिति,জ্যোতির্বিদ্যাগত অবস্থান
खगोलमिति,জ্যোতির্মিতি
अंतरिक्षयात्री,মহাকাশচারী
अंतरिक्षयानिक इंजीनियर,মহাকাশচারী প্রকৌশলী
अंतरिक्षयानिकी,মহাকাশবিজ্ঞান
खनौसंचालन,খনির অপারেশন
खनौसंचालक,খনি
खगोलज्ञ*,জ্যোতির্বিদ*
खगोलीय,স্বর্গীয়
खगोलीय कोणांक,জ্যোতির্বিদ্যা কোণ
खगोलीय परिकलन,জ্যোতির্বিদ্যা গণনা
खगोलीय घड़ी,জ্যোতির্বিদ্যা ঘড়ি
खगोलीय स्थिरांक,জ্যোতির্বিদ্যাগত ধ্রুবক
खगोलीय निर्देशांक,জ্যোতির্বিজ্ঞানের স্থানাঙ্ক
खगोलीय दिन,জ্যোতির্বিজ্ঞানের দিন
खगोलीय आरेख,জ্যোতির্বিজ্ঞানের চিত্র
खगोलीय नेत्रिका,স্বর্গীয় চোখ
खगोलीय क्षितिज,স্বর্গীয় দিগন্ত
खगोलीय अक्षांश,জ্যোতির্বিজ্ঞানের অক্ষাংশ
खगोलीय रेखांश,জ্যোতির্বিদ্যা দ্রাঘিমাংশ
खगोल-मानचित्र,astro-মানচিত্র
खगोलीय माध्य सूर्य,জ্যোতির্বিজ্ঞানের গড় সূর্য
खगोलीय प्रेक्षण,জ্যোতির্বিদ্যা পর্যবেক্ষণ
खगोलीय फ़ोटोग्राफ़ी,জ্যোতির্বিজ্ঞান ফটোগ্রাফি
खगोलीय अपवर्तन,জ্যোতির্বিজ্ঞানের প্রতিসরণ
खगोलीय केन्द्र,জ্যোতির্বিদ্যা কেন্দ্র
खगोलीय दूरबीन,জ্যোতির্বিদ্যা টেলিস্কোপ
खगोलीय ज्वार,স্বর্গীয় জোয়ার
खगोलीय समय,জ্যোতির্বিদ্যার সময়
खगोलीय द्वाभा,স্বর্গীয় মহিমা
खगोलीय एकक,জ্যোতির্বিদ্যা ইউনিট
खगोलीय शिरोबिन्दु,স্বর্গীয় শীর্ষবিন্দু
खगोलीय ज्वार भाटा जनक बल,স্বর্গীয় জোয়ার বল
खगोलिकी,জ্যোতির্বিদ্যা
अपुष्टि,অনিশ্চিত
खगोल भौतिकविज्ञानी,জ্যোতির্পদার্থবিদ
खगोल भौतिकी,জ্যোতির্পদার্থবিদ্যা
असममित विक्षेपण,অপ্রতিসম বিচ্যুতি
"अवशिष्ट पार्श्व बैंड, वेस्टिजियल पार्श्व बैंड","অবশিষ্ট পার্শ্বীয় ব্যান্ড, ভেস্টিজিয়াল পার্শ্বীয় ব্যান্ড"
