Assamese,Odiya
উপপৃষ্ঠ ভৰোৱা পদ্ধতি,ଉପସର୍ଗ ଭରଣ ପଦ୍ଧତି |
ভূপৃষ্ঠৰ বল,ଉପସାଗର ବଳ |
কুইন্টেট কোৱাৰ্ক,କ୍ୱିଣ୍ଟେଟ୍ କ୍ୱାର୍କ |
"জপিয়াই, জপিয়াই","ଡେଇଁବା, ଡେଇଁବା |"
সীমাবদ্ধ মাত্ৰাসমূহ,ସୀମାବଦ୍ଧ ପରିମାଣ |
বান্ধ খাই থকা আবেগ,ବନ୍ଧା ଆବେଗ |
বান্ধ খাই থকা ইলেক্ট্ৰন,ବନ୍ଧା ଇଲେକ୍ଟ୍ରନ୍ |
সীমাবদ্ধ কণা,ସୀମିତ କଣିକା |
বান্ধি ৰখা অৱস্থা,ବନ୍ଧିତ ଅବସ୍ଥା |
"সীমা, সীমা (সম্পা.), প্ৰান্তীয় (v.)","ସୀମା, ସୀମା (ଏଡି।), ମାର୍ଜିନାଲ (v।)"
সীমা স্তৰ,ସୀମା ସ୍ତର |
সীমা স্তৰৰ শক্তি সমীকৰণ,ସୀମା ସ୍ତରର ଶକ୍ତି ସମୀକରଣ |
সীমা স্তৰৰ সমীকৰণ,ସୀମା ସ୍ତର ସମୀକରଣ |
সীমা স্তৰৰ শব্দ,ସୀମା ସ୍ତରର ଶବ୍ଦ |
সীমান্ত প্ৰদীপ,ଦୃଶ୍ୟ ପ୍ରଦିପ |
প্ৰান্তীয় চিহ্নিতকাৰী,ମାର୍ଜିନାଲ୍ ମାର୍କର
মানসিক চাপ সীমিত কৰা,ଚାପକୁ ସୀମିତ କରନ୍ତୁ |
সীমা স্তৰ নিয়ন্ত্ৰণ,ସୀମା ସ୍ତର ନିୟନ୍ତ୍ରଣ |
"ধনু ৰাশি, গাজ","ଧନୁ ରାଶି, ଗାଜ୍"
arches,ତୀରଗୁଡିକ
পালতোলা ঢৌ,ଜାହାଜ ତରଙ୍ଗ
ধনুৰ্বিদ্যা,ତୀରନ୍ଦାଜ
বাৱন্নটা টোপনিৰ কেমেৰা,ବାଇଶି-ନାପ୍ କ୍ୟାମେରା |
ধনুৰ্বিদ্যা,ତୀରନ୍ଦାଜ
বক্স গাড়ীৰ ষ্ট্ৰেপ,ବାକ୍ସ କାର୍ ଚାପ
"বাক্স কম্পাছ, বক্স পইণ্টাৰ","ବକ୍ସ କମ୍ପାସ୍, ବକ୍ସ ପଏଣ୍ଟର୍ |"
বাকচ গাড়ী,ଟଙ୍କା କାର
বক্স গাড়ীৰ চাৰ্কিট,ବକ୍ସ କାର୍ ସର୍କିଟ |
বয়লাৰ গৰম কৰা,ବଏଲର ଗରମ
ল&#39;ৰাৰ আইন,ବୋଇଲର ନିୟମ |
বয়লাৰ গৰম কৰা,ବଏଲର ଗରମ
ব্ৰা ভেক্টৰ,ବ୍ରା ଭେକ୍ଟର୍
আটাইতকৈ সংকীৰ্ণ বক্ৰ,ସଂକୀର୍ଣ୍ଣ ବକ୍ର
চুটি আখৰৰ প্ৰিজম,କ୍ଷୁଦ୍ର ଅକ୍ଷର ପ୍ରିଜିମ୍ |
বন্ধনী-শ্ৰেণী,ବ୍ରାକେଟ୍-ଶ୍ରେଣୀ
bragg সমীকৰণ,ଗର୍ବ ସମୀକରଣ |
bragg নিয়ম,ଗର୍ବ ନିୟମ |
bragg সম্পৰ্ক,ଗର୍ବ ସମ୍ପର୍କ |
bragg বিক্ষিপ্ততা,ଗର୍ବ
bragg বৰ্ণালীমাপক,ବ୍ରଗ୍ ସ୍ପେକ୍ଟ୍ରୋମିଟର |
ব্ৰেগ-ধূসৰ কোটাৰ,ଗର୍ବ-ଧୂସର କୋଟର୍ |
ব্ৰেগ-গ্ৰে কোটাৰ তত্ত্ব,ଗର୍ବ-ଧୂସର କୋଟର ସିଦ୍ଧାନ୍ତ |
bragg-তলত,ଗର୍ବ-ତଳ |
ব্ৰেগ-গেপ,ଗର୍ବ-ଫାଙ୍କ |
আন্তঃসংলগ্ন তাঁৰ,ଅନ୍ତର୍ନିହିତ ତାର
ব্ৰেক হৰ্চপাৱাৰ,ବ୍ରେକ୍ ଘୋଡା ଶକ୍ତି
ব্ৰেক মানে ফলপ্ৰসূ চাপ,ବ୍ରେକ୍ ଅର୍ଥ ହେଉଛି ପ୍ରଭାବଶାଳୀ ଚାପ |
ব্ৰেক পেৰাচুট,ବ୍ରେକ୍ ପାରାଚ୍ୟୁଟ୍ |
ব্ৰেক তাপীয় কাৰ্যক্ষমতা,ବ୍ରେକ୍ ତାପଜ ଦକ୍ଷତା |
ব্ৰেক ক্লাছ,ବ୍ରେକ୍ କ୍ଲାସ୍
ব্ৰেক ৰকেট,ବ୍ରେକ୍ ରକେଟ୍
ব্ৰামা কম্প্ৰেছাৰ,ବ୍ରାମା ସଙ୍କୋଚକ |
শাখা বৰ্তনী,ଶାଖା ସର୍କିଟ |
শাখাৰ প্ৰতিৰোধ ক্ষমতা,ଶାଖା ପ୍ରତିରୋଧ
শাখা নিৰ্ধাৰণৰ নিৰ্দেশনা,ଶାଖା ନିର୍ଦ୍ଦେଶାବଳୀ |
শাখা বিন্দু,ଶାଖା ବିନ୍ଦୁ |
শাখা-প্ৰশাখা,ଶାଖା
শাখা শৃংখল,ଶାଖା ଶୃଙ୍ଖଳା |
শাখা-প্ৰশাখা অনুপাত,ଶାଖା ଅନୁପାତ |
শাখা প্ৰক্ৰিয়া,ଶାଖା ପ୍ରକ୍ରିୟା |
শাখা-প্ৰশাখা অনুপাত,ଶାଖା ଅନୁପାତ |
শাখা-প্ৰশাখা নিয়ম,ଶାଖା ନିୟମ |
"সাহসী জালি, সাহসী জালি","ସାହସୀ ଲାଟାଇସ୍, ସାହସୀ ଲାଟାଇସ୍ |"
"ব্ৰাছ ব্ৰেজিং, ব্ৰাছ ছল্ডাৰিং","ପିତ୍ତଳ ବ୍ରାଜିଂ, ପିତ୍ତଳ ବିକ୍ରୟ |"
পৰীক্ষা বৰ্ড,ପରୀକ୍ଷଣ ବୋର୍ଡ |
ছেভাৰেন্স,ବିଚ୍ଛିନ୍ନତା |
সংযোগকাৰী ভাঙি পেলাওক,ବ୍ରେକ ସଂଯୋଜକ
ফাটৰ লক্ষণ,ଫାଟ ଲକ୍ଷଣ |
ব্ৰেক-অফ সংযোগকাৰী,ବ୍ରେକ୍ ଅଫ୍ ସଂଯୋଜକ |
ব্যৱধানৰ কাৰ্য্য,ବ୍ୟବଧାନ କାର୍ଯ୍ୟ
ব্যৱধান কিয়িং,ବ୍ୟବଧାନ କିଙ୍ଗ
পলায়ন কৰা,ପଳାୟନ
"ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ জ্য’ড","ଭଙ୍ଗା ଡାୟୋଡ୍, ଜେନେର୍ ଜାୟୋଡ୍ |"
ব্ৰেকিং ইম্পিডেন্স,ପ୍ରତିବନ୍ଧକ ଭାଙ୍ଗିବା |
ব্ৰেক-আপ,ବ୍ରେକ୍ ଆଉଟ୍
ভল্টেজ ভাঙি যোৱা,ଭୋଲଟେଜ୍ ଭାଙ୍ଗିବା |
ভাঙি যোৱা শক্তি,ଶକ୍ତି ଭାଙ୍ଗିବା |
ফাঁট,ଫାଟ
"ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ","ପ୍ରଜନକ ରିଆକ୍ଟର, ପ୍ରଜନକ ଆଣବିକ ଚୁଲା, ପ୍ରଜନକ ଚୁଲା |"
"ৰিটাৰ্ডেণ্ট ৰেডিয়চন, bramstralung","ରିଟାର୍ଡାଣ୍ଟ ବିକିରଣ, ବ୍ରାମଷ୍ଟ୍ରାଲଙ୍ଗ |"
ব্ৰুষ্টাৰ-কোণ,ବ୍ରୁଷ୍ଟର୍-ଆଙ୍ଗଲ୍ |
ব্ৰুষ্টাৰ ফ্ৰিঞ্জ,ବ୍ରୁଷ୍ଟର୍ ଫ୍ରିଙ୍ଗ୍ |
বুষ্টাৰ নিয়ম,ବୁଷ୍ଟର୍ ନିୟମ |
মেৰু,ମେରୁ
ব্ৰীজ কৰা &#39;টি&#39; জাল,ବ୍ରିଜ୍ &#39;T&#39; ଜାଲ୍ |
দলং বৰ্তনী,ବ୍ରିଜ୍ ସର୍କିଟ୍ |
দলং সংযোগ,ସେତୁ ସଂଯୋଗ
ব্ৰীজ কাপল্ড এম্প্লিফায়াৰ,ବ୍ରିଜ୍ ଯୋଡି ଆମ୍ପ୍ଲିଫାୟର୍ |
"দলং পদ্ধতি, দলং পদ্ধতি","ବ୍ରିଜ୍ ପଦ୍ଧତି, ବ୍ରିଜ୍ ପଦ୍ଧତି |"
ব্ৰীজ মডুলেটৰ,ବ୍ରିଜ୍ ମଡ୍ୟୁଲେଟର
দলং বিভাজন তত্ত্ব,ବ୍ରିଜ୍ ବିଭାଜନ ସିଦ୍ଧାନ୍ତ |
ব্ৰীজ কৰা &#39;টি&#39; এটেনুৱেটৰ,ବ୍ରିଜ୍ &#39;ଟି&#39; ଆଟେନୁଏଟର୍ |
দলং সংযোগ লাইন,ବ୍ରିଜ୍ ଲିଙ୍କ୍ ଲାଇନ୍ |
দলং বন্ধন,ସେତୁ ବନ୍ଧ
ব্ৰীজ এম্প্লিফায়াৰ,ବ୍ରିଜ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
দলং লাভ,ସେତୁ ଲାଭ
দলং গোট,ବ୍ରିଜ୍ ଗୋଷ୍ଠୀ |
ব্ৰীজিং লোকচান,ବ୍ରିଜ୍ କ୍ଷତି
ব্ৰীজমেন ইফেক্ট,ବ୍ରିଜମ୍ୟାନ୍ ପ୍ରଭାବ |
"উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা","ଉଜ୍ଜ୍ୱଳ, ଚମତ୍କାର, ଚମତ୍କାର |"
প্ৰভাস চিনেমা,ପ୍ରଭାସ ଚଳଚ୍ଚିତ୍ର |
উজ্জ্বল ৰেখা বৰ্ণালী,ଉଜ୍ଜ୍ୱଳ ରେଖା ସ୍ପେକ୍ଟ୍ରମ୍ |
"লাইট-বেণ্ড মডেল, লাইট-বেণ্ড ইকো","ଲାଇଟ୍-ବ୍ୟାଣ୍ଡ ମଡେଲ୍, ଲାଇଟ୍-ବ୍ୟାଣ୍ଡ ଇକୋ |"
আলোকিতকাৰী স্পন্দন,ଆଲୋକିତ ନାଡ
"দ্যুতি, প্ৰভা","ଦିୟୁଟି, ପ୍ରଭାସ |"
উজ্জ্বলতা নিয়ন্ত্ৰণ,ଉଜ୍ଜ୍ୱଳତା ନିୟନ୍ତ୍ରଣ |
বান পোহৰ,ନିଷେଧର ଆଲୋକ
উজ্জ্বলতা স্কেল,ଉଜ୍ଜ୍ୱଳତା ସ୍କେଲ
উজ্জ্বল তাপ,ଉଜ୍ଜ୍ୱଳ ଉତ୍ତାପ |
briluvan প্ৰবাহ,ବ୍ରିଲୁଭାନ୍ ପ୍ରବାହ |
brilluwan ফাংচন,brilluwan କାର୍ଯ୍ୟ
ব্রিলুভান বিক্ষিপ্ততা,ବ୍ରିଲୁଭାନ୍ ଛିନ୍ନଛତ୍ର |
ব্ৰীলুৱান অঞ্চল,ବ୍ରିଲୁୱାନ୍ ଅଞ୍ଚଳ |
brickman স্পাইক,ଇଟାଭାଟି
ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি,ବ୍ରିଟିଶ ଷ୍ଟାଣ୍ଡାର୍ଡ କ୍ୟାଣ୍ଡେଲ |
ভংগুৰ,ଭଗ୍ନ
ভংগুৰ ভাঙন,ଭଙ୍ଗା ଭଙ୍ଗା |
ভংগুৰ পদাৰ্থ,ଭଗ୍ନ ପଦାର୍ଥ |
ভংগুৰ তাপ,ଭଗ୍ନ ଗରମ |
ভংগুৰতা,ଚତୁରତା
ষ্টুডিঅ&#39;ৰ পোহৰ,ଷ୍ଟୁଡିଓ ଆଲୋକ
ৱাইড বেণ্ড এম্প্লিফায়াৰ,ପ୍ରଶସ୍ତ ବ୍ୟାଣ୍ଡ ଏମ୍ପ୍ଲିଫାୟର୍ |
ৱাইড বেণ্ড klystran,ଚଉଡା ବ୍ୟାଣ୍ଡ କ୍ଲିଷ୍ଟ୍ରାନ୍ |
"পৃথু বেণ্ড এন. শ্ৰীযুত. স্পেক্ট্ৰমিটাৰ, আৰ্থবেণ্ড n. শ্ৰীযুত. বৰ্ণালীমাপক","ପ୍ରିଥୁ ବ୍ୟାଣ୍ଡ ଏନ। M. R. ସ୍ପେକ୍ଟ୍ରୋମିଟର, ପୃଥିବୀ ବନ୍ଧ n। M. R. ସ୍ପେକ୍ଟ୍ରୋମିଟର"
বহল বিকিৰণ ৰশ্মি শোষণ,ବିସ୍ତୃତ ବିକିରଣ ବିମ୍ ଅବଶୋଷଣ |
মাটিৰ ৰশ্মিৰ ক্ষয়,ପୃଥିବୀ ବିମ୍ କ୍ଷୟ |
বহল নাড়ী,ପ୍ରଶସ୍ତ ନାଡ |
বহল অনুনাদ,ବିସ୍ତୃତ ରେଜୋନାନ୍ସ |
সম আয়তাকাৰ অৱস্থান (B-অৱস্থান),ସମାନ୍ତରାଳ ସ୍ଥିତି (ବି-ଅବସ୍ଥାନ)
বিশদ টিউনিং,ବିସ୍ତୃତ ଟ୍ୟୁନିଂ |
বহল উল্লাস,ବ୍ୟାପକ ଉପଭୋଗ |
সম্প্ৰচাৰ প্ৰয়োগ,ପ୍ରସାରଣ ପ୍ରୟୋଗଗୁଡ଼ିକ |
স্প্ৰেড এলেকা,ବିସ୍ତାର କ୍ଷେତ୍ର
সম্প্ৰচাৰৰ দিন,ପ୍ରସାରଣ ଦିନ |
সম্প্ৰচাৰ,ପ୍ରସାରଣ
বহল শোষণ ৰেখা,ପ୍ରଶସ୍ତ ଅବଶୋଷଣ ରେଖା |
বিশদ স্তৰ,ବିସ୍ତୃତ ସ୍ତର |
পাৰ্শ্বীয়ভাৱে,ପରବର୍ତ୍ତୀ ସମୟରେ
তিৰ্যক এন্টেনা এৰে,oblique antenna ଆରେ |
"অনুপ্ৰস্থ সংঘৰ্ষ, পাৰ্শ্বীয় প্ৰভাৱ","ଟ୍ରାନ୍ସଭର୍ସ ଧକ୍କା, ପାର୍ଶ୍ୱବର୍ତ୍ତୀ ପ୍ରଭାବ |"
ব্ৰগলি সূত্ৰ,ବ୍ରୋଗଲି ସୂତ୍ର |
ছেগমেণ্টেড বক্ৰ,ସେଗମେଣ୍ଟେଡ୍ ବକ୍ର
ভঙা ৰেখা,ଭଙ୍ଗା ରେଖା |
বাদামী ৰঙৰ তাপ পৰীক্ষা,ବାଦାମୀ ଉତ୍ତାପ ପରୀକ୍ଷା |
ব্ৰাউনি গতি,ବ୍ରାଉନି ଗତି |
ব্ৰাউনি-গতি,ବ୍ରାଉନି-ସ୍ପିଡ୍ |
ব্ৰাউনি কণা,ବ୍ରାଉନି କଣିକା |
"ভাঙি, ভাঙি","ଭାଙ୍ଗ, ଭାଙ୍ଗ"
উৰ্বৰতা অনুপাত,ପ୍ରଜନନ ଅନୁପାତ
"ৰিভাৰ্ছ এন্টেনা, ব্ৰুচ এন্টেনা","ଓଲଟା ଆଣ୍ଟେନା, ବ୍ରୁସ୍ ଆଣ୍ଟେନା |"
"কুচি, বুৰুষ, কুৰ্চ, গুলম","କୁଚି, ବୁରୁଶ, କୁର୍ଚ, ଗୁଲମ୍ |"
Burruss যোগাযোগ ক্ষতি,ଯୋଗାଯୋଗ କ୍ଷତି |
"কৰ্চ কন্টাক্ট ৰেজিষ্টেন্স, বুৰুছৰ কন্টাক্ট ৰেজিষ্টেন্স","କର୍ଚ କଣ୍ଟାକ୍ଟ ପ୍ରତିରୋଧ, ବୁରୁଶ ଯୋଗାଯୋଗ ପ୍ରତିରୋଧ |"
"কুৰ্চ ব্লাইট মেচিন, বুৰুছ ব্লাইট মেচিন","କୁର୍ଚ ବ୍ଲାଇଟ୍ ମେସିନ୍, ବୁରୁଶ୍ ବ୍ଲାଇଟ୍ ମେସିନ୍ |"
বুৰুছ বিসৰ্জন,ବୁରୁଶ ବୁଡ ପକାଇବା |
"বুৰুছ-ধাৰী, কুৰ্চ-ধাৰী","ବୁରୁଶ-ଧାରକ, କୁର୍ଚ-ଧାରକ |"
"কুৰ্চ মেচিন, বুৰুছ মেচিন","କୁର୍ଚ ମେସିନ୍, ବୁରୁଶ୍ ମେସିନ୍ |"
"কুটচ চিন, বুৰুছ চিন","କୁଚ୍ ଚିହ୍ନ, ବୁରୁଶ୍ ଚିହ୍ନ |"
Bt-নিৰাময় কৰা স্ফটিক,ବିଟି-ଆରୋଗ୍ୟ ହୋଇଥିବା ସ୍ଫଟିକ୍ |
"বুদবুদ, বুদবুদ (সম্পা.), বুদবুদ (পদ.)","ବବୁଲ୍, ବବୁଲ୍ (ଏଡି।), ବବୁଲ୍ (ver।)"
বাবল স্প্ৰিং স্ক্ৰু,ବବୁଲ୍ ବସନ୍ତ ସ୍କ୍ରୁ |
বুদবুদ কোষ,ବବୁଲ୍ ସେଲ୍ |
বাবল অভাৰভোল্টেজ,ବବୁଲ୍ ଓଭରଭୋଲଟେଜ୍ |
বুদবুদ বিন্দু,ବବୁଲ୍ ପଏଣ୍ଟ |
বুদবুদ নাও,ବବୁଲ୍ ଡଙ୍ଗା |
বুদবুদ পৰীক্ষা,ବବୁଲ୍ ପରୀକ୍ଷା |
বুদবুদ স্তম্ভ,ବବୁଲ୍ ସ୍ତମ୍ଭ |
বাবল দৰ্শক প্ৰিজম,ବବୁଲ୍ ଦର୍ଶକ ପ୍ରିଜିମ୍ |
বাবল ভিস্কোমিটাৰ,ବବୁଲ୍ ଭିସ୍କୋମିଟର |
আতচী কাচঁ,ଯବକାଚ
effervescence,ଫଳପ୍ରଦତା
বুদবুদ পদ্ধতি,ବବୁଲ୍ ପଦ୍ଧତି |
ক্ষতিপূৰণ দিয়া বেটাৰী,ବ୍ୟାଟେରୀ କ୍ଷତିପୂରଣ
ক্ষতিপূৰণ বৰ্তনী,କ୍ଷତିପୂରଣ ସର୍କିଟ |
ৰেট্ৰ&#39;গ্ৰেড ৰাশিফল,retrograde ରାଶିଫଳ |
ক্ষতিপূৰণমূলক ভল্টেজ,ଭୋଲଟେଜ୍ କ୍ଷତିପୂରଣ
সংকোচন,ସଂକୋଚନ
ৰিলেপছ ৰিলেপছ,ପୁନ apse ପ୍ରକାଶ
সংকোচন বোজা,ସଂକୋଚନ ଭାର
সংকোচন অনুমান,ସଂକୋଚନ ଅନୁମାନ |
"এম্ফোটেৰিক ৰেজিষ্টেন্স, বাফাৰ","ଆମ୍ଫୋଟେରିକ୍ ପ୍ରତିରୋଧ, ବଫର୍ |"
"amp-প্ৰতিৰোধ ক্ৰিয়া, বাফাৰ ক্ৰিয়া","amp- ପ୍ରତିରୋଧ କାର୍ଯ୍ୟ, ବଫର୍ ଆକ୍ସନ୍ |"
বাফাৰ এম্প্লিফায়াৰ,ବଫର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
সাধাৰণ প্ৰতিৰোধ ক্ষমতা,ସାଧାରଣ ପ୍ରତିରୋଧକତା |
বাফাৰ শ্বীট,ବଫର୍ ସିଟ୍ |
"amp-ৰেজিষ্টেন্স নিয়ন্ত্ৰক, বাফাৰ নিয়ন্ত্ৰণ","ଆମ୍ପି-ପ୍ରତିରୋଧକ ନିୟନ୍ତ୍ରକ, ବଫର୍ ନିୟାମକ |"
"amp-ৰেজিষ্টেন্স সূচকাংক, বাফাৰ সূচকাংক","ଆମ୍ବିଏଣ୍ଟ୍ ପ୍ରତିରୋଧ ସୂଚକାଙ୍କ, ବଫର୍ ଇଣ୍ଡେକ୍ସ |"
বাফাৰ বিনিয়োগ,ବଫର୍ ବିନିଯୋଗ |
বাফাৰ পৰীক্ষা কৰক,ବଫର୍ ଯାଞ୍ଚ |
বাফাৰৰ প্ৰস্থান,ବଫର୍ ପ୍ରସ୍ଥାନ
"পৰিৱেশ প্ৰতিৰোধ অনুপাত, বাফাৰ অনুপাত","ପରିବେଶ ପ୍ରତିରୋଧ ଅନୁପାତ, ବଫର୍ ଅନୁପାତ |"
বাফাৰ উত্তৰ,ବଫର୍ ଉତ୍ତର |
বাফাৰ স্প্ৰিং,ବଫର୍ ବସନ୍ତ |
বাফাৰ সংৰক্ষণ,ବଫର୍ ଷ୍ଟୋରେଜ୍ |
বাফাৰ টিউব,ବଫର୍ ଟ୍ୟୁବ୍ |
buoyant প্ৰতিৰোধী,ବଏଏଣ୍ଟ୍ ପ୍ରତିରୋଧକ |
বাফাৰ কম্পাইলাৰ,ବଫର୍ କମ୍ପାଇଲର୍
সাধাৰণ প্ৰতিৰোধ ক্ষমতা,ସାଧାରଣ ପ୍ରତିରୋଧ |
"প্লাৱন প্ৰতিৰোধ ক্ষমতা, বাফাৰিং ক্ষমতা, বাফাৰিং ক্ষমতা","ବ oy ଜୟନ୍ତ ପ୍ରତିରୋଧ, ବଫରିଂ କ୍ଷମତା, ବଫରିଂ କ୍ଷମତା |"
বাগল,ତ୍ରୁଟି
বৰধন,ବରଦାନ
বৃদ্ধিৰ সময়,ବୃଦ୍ଧି ଅବଧି
"বুষ্টিং ফ্যাক্টৰ, ফ্যাক্টৰিং ফ্যাক্টৰ","ବ factor ାଇବା କାରକ, ଫ୍ୟାକ୍ଟରିଙ୍ଗ ଫ୍ୟାକ୍ଟର୍ |"
