Hindi,Gujarati
फ्लिप फ्लाप तुल्यकाली निवेश,ફ્લિપ ફ્લોપ સિંક્રનસ રોકાણ
प्लवन आवेशन,ફ્લોટેશન ચાર્જ
प्लवी रचना,ફ્લોટ રચના
प्लावी गेट,તરતો દરવાજો
प्लविनिवेश,વિનિમય
असंबद्ध भार,અનકનેક્ટેડ લોડ
असंबद्ध स्रोत,અસંબંધિત સ્ત્રોત
पूर प्रदीपन,સંપૂર્ણ રોશની
फ्लॉपी,ફ્લોપી
फ्लॉपी डिस्क,ફ્લોપી ડિસ્ક
प्रवाह,પ્રવાહ
प्रवाह संचित्र,ફ્લો ચાર્ટ
क्रमदर्शी आरेख,ઢાળ રેખાકૃતિ
प्रवाह दिशा,પ્રવાહની દિશા
प्रवाह रेखा,પ્રવાહ રેખા
प्रवाहमापी,ફ્લોમીટર
एफ एल टी U2 फिल्टर,FLT U2 ફિલ્ટર
उच्चावचन क्षय प्रमेय,બહુવચન સડો પ્રમેય
तरल घर्षण अवमंदन,પ્રવાહી ઘર્ષણ ભીનાશ
तरल तल,પ્રવાહી માળ
प्रतिदीप्ति प्रभाव नलिका,ફ્લોરોસેન્સ ઇફેક્ટ ટ્યુબ
प्रतिदीप्तिशील/प्रतिदीप्ति,ફ્લોરોસન્ટ
फ्लटर,ફફડાટ
फ्लक्स घनत्व,પ્રવાહ ઘનતા
फ्लक्स द्वार चुंबकत्वमापी,ફ્લક્સ ડોર મેગ્નેટોમીટર
फ्लक्स बंधता,પ્રવાહ બંધનકર્તા
"अभिवाह मीटर, फ्लक्स मीटर","ફ્લક્સ મીટર, ફ્લક્સ મીટર"
फ्लक्स सोल्डरन,ફ્લક્સ સોલ્ડર
प्रतिघाव,કાઉન્ટર ઈજા
प्रतिघाव उच्च वोल्टता,પ્રતિક્રિયા ઉચ્ચ વોલ્ટેજ
प्रतिघाव ट्रांसफॉर्मर,કાઉન્ટરકરન્ટ ટ્રાન્સફોર્મર
संचयन प्रभाव,સંચય અસર
आवृत्ति मॉडुलन अंकीय संसूचक,ફ્રીક્વન્સી મોડ્યુલેશન ડિજિટલ ડિટેક્ટર
आवृत्ति मॉडुलन शिखर संसूचक,ફ્રીક્વન્સી મોડ્યુલેશન પીક ડિટેક્ટર
आवृतित मॉडुलन कला अभिवद्ध पाश संसूचक,એન્વેલપ્ડ મોડ્યુલેશન આર્ટ એડેડ લૂપ ડિટેક્ટર
एफ.एम. वाणी आवृत्ति टेलिग्राफ,એફએમ વૉઇસ ફ્રીક્વન્સી ટેલિગ્રાફ
नाभीय,ફોકલ
फोकस,ફોકસ
फोकस कैमरा,ફોકસ કેમેરા
फोकस त्रुटि प्रवर्धक,ફોકસ એરર એમ્પ્લીફાયર
फोकस चित्र नलिका,ફોકસ પિક્ચર ટ્યુબ
फोकस सर्वो,ફોકસ સર્વો
फोकसन एवं अनुवर्तन कुंडली,ફોકસ અને ફોલો-અપ
फोकसन एवं अनुवर्तन निकाय,ફોકસ અને ફોલોઅપ બોડી
पन्नी-प्रकार गेज,ફોઇલ-ટાઇપ ગેજ
प्रथम भंजन,પ્રથમ ક્રેક
वलन पश्च वोल्टता सीमक,ફોલ્ડ બેક વોલ્ટેજ લિમિટર
श्वेत-रेखन मान,સફેદ રેખા મૂલ્ય
वलन पश्च धारा सीमक,વર્તમાન લિમિટરને ફોલ્ડ બેક કરો
वलित वास्तुकला,ફોલ્ડ આર્કિટેક્ચર
वलित द्विध्रुव,ફોલ્ડ દ્વિધ્રુવ
वलित द्विधुव,ફોલ્ડ દ્વિધ્રુવ
वलित अवयव,ફોલ્ડ તત્વ
अनुगामी,પાછળ
फॉन्ट प्रदर्श,ફોન્ટ ડિસ્પ્લે
पद-चिन्ह,ફૂડ પ્રિન્ટ
वर्जित बैंड,નિષેધ બેન્ડ
वर्जित ऊर्जा अंतराल,પ્રતિબંધિત ઊર્જા અંતર
वर्जित क्षेत्र,પ્રતિબંધિત ઝોન
बल,બળ
प्रणोदित दिक्परिवर्तक,પ્રોપલ્સિવ કન્વર્ટર
बाह्य वस्तु,વિદેશી પદાર્થ
रूप गुणक,ફોર્મ ફેક્ટર
पृष्ठ भरण,પૃષ્ઠ ભરો
औपचारिक तर्क,ઔપચારિક તર્ક
फार्मेट संख्या,ફોર્મેટ નંબર
फोर्ट्रान,ફોરટ્રાન
आकस्मिक विरूपण,આકસ્મિક વિકૃતિ
अग्रबायस,ફોરવર્ડ પૂર્વગ્રહ
अग्र अभिनत,ફોરવર્ડ પૂર્વગ્રહ
अग्र बायस संधि,આગળ પૂર્વગ્રહ સંયુક્ત
अग्र अवरोधी अवस्था,ફોરવર્ડ બ્લોકીંગ સ્ટેટ
अग्र भंजन वोल्टता,ફોરવર્ડ બ્રેક વોલ્ટેજ
अग्रदिशिक त्रुटि संशोधन,આગળ ભૂલ સુધારણા
अग्र पाश लब्धि,ફ્રન્ટ લૂપ ગેઇન
अग्र पथ लब्धि,ફ્રન્ટ રોડ ગેઇન
अग्र ध्रुवणता,આગળ ધ્રુવીયતા
अग्र अंतराचालकता,આગળ વાહકતા
अग्रदिशिक गमन काल,આગળ પરિવહન સમય
फोस्टर सिली विविक्तकर,પાલક સિલી વિવેકર
चतुःद्वयंक कूटन,ચારગણું એન્કોડિંગ
चतुःनिवेश,ચતુર્ભુજ
चतुः अवस्था अंकीय संचरण,ચતુર્થાંશ ડિજિટલ ટ્રાન્સમિશન
चतुन्तर्य जालक्रम,ચતુર્ભુજ નેટવર્ક
चर्तुटर्मिनल नेटवर्क,ચતુર્થાંશ નેટવર્ક
चतुःट्यूब कैमरा,ક્વોડ ટ્યુબ કેમેરા
फोरियर गुणांक,ફોરિયર ગુણાંક
फोरियर समाकलन,ફોરિયર એકીકરણ
फोरियर प्रतिलोम,ફોરિયર ઇન્વર્સ
फोरियर श्रेणी,ફોરિયર શ્રેણી
संचरण,ટ્રાન્સમિશન
फोरियर त्रिकोणमितीय श्रेणी,ફોરિયર ત્રિકોણમિતિ શ્રેણી
फोरियर प्रमेय,ફોરિયર પ્રમેય
