English,Marathi
Gnaphalium (cud weed),Gnaphalium (cud तण)
Gnathostomata,Gnathostomata
Gnetaceae,Gnetaceae
Gnetales,Gnetales
Gnetopsida,Gnetopsida
Gnetum,Gnetum
Goblet cell,चंबूकार पेशी
Goiter,Goiter
Golgi apparatus,गोलगी उपकरणे
Golgi bodies,गोलगी बॉडीज
Gonad,गोनॅड
Gonado corticoid,गोनाडो कॉर्टिकोइड
Gonadotropin releasing hormone,गोनाडोट्रोपिन रिलीझिंग हार्मोन
Gonadotrpic (gonadotrophic),गोनाडोट्रपिक (गोनाडोट्रॉफिक)
Gonapophysis,गोनापोफिसिस
Gonidia,गोनिडिया
Gonopore,गोनोपोर
Gonorrhoea,गोनोरिया
Good copy,चांगली प्रत
Gootee,गूटी
Gorgonia,गॉर्गोनिया
Gout fly,संधिरोग फ्लाय
G-phase,जी-फेज
Graafian follicle,ग्रॅफियन फॉलिकल
Gracilaria,ग्रॅसिलारिया
Gradient centrifugation,ग्रेडियंट सेंट्रीफ्यूगेशन
Gradient of biodiversity,जैवविविधतेचे ग्रेडियंट
Graft,कलम
Grafting,कलम
Grafting,कलम
Gram-negative,ग्रॅम-नकारात्मक
Gram staining,हरभरा डाग
Graminae,ग्रॅमिना
Gram-positive,ग्रॅम-पॉझिटिव्ह
Grana (granum),ग्रॅना (ग्रॅनम)
Granal chloroplast,ग्रॅनल क्लोरोप्लास्ट
Grand period (of growth),भव्य कालावधी (वाढीचा)
Granular leucocyte,ग्रॅन्युलर ल्युकोसाइट
Granule,ग्रॅन्यूल
Granulocyte,ग्रॅन्युलोसाइट
Granulosa cell,ग्रॅन्युलोसा सेल
Granulosa cell layer,ग्रॅन्युलोसा सेल लेयर
Granum,ग्रॅनम
Graphical representation,ग्राफिकल प्रतिनिधित्व
Gravitational force,गुरुत्वाकर्षण शक्ती
Gravitropism,गुरुत्वाकर्षण
Gravity,गुरुत्व
Gravity potential,गुरुत्व क्षमता
Gray ramus communicans,ग्रे रॅमस कम्युनिकन्स
Grazer,ग्रॅझर
Grazing food chain,चरणे अन्न साखळी
Great dane dog,ग्रेट डेन कुत्रा
Green gland,ग्रीन ग्रंथी
Green house,ग्रीन हाऊस
Green house effect,हरितगृह परिणाम
Green revolution,हरित क्रांती
Green scum,ग्रीन स्कॅम
Grey heron,ग्रे हेरॉन
Grey matter,राखाडी पदार्थ
Gross calorific value,एकूण उष्मांक मूल्य
Gross energy value,एकूण उर्जा मूल्य
Gross primary production,एकूण प्राथमिक उत्पादन
Growth curve,वाढ वक्र
Growth factor,वाढीचा घटक
Growth hormone releasing hormone,ग्रोथ हार्मोन रिलीझिंग हार्मोन
Growth inhibiting hormone,संप्रेरक प्रतिबंधित वाढ
Growth regeneration and ageing,वाढ पुनर्जन्म आणि वृद्धत्व
Growth ring,ग्रोथ रिंग
Guanine,ग्वानिन
Guanosine triphosphate (GTP),ग्वानोसिन ट्रायफॉस्फेट (जीटीपी)
Gullet,गुलेट
Gustatation,गस्टॅटेशन
Gustatory cortex,गस्टेटरी कॉर्टेक्स
Gustatory receptor,गस्टेटरी रिसेप्टर
Guttation,धनुष्य
Gymnospermae,जिम्नोस्पर्मे
Gynaecomastia,Gynaecomastia
Gynoecium,गायनोइसीयम
Gyrus,गिरस
Habitat,निवासस्थान
Habitat loss,अधिवास तोटा
Haematoma,हेमेटोमा
Haeme (heme),हेम (हेम)
Haemochorial placenta,हेमोकोरियल प्लेसेंटा
Haemocoel,हेमोकोएल
Haemocyte,हिमोसाइट
Haemodialysis,हेमोडायलिसिस
Haemoglobin,हिमोग्लोबिन
Haemolymph,हेमोलिम्फ
Haemophilia,हेमोफिलिया
Haemophilus ducrei,हेमोफिलस ड्युक्रेई
Haemophilus influenzae,हेमोफिलस इन्फ्लूएंझा
Haemopoiesis,हेमोपोइसेसिस
Haemozoin,हेमोझोइन
Hagfish,हॅगफिश
Hair cell,केस सेल
Hairpin loop,हेअरपिन लूप
Hairy animal,केसाळ प्राणी
Hairy,केसाळ
Half life,अर्धा जीवन
Hall mark,हॉल मार्क
Hallucination,भ्रम
Hallucinogen,हॅलूसिनोजेन
Halogen,हलोजन
Halophil,हॅलोफिल
Halophyte,हॅलोफाइट
Halophytic habitat,हॅलोफिटिक अधिवास
Haplo-diplontic,हॅप्लो-डिप्लंटिक
Haploid,हॅप्लॉइड
Haploid-diploid phase,हॅप्लॉइड-डिप्लोइड फेज
Haplontic,हॅप्लॉन्टिक
Haplotype,हॅप्लोटाइप
Haptonasty,हॅपोनॅस्टी
Hard palate,कठोर टाळू
Hardening,कठोर
Hardy Weinberg equilibrium,हार्डी वाईनबर्ग समतोल
Harmonising effect,सुसंवाद प्रभाव
Haversian system,हॅव्हर्सियन सिस्टम
Hatching,हॅचिंग
Hatching,हॅचिंग
Haustoria,हौस्टोरिया
Haustorium,हौस्टोरियम
Heart beat,हृदयाचा ठोका
Heart lung machine,हार्ट फुफ्फुस मशीन
Heart muscle,हृदय स्नायू
Heart shaped embryo,हृदयाच्या आकाराचे गर्भ
Heart sound,हृदयाचा आवाज
Heart urchin,हार्ट अर्चिन
Heat killed strain,उष्णता ठार झाली
Heat shock method,उष्णता शॉक पद्धत
Heartwood,हार्टवुड
Heat energy,उष्णता ऊर्जा
Heat treatment,उष्णता उपचार
Heavy injury,जोरदार इजा
Helianthus,हेलियानथस
Helical strand,हेलिकल स्ट्रँड
Helical wave,हेलिकल वेव्ह
Helicase,हेलिकेस
Helicotrema,हेलिकोट्रेमा
Heliophyte,हेलिओफाइट
Helobiol endosperm,हेलोबिओल एंडोस्पर्म
Hematuria,हेमेटुरिया
Heme protein complex,हेम प्रोटीन कॉम्प्लेक्स
Hemicellulose,हेमिसेल्युलोज
Hemichordata,हेमीचोर्डाटा
Hemidactylus,हेमीडॅक्टिलस
Hemiphragma heterophyllum,हेमीफ्रॅग्मा हेटरोफिलम
Hemizygous,हेमिझिगस
Hemodialysis,हेमोडायलिसिस
Hemoglobin,हिमोग्लोबिन
Hemoglobinuna,हिमोग्लोबिनुना
Henbane,हेनबेन
Henle's loop,हेनलेची लूप
Heparin,हेपरिन
Hepatic,यकृत
Hepatic caeca,हिपॅटिक किका
Hepatic portal-system,हिपॅटिक पोर्टल-सिस्टम
Hepaticopsida,हेपॅटिकोप्सिडा
Hepatitis,हिपॅटायटीस
Hepatocyte,हेपेटोसाइट
Herbaceous layer,हर्बेशियस लेयर
Herbaceous lycopod,हर्बेशियस लाइकोपॉड
Herbarium,हर्बेरियम
Herbarium sheet,हर्बेरियम पत्रक
Herbicide tolerance,औषधी वनस्पती सहनशीलता
Herbivore,शाकाहारी
Herbivorous animal,शाकाहारी प्राणी
Herbivory,शाकाहारी
Hereditary disease,वंशपरंपरागत रोग
Hereditary disorder,वंशानुगत डिसऑर्डर
Hereditary dwarfism,वंशपरंपरागत बौने
Heredity,आनुवंशिकता
