Odiya,Malayalam
ଲେନ୍ସ ଆପେଚର |,ലെൻസ് അപ്പർച്ചർ
ଦର୍ପଣ ଦ୍ୱାର |,കണ്ണാടി വാതിൽ
କବାଟ ପ୍ଲେଟ୍ |,വാതിൽ പ്ലേറ്റ്
ଆପେଚର ଅନୁପାତ |,അപ്പേർച്ചർ അനുപാതം
କବାଟ ସୀମା,വാതിൽ പരിധി
"ଶୀର୍ଷ, ଶିଖର, ଆଗ","മുകളിൽ, കൊടുമുടി, മുൻഭാഗം"
ବିମ୍ କୋଣ |,ബീം കോൺ
ଶୀର୍ଷ ସ୍ଥାନ,ഉയർന്ന സ്ഥാനം
ଶିଖର ଦୂରତା |,കൊടുമുടി ദൂരം
ଆଲାକ୍ରିଟି |,അലസത
"ସୂର୍ଯ୍ୟ ଉଚ୍ଚ, ସୂର୍ଯ୍ୟ ଉଚ୍ଚ, ଆପସୋର୍ |","സൂര്യൻ ഉയർന്ന, സൂര്യൻ ഉയർന്ന, അപ്സർ"
ଓଲଟା ଲେନ୍ସ |,വിപരീത ലെൻസ്
ଅଣ-ଦୁ hetic ଖଦାୟକ |,ദയനീയമല്ലാത്ത
ଅବିସ୍ମରଣୀୟ ଧ୍ୟାନ |,അചഞ്ചലമായ ശ്രദ്ധ
ଓଲଟା ଲେନ୍ସ |,വിപരീത ലെൻസ്
ଅଣ-ବିଭେଦ ବିନ୍ଦୁ |,വ്യതിചലിക്കാത്ത പോയിന്റ്
କ୍ଷେତ୍ରର ଅଣ-ବିଭେଦ ବିନ୍ଦୁ |,ഗോളത്തിന്റെ വഴിതിരിച്ചുവിടാത്ത പോയിന്റ്
ଅଣ-ରୁଟିନ୍ ପୃଷ୍ଠା |,നോൺ-റോട്ടീൻ പേജ്
ଅକ୍ଷମତା |,വൈകല്യമില്ലാത്തത്
ଦର୍ପଣ ଅବରାଟେସନ୍ |,കണ്ണാടി വ്യതിയാനം
ଆପୋକ୍ରୋମାଟ୍ |,അപ്പോക്രോമാറ്റ്
"ହାଇପରକ୍ରୋମାଟିକ୍ ଲେନ୍ସ, ଆପୋକ୍ରୋମାଟିକ୍ ଲେନ୍ସ |","ഹൈപ്പർക്രോമാറ്റിക് ലെൻസ്, അപ്പോക്രോമാറ്റിക് ലെൻസ്"
ସୁପରକ୍ରୋମାଟିକ୍ ଶରୀର |,സൂപ്പർക്രോമാറ്റിക് ശരീരം
ହାଇପରକ୍ରୋମାଟିଟି,ഹൈപ്പർക്രോമാറ്റിറ്റി
ଆପୋଜି ଦୂରତା |,അപ്പോജി ദൂരം
ଆପୋଜି ରକେଟ୍ |,അപ്പോജി റോക്കറ്റ്
"ଭୂମି ଉଚ୍ଚ, ଆପୋଜି |","ഭൂമി-ഉയരം, അപ്പോജി"
ଆପୋଲାର୍ |,അപോളാർ
ଅଣପୋଲାର୍ ଆଡସର୍ପସନ୍ |,നോൺപോളാർ അഡോർപ്ഷൻ
ପାରାପୋଲାରିଟି |,പരധ്രുവത്വം
ପ୍ରେରିତ,അപ്പോസ്റ്റിൽബെ
ଉପକରଣ,ഉപകരണം
ଉପକରଣ ତ୍ରୁଟି,ഉപകരണ പിശക്
ଭର୍ଚୁଆଲ୍,വെർച്വൽ
ଭର୍ଚୁଆଲ୍ ଉଚ୍ଚତା |,വെർച്വൽ ഉയരം
ଭର୍ଚୁଆଲ୍ ବାର୍ଷିକ ଗତି |,വെർച്വൽ വാർഷിക വേഗത
ଭର୍ଚୁଆଲ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,വെർച്വൽ കോഫിഫിഷ്യന്റ്
ଭର୍ଚୁଆଲ୍ ରଙ୍ଗ |,വെർച്വൽ നിറം
ଭର୍ଚୁଆଲ୍ ଅଧା ତରଙ୍ଗ ସମ୍ଭାବନା |,വെർച്വൽ പകുതി തരംഗ സാധ്യത
ଭର୍ଚୁଆଲ୍ ପ୍ରତିରୋଧ,വെർച്വൽ പ്രതിരോധം
ଭର୍ଚୁଆଲ୍ ପ୍ରତିରୋଧକତା |,വെർച്വൽ പ്രതിരോധം
ଭର୍ଚୁଆଲ୍ ସ ar ର ଦିନ |,വെർച്വൽ സോളാർ ദിനം
ଭର୍ଚୁଆଲ୍ ସ ar ର ସମୟ |,വെർച്വൽ സോളാർ സമയം
ଭର୍ଚୁଆଲ୍ ସ୍ପେକ୍ଟ୍ରମ୍ |,വെർച്വൽ സ്പെക്ട്രം
ଦୃଶ୍ୟମାନ ସୂର୍ଯ୍ୟ |,ദൃശ്യ സൂര്യൻ
ଭିଜୁଆଲ୍ ସମୟ |,ദൃശ്യ സമയം
ଭର୍ଚୁଆଲ୍ ୱାଟ |,വെർച്വൽ വാട്ട്
ଭର୍ଚୁଆଲ୍ ଲୋଡ୍ |,വെർച്വൽ ലോഡ്
ଭିଜୁଆଲ୍ ଜୋନ୍ |,വിഷ്വൽ സോൺ
"ଉଦୀୟମାନ ସମ୍ଭାବନା, ଉଦୀୟମାନ ସମ୍ଭାବନା |","ഉയർന്നുവരുന്ന സാധ്യത, ഉയർന്നുവരുന്ന സാധ്യത"
ଏପିଲ୍ ଡକ୍ଟ୍ |,എപ്പിൾ ഡക്റ്റ്
ଆପଲ୍ଗେଟ୍ ଚିତ୍ର |,applegate ഡയഗ്രം
ଉପକରଣ,ഉപകരണം
ପ୍ରୟୋଗତା |,പ്രയോഗക്ഷമത
ପ୍ରୟୋଗ ଯାନ୍ତ୍ରୀକ |,പ്രയോഗിച്ച മെക്കാനിക്സ്
ପ୍ରଯୁଜ୍ୟ ପରିସର |,പ്രയോഗക്ഷമത പരിസരം
ପ୍ରୟୋଗ ସମ୍ଭାବନା |,പ്രയോഗിച്ച സാധ്യത
ଯୋଗୀ ସର୍କିଟ |,അഡിറ്റീവ് സർക്യൂട്ട്
ପର୍ଯ୍ୟବେକ୍ଷଣଯୋଗ୍ୟ |,നിരീക്ഷിക്കാവുന്നതാണ്
ସହାନୁଭୂତି,സഹാനുഭൂതിയുള്ള
ଉପାୟ,സമീപനം
ପ୍ରବେଶ କକ୍ଷ,പ്രവേശന മുറി
ବିକନ୍ ନିକଟକୁ ଆସ |,ബീക്കൺ സമീപിക്കുക
ନିୟନ୍ତ୍ରଣ ରାଡାର ନିକଟକୁ ଆସ |,സമീപന നിയന്ത്രണ റഡാർ
ପଦ୍ଧତି ସୂଚକ,സമീപന സൂചകം
ପ୍ରଦିପଙ୍କ ନିକଟକୁ ଆସ |,പ്രദീപിനെ സമീപിക്കുക
ସାଟେଲାଇଟ୍ ବିକନ୍ ଟ୍ରାନ୍ସମିଟର |,സാറ്റലൈറ്റ് ബീക്കൺ ട്രാൻസ്മിറ്റർ
ନାଭିଗେସନ୍ ନିକଟକୁ ଆସ |,സമീപന നാവിഗേഷൻ
ପଥ ପଥ,സമീപന പാത
"ପାଖାପାଖି, ପାଖାପାଖି","അടുത്ത്, ഏകദേശം"
ଆନୁମାନିକ ଅବଶୋଷଣ ପରିବର୍ତ୍ତନ |,ഏകദേശ ആഗിരണം പരിഷ്ക്കരണം
"ମାକ୍ରୋ ପଦ୍ଧତି, ଆନୁମାନିକ ପଦ୍ଧତି |","മാക്രോ രീതി, ഏകദേശ രീതി"
ଆନୁମାନିକତା,ഏകദേശ കണക്ക്
ସହାୟକ ଶକ୍ତି ଯୋଗାଣ,സഹായ വൈദ്യുതി വിതരണം
ଅସ୍ଥିରତା *,മരവിപ്പ്*
ଅସ୍ଥିରତା |,മരവിപ്പ്
numb line,മരവിപ്പ് ലൈൻ
କୋଣାର୍କ କୋଣ |,കോണീയ കോൺ
ଅସ୍ଥିରତା ଦୂରତା |,മരവിപ്പ് ദൂരം
numb line,മരവിപ്പ് ലൈൻ
ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ଗତି |,ഇലക്ട്രോസ്റ്റാറ്റിക് ചലനം
ଅସ୍ଥିରତା (ବିନ୍ଦୁ),മരവിപ്പ് (പോയിന്റ്)
ଆକ୍ୱାଡାଗ୍ |,അക്വാഡാഗ്
ବାଷ୍ପ ଚାପ,നീരാവി മർദ്ദം
ଏରଗୋ ପଏଣ୍ଟ |,എർഗോ പോയിന്റ്
"ଏରାଗୋ ଡିସ୍କ, ଓରାଗୋ ସର୍କଲ୍ |","എറാഗോ ഡിസ്ക്, ഒറാഗോ സർക്കിൾ"
"ଅନିୟମିତ, ଅନିୟମିତ |","ക്രമരഹിതമായ, ക്രമരഹിതമായ"
ଇଚ୍ଛାଧୀନ ଯୋଗୀ ସ୍ଥିର |,അനിയന്ത്രിതമായ അഡിറ്റീവ് സ്ഥിരാങ്കം
ଇଚ୍ଛାଧୀନ ସ୍ଥିର |,ഏകപക്ഷീയമായ സ്ഥിരാങ്കം
ଇଚ୍ଛାଧୀନ ବକ୍ର,ഏകപക്ഷീയമായ വക്രം
ମାଗଣା ଟ୍ରାକ୍ସନ୍ ପୋଲାର୍ |,സ്വതന്ത്ര ട്രാക്ഷൻ പോളാർ
ମାଗଣା ଇଲେକ୍ଟ୍ରନ୍ ଗ୍ରହଣକାରୀ |,സ്വതന്ത്ര ഇലക്ട്രോൺ സ്വീകർത്താവ്
ସ୍ବେଚ୍ଛାକୃତ ବିସ୍ତାର କ୍ଷେତ୍ର |,വോളണ്ടറി എക്സ്റ്റൻഷൻ ഏരിയ
ଇଚ୍ଛାଧୀନ ସ୍କେଲ୍ |,ഏകപക്ഷീയമായ സ്കെയിൽ
ରାଣ୍ଡମ୍ ସ୍କେଲ୍ |,ക്രമരഹിതമായ സ്കെയിൽ
ସ୍ବେଚ୍ଛାକୃତ ସେବା,സന്നദ്ധ സേവനം
ଅଯଥା ସଂଯୋଜନା ସେଟ୍ |,കോർഡിനേറ്റുകളുടെ ഏകപക്ഷീയമായ കൂട്ടം
ଆର୍କ,കമാനം
ଆର୍କ ପ୍ରତିରୋଧ,ആർക്ക് പ്രതിരോധം
ପାର୍ଶ୍ୱ-ସଂଯୁକ୍ତ ଉପାଦାନ |,അക്ഷര ഘടകം
ଆର୍କ କନଭର୍ଟର |,ആർക്ക് കൺവെർട്ടർ
ଆର୍କ ସମ୍ଭାବ୍ୟ ଡ୍ରପ୍ |,ആർക്ക് പൊട്ടൻഷ്യൽ ഡ്രോപ്പ്
"ଆର୍କ ଫର୍ଣ୍ଣେସ୍, ଆର୍କ ଫର୍ଣ୍ଣେସ୍ |","ആർക്ക് ചൂള, ആർക്ക് ചൂള"
ଆର୍କ ଦୀପ,ആർക്ക് ലാമ്പ്
ଭିଜୁଆଲ୍ ଆର୍କ,വിഷ്വൽ ആർക്ക്
ଆର୍କ ଓସିଲେଟର,ആർക്ക് ഓസിലേറ്റർ
ଆର୍କ-ସ୍ପେକ୍ଟ୍ରମ୍ |,ആർക്ക്-സ്പെക്ട്രം
ଆର୍କ ୱେଲଡିଂ |,ആർക്ക് വെൽഡിംഗ്
ଆର୍କ ହାର,ആർക്ക് നിരക്ക്
ପ୍ରତ୍ନତାତ୍ତ୍ୱିକ,പുരാവസ്തു
ଆର୍କିମିଡିଆନ୍ ଆଣ୍ଟିପ୍ରିଜିମ୍ |,ആർക്കിമിഡിയൻ ആന്റിപ്രിസം
ଆର୍କିମିଡେ ସମ୍ପତ୍ତି |,ആർക്കിമിഡ് സ്വത്ത്
ଆର୍କିମିଡେ ସ୍କ୍ରୁ |,ആർക്കിമിഡ് സ്ക്രൂ
ଆର୍କିମିଡେ ମୂଲ୍ୟାଙ୍କନ |,ആർക്കിമിഡ് വിലയിരുത്തൽ
ଆର୍କିମିଡିସ୍ ନିୟମ |,ആർക്കിമിഡീസിന്റെ നിയമം
ସ୍ଥାପତ୍ୟ ଆକାଶବାଣୀ |,വാസ്തുവിദ്യാ ശബ്ദശാസ്ത്രം
arcane,നിഗൂഢമായ
ଆର୍ଚି ଭବନ |,ആർച്ചി ഭവൻ
"କ୍ଷେତ୍ର, କ୍ଷେତ୍ର","പ്രദേശം, പ്രദേശം"
ରାଜ୍ୟ ନିୟନ୍ତ୍ରଣ |,സംസ്ഥാന നിയന്ത്രണം
ରାଜ୍ୟ ନିୟନ୍ତ୍ରଣ ରାଡାର |,സംസ്ഥാന നിയന്ത്രണ റഡാർ
କ୍ଷେତ୍ର ଟ୍ରାକ୍ସନ୍ |,ഫീൽഡ് ട്രാക്ഷൻ
ଟାଙ୍ଗେଣ୍ଟ୍ |,ടാൻജന്റ്
"ଫିଲ୍ଡ ମନିଟରିଂ, ଫିଲ୍ଡ ଯାଞ୍ଚ |","ഫീൽഡ് മോണിറ്ററിംഗ്, ഫീൽഡ് സൂക്ഷ്മപരിശോധന"
ଫ୍ରେସେଲ୍ ଜୋନ୍ କ୍ଷେତ୍ର |,ഫ്രെസ്നെൽ സോൺ ഏരിയ
"ଆଞ୍ଚଳିକ, ଆଞ୍ଚଳିକ","പ്രാദേശിക, പ്രാദേശിക"
ଆଞ୍ଚଳିକ ତ୍ୱରଣ |,പ്രാദേശിക ത്വരണം
ନିଷ୍କ୍ରିୟତାର ଆଞ୍ଚଳିକ ମୁହୂର୍ତ୍ତ |,ജഡത്വത്തിന്റെ പ്രാദേശിക നിമിഷം
ଆଞ୍ଚଳିକ ବେଗ |,പ്രാദേശിക വേഗത
ଅଙ୍ଗ କକ୍ଷ |,അവയവ കോശം
ଅଙ୍ଗ ବ୍ରିଲିଆନ୍ସ ଲ୍ୟାମ୍ପ |,ഓർഗൻ ബ്രില്യൻസ് ലാമ്പ്
ଅଙ୍ଗ ଆୟନାଇଜେସନ୍ ଡିଟେକ୍ଟର୍ |,അവയവം അയോണൈസേഷൻ ഡിറ്റക്ടർ
"କୋଣ, ତର୍କ","ആംഗിൾ, യുക്തി"
ଗାଣିତିକ ଅଂଶ,ഗണിത ഭാഗം
"ବାହୁ, ବାହୁ, ଶାଖା |","ഭുജം, ഭുജം, ശാഖ"
armature,അർമേച്ചർ
ଆର୍ମାଚର୍ ଗର୍ଜନ |,ആർമേച്ചർ റാറ്റിൽ
ଆର୍ମାଚର୍ ପ୍ରତିକ୍ରିୟା |,അർമേച്ചർ പ്രതികരണം
"ଆର୍ମାଚର୍ କୋଇଲ୍, ଆର୍ମାଚର୍ କୋଇଲ୍ |","അർമേച്ചർ കോയിൽ, ആർമേച്ചർ കോയിൽ"
ସ beaut ନ୍ଦର୍ଯ୍ୟକରଣ,സൗന്ദര്യവൽക്കരണം
ଭଦ୍ରଲୋକଙ୍କ ଚିହ୍ନ,മാന്യന്റെ അടയാളം
ବାହୁବଳୀ ଯନ୍ତ୍ରକ .ଶଳ |,armstrong മെക്കാനിസം
"ଆରେ, ଆରେ","അറേ, അറേ"
ଆରେ ଗୁଣକ,അറേ മൾട്ടിപ്ലയർ
ଆରେଗୁଡ଼ିକର ଆରେ,നിരകളുടെ നിര
ତ୍ରୁଟି ଆରେ,തെറ്റ് അറേ
ରେଖା ଆରେ,ലൈൻ അറേ
ପଏଣ୍ଟ ଆରେ,പോയിന്റ് അറേ
ଆରେ ସୋନାର (ଭଏସ୍ ଏବଂ ଓସ୍ମୋସିସ୍),അറേ സോണാർ (ശബ്ദവും ഓസ്മോസിസും)
"ବ୍ୟାରେଲ୍ ବିକୃତି, ଡ଼୍ରାମର୍ ବିକୃତି |","ബാരൽ വക്രീകരണം, ഡ്രമ്മർ വികലമാക്കൽ"
ରସିଦ,റിസീവർ
ସ୍ଥିରତା,സ്ഥിരോത്സാഹം
ସ୍ଥିର କ୍ଷେପଣାସ୍ତ୍ର |,സ്ഥിരതയുള്ള മിസൈൽ
ସାର୍କ ପୋଷା |,സ്രാവ് തൂവൽ
ଉଚ୍ଚାରଣ ସ୍ୱଚ୍ଛତା |,ഉച്ചാരണ വ്യക്തത
ଉଚ୍ଚାରଣ ଲାଭ,ഉച്ചാരണം നേട്ടം
"ଉଚ୍ଚାରଣ ସ୍ୱଚ୍ଛତା, ଶ୍ରବଣ ସ୍ୱଚ୍ଛତା |","ഉച്ചാരണ വ്യക്തത, ശ്രവണ വ്യക്തത"
ଜଙ୍କସନ୍ ପଏଣ୍ଟ |,ജംഗ്ഷൻ പോയിന്റ്
ଉଚ୍ଚାରଣ ପରୀକ୍ଷା,ഉച്ചാരണം പരീക്ഷ
ଉଚ୍ଚାରଣ ବିନ୍ୟାସ,ഉച്ചാരണം കോൺഫിഗറേഷൻ
କୃତ୍ରିମ ଆଣ୍ଟେନା |,കൃത്രിമ ആന്റിന
କୃତ୍ରିମ ବିଲୋପ |,കൃത്രിമ പിരിച്ചുവിടൽ
କୃତ୍ରିମ ଉତ୍ତାପ |,കൃത്രിമ ചൂട്
କୃତ୍ରିମ ରାଶି,കൃത്രിമ ചക്രവാളം
କୃତ୍ରିମ ବୁଦ୍ଧି,നിർമ്മിത ബുദ്ധി
କୃତ୍ରିମ ଆଇସୋଟୋପ୍ |,കൃത്രിമ ഐസോടോപ്പുകൾ
କୃତ୍ରିମ ଭାଷା |,കൃത്രിമ ഭാഷ
କୃତ୍ରିମ ଲିଫ୍ଟ |,കൃത്രിമ ലിഫ്റ്റ്
କୃତ୍ରିମ ଆଲୋକ,കൃത്രിമ വെളിച്ചം
କୃତ୍ରିମ ଆଲୋକ ଏକ୍ସପୋଜର |,കൃത്രിമ വെളിച്ചം എക്സ്പോഷർ
କୃତ୍ରିମ ରେଖା |,കൃത്രിമ ലൈൻ
କୃତ୍ରିମ ଭାର,കൃത്രിമ ലോഡ്
କୃତ୍ରିମ ମାଧ୍ୟମ |,കൃത്രിമ മാധ്യമം
କୃତ୍ରିମ ଗତି,കൃത്രിമ ഭാഗം
କୃତ୍ରିମ ଗ୍ରହ |,കൃത്രിമ ഗ്രഹം
କୃତ୍ରିମ ରେଡିଓଆକ୍ଟିଭ୍ ଉପାଦାନ |,കൃത്രിമ റേഡിയോ ആക്ടീവ് മൂലകം
କୃତ୍ରିମ ରେଡିଓଆକ୍ଟିଭିଟି |,കൃത്രിമ റേഡിയോ ആക്റ്റിവിറ്റി
କୃତ୍ରିମ ବର୍ଷା |,കൃത്രിമ മഴ
କୃତ୍ରିମ ଉପଗ୍ରହ |,കൃത്രിമ ഉപഗ്രഹം
କୃତ୍ରିମ ସଂକ୍ରମଣ,കൃത്രിമ പരിവർത്തനം
ପ୍ରୋଥେଟିକ୍ ଓରେଟର୍ |,കൃത്രിമ പ്രഭാഷകൻ
ଆରୋହଣ,ആരോഹണം
ଆରୋହଣ,കയറ്റം
ଆରୋହଣ,കയറുന്നു
asdic,ആസ്ഡിക്
"ଆଭିମୁଖ୍ୟ, ପ୍ରତିଛବି |","ഓറിയന്റേഷൻ, ചിത്രം"
ଆନୁମାନିକ ଅନୁପାତ,വീക്ഷണാനുപാതം
ଆଗୋଲି,അഗോലി
ଗୋଲାକାର ପୃଷ୍ଠା |,ഗോളാകൃതിയിലുള്ള പേജ്
ଗୋଲାକାର ଲେନ୍ସ |,ഗോളാകൃതിയിലുള്ള ലെൻസ്
ଏକୀକରଣ,സമാഹരണം
ସ୍ତନ ହାଇଗ୍ରୋମିଟର |,സക്ഷൻ ഹൈഗ്രോമീറ്റർ
ମାପ,അളവ്
ର ସେଟ୍,കൂട്ടം
"ଏକତ୍ର କରିବା, ଏକତ୍ର କରିବା |","അസംബ്ലിംഗ്, അസംബ്ലിംഗ്"
"ଏକତ୍ର କରିବା, ଏକତ୍ର କରିବା, ଏକତ୍ର କରିବା |","അസംബ്ലിംഗ്, അസംബ്ലിംഗ്, അസംബ്ലിംഗ്"
ଆସେମ୍ବଲି ମେସିନ୍ |,അസംബ്ലി മെഷീൻ
"ଏକତ୍ରକାରୀ, ଏକତ୍ରକାରୀ |","അസംബ്ലർ, അസംബ്ലർ"
ଏକତ୍ରକାରୀ ଭାଷା |,അസംബ്ലർ ഭാഷ
ଏକତ୍ରକାରୀ ପ୍ରୋଗ୍ରାମ୍ |,അസംബ്ലർ പ്രോഗ്രാം
ଏକତ୍ରିତ କାର୍ଯ୍ୟକ୍ରମ,അസംബ്ലിംഗ് പ്രോഗ്രാം
ସଠିକତା ଆକଳନ |,കൃത്യമായ കണക്കുകൂട്ടൽ
