English,Assamese
Hess diagram,হেছ ডায়েগ্ৰাম
Hessian matrix,হেচিয়ান মেট্ৰিক্স
Hessian of function,কাৰ্য্যৰ হেচিয়ান
heterogeneity test,বৈষম্য পৰীক্ষা
heterogeneous,বিষমজাতীয়
heterogeneous data,বৈষম্যপূৰ্ণ তথ্য
heterogeneous population,বৈষম্যপূৰ্ণ জনসংখ্যা
heuristic,heuristic
heuristically,heuristically
hexagon,ষড়ভুজ
hexahedron,ষড়ভুজ
hierarchial subdivision,স্তৰভিত্তিক উপবিভাজন
hierarchy,অনুক্ৰম
high birth rate,উচ্চ জন্মৰ হাৰ
high death rate,উচ্চ মৃত্যুৰ হাৰ
higher - age – group,উচ্চ - বয়স – গোট
higher order,উচ্চ ক্ৰম
highest order,সৰ্বোচ্চ ক্ৰম
Hilbert cube,হিলবাৰ্ট ঘনক
Hilbert space,হিলবাৰ্ট স্থান
H–invariant,H–অপৰিৱৰ্তিত
historigram,historigram
hollow cone,ফুটা শঙ্কু
homeomorphism,হোমিঅ&#39;মৰ্ফিজম
homogeneity,সমতা
homogeneous,সমজাতীয়
homogeneous data,সমজাতীয় তথ্য
homogeneous difference equation,সমজাতীয় পাৰ্থক্য সমীকৰণ
homomorphism,সমৰূপতা
horizontal,অনুভূমিক
horizontal plane,অনুভূমিক সমতল
hour,ঘণ্টা
hydrodynamic,হাইড্ৰ&#39;ডাইনেমিক
hydrodynamics,হাইড্ৰ&#39;ডাইনেমিক্স
hydromechanics,হাইড্ৰ&#39;মেকানিক্স
hydrostatic,হাইড্ৰষ্টেটিক
hydrostatic balance,হাইড্ৰষ্টেটিক ভাৰসাম্য
hydrostatics,হাইড্ৰষ্টেটিক্স
hyperbola,হাইপাৰবোলা
hyperboloid,হাইপাৰবলয়ড
hyperboloid of one sheet,এটা শ্বীটৰ হাইপাৰব’ল’ইড
hyperboloid of revolution,বিপ্লৱৰ হাইপাৰব&#39;ল&#39;ইড
hyperboloid of two sheets,দুখন শ্বীটৰ হাইপাৰব’ল’ইড
hypergeometric distribution,হাইপাৰজ্যামিতিক বিতৰণ
hypergeometric series,হাইপাৰজ্যামিতিক শৃংখলা
hyperplane,হাইপাৰপ্লেন
hypersphere,হাইপাৰস্ফিয়াৰ
hyper surface,হাইপাৰ পৃষ্ঠ
hypotenuse,হাইপোটেনস
hypothesis,অনুমান
ideal basis,আদৰ্শ ভিত্তি
ideal fluid,আদৰ্শ তৰল পদাৰ্থ
ideal gas,আদৰ্শ গেছ
identical eigen value,একেধৰণৰ eigen মান
identically equal,একেদৰে সমান
Identity,পৰিচয়
identity element,পৰিচয় উপাদান
identity function,পৰিচয় কাৰ্য্য
"identity
 homomorphism",পৰিচয় সমৰূপতা
identity map,পৰিচয়ৰ মানচিত্ৰ
identity mapping,পৰিচয় মেপিং
identity matrix,পৰিচয় মেট্ৰিক্স
identity of a group,এটা গোটৰ পৰিচয়
identity of a ring,এটা আঙঠিৰ পৰিচয়
identity operator,পৰিচয় অপাৰেটৰ
identity period,পৰিচয়ৰ সময়সীমা
identity permutation,পৰিচয় ক্ৰমবিন্যাস
identity relation,পৰিচয়ৰ সম্পৰ্ক
identity transformation,পৰিচয় ৰূপান্তৰ
if and only if,যদি আৰু কেৱল যদিহে
if - then' computer,যদি - তেন্তে&#39; কম্পিউটাৰ
ill condition,অসুস্থ অৱস্থা
ill-conditioned equation,ill-conditioned সমীকৰণ
ill-conditioned matrix,ill-conditioned মেট্ৰিক্স
ill-conditioned polynomial,ill-conditioned বহুপদ
ill-conditioned system,অশুদ্ধ ব্যৱস্থা
illogical,অযুক্তিকৰ
illustrate,চিত্ৰণ কৰা
illustration,চিত্ৰণ
image of a set,এটা গোটৰ ছবি
image of a subset,এটা উপগোটৰ ছবি
image of point,বিন্দুৰ ছবি
image set,ছবিৰ ছেট
Imaginary,কাল্পনিক
imaginary angle,কাল্পনিক কোণ
imaginary circle,কাল্পনিক বৃত্ত
imaginary circular points,কাল্পনিক বৃত্তাকাৰ বিন্দু
imaginary coefficient,কাল্পনিক সহগ
imaginary coordinate,কাল্পনিক স্থানাংক
imaginary homothetic,কাল্পনিক সমতাপূৰ্ণ
imaginary intersection,কাল্পনিক ছেদ
imaginary line,কাল্পনিক ৰেখা
imaginary number,কাল্পনিক সংখ্যা
imaginary point,কাল্পনিক বিন্দু
imaginary root,কাল্পনিক মূল
imaginary rotation,কাল্পনিক ঘূৰণ
imaginary unit,কাল্পনিক একক
imbedding,imbedding
impedance matrix,ইম্পিডেন্স মেট্ৰিক্স
implicit,implicit
implicit function,অন্তৰ্নিহিত ফলন
implicit integration formula,অন্তৰ্নিহিত সংহতি সূত্ৰ
improbable,অসম্ভৱ
improper,অনুচিত
improper division,অনুচিত বিভাজন
improper double integral (= infinite double integral),অনুচিত দ্বৈত অখণ্ড (= অসীম দ্বৈত অখণ্ড)
improper factor,অনুচিত কাৰক
improper fraction,অনুচিত ভগ্নাংশ
improper maximum,অনুচিত সৰ্বোচ্চ
improper minimum,অনুচিত নূন্যতম
improper rotation,অনুচিত ঘূৰণ
improvement matrix,উন্নয়ন মেট্ৰিক্স
impulse,impulse
impulsive force,আৱেগিক শক্তি
impulsive pressure,আৱেগিক চাপ
impulsive tension,ইম্পলচিভ টেনচন
impulsive wrench,impulsive ৰেঞ্চ
imputed cost,আৰোপিত খৰচ
inadequacy,অপৰ্যাপ্ততা
incident wave,কাণ্ডৰ ঢৌ
inclination of a vector,এটা ভেক্টৰৰ হেলনীয়া
inclination of orbit,কক্ষপথৰ প্ৰৱণতা
incline,incline
inclined,inclined
inclined plane,হেলনীয়া সমতল
included,অন্তৰ্ভুক্ত কৰা হৈছে
inclusion,অন্তৰ্ভুক্তি
incomplete gamma function,অসম্পূৰ্ণ গামা ফাংচন
inconsistency,অসামঞ্জস্যতা
inconsistent,অসামঞ্জস্যপূৰ্ণ
inconsistent statistic,অসামঞ্জস্যপূৰ্ণ পৰিসংখ্যা
inconsistent system,অসামঞ্জস্যপূৰ্ণ ব্যৱস্থা
incorrect,ভুল
incorrect decision,ভুল সিদ্ধান্ত
increase,বৃদ্ধি কৰা
increasing function,বৃদ্ধি কৰা কাৰ্য্য
increment,বৃদ্ধি কৰক
indefinite,অনিৰ্দিষ্টকালীন
indefinite form,অনিৰ্দিষ্ট ৰূপ
indefinite integral,অনিৰ্দিষ্ট অবিচ্ছেদ্য
indefinite matrix,অনিৰ্দিষ্ট মেট্ৰিক্স
indefinite quadratic form,অনিৰ্দিষ্ট দ্বিঘাত ৰূপ
independence,স্বাধীনতা
independent event,স্বাধীন অনুষ্ঠান
independent function,স্বাধীন কাৰ্য্য
independent random variable,স্বাধীন যাদৃচ্ছিক চলক
independent variable,স্বাধীন চলক
independent variate,স্বাধীন ভিন্নতা
indeterminacy,অনিৰ্দিষ্টতা
indeterminate,অনিৰ্দিষ্ট
indeterminate equation,অনিৰ্দিষ্ট সমীকৰণ
indeterminate form,অনিৰ্দিষ্ট ৰূপ
index,সূচী
indexed by a set,এটা গোটৰ দ্বাৰা সূচীভুক্ত কৰা হৈছে
indexed family,সূচীভুক্ত পৰিয়াল
index number,সূচী সংখ্যা
index of subgroup,উপগোটৰ সূচী
index set,সূচী গোট
indicatrix,ইনডিকেট্ৰিক্স
indicial equation,indicial সমীকৰণ
indifference curve,উদাসীনতা বক্ৰ
indirect differentiation,পৰোক্ষ পাৰ্থক্য
indirect proof,পৰোক্ষ প্ৰমাণ
indivisible,অবিভাজ্য
induction,ইনডাকচন
inductive,ইনডাক্টিভ
inductive assumption,ইনডাক্টিভ অনুমান
inductive definition,ইনডাক্টিভ সংজ্ঞা
inductive inference,আনুভূতিক অনুমান
inequality,অসমতা
inequality constraint,অসমতা বাধা
inequation,অসমতা
inertia,জড়তা
inrtia force,inrtia বল
inertial,জড়তা
inexact differential,অশুদ্ধ পাৰ্থক্য
inflexion points,ইনফ্লেক্সন পইণ্ট
infimum,ইনফিমুম
infinite,অসীম
infinite dimensional,অসীম মাত্ৰিক
infinite dimensional vector space,অসীম মাত্ৰিক ভেক্টৰ স্থান
infinite game,অসীম খেলা
infinite group,অসীম গোট
infinite integral,অসীম অখণ্ড
infinite population,অসীম জনসংখ্যা
infinite series,অসীম শৃংখলা
infinite set,অসীম গোট
infinitesimal,অসীম
infinitesimal element,অসীম উপাদান
infinite space,অসীম স্থান
