English,Marathi
inadequacy,अपुरेपणा
incident wave,घटना लहर
inclination of a vector,वेक्टरचा कल
inclination of orbit,कक्षाचा कल
incline,कल
inclined,कललेला
inclined plane,कलते विमान
included,समाविष्ट
inclusion,समावेश
incomplete gamma function,अपूर्ण गामा कार्य
inconsistency,विसंगती
inconsistent,विसंगत
inconsistent statistic,विसंगत आकडेवारी
inconsistent system,विसंगत प्रणाली
incorrect,चुकीचे
incorrect decision,चुकीचा निर्णय
increase,वाढ
increasing function,वाढणारे कार्य
increment,वाढ
indefinite,अनिश्चित
indefinite form,अनिश्चित स्वरूप
indefinite integral,अनिश्चित अविभाज्य
indefinite matrix,अनिश्चित मॅट्रिक्स
indefinite quadratic form,अनिश्चित चतुर्भुज फॉर्म
independence,स्वातंत्र्य
independent event,स्वतंत्र घटना
independent function,स्वतंत्र कार्य
independent random variable,स्वतंत्र यादृच्छिक चल
independent variable,स्वतंत्र अव्यक्त
independent variate,स्वतंत्र भिन्नता
indeterminacy,अनिश्चितता
indeterminate,अनिश्चित
indeterminate equation,अनिश्चित समीकरण
indeterminate form,अनिश्चित फॉर्म
index,निर्देशांक
indexed by a set,एका संचाद्वारे अनुक्रमित
indexed family,अनुक्रमित कुटुंब
index number,निर्देशांक क्रमांक
index of subgroup,उपसमूहाची अनुक्रमणिका
index set,निर्देशांक संच
indicatrix,इंडिकॅट्रिक्स
indicial equation,सूचक समीकरण
indifference curve,उदासीनता वक्र
indirect differentiation,अप्रत्यक्ष फरक
indirect proof,अप्रत्यक्ष पुरावा
indivisible,अविभाज्य
induction,प्रेरण
inductive,आगमनात्मक
inductive assumption,प्रेरक गृहीतक
inductive definition,प्रेरक व्याख्या
inductive inference,प्रेरक अनुमान
inequality,असमानता
