Kannada,Assamese
ಕೋರ್ ಟ್ರಿಗ್ಗರ್ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,কোৰ ট্ৰিগাৰ ফ্লিপ ফ্লপ
ಕೋರ್ ಪ್ರಚೋದಕ ತಾಳ,কোৰ ট্ৰিগাৰ লেচ
ಎಡಿಸನ್ ಪರಿಣಾಮ,&#39;এডিচন ইফেক্ট&#39;
ಸಂಪಾದಕ,সম্পাদক
ಪರಿಣಾಮಕಾರಿ ಪ್ರದೇಶ,ফলপ্ৰসূ এলেকা
ಪರಿಣಾಮಕಾರಿ ಪ್ರವಾಹ,ফলপ্ৰসূ কাৰেণ্ট
ಪರಿಣಾಮಕಾರಿ ನೆಲದ ತ್ರಿಜ್ಯ,ফলপ্ৰসূ মাটিৰ ব্যাসাৰ্ধ
ಪರಿಣಾಮಕಾರಿ ಎತ್ತರ,ফলপ্ৰসূ উচ্চতা
ಪರಿಣಾಮಕಾರಿ ಉದ್ದ,কাৰ্যকৰী দৈৰ্ঘ্য
ಪರಿಣಾಮಕಾರಿ ದ್ರವ್ಯರಾಶಿ,কাৰ্যকৰী ভৰ
ಪರಿಣಾಮಕಾರಿ ವಿಕಿರಣ ಶಕ್ತಿ,ফলপ্ৰসূ বিকিৰণ শক্তি
ಪರಿಣಾಮಕಾರಿ ವೋಲ್ಟೇಜ್,কাৰ্যকৰী ভল্টেজ
ದಕ್ಷತೆ,দক্ষতা
ಇ.ಇ.ಪಿ. ರಾಮ್,ই.ই.পি. ৰম
ಐಕಾನಲ್ ಸಮೀಕರಣ,আইকনল সমীকৰণ
ವಿಲೋಮ ಧಾರಣ,বিপৰীত ধাৰণক্ষমতা
ಇ-ಪದರ,ই-স্তৰ
ವಿದ್ಯುತ್,বৈদ্যুতিক প্ৰবাহ
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ,বৈদ্যুতিক ক্ষেত্ৰ
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ,বৈদ্যুতিক ক্ষেত্ৰৰ তীব্ৰতা
ವಿದ್ಯುತ್ ಪ್ರವಾಹ ರೇಖೆಗಳು,বৈদ্যুতিক প্ৰবাহৰ লাইন
ವಿದ್ಯುತ್ ಸಾಮರ್ಥ್ಯ,বৈদ্যুতিক বিভৱ
ವಿದ್ಯುದಾಘಾತ,বিদ্যুৎস্পৃষ্ট
ಎಲೆಕ್ಟ್ರೋ-ಬೆಸುಗೆ,ইলেক্ট্ৰ&#39;-ছল্ডাৰ
ವಿದ್ಯುತ್ ತರಂಗ,বৈদ্যুতিক তৰংগ
ವಿದ್ಯುತ್ ಉದ್ದ,বৈদ্যুতিক দৈৰ্ঘ্য
ವಿದ್ಯುತ್ ಶಕ್ತಿ,বৈদ্যুতিক শক্তি
ವಿದ್ಯುತ್,বিদ্যুৎ
ಇಸಿಜಿ,ইচিজি
ವಿದ್ಯುತ್ ಡೈನಮೋ ಮೀಟರ್,বৈদ্যুতিক ডাইনেমো মিটাৰ
ವಿದ್ಯುದ್ವಾರ,ইলেক্ট্ৰ&#39;ড
ಎಲೆಕ್ಟ್ರೋಡ್ ಕರೆಂಟ್,ইলেক্ট্ৰ&#39;ড কাৰেণ্ট
ವಿದ್ಯುದ್ವಿಭಜನೆ,ইলেক্ট্ৰ&#39;লুমিনেচেন্স
ಎಲೆಕ್ಟ್ರೋಲುಮಿನೆಸೆಂಟ್ ಪ್ರದರ್ಶನ,ইলেক্ট্ৰ&#39;লুমিনেচেণ্ট ডিছপ্লে
ಗಾಲ್ವನಿಕ್ ಪ್ರತ್ಯೇಕತೆ,গেলভানিক পৃথকীকৰণ
ವಿದ್ಯುದ್ವಿಚ್ಛೇದ್ಯ,ইলেক্ট্ৰলাইট
ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ಕೆಪಾಸಿಟರ್,ইলেক্ট্ৰ&#39;লাইটিক কেপাচিটৰ
ಎಲೆಕ್ಟ್ರೋಲೈಟಿಕ್ ಕೆಪಾಸಿಟರ್,ইলেক্ট্ৰ&#39;লাইটিক কেপাচিটৰ
ವಿದ್ಯುತ್ಕಾಂತ,বিদ্যুৎচুম্বক
ವಿದ್ಯುತ್ಕಾಂತೀಯ ಶಕ್ತಿ,বিদ্যুৎচুম্বকীয় শক্তি
ವಿದ್ಯುತ್ಕಾಂತೀಯ ಇಂಡಕ್ಷನ್,বিদ্যুৎচুম্বকীয় প্ৰৰোচনা
"ವಿದ್ಯುತ್ಕಾಂತೀಯ ಹಸ್ತಕ್ಷೇಪ, EMI","বিদ্যুৎচুম্বকীয় হস্তক্ষেপ, ইএমআই"
ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗಾಂತರ,বিদ্যুৎচুম্বকীয় বৰ্ণালী
ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ,বিদ্যুৎচুম্বকীয় তৰংগ
ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ,বিদ্যুৎচুম্বকত্ব
ಎಲೆಕ್ಟ್ರೋ ಮೆಕ್ಯಾನಿಕಲ್ ಫಿಲ್ಟರ್,ইলেক্ট্ৰ&#39; মেকানিকেল ফিল্টাৰ
ಎಲೆಕ್ಟ್ರೋಮೀಟರ್,ইলেক্ট্ৰ&#39;মিটাৰ
ವಿದ್ಯುತ್ಕಾಂತ ಶಕ್ತಿ,বিদ্যুৎচালিত বল
ಎಲೆಕ್ಟ್ರಾನ್,ইলেক্ট্ৰন
ಎಲೆಕ್ಟ್ರಾನ್ ಕಿರಣ,ইলেক্ট্ৰন ৰশ্মি
ಎಲೆಕ್ಟ್ರಾನ್ ಚಾರ್ಜ್,ইলেক্ট্ৰন আধান
ಎಲೆಕ್ಟ್ರಾನ್ ಹೊರಸೂಸುವಿಕೆ,ইলেক্ট্ৰন নিৰ্গমন
ಎಲೆಕ್ಟ್ರಾನ್ ಹರಿವು,ইলেক্ট্ৰন প্ৰবাহ
ಎಲೆಕ್ಟ್ರಾನ್ ಅನಿಲ,ইলেক্ট্ৰন গেছ
ಎಲೆಕ್ಟ್ರಾನ್ ಸಾಧನ,ইলেক্ট্ৰন যন্ত্ৰ
ಎಲೆಕ್ಟ್ರಾನ್ ರಂಧ್ರ ಜೋಡಿ,ইলেক্ট্ৰন ফুটা যোৰ
ಎಲೆಕ್ಟ್ರಾನ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ,ইলেক্ট্ৰন মাইক্ৰস্কোপ
ಎಲೆಕ್ಟ್ರಾನ್ ಕಕ್ಷೆ,ইলেক্ট্ৰন কক্ষপথ
ಎಲೆಕ್ಟ್ರಾನ್ ಶೆಲ್,ইলেক্ট্ৰন খোলা
ಎಲೆಕ್ಟ್ರಾನ್ ವೋಲ್ಟ್,ইলেক্ট্ৰন ভল্ট
ಎಲೆಕ್ಟ್ರಾನ್ ತರಂಗ ಟ್ಯೂಬ್,ইলেক্ট্ৰন তৰংগ নলী
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಚಾರ್ಜ್,ইলেক্ট্ৰনিক চাৰ্জ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಒತ್ತಡ,ইলেক্ট্ৰনিক ডাটা ষ্ট্ৰেছ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ,ইলেক্ট্ৰনিক ডাটা প্ৰচেছিং
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕೀ,ইলেক্ট্ৰনিক চাবি
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲ್ (ಇ-ಮೇಲ್),ইলেক্ট্ৰনিক মেইল (ই-মেইল)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ದ್ರವ್ಯರಾಶಿ,ইলেক্ট্ৰনিক ভৰ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸಂಖ್ಯಾಶಾಸ್ತ್ರ,ইলেক্ট্ৰনিক সংখ্যাগত
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚಿಂಗ್,ইলেক্ট্ৰনিক চুইচিং
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ವೋಲ್ಟ್ಮೀಟರ್,ইলেক্ট্ৰনিক ভল্টমিটাৰ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಟ್ಯೂನ್ ರಿಸೀವರ್,ইলেক্ট্ৰনিকভাৱে টিউন কৰা ৰিচিভাৰ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್ ಉದ್ಯಮ ಸಂಘ,ইলেক্ট্ৰনিকছ উদ্যোগ সংস্থা
ಎಲೆಕ್ಟ್ರೋಪ್ಲೇಟಿಂಗ್,ইলেক্ট্ৰ&#39;প্লেটিং
ಎಲೆಕ್ಟ್ರೋಸ್ಕೋಪ್,ইলেক্ট্ৰস্কোপ
ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ,বিদ্যুৎচুম্বকত্ব
ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ ಹರಿವು,ইলেক্ট্ৰষ্টেটিক ফ্লাক্স
ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ ಸಂರಕ್ಷಕ,ইলেক্ট্ৰষ্টেটিক সংৰক্ষক
ಅಂಶ,উপাদান
ಅಪ್ಗ್ರೇಡ್,বিকশিত কৰা
ಪ್ರಗತಿ ಕೋನ,উন্নতিৰ কোণ
ದೀರ್ಘವೃತ್ತದ ಪ್ರತಿಫಲಕ,উপবৃত্তাকাৰ প্ৰতিফলক
ದೀರ್ಘವೃತ್ತದ ಫಿಲ್ಟರ್,উপবৃত্তাকাৰ ফিল্টাৰ
ದೀರ್ಘವೃತ್ತದ ಧ್ರುವ,উপবৃত্তাকাৰ মেৰু
ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್,এম্বেডেড চিস্টেম
ಅಬ್ಸಿಡಿಕ್ ಕೋಡ್,abssidic ক&#39;ড
ಹೊರಸೂಸುವವನು,এমিটাৰ
ಹೊರಸೂಸುವ ದೃಷ್ಟಿಕೋನ ಸಂರಚನೆ,এমিটাৰ অৰিয়েণ্টেচন কনফিগাৰেচন
ಹೊರಸೂಸುವ ಬೈಪಾಸ್ ಕೆಪಾಸಿಟರ್,এমিটাৰ বাইপাছ কেপাচিটৰ
ಹೊರಸೂಸುವ ಗುಣಲಕ್ಷಣಗಳು,নিৰ্গমনকাৰী বৈশিষ্ট্য
ಹೊರಸೂಸುವ ಸಂಯೋಜಿತ ಆಂಪ್ಲಿಫಯರ್,এমিটাৰ কাপল্ড এম্প্লিফায়াৰ
ಹೊರಸೂಸುವ ಪ್ರಸರಣ,এমিটাৰ প্ৰসাৰণ
ಹೊರಸೂಸುವ ಹಿಂಬಾಲಕ,এমিটাৰ ট্ৰেইলিং
ಹೊರಸೂಸುವ ಪ್ರತಿರೋಧಕ,এমিটাৰ ৰেজিষ্টৰ
ಹೊರಸೂಸುವ ಸ್ಥಿರೀಕೃತ ದೃಷ್ಟಿಕೋನ ಸಂರಚನೆ,এমিটাৰ স্থিতিশীল অৰিয়েণ্টেচন কনফিগাৰেচন
ಹೊರಸೂಸುವ ಮೂಲ ಜಂಕ್ಷನ್,এমিটাৰ বেচ জংচন
"ಎಮಿಟರ್ ಕಪಲ್ಡ್ ಲಾಜಿಕ್, ECL","এমিটাৰ কাপল্ড লজিক, ইচিএল"
ಯಾಂತ್ರಿಕೃತ,যান্ত্ৰিক
ಸಕ್ರಿಯಗೊಳಿಸಿ,সক্ষম কৰা
ಆವರಿಸುವಿಕೆ,এনকেপচুলেচন
ಕೊಡಿಟ್ರಾ,কোদিত্ৰা
ಗೂಢಲಿಪೀಕರಣ,এনক্ৰিপচন
ವೃತ್ತಾಕಾರದ ಲಾಭ,বৃত্তাকাৰ লাভ
ಪರಿವರ್ತನೆ,ৰূপান্তৰ
ವ್ಯವಸ್ಥಿತ,প্ৰণালীবদ্ধ
ವೃತ್ತಾಕಾರದ ಸ್ಥಳಾಂತರ,বৃত্তাকাৰ বিচ্যুতি
ಉದ್ದದ ಆಂಟೆನಾ,দীৰ্ঘায়িত এন্টেনা
ರೇಖಾಂಶದ ರಚನೆ,দীৰ্ঘায়িত এৰে
ಶಕ್ತಿ,শক্তি
ಶಕ್ತಿ ಬಾರ್,শক্তি বাৰ
ಬ್ಯಾಂಡ್ ಅಂತರ,বেণ্ড গেপ
ಶಕ್ತಿಯ ಮಟ್ಟ,শক্তিৰ স্তৰ
ಶಕ್ತಿ ಮಟ್ಟದ ರೇಖಾಚಿತ್ರ,শক্তিৰ স্তৰৰ ডায়েগ্ৰাম
ವರ್ಧಿತ ವಿಸ್ತರಿತ ಮಾಸ್ ನಿರ್ದಿಷ್ಟತೆ,উন্নত প্ৰসাৰিত ভৰ নিৰ্দিষ্টকৰণ
ಹೆಚ್ಚಿದ ಲೇಖನ ರಿಜಿಸ್ಟ್ರಾರ್,বৃদ্ধি কৰা প্ৰবন্ধ পঞ্জীয়ক
ಬೆಳವಣಿಗೆ,বৃদ্ধি
ಬೆಳವಣಿಗೆಯ ಮಾದರಿ,বৃদ্ধিৰ ধৰণ
ವರ್ಧಿತ ಮೊಸ್ಫೆಟ್,উন্নত Mosfet
ಎಂಟ್ರೊಪಿ,এণ্ট্ৰপি
ಹೊದಿಕೆ ಡಿಮೋಡ್ಯುಲೇಟರ್,খাম ডিমডুলেটৰ
ಪರಿಸರ,পৰিৱেশ
"ಎಪಿಟಾಕ್ಸಿ ಬೆಳವಣಿಗೆ, ಆರೋಹಣ ಬೆಳವಣಿಗೆ","এপিটেক্সি বৃদ্ধি, আৰোহী বৃদ্ধি"
"ಎಪಿಟ್ರಾಶಿಯಲ್ ಪದರ, ಆರೋಹಣ ಪದರ","এপিট্ৰেকিয়াল স্তৰ, আৰোহী স্তৰ"
"ಎಪಿಟಾಕ್ಸಿ, ಅತಿಕ್ರಮಣ","এপিটাক্সি, অভাৰৰাইডিং"
ಎಪಾಕ್ಸಿ ಫೈಬರ್ ಗಾಜಿನ ಮಟ್ಟ,ইপক্সি-ফাইবাৰ গ্লাছৰ স্তৰ
EP-ROM,ইপি-ৰম
ಎಪ್ಸಿಲಾನ್,এপ্সিলন
ಸಮೀಕರಣ,সমতা স্থাপন
ಸಮೀಕರಣ ಸರ್ಕ್ಯೂಟ್,সমতা বৰ্তনী
ಸಮಾನತೆ,সমতা
ಸಮೀಕರಣ,সমীকৰণ
ಈಕ್ವಲೈಜರ್ ಫಿಲ್ಟರ್,ইকুৱেলাইজাৰ ফিল্টাৰ
ಸಮೀಕರಣ,সমীকৰণটো
ಸಮಭಾಜಕ ಸಮತಲ,বিষুৱীয় সমতল
ಐಸೊಪೊಟೆನ್ಷಿಯಲ್ ಲೈನ್,সমবিভৱ ৰেখা
equipotential ಪುಟ,সমবিভৱ পৃষ্ঠা
ಸಮಾನ ಸರ್ಕ್ಯೂಟ್,সমতুল্য বৰ্তনী
ಸಮಾನ ಇನ್ಪುಟ್ ಶಬ್ದ ಜನರೇಟರ್,সমতুল্য ইনপুট শব্দ জেনেৰেটৰ
ಸಮಾನವಾದ ಇನ್ಪುಟ್ ಶಬ್ದ ಪ್ರತಿರೋಧ,সমতুল্য ইনপুট শব্দ প্ৰতিৰোধ ক্ষমতা
ಸಮಾನವಾದ ಐಸೊಟೋಪಿಕ್ ವಿಕಿರಣ ಶಕ್ತಿ,সমতুল্য সমস্থানিক বিকিৰণ শক্তি
ಅಳಿಸಿ,বিলোপ
ಶಕ್ತಿ ಪ್ರಕ್ರಿಯೆ,শক্তি প্ৰক্ৰিয়া
ದೋಷ ನಿಯಂತ್ರಣ ಕೋಡಿಂಗ್,ত্ৰুটি নিয়ন্ত্ৰণ ক&#39;ডিং
ದೋಷ ತಿದ್ದುಪಡಿ ಕೋಡ್,ভুল সংশোধন ক&#39;ড
ದೋಷ ಪತ್ತೆ ಕೋಡ್,ভুল ধৰা পেলোৱা ক&#39;ড
ದೋಷ ನಿರ್ವಹಣೆ,ভুল নিয়ন্ত্ৰণ
ದೋಷ ದರ,ভুলৰ হাৰ
ದೋಷ ವೋಲ್ಟೇಜ್,ভুল ভল্টেজ
ದೋಷ ಆಂಪ್ಲಿಫಯರ್,ভুল পৰিবৰ্ধক
ಇಸಾಕಿ ಡಯೋಡ್,isaki ডাইঅ&#39;ড
ಎಚ್ಚಣೆ,এচিং
ಈಥರ್ನೆಟ್,ইথাৰনেট
ಯೂಲರ್ ಪ್ರಮೇಯ,অইলাৰৰ উপপাদ্য
ವೈಶಾಲ್ಯ ಕಡಿತ ಮೋಡ್,প্ৰসাৰণ হ্ৰাস ধৰণ
ಆವಿಯಾಗುವಿಕೆ ಪ್ರಕ್ರಿಯೆ,বাষ্পীভৱন প্ৰক্ৰিয়া
ಇ-ವೆಕ್ಟರ್,ই-ভেক্টৰ
ಸಮಾನತೆ,সমতা
ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ,ব্যতিক্ৰম নিয়ন্ত্ৰণ
ಹೆಚ್ಚುವರಿ ಶಬ್ದ ಅನುಪಾತ,অতিৰিক্ত শব্দ অনুপাত
ಟ್ರಿಪಲ್ ಕೋಡ್,ট্ৰিপল ক&#39;ড
ಪ್ರಚೋದನೆ ಕೋಷ್ಟಕ,উদ্দীপনা টেবুল
ಪ್ರತಿಧ್ವನಿ XOR ಗೇಟ್,echo XOR গেট
ಮರಣದಂಡನೆ ಸಾಫ್ಟ್ವೇರ್,এক্সিকিউচন চফ্টৱেৰ
ಮರಣದಂಡನೆ ಚಲನೆ,নিষ্পাদন পদক্ষেপ
ಮರಣದಂಡನೆ ಸಮಯ,নিষ্পাদন সময়
ವಿಶೇಷವಾದ ನಾರ್ ಗೇಟ್,একচেটিয়া ন&#39;ৰ গেট
ಪ್ರಸಾರಕ,সম্প্ৰচাৰক
ಘಾತೀಯ ಕೊಳೆತ,ঘাতীয় ক্ষয়
ಘಾತೀಯ ಡಯೋಡ್,ঘাতীয় ডাইঅ&#39;ড
ಘಾತೀಯ ಫೋರಿಯರ್ ಸರಣಿ,ঘাতীয় ফুৰিয়েৰ শৃংখলা
ಘಾತೀಯ ಕಾರ್ಯ,ঘাতীয় ফলন
ಬಾಹ್ಯ ಆವರ್ತನ ಪ್ರತಿರೋಧ,বাহ্যিক কম্পাঙ্ক ৰেজিষ্টেন্স
ಅತಿ ಹೆಚ್ಚಿನ ಆವರ್ತನ,অতি উচ্চ কম্পাঙ্ক
ಹೆಚ್ಚಿನ ಸಾಮರ್ಥ್ಯ,উচ্চ সম্ভাৱনা
ಬಹಳ ಕಡಿಮೆ ಆವರ್ತನ,অতি কম কম্পাঙ্ক
ತೂರಲಾಗದ ಅರೆವಾಹಕ,অভেদ্য অৰ্ধপৰিবাহী
ಫೈಲ್ ತೆರೆಯಿರಿ,ফাইলটো খোলক
ಅರೆವಾಹಕ ತಯಾರಿಕೆ,অৰ্ধপৰিবাহী নিৰ্মাণ
ಫ್ಯಾಬ್ರಿ ಪೆರೋ ರೆಸೋನೇಟರ್,fabri পেরো অনুনাদক
ಫಲಕ,পেনেল
ಗುಣಕ,বহুগুণক
ಅಪವರ್ತನೀಯ,ফেক্টৰিয়েল
ಮಂತ್ರಾಕ್ಷತೆ,lacunae
ಕ್ಷೀಣತೆ,ক্ষীণকৰণ
ಕ್ಷೀಣತೆ,ক্ষীণকৰণ
ಫಾಹಿ ಏಕಪಕ್ಷೀಯ ಪ್ರವೇಶಸಾಧ್ಯತೆ ಮಾಪಕ,ফাহি একপক্ষীয় পাৰ্যমান্যতা জোখা
ವೈಫಲ್ಯ,বিফল হোৱা
ವಿಫಲ ಮೋಡ್,বিফল ধৰণ
ವಿಫಲತೆಯ ದರ,বিফলতাৰ হাৰ
ಫೇರ್ ಚೈಲ್ಡ್ ಸೆಮಿಕಂಡಕ್ಟರ್,ফেয়াৰ চাইল্ড অৰ্ধপৰিবাহী
ಶರತ್ಕಾಲದ ಅವಧಿ,পতনৰ সময়
ಪತಿ ಕಾಲಡ್ ಕೋರ್,পাতি কালাদ কোৰ
ಪ್ಯಾಟ್ ಕೋರ್,পেট কোৰ
ಕುಸಿತ,পতন হোৱা
ಸುಳ್ಳು,মিছা
ಮಡಿಸಿದ ಕಾಗದ,ভাঁজ কৰা কাগজ
ಇನ್ಪುಟ್,ইনপুট
ಸಂಚಿಕೆ ಸಂಖ್ಯೆ,ইছ্যু নম্বৰ
ಫರಾದ್,ফাৰাড
ಫ್ಯಾರಡೆ ಪರಿಣಾಮ,ফাৰাডে ইফেক্ট
ಫ್ಯಾರಡೆ ತಿರುಗುವಿಕೆ,ফাৰাডে ঘূৰণ
ಫ್ಯಾರಡೆ ಪರದೆ,faraday স্ক্ৰীণ
ಫ್ಯಾರಡೆ ಸ್ಥಿರ,faraday ধ্ৰুৱক
ಫ್ಯಾರಡೆ ಕಾನೂನು,ফেৰাডেৰ আইন
ಪ್ರತಿಕೃತಿ,প্ৰতিৰূপ
ಪ್ರತಿಕೃತಿ ರಿಸೀವರ್,প্ৰতিলিপি গ্ৰাহক
ಪ್ರತಿಕೃತಿ ಸಂವಹನಕಾರ,প্ৰতিলিপি যোগাযোগকাৰী
ಪ್ರತಿಕೃತಿ,প্ৰতিৰূপ
ಪ್ರತಿಕೃತಿ ಸಂಕೇತ,প্ৰতিলিপি সংকেত
ಚೂಪಾದ ಕೋರ್,চোকা কোৰ
ತ್ವರಿತ ನಾಲ್ಕು ರೂಪಾಂತರ,দ্ৰুত fourier ৰূপান্তৰ
ಹಡಗು ರಶೀದಿ ದಿನಕಾರಿ,জাহাজৰ ৰচিদ দিনকাৰি
ಫೈಲ್ ಹಂಚಿಕೆ ವೇಳಾಪಟ್ಟಿ,ফাইল আবণ্টনৰ সময়সূচী
ಗಂಭೀರವಾದ ತಪ್ಪು,মাৰাত্মক ভুল
ಮೂಲ ಫೈಲ್,মূল নথিপত্ৰ
ಇನ್ಪುಟ್,ইনপুট
"ತಪ್ಪು, ತಪ್ಪು","দোষ, দোষ"
ದೋಷ ವಿಶ್ಲೇಷಣೆ,দোষ বিশ্লেষণ
ತಪ್ಪು ರೇಟಿಂಗ್,দোষ ৰেটিং
ದೋಷ ಸ್ಥಳೀಕರಣ,দোষ স্থানীয়কৰণ
ಸ್ಥಳೀಯ ಸೇತುವೆ ದೋಷ,দোষ স্থানীয় দলং
ದೋಷ ಫಿಲ್ಟರ್ ಟಾಗಲ್,দোষ ফিল্টাৰ টগল কৰক
ಪತನ ಸಹಿಷ್ಣುತೆ,পতন সহনশীলতা
ಫ್ಯಾನೋ ಅಲ್ಗಾರಿದಮ್,ফানোৰ এলগৰিদম
ಸಂಚಿಕೆ ಸಂಖ್ಯೆ,ইছ্যু নম্বৰ
ಸಂಚಿಕೆ ಸಂಖ್ಯೆ ಮರ,ইছ্যু নম্বৰ গছ
ಫ್ಯಾಕ್ಸ್,ফেক্স
ಫೈಲ್ ಸಂಯೋಜನೆ,ফাইলৰ সংমিশ্ৰণ
ಎಫ್ ಕನೆಕ್ಟರ್,F সংযোগকাৰী
ಆವರ್ತನ ವಿಭಾಗ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,কম্পাঙ্ক বিভাজন মাল্টিপ্লেক্সাৰ
FEC ಕೋಡ್,এফ ই চি ক&#39;ড
ಫೆಡರಲ್ ಕಮ್ಯುನಿಕೇಷನ್ಸ್ ಕಮಿಷನ್,ফেডাৰেল কমিউনিকেচন কমিছন
