Marathi,Assamese
क्षेत्र सहाय्यित,এলেকা সহায়ক
फील्ड इफेक्ट डिव्हाइस,ফিল্ড ইফেক্ট ডিভাইচ
फील्ड इफेक्ट स्विच,ফিল্ড ইফেক্ট চুইচ
फील्ड प्रभावी ट्रान्झिस्टर,ফিল্ড ইফেক্টিভ ট্ৰেঞ্জিষ্টৰ
फील्ड उत्सर्जन,ক্ষেত্ৰ নিৰ্গমন
लीड बॉडी,সীহৰ শৰীৰ
फील्ड वारंवारता,ফিল্ড ফ্ৰিকুৱেন্সি
फील्ड तीव्रता,ক্ষেত্ৰৰ তীব্ৰতা
फील्ड प्रोग्राम लॉजिक अॅरे,ফিল্ড প্ৰগ্ৰেম লজিক এৰে
क्षेत्र चाचणी,ক্ষেত্ৰ পৰীক্ষা
फील्ड निरसन,ফিল্ড বাতিল কৰা
FIFO मेमरी,FIFO মেমৰি
कार्यक्षमता निर्देशांक,দক্ষতা সূচকাংক
फाइल,ফাইল
फाइल फिलर,ফাইল ভৰোৱা
फाइल कमांड,file কমাণ্ড
फाइल सर्व्हर,নথিপত্ৰ চাৰ্ভাৰ
थर कॅपेसिटर,স্তৰৰ কেপাচিটৰ
थर रेझिस्टर,স্তৰৰ ৰেজিষ্টৰ
फिल्टर,ফিল্টাৰ
फिल्टर वैशिष्ट्ये,ফিল্টাৰৰ বৈশিষ্ট্যসমূহ
फिल्टर सर्किट,ফিল্টাৰ বৰ্তনী
संकलन,সংগ্ৰহ
फिल्टर डिझाइन,ফিল্টাৰ ডিজাইন
संप्रेषण डेटा,যোগাযোগ তথ্য
फिल्टर पद्धत,ফিল্টাৰ পদ্ধতি
फिल्टर पुनर्रचना,ফিল্টাৰ পুনৰ্গঠন
अंतिम एकत्रीकरण,চূড়ান্ত একত্ৰীকৰণ
फिंगर प्रिंट,আঙুলিৰ ছাপ
मर्यादित आवेगपूर्ण अहवाल फिल्टर,সসীম আৱেগিক প্ৰতিবেদন ফিল্টাৰ
मर्यादित पॅरामीटर,সসীম প্ৰাচল
मर्यादित राज्य मशीन,সসীম অৱস্থাৰ যন্ত্ৰ
फायरिंग कोन,ফায়াৰিং এংগেল
फर्मवेअर,ফাৰ্মৱেৰ
प्रथम आकृती शब्द,প্ৰথম চিত্ৰ শব্দ
प्रथम ऑर्डर प्राश,প্ৰথম ক্ৰমৰ প্ৰাচ
फिशर लूप चाचणी,ফিচাৰ লুপ পৰীক্ষা
स्थिर,নেৰানেপেৰা
स्थिर attenuator,ফিক্সড এটেনুৱেটৰ
निश्चित अभिमुखता,ফিক্সড অৰিয়েণ্টেচন
निश्चित कॅल्क्युलेटर,ফিক্সড কেলকুলেটৰ
निश्चित क्षेत्र,নিৰ্দিষ্ট এলেকা
असाइनमेंट मशीन,এচাইনমেণ্ট মেচিন
निश्चित वेळ नियंत्रक,নিৰ্দিষ্ট সময় নিয়ন্ত্ৰক
झेंडा,পতাকা
बाहेरील कडा,ফ্লেংগ
फडफड attenuator,ফ্লেপ এটেনুৱেটৰ
चमक,flamboyant
ब्राइटनेस कन्व्हर्टर,উজ্জ্বলতা ৰূপান্তৰক
चमक,উজ্জ্বলতা
फ्लॅट फ्लोर स्कॅनिंग,ফ্লেট ফ্ল&#39;ৰ স্কেনিং
सपाट कॉइल,সমতল কুণ্ডলী
फ्लॅट फाइल,ফ্লেট ফাইল
सपाट फिल्टर,ফ্লেট ফিল্টাৰ
फ्लॅट पॅक,ফ্লেট পেক
सपाट रिबन केबल,সমতল ফিতা কেবল
फ्लॅट टॉप सॅम्पलिंग,ফ্লেট টপ নমুনা সংগ্ৰহ
F-स्तर,F-স্তৰ
एफ-लेयर आयनोस्फीअर,F-স্তৰীয় আয়নমণ্ডল
फ्लेमिंग,ফ্লেমিং
फ्लेमिंग आणि क्लिंटन विचलन पद्धत,ফ্লেমিং আৰু ক্লিণ্টন ডাইভাৰ্জেন্স মেথড
फडफड,flutter
फडफड आवाज,flutter শব্দ
फ्लटर फोटोमीटर,ফ্লাটাৰ ফটোমিটাৰ
फ्लिप फ्लॉप,ফ্লিপ ফ্লপ
फ्लिप फ्लॉप असिंक्रोनस गुंतवणूक,ফ্লিপ ফ্লপ এচিনক্ৰ&#39;নাছ বিনিয়োগ
फ्लिप फ्लॉप वैशिष्ट्ये,ফ্লিপ ফ্লপৰ বৈশিষ্ট্যসমূহ
फ्लिप फ्लॉप कॉल सिग्नल,ফ্লিপ ফ্লপ কল সংকেত
फ्लिप फ्लॉप टाइमलाइन,ফ্লিপ ফ্লপ টাইমলাইন
फ्लिप फ्लॉप कोर-ट्रिगर,ফ্লিপ ফ্লপ কোৰ-ট্ৰিগাৰ কৰা হৈছে
फ्लिप फ्लॉप jK ट्रिगर,ফ্লিপ ফ্লপ jK ট্ৰিগাৰ
फ्लिप फ्लॉप कुंडी,ফ্লিপ ফ্লপ লেচ
फ्लिप फ्लॉप मास्टर-स्लेव्ह,ফ্লিপ ফ্লপ মাষ্টাৰ-স্লেভ
फ्लिप फ्लॉप RS,ফ্লিপ ফ্লপ আৰ এছ
फ्लिप फ्लॉप स्टार्टअप रीस्टार्ट सेट रीसेट (SR),ফ্লিপ ফ্লপ আৰম্ভ পুনৰাৰম্ভ সেট পুনৰায় সেট কৰক (SR)
फ्लिप फ्लॉप सिंक्रोनस गुंतवणूक,ফ্লিপ ফ্লপ সমকালীন বিনিয়োগ
फ्लोटेशन चार्ज,ভাসমান চাৰ্জ
फ्लोट निर्मिती,ভাসমান গঠন
फ्लोटिंग गेट,ভাসমান গেট
डिव्हेस्टिचर,বিনিয়োগ
असंबद्ध भार,অসংযুক্ত লোড
असंबंधित स्रोत,অসম্পৰ্কীয় উৎস
पूर्ण रोषणाई,সম্পূৰ্ণ আলোকসজ্জা
फ्लॉपी,ফ্লপি
फ्लॉपी डिस्क,ফ্লপি ডিস্ক
प्रवाह,প্ৰবাহ
प्रवाह चार्ट,ফ্ল&#39; চাৰ্ট
ग्रेडियंट आकृती,গ্ৰেডিয়েন্ট ডায়াগ্ৰাম
प्रवाह दिशा,প্ৰবাহৰ দিশ
प्रवाह ओळ,প্ৰবাহ ৰেখা
फ्लोमीटर,ফ্ল&#39;মিটাৰ
FLT U2 फिल्टर,FLT U2 ফিল্টাৰ
अनेकवचन क्षय प्रमेय,বহুবচন ক্ষয় উপপাদ্য
द्रव घर्षण ओलसर,তৰল ঘৰ্ষণ ডেম্পিং
द्रव मजला,তৰল মজিয়া
फ्लोरोसेन्स इफेक्ट ट्यूब,ফ্লু&#39;ৰেচেন্স ইফেক্ট টিউব
फ्लोरोसेंट,ফ্লু&#39;ৰেচেণ্ট
फडफड,flutter
प्रवाह घनता,ফ্লাক্স ঘনত্ব
फ्लक्स दरवाजा मॅग्नेटोमीटर,ফ্লাক্স দুৱাৰৰ চুম্বকমাপক
प्रवाह बंधनकारक,ফ্লাক্স বাইণ্ডিং
"फ्लक्स मीटर, फ्लक्स मीटर","ফ্লাক্স মিটাৰ, ফ্লাক্স মিটাৰ"
फ्लक्स सोल्डर,ফ্লাক্স ছল্ডাৰ
काउंटर इजा,কাউণ্টাৰ ইনজুৰি
प्रतिक्रिया उच्च व्होल्टेज,ৰিয়েক্টেন্স উচ্চ ভল্টেজ
काउंटरकरंट ट्रान्सफॉर्मर,কাউণ্টাৰকাৰেণ্ট ট্ৰেন্সফৰ্মাৰ
