Gujarati,Telugu
ઝોક,వంపు
વ્યાપક,కలుపుకొని
બેશર,అజ్ఞాత
આવક,ఆదాయం
આવક વેરો,ఆదాయ పన్ను
આવકવેરા -મંજૂરી પ્રમાણપત્ર,ఆదాయపు పన్ను క్లియరెన్స్ సర్టిఫికేట్ సర్టిఫికేట్
આવકવેરા વળતર,ఆదాయపు పన్ను రాబడి
આવતું,ఇన్కమింగ్
અસમર્થતા,అసమర్థత
અસમર્થ,అసమర్థుడు
અધૂરું,అసంపూర్ణ
અનિશ્ચિત,అసంబద్ధమైన
વિસંગત,అసంగతమైనది
અસંગતિ,అసమానత
અગવડ,అసౌకర్యం
સંલગ્ન,విలీనం
ખોટું,తప్పు
અવિશ્વસનીય,నమ్మశక్యం కానిది
વધારો,ఇంక్రిమెంట్
પોતાપડુ,అధికారంలో ఉంది
સંકટ,అసంబద్ధం
નુકસાન ભરપાઈ,నష్టపరిహారం
માંગ,ఇండెంట్
સ્વતંત્રતા દિવસ,స్వాతంత్ర్య దినోత్సవం
સ્વતંત્ર,స్వతంత్ర
અનુક્રમણિકા,సూచిక
સૂચિ -કાર્ડ,సూచిక కార్డు
સંકેત,సూచన
આરોપ મૂકવો,నేరారోపణ
ઉદાસીનતા,ఉదాసీనత
પરોક્ષ,పరోక్ష
બિન -સંવેદના,క్రమశిక్షణ
અવિવેક,వివేచన
આડેધડ,విచక్షణారహితం
બિન -તકરારી,తిరుగులేనిది
અસ્પષ્ટ,స్పష్టంగా లేదు
શેરો,ఇండోర్స్‌మెంట్
વ્યક્તિગત,వ్యక్తిగత
લાદવું,ఇండక్షన్
નકલમાં,నకిలీలో
Industrialદ્યોગિકરણ,పారిశ్రామికీకరణ
Industrialદ્યોગિક કર્મચારી,పారిశ్రామిక సిబ్బంది
મહેનતુ,శ్రమతో కూడుకున్నది
ઉદ્યોગ,పరిశ్రమ
અસમર્થ્યતા,అసమర్థత
અસમાનતા,అసమానత
અનિવાર્ય,అనివార్యం
અનુચિત,అనుభవం
બિનઅનુભવી,అనుభవం లేని
હકિકતમાં,నిజానికి
ચેપ,సంక్రమణ
ઉષ્ણતા,నాసిరకం
અશક્તિ,బలహీనత
ફુગાવો,ద్రవ్యోల్బణం
ફુગનો દર,ద్రవ్యోల్బణం రేటు
પ્રભાવશાળી,ప్రభావవంతమైన
અનૌપચારિક,అనధికారిక
જાણ,సమాచారం
ઈન્ફ્રાસ્ટ્રક્ચર,మౌలిక సదుపాయాలు
ઉલ્લંઘન કરવું,ఉల్లంఘన
ઉલ્લંઘન,ఉల్లంఘన
તોફાની,అప్రధాన
અંતર્ગત,స్వాభావిక
વારસો મેળવવો,వారసత్వంగా
પ્રારંભિક,ప్రారంభ
નિષ્ઠા,అక్షరాలు
આરંભ કરવો,ప్రారంభించండి
ઈજાગ્રસ્ત,ఇంధనం
ઈજા,గాయం
અંતર્દેશીય પત્ર,లోతట్టు లేఖ
રક્તવાહિની,టీకాలు వేయడం
નિઘન,ఇన్పుట్
તપાસ,విచారణ
દાખલ કરવું,చొప్పించండి
આંતરદૃષ્ટિ,అంతర్దృష్టి
તપાસવું,తనిఖీ చేయండి
નિરીક્ષક,ఇన్స్పెక్టర్
અસ્થિરતા,అస్థిరత
ગોઠવણી,సంస్థాపన
હપતું,విడత
ઉશ્કેરવું,ప్రేరేపించండి
ઉશ્કેરણી,ప్రేరణ
સંસ્થા,ఇన్స్టిట్యూట్
સૂચના,సూచన
સાધન,పరికరం
અપરિપક્વ,అసంబద్ధత
વીમા,భీమా
વીતવું,భీమా
અભિન્ન,సమగ్ర
એકીકરણ,అనుసంధానం
પ્રામાણિકતા,సమగ్రత
બુદ્ધિગમ્ય,అర్థమయ్యేది
સઘન,ఇంటెన్సివ్
ઉદ્દેશ,ఉద్దేశం
ક્રિયાપ્રતિક્રિયા,పరస్పర చర్య
બીજી બાબતોની સાથોસાથ,ఇంటర్ ఎలియా
આંતર-વિભાગીય,ఇంటర్-డిపార్ట్‌మెంటల్
હિત,వడ్డీ
દખલ કરવી,జోక్యం చేసుకోండి
વચગાળાનું,మధ్యంతర
વચગાળાનો હુકમ,మధ్యంతర క్రమం
વચગાળાની રાહત,మధ్యంతర ఉపశమనం
વચગાળાનો અહેવાલ,మధ్యంతర నివేదిక
મધ્યમ,ఇంటర్మీడియట్
મધ્યવર્તી ક collegeલેજ,ఇంటర్మీడియట్ కళాశాల
નજરકેદ,ఇంటర్న్
આંતરિક,అంతర్గత
આંતરરાષ્ટ્રીય કાયદો,అంతర్జాతీయ చట్టం
નિવેદનો,ఇంటర్న్
પ્રક્ષેપણ,ఇంటర్‌పోలేషన్
અર્થઘટન,వ్యాఖ్యానం
પૂછપરછ કરવી,ప్రశ్నించండి
અટકાવવું,అంతరాయం
અટકાયત,అంతరాయం
અંતર્દેશીય,ఇంటర్ సే
મધ્યસ્થી થવું,జోక్యం
હસ્તક્ષેપ,జోక్యం
મુલાકાત,ఇంటర్వ్యూ
ઈન્ટરવ્યુ લેનાર,ఇంటర్వ్యూ
ઈન્વિ -ઇન્ટરવ્યુ લેનાર,ఇంటర్వ్యూయర్
ઘનિષ્ઠ,సన్నిహిత
ઉપદ્રવ,సమాచారం
ધમકી,బెదిరింపు
અસહિષ્ણુતા,అసహనం
શોક,మత్తు
જટિલતા,సంక్లిష్టత
જટિલ,జటిలమైన
રજૂ કરવું,పరిచయం
રજૂઆત,పరిచయం
અશક્ત,చెల్లదు
અમાન્યતા,చెల్లనిది
હંમેશાં,స్థిరముగా
તપાસ,దర్యాప్తు
રોકાણ,పెట్టుబడి
આમંત્રણ,ఆహ్వానం
અનૈચ્છિક,అసంకల్పిత
સામેલ,ప్రమేయం
તથ્ય,Ipso వాస్తవం
જાદુઈ,Ipso jure
તર્કસંગત,అహేతుకం
વસૂલાતપાત્ર,తిరిగి పొందలేనిది
અનિયમિત,సక్రమంగా
અસંગત,అసంబద్ధం
બેજવાબદાર,బాధ్యతారహితంగా
અધીરાઈ,మార్చలేనిది
મુદ્દો,సమస్య
કા issueી હુકમ,ఇష్యూ ఆర్డర్
રવાનગી કિંમત,ఇష్యూ ధర
બાબત,అంశం
કામ,ఉద్యోగం
કામનું વર્ણન,ఉద్యోగ వివరణ
કાર્ય -મૂલ્યાંકન,ఉద్యోగ మూల్యాంకనం
રોજગાર સ્થિર,జాబ్ ఫ్రీజ్
રોજગાર શિકાર,ఉద్యోగాన్వేషణ
બેકાડ,నిరుద్యోగి
નોકરીમાં લક્ષી,ఉద్యోగ-ఆధారిత
ફરતી નોકરી,ఉద్యోగ భ్రమణం
કાર્ય -સંતોષ,ఉద్యోగ సంతృప్తి
કાર્ય -securityણપત્ર,ఉద్యోగ భద్రత
