Hindi,Tamil
प्रवाह बंटन,ஓட்டம் விநியோகம்
प्रवाह समीकरण,ஓட்ட சமன்பாடு
प्रवाह क्षेत्र,ஓட்டம் புலம்
प्रवाह क्षेत्र,ஓட்டம் புலம்
"प्रवाह आकृति, विकृति आकृति","ஓட்ட வடிவம், சிதைவு வடிவம்"
प्रवाह आलेख,ஓட்ட வரைபடம்
प्रवाह रेखा,ஓட்ட வரி
प्रवाहमापी,ஓட்டமானி
प्रवाहमापी,ஓட்டமானி
प्रवाह जाल (आरेख),ஓட்டப் பொறி (வரைபடம்)
प्रवाह प्रतिरूप,ஓட்ட முறை
प्रवाह सुघट्यता,நீர்த்துப்போகும் தன்மை
प्रवाह बिन्दु,ஓட்டம் புள்ளி
प्रवाह दर,ஓட்ட விகிதம்
प्रवाह प्रतिरोध,ஓட்ட எதிர்ப்பு
प्रवाह पृथकन,ஓட்டம் பிரிப்பு
प्रवाह प्रतिबल,ஓட்ட அழுத்தம்
प्रवाह प्रेषित,ஓட்டம் கடத்தப்படுகிறது
प्रवाह-वेग,ஓட்டம் வேகம்
प्रवाह्यता,சரள
प्रवाही ताप गुणक,ஓட்டம் வெப்ப காரணி
"उच्चावचनी, उच्चावचन","உச்சரிப்பு, உச்சரிப்பு"
उच्चावच धारा,நிவாரண நீரோடை
उच्चावच वेग,நிவாரண வேகம்
उच्चावच वेग घटक,நிவாரண வேக கூறு
"उच्चावचन, घट-बढ़ उतार-चढ़ाव","ஏற்ற இறக்கம், ஏற்ற இறக்கம், ஏற்ற இறக்கம்"
उच्चावचन घनत्व,குரல் அடர்த்தி
उच्चावचन गुणक,உச்சரிப்பு காரணி
उच्चावच रव,உரத்த சத்தம்
विषम देशिकता उच्चावचन,பன்முகத்தன்மை கொண்ட சொந்த உச்சரிப்பு
उच्चावचन परिघटना,உச்சரிப்பு நிகழ்வு
उच्चावचन काल,பேச்சு பதட்டம்
उच्चावचन वेग,சுருதி வேகம்
उच्चावचन वोल्टता,சுருதி மின்னழுத்தம்
