Kannada,Tamil
D.C. (ನಿರ್ದೇಶನ),டி.சி. (ஆணை)
ನಿಷ್ಕ್ರಿಯ ಭಾಗ,செயலற்ற பகுதி
ಮೂಕ ತಾಣ,அமைதியான இடம்
ಡಿ ಬ್ರಾಗ್ಲಿ ತರಂಗಾಂತರ,டி பிராக்லி அலைநீளம்
ಡಿಬೈ ಗುಣಲಕ್ಷಣದ ತಾಪಮಾನ,Debye பண்பு வெப்பநிலை
"ಡೆಬೈ ಉದ್ದ, ಡೆಬೈ ದೂರ","Debye நீளம், Debye தூரம்"
ಸಾಲ-ವಿರಾಮ,கடன்-இடைவெளி
ಕೊಳೆತ,சிதைவு
ಕೊಳೆತ ಸೂಚ್ಯಂಕ,சிதைவு குறியீடு
ದುರ್ಬಲಗೊಳಿಸುವ,நீர்த்த
ಹಿಂದುಳಿದ,தடு
ವಿರಾಮ ಸಮಯ,இடைநிறுத்த நேரம்
ಡೆಸಿಬಲ್,டெசிபல்
ಡೆಸಿಬೆಲೋಮೀಟರ್,டெசிபிலோமீட்டர்
"ದಶಮಾಂಶ, ದಶಮಾಂಶ","தசம, தசம"
ವರ್ಗೀಕರಣ,வகைப்பாடு
"ಕ್ರಾಂತಿ, ಕ್ರಾಂತಿ, ಕೈಗೊಳ್ಳುವಿಕೆ, ಅವನತಿ","எழுச்சி, புரட்சி, முயற்சி, சரிவு"
ಸಮಮಾಪನ ವೃತ್ತ,ஐசோமெட்ரிக் வட்டம்
ಡಿಕೋಡರ್,குறிவிலக்கி
"ವಿಘಟನೆ, ವಿಸರ್ಜನೆ","சிதைவு, கரைதல்"
ಡಿಕಂಪ್ರೆಷನ್,டிகம்பரஷ்ஷன்
ನಿರ್ಮಲೀಕರಣ,தூய்மைப்படுத்துதல்
ಅಲಂಕರಣ,அலங்காரம்
ಸಂಯೋಗ,இணைத்தல்
ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ,செயல்பாடு குறைகிறது
ಹವಾಮಾನ,வானிலை
ಉಲ್ಲಂಘನೆ,மீறல்
ಸಬ್ಫ್ಲೋರ್,அடித்தளம்
ಆಳವಾದ ಜಾಗ,ஆழமான இடம்
ವ್ಯುತ್ಪತ್ತಿ,வழித்தோன்றல்
"ದೋಷ, ದೋಷ, ಹಾನಿ, ಕೊರತೆ","குறைபாடு, பிழை, சேதம், குறைபாடு"
ತಪ್ಪು,தவறான
ವಿನಾಯಿತಿ,நோய் எதிர்ப்பு சக்தி
ಮಿತಿ ಬಾಗಿಲು,வரம்பு கதவு
"ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ","வரையறை, தெளிவு"
ತಿರುಗಿಸು,திசைதிருப்ப
ಡಿಫ್ಲೆಕ್ಟರ್,deflector
"ವಿಚಲನ, ವಿಚಲನ","விலகல், விலகல்"
ವಿಚಲನ ಗಮನ,திசை திருப்பும் கவனம்
ವಿಚಲನ-ಡಬಲ್ ಕನ್ನಡಿ,விலகல்-இரட்டை கண்ணாடி
ವಿಚಲನ ವಲಯ,விலகல் மண்டலம்
ಗುರುತ್ವಾಕರ್ಷಣೆ-ಬಾಧಿತ ವಿಚಲನ,ஈர்ப்பு-பாதிக்கப்பட்ட விலகல்
ಸಂಕ್ಷೇಪಣ ಫಲಕಗಳು,சுருக்க தட்டுகள்
ಗಮನ,கவனம்
ವಿರೂಪತೆ,சிதைவு
"ವಿರೂಪ, ವಿರೂಪ","சிதைவு, சிதைவு"
ವಿಗಾಸನ್,விகாசன்
"ದುರಾಚಾರ, ದುರಾಚಾರ","அநாகரிகம், துஷ்பிரயோகம்"
"ಅಪವಿತ್ರವಾಗಲು (ver.), ಕೆಳಮಟ್ಟಕ್ಕೆ (n.), ಕೆಳಮಟ್ಟಕ್ಕೆ (v.)","தீட்டுப்படுத்தப்பட வேண்டும் (ver.), தாழ்த்தப்பட்ட (n.), தாழ்த்தப்பட்ட (v.)"
ತ್ಯಾಜ್ಯ ಅನಿಲ,கழிவு வாயு
"ವಿಪಥನ, ಅಫೇಸಿಯಾ, ಅಭಾವ, ಅಭಾವ","aberration, aphasia, deprivation, deprivation"
ಸಂತಸದಾಯಕ,மகிழ்ச்சியளிக்கிறது
"ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಅಂಶ","பட்டம், பட்டம், அளவு, பட்டம், பட்டம், அளவு, எண்"
ಏಕಾಗ್ರತೆ-ಪರಿಮಾಣ,செறிவு-தொகுதி
ವಿಘಟನೆಯ ಪ್ರಮಾಣ,விலகல் அளவு
ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ. ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ,சுதந்திரம் பட்டம். சுதந்திரம் பட்டம்
ಅಯಾನೀಕರಣದ ಪ್ರಮಾಣ,அயனியாக்கம் அளவு
ಧ್ರುವೀಕರಣದ ಪ್ರಮಾಣ,துருவமுனைப்பு அளவு
ನಿಖರತೆಯ ಪ್ರಮಾಣ,துல்லியத்தின் அளவு
dehumidification,ஈரப்பதம் நீக்குதல்
ಅಯಾನೀಕರಣ,டீயோனைசேஷன்
ವಿಳಂಬ,தாமதம்
ತಡವಾಗಿ,தாமதமாக
ಸ್ಥಳೀಕರಣ,உள்ளூர்மயமாக்கல்
ಡೆಲ್ಟಾ ಕಾರ್ಯ,டெல்டா செயல்பாடு
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,demagnetization
ಡಿಮ್ಯಾಗ್ನೆಟೈಸ್ಡ್ ಕರ್ವ್,demagnetized வளைவு
ಡಿಮ್ಯಾಗ್ನೆಟೈಸರ್,காந்தமாக்கி
ಡಿಮೋಡ್ಯುಲೇಶನ್,டிமாடுலேஷன்
ದಟ್ಟವಾದ ದಟ್ಟಣೆ,அடர்த்தியான நெரிசல்
ಸಾಂದ್ರತೆ ಮಾಪಕ,அடர்த்தி அளவுகோல்
"ಸಾಂದ್ರತೆ, ಸಾಂದ್ರತೆ","அடர்த்தி, அடர்த்தி"
ಸವಕಳಿ ಮಟ್ಟ,தேய்மான நிலை
ಸವಕಳಿ ವಲಯ,குறைப்பு மண்டலம்
ಡಿಪೋಲರೈಸೇಶನ್,depolarization
ಡಿಪೋಲರೈಸ್ಡ್,துருவப்படுத்தப்பட்டது
ಡಿಪೋಲರೈಸರ್,டிபோலரைசர்
"ಕ್ಷೇತ್ರದ ಆಳ, ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ","புலத்தின் ஆழம், புலத்தின் தீவிரம்"
"ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್, ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್","பெறப்பட்ட போலரோகிராம், பெறப்பட்ட போலரோகிராம்"
ಪಡೆಯಲಾಗಿದೆ,பெறப்பட்டது
"ಅವರೋಹಣ, ಅವರೋಹಣ","இறங்குதல், இறங்குதல்"
"ಅವರೋಹಣ, ಅವರೋಹಣ","இறங்குதல், இறங்குதல்"
"ವಿವರಿಸಿ, ನಿರ್ಮಿಸಿ, ಸೆಳೆಯಿರಿ","விவரிக்க, கட்ட, வரைய"
ಛೇದಕ,வகுக்கும்
"ವಿನ್ಯಾಸಗೊಳಿಸಲು, ವಿನ್ಯಾಸಗೊಳಿಸಲು (n.) ವಿನ್ಯಾಸಕ್ಕೆ, ವಿನ್ಯಾಸಕ್ಕೆ (n.)","வடிவமைக்க, வடிவமைக்க (n.) வடிவமைக்க, வடிவமைக்க (n.)"
ವಿನಾಶ,அழிவு
ವಿನಾಶಕಾರಿ ಹಸ್ತಕ್ಷೇಪ,அழிவு குறுக்கீடு
"ವಿನಾಶಕಾರಿ, ವಿನಾಶಕಾರಿ","அழிவு, அழிவு"
"ಗುರುತಿಸುವಿಕೆ, ಪತ್ತೆ","அடையாளம், கண்டறிதல்"
ಸಂಗ್ರಾಹಕ,ஆட்சியர்
ನಿರ್ಣಾಯಕತೆ,தீர்மானவாதம்
ನಿರ್ಣಯಕ,தீர்மானிப்பவர்
ನಿರ್ಣಯ,உறுதியை
ನಿರ್ಧರಿಸಲು,தீர்மானிக்க
ನಿರ್ಧರಿಸಲಾಗುತ್ತದೆ,தீர்மானிக்கப்பட்டது
ಡ್ಯೂಟೆರಾನ್,டியூடெரான்
"ವ್ಯಕ್ತಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ","வெளிப்படுத்த, அபிவிருத்தி, அபிவிருத்தி"
"ಡೆವಲಪರ್, ಡೆವಲಪರ್","டெவலப்பர், டெவலப்பர்"
"ಅಭಿವೃದ್ಧಿ, ಅಭಿವೃದ್ಧಿ","வளர்ச்சி, வளர்ச்சி"
ವಿಚಲನ,விலகல்
ಇಬ್ಬನಿ,பனி
ಇಬ್ಬನಿ ಬಿಂದು,பனி புள்ளி
ದಕ್ಷಿಣ ಧ್ರುವೀಕರಣ,தென் துருவமுனைப்பான்
ರೋಗನಿರ್ಣಯ ಪರೀಕ್ಷೆ,கண்டறியும் சோதனை
ಕರ್ಣೀಯ,மூலைவிட்டமான
ರೇಖಾಚಿತ್ರ,வரைபடம்
ರೇಖಾಚಿತ್ರ,வரைபடம்
ಡಯಲ್ ಮಾಡಿ,டயல்
ಕಾಂತೀಯ,காந்தவியல்
"ಡಯಾಮ್ಯಾಗ್ನೆಟಾಲಜಿ, ಡಯಾಮ್ಯಾಗ್ನೆಟಿಕ್ ವಸ್ತು","diamagnetology, diamagnetic பொருள்"
ಕಾಂತೀಯತೆ,காந்தவியல்
ವ್ಯಾಸ,விட்டம்
ವ್ಯಾಸದ ವಿರುದ್ಧ,முற்றிலும் எதிர்
"ವಜ್ರ, ವಜ್ರ","வைரம், வைரம்"
"ಡಯಾಫ್ರಾಮ್, ಡಯಾಫ್ರಾಮ್","உதரவிதானம், உதரவிதானம்"
ಶಾಖ ವಿನಿಮಯ,வெப்ப பரிமாற்றம்
ಶಾಖ ವಿನಿಮಯ,வெப்ப பரிமாற்றம்
"ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್, ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್","diatonic swaragram, diatonic swaragram"
"ವಿಭಜನೆ, ಅರೆ ಕಲೆ","பிளவு, அரை கலை"
ಡೈಕ್ರೋಮೇಟ್ ಕೋಶ,இருகுரோமேட் செல்
"ದ್ವಂದ್ವ, ದೃಶ್ಯ ದ್ವಿಗುಣ, ಮಟ್ಟದ ದ್ವಿಗುಣ","இருவகை, காட்சி இருவகை, நிலை இருவகை"
ಡಿಕ್ಟಾಫೋನ್,டிக்டாஃபோன்
ಡೈಎಲೆಕ್ಟ್ರಿಕ್,மின்கடத்தா
ಡೈಎಲೆಕ್ಟ್ರಿಕ್ಸ್,மின்கடத்தா
ಡೀಸೆಲ್ ಸೈಕಲ್,டீசல் சுழற்சி
ಅಂತರ,இடைவெளி
"ಡಿಫರೆನ್ಷಿಯಲ್ ಫ್ರೀಕ್ವೆನ್ಸಿ, ವಿಚಲನ ಆವರ್ತನ","வேறுபட்ட அதிர்வெண், விலகல் அதிர்வெண்"
"ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಇಂಟರ್ಸ್ಟಿಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್","வேற்றுமை, வேற்றுமை, வேறுபாடு, வேறுபாடு, இடைநிலை, வேறுபாடு"
ಭೇದಾತ್ಮಕ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,வேறுபட்ட உறிஞ்சுதல்
ಡಿಸ್ಟಿಂಕ್ಷನ್ ಆಂಪ್ಲಿಫೈಯರ್,வேறுபாடு பெருக்கி
"ಪೆನೆಟ್ರೇಟಿವ್ ಕ್ಯಾಲೋರಿಮೀಟರ್, ಪೆನೆಟ್ರೇಟಿವ್ ಕ್ಯಾಲೋರಿಮೀಟರ್","ஊடுருவக்கூடிய கலோரிமீட்டர், ஊடுருவக்கூடிய கலோரிமீட்டர்"
ಡಿಫರೆನ್ಷಿಯಲ್ ಕೆಪಾಸಿಟರ್,வேறுபட்ட மின்தேக்கி
ಭೇದಾತ್ಮಕ ವಲಯ,வேறுபட்ட மண்டலம்
ಭೇದಾತ್ಮಕ ಪ್ರಸರಣ,வேறுபட்ட பரவல்
ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,வகையீட்டு சமன்பாடு
ಡಿಫರೆನ್ಷಿಯಲ್ ಅಳಿವಿನ ಗುಣಾಂಕ,வேறுபட்ட அழிவு குணகம்
ಇಂಟರ್ಮೀಟರ್ ಅಯಾನೀಕರಣ ಚೇಂಬರ್,இடைநிலை அயனியாக்கம் அறை
ಡಿಫರೆನ್ಷಿಯಲ್ ಐಸೊಟೋಪ್ ವಿಧಾನ,வேறுபட்ட ஐசோடோப்பு முறை
ಭೇದಾತ್ಮಕ ವೇಗ,வேறுபட்ட வேகம்
ಪ್ರತ್ಯೇಕಿಸಿ,வேறுபடுத்தி
"ವಿಭಿನ್ನ, ವಿಭಿನ್ನ","வேறுபடுத்தப்பட்ட, வேறுபடுத்தப்பட்ட"
"ವ್ಯತ್ಯಾಸ, ವ್ಯತ್ಯಾಸ","வேறுபாடு, வேறுபாடு"
ವಿವರ್ತನೆ,மாறுபாடு
ಡಿಫ್ರಾಕ್ಟೋಮೀಟರ್,டிஃப்ராக்டோமீட்டர்
"ಪ್ರಸರಣ, ಪ್ರಸರಣ","பரவிய, பரவிய"
ಹರಡಿದೆ,பரவியது
ಪ್ರಸರಣ,பரவல்
ಡಿಫ್ಯೂಸಿವಿಟಿ,பரவல்
"ಅಂಕೆ, ವ್ಯಾಸ, ಬೆರಳು","இலக்கம், விட்டம், விரல்"
ಡಿಜಿಟಲ್ ರೆಕಾರ್ಡಿಂಗ್,டிஜிட்டல் பதிவு
ಡಿಜಿಟಲ್ ವೋಲ್ಟ್ಮೀಟರ್,டிஜிட்டல் வோல்ட்மீட்டர்
ದ್ವಿ-ಐಸೋಟೋಪಿಕ್ ಅಂಶಗಳು,இரு-ஐசோடோபிக் கூறுகள்
ಪ್ರಸರಣ,பரவல்
ವಿಸ್ತರಣೆ ವಿರೂಪ,விரிவாக்கம் சிதைவு
ಎಕ್ಸೋಮೀಟರ್,எக்ஸோமீட்டர்
ವಿಸ್ಫಾರಿಣಿ,விஸ்ஃபரினி
"ವಿಸ್ತರಣೆ, ಉದ್ದ-ಅಗಲ, ಆಯಾಮ, ಶಕ್ತಿ","நீட்டிப்பு, நீளம்-அகலம், பரிமாணம், சக்தி"
ಆಯಾಮದ,பரிமாணமானது
ಆಯಾಮ,பரிமாணம்
ವಿಮಾ ಘಟಕ,காப்பீட்டு அலகு
ಆಯಾಮವಿಲ್ಲದ ಆಯಾಮ,பரிமாணமற்ற பரிமாணம்
"ಸವಕಳಿ, ಕಡಿತ","தேய்மானம், குறைப்பு"
ವಿಕಿರಣ,கதிர்வீச்சு
ಡಯೋಡ್,டையோடு
ಡಯೋಪ್ಟರ್,டையோப்டர்
ವಕ್ರೀಭವನ ವಲಯ,ஒளிவிலகல் மண்டலம்
ವಕ್ರೀಭವನದ ಮಸೂರ,ஒளிவிலகல் லென்ஸ்
"ಬಾಗಿ, ಬಾಗಿ, ತೊಟ್ಟಿ","bow down, bow down, தொட்டி"
ಪತನದ ಕೋನ,வீழ்ச்சியின் கோணம்
ದ್ವಿಧ್ರುವಿ,இருமுனை
ಬೈಪೋಲಾರ್ ಪದರ,இருமுனை அடுக்கு
ಡೈರಾಕ್ ಡೆಲ್ಟಾ ಕಾರ್ಯ,dirac டெல்டா செயல்பாடு
"ನೇರ, ನೇರ, ನೇರ, ನೇರ, ವಿರುದ್ಧ","நேராக, நேராக, நேராக, நேர், எதிர்"
ಅನುಲೋಮ್ ಪರಸ್ಪರ ಸಂಬಂಧ,அனுலோம் தொடர்பு
ಏಕಮುಖ ವಿದ್ಯುತ್,நேரடி மின்னோட்டம்
ನೇರ,நேரடி
"ನೇರ ಹೊಡೆತ, ನೇರ ಹೊಡೆತ","நேரடி அடி, நேராக அடி"
"ನಿರ್ದೇಶನ, ನಿರ್ದೇಶನ","திசை, திசை"
ದಿಕ್ಕಿನ,திசை
ಬಾಹ್ಯಾಕಾಶ ಸ್ಥಿರತೆ,விண்வெளி நிலைத்தன்மை
"ಡಿಕೋಸಿನ್, ಡಿಕೋಸಿನ್","டிகோசின், டிகோ-கொசைன்"
"ದಿಕ್ಕು, ದಿಕ್ಕು, ದಿಕ್ಕು","திசை, திசை, திசை"
ದಿಕ್ಕು,திசை
ಸಾಮಾನ್ಯ ಜಾಲರಿ,பொதுவான லட்டு
ಸರಳ ರೇಖೆ,நேர் கோடு
ಅನುಕ್ರಮ ಅನುಪಾತ,வரிசை விகிதம்
ನೇರ ವಿಧಾನ,நேரடி முறை
ನಿರ್ದೇಶನ,திசையில்
ನೇರ ಓದುವ ಸಾಧನ,நேரடி வாசிப்பு சாதனம்
ಮುಂದೆ ದೂರದರ್ಶಕ,முன்னால் தொலைநோக்கி
"ವಸ್ತು, ವೃತ್ತ, ಡಿಸ್ಕ್, ಡಿಸ್ಕ್","பொருள், வட்டம், வட்டு, வட்டு"
"ಇಮ್ಮರ್ಶನ್, ಎಫ್ಯೂಷನ್, ಬ್ಲೀಚಿಂಗ್","மூழ்குதல், வெளியேற்றம், வெளுக்கும்"
ನೀರಿನ ಇಮ್ಮರ್ಶನ್,நீர் மூழ்குதல்
"ಸ್ಥಗಿತ, ಸ್ಥಗಿತ, ಮುರಿತ","இடைநிறுத்தம், இடைநிறுத்தம், முறிவு"
ನಿರಂತರ,தொடர்ச்சியற்ற
"ಸಂಶೋಧನೆ, ಹುಡುಕಾಟ","ஆராய்ச்சி, தேடல்"
