Assamese,Tamil
ফ্লেট ফ্ল&#39;ৰ স্কেনিং,தட்டையான தரை ஸ்கேனிங்
সমতল কুণ্ডলী,தட்டையான சுருள்
ফ্লেট ফাইল,பிளாட் கோப்பு
ফ্লেট ফিল্টাৰ,தட்டையான வடிகட்டி
ফ্লেট পেক,பிளாட் பேக்
সমতল ফিতা কেবল,தட்டையான ரிப்பன் கேபிள்
ফ্লেট টপ নমুনা সংগ্ৰহ,தட்டையான மேல் மாதிரி
F-স্তৰ,F-அடுக்கு
F-স্তৰীয় আয়নমণ্ডল,F-அடுக்கு அயனோஸ்பியர்
ফ্লেমিং,ஃப்ளெமிங்
ফ্লেমিং আৰু ক্লিণ্টন ডাইভাৰ্জেন্স মেথড,ஃப்ளெமிங் மற்றும் கிளிண்டன் வேறுபாடு முறை
flutter,படபடப்பு
flutter শব্দ,படபடப்பு சத்தம்
ফ্লাটাৰ ফটোমিটাৰ,படபடப்பு போட்டோமீட்டர்
ফ্লিপ ফ্লপ,புரட்டல்
ফ্লিপ ফ্লপ এচিনক্ৰ&#39;নাছ বিনিয়োগ,ஃபிளிப் ஃப்ளாப் ஒத்திசைவற்ற முதலீடு
ফ্লিপ ফ্লপৰ বৈশিষ্ট্যসমূহ,ஃபிளிப் ஃப்ளாப் பண்புகள்
ফ্লিপ ফ্লপ কল সংকেত,ஃபிளிப் ஃப்ளாப் அழைப்பு சமிக்ஞை
ফ্লিপ ফ্লপ টাইমলাইন,ஃபிளிப் ஃப்ளாப் காலவரிசை
ফ্লিপ ফ্লপ কোৰ-ট্ৰিগাৰ কৰা হৈছে,ஃபிளிப் ஃப்ளாப் கோர்-தூண்டப்பட்டது
ফ্লিপ ফ্লপ jK ট্ৰিগাৰ,flip flop jK தூண்டுதல்
ফ্লিপ ফ্লপ লেচ,ஃபிளிப் ஃப்ளாப் தாழ்ப்பாள்
ফ্লিপ ফ্লপ মাষ্টাৰ-স্লেভ,புரட்டுதல் மாஸ்டர்-அடிமை
ফ্লিপ ফ্লপ আৰ এছ,ஃபிளிப் ஃப்ளாப் ஆர்எஸ்
ফ্লিপ ফ্লপ আৰম্ভ পুনৰাৰম্ভ সেট পুনৰায় সেট কৰক (SR),Flip Flop Startup Restart Set Reset (SR)
ফ্লিপ ফ্লপ সমকালীন বিনিয়োগ,ஃபிளிப் ஃப்ளாப் சின்க்ரோனஸ் முதலீடு
ভাসমান চাৰ্জ,மிதவை கட்டணம்
ভাসমান গঠন,மிதவை உருவாக்கம்
ভাসমান গেট,மிதக்கும் வாயில்
বিনিয়োগ,விலகல்
অসংযুক্ত লোড,இணைக்கப்படாத சுமை
অসম্পৰ্কীয় উৎস,தொடர்பில்லாத ஆதாரம்
সম্পূৰ্ণ আলোকসজ্জা,முழு வெளிச்சம்
ফ্লপি,நெகிழ்
ফ্লপি ডিস্ক,நெகிழ் வட்டு
প্ৰবাহ,ஓட்டம்
ফ্ল&#39; চাৰ্ট,ஓட்ட விளக்கப்படம்
গ্ৰেডিয়েন্ট ডায়াগ্ৰাম,சாய்வு வரைபடம்
প্ৰবাহৰ দিশ,ஓட்டம் திசை
প্ৰবাহ ৰেখা,ஓட்ட வரி
ফ্ল&#39;মিটাৰ,ஓட்டமானி
FLT U2 ফিল্টাৰ,FLT U2 வடிகட்டி
বহুবচন ক্ষয় উপপাদ্য,பன்மை சிதைவு தேற்றம்
তৰল ঘৰ্ষণ ডেম্পিং,திரவ உராய்வு தணிப்பு
তৰল মজিয়া,திரவ தளம்
ফ্লু&#39;ৰেচেন্স ইফেক্ট টিউব,ஃப்ளோரசன்ஸ் விளைவு குழாய்
ফ্লু&#39;ৰেচেণ্ট,ஃப்ளோரசன்ட்
flutter,படபடப்பு
ফ্লাক্স ঘনত্ব,ஃப்ளக்ஸ் அடர்த்தி
ফ্লাক্স দুৱাৰৰ চুম্বকমাপক,ஃப்ளக்ஸ் கதவு காந்தமானி
ফ্লাক্স বাইণ্ডিং,ஃப்ளக்ஸ் பிணைப்பு
"ফ্লাক্স মিটাৰ, ফ্লাক্স মিটাৰ","ஃப்ளக்ஸ் மீட்டர், ஃப்ளக்ஸ் மீட்டர்"
ফ্লাক্স ছল্ডাৰ,ஃப்ளக்ஸ் சாலிடர்
কাউণ্টাৰ ইনজুৰি,எதிர் காயம்
ৰিয়েক্টেন্স উচ্চ ভল্টেজ,எதிர்வினை உயர் மின்னழுத்தம்
কাউণ্টাৰকাৰেণ্ট ট্ৰেন্সফৰ্মাৰ,எதிர் மின்மாற்றி
সঞ্চয় প্ৰভাৱ,குவிப்பு விளைவு
ফ্ৰিকুৱেন্সি মডুলেচন ডিজিটেল ডিটেক্টৰ,அதிர்வெண் பண்பேற்றம் டிஜிட்டல் டிடெக்டர்
ফ্ৰিকুৱেন্সি মডুলেচন পিক ডিটেক্টৰ,அதிர்வெண் மாடுலேஷன் பீக் டிடெக்டர்
আৱৰণযুক্ত মডুলেচন কলা যোগ কৰা হৈছে লুপ ডিটেক্টৰ,என்வலப் செய்யப்பட்ட மாடுலேஷன் ஆர்ட் சேர்க்கப்பட்ட லூப் டிடெக்டர்
এফ এম ভয়েচ ফ্ৰিকুৱেন্সি টেলিগ্ৰাফ,எப்.எம் குரல் அதிர்வெண் தந்தி
focal,குவிய
ধ্যান কেন্দ্ৰিত,கவனம்
ফ&#39;কাচ কেমেৰা,ஃபோகஸ் கேமரா
ফ&#39;কাচ ভুল এম্প্লিফায়াৰ,கவனம் பிழை பெருக்கி
ফোকাচ ছবি টিউব,கவனம் பட குழாய்
ফোকাচ চাৰ্ভো,ஃபோகஸ் சர்வோ
ফোকাচ আৰু ফ’ল’-আপ,கவனம் மற்றும் பின்தொடர்தல்
ফোকাচ আৰু ফ’ল’ আপ বডি,கவனம் மற்றும் உடல் பின்பற்ற
ফয়েল-টাইপ গেজ,படலம்-வகை அளவீடு
প্ৰথম ফাট,முதல் விரிசல்
ভল্টেজ লিমিটাৰক পিছলৈ ভাঁজ কৰক,மீண்டும் மடி மின்னழுத்த வரம்பு
বগা ৰেখাৰ মান,வெள்ளை வரி மதிப்பு
কাৰেণ্ট লিমিটাৰক পিছলৈ ভাঁজ কৰক,மின்னோட்ட வரம்பைத் திரும்ப மடக்கு
ভাঁজ কৰা স্থাপত্য,மடிந்த கட்டிடக்கலை
ভাঁজ কৰা ডাইপোল,மடிந்த இருமுனையம்
ভাঁজ কৰা ডাইপোল,மடிந்த இருமுனையம்
ভাঁজ কৰা উপাদান,மடிந்த உறுப்பு
ট্ৰেইলিং,பின்தங்கி
ফন্ট প্ৰদৰ্শন,எழுத்துரு காட்சி
খাদ্যৰ প্ৰিন্ট,உணவு அச்சு
নিষিদ্ধ বেণ্ড,தடை இசைக்குழு
নিষিদ্ধ শক্তিৰ ব্যৱধান,தடைசெய்யப்பட்ட ஆற்றல் இடைவெளி
বাৰ্ড জ&#39;ন,தடை செய்யப்பட்ட மண்டலம்
বল,படை
প্ৰপালচিভ কনভাৰ্টাৰ,உந்துதல் மாற்றி
বিদেশী বস্তু,வெளிநாட்டு பொருள்
ফৰ্ম ফ্যাক্টৰ,வடிவம் காரணி
পৃষ্ঠা পূৰণ কৰা,பக்க நிரப்பு
আনুষ্ঠানিক যুক্তি,முறையான தர்க்கம்
ফৰ্মেট নম্বৰ,வடிவமைப்பு எண்
fortran,ஃபோர்ட்ரான்
আকস্মিক বিকৃতি,தற்செயலான சிதைவு
