Telugu,Malayalam
డిమాండ్ గమనిక,ആവശ്വാസ കുറിപ്പ്
సరిహద్దు,നിര്മതി
డెమి-అఫీషియల్,ഡെമി-ഉദ്യോഗസ്ഥൻ
ప్రజాస్వామ్యం,ജനാധിപത്യം
ప్రదర్శన,വിശദീകരണം
అవమానం,നാശ്ചരം
డెమరేజ్,കലഹം
తిరస్కరణ,നിഷേധിക്കല്
విలువ కలిగిన,വിഭാഗത്തെ
డి నోవో,ഡി നോവോ
తిరస్కరించండి,നിഷേധിക്കുക
బయలుదేరండి,വേര്പിരിയുക
విభాగం,വകുപ്പ്
డిపార్ట్‌మెంటల్,വകുപകമായ
డిపార్ట్‌మెంటల్ చర్య,വകുപ്പുതല പ്രവർത്തനം
డిపార్ట్‌మెంటల్ ఎంక్వైరీ,വകുപ്പുതല അന്വേഷണം
విభాగ దర్యాప్తు,ഡിപ്പാർട്ട്മെന്റൽ അന്വേഷണം
డిపార్ట్‌మెంటల్ అవకతవకలు,ഡിപ്പാർട്ട്മെന്റൽ ക്രമക്കേട്
డిపార్ట్‌మెంటల్ లైబ్రరీ,ഡിപ്പാർട്ട്മെന്റൽ ലൈബ്രറി
విభాగ నిర్లక్ష్యం,വകുപ്പുതല അശ്രദ്ധ
విభాగ అనుమతి,വകുപ്പുതല അനുമതി
డిపార్ట్‌మెంటల్ క్వాలిఫైయింగ్ ఎగ్జామినేషన్,വകുപ്പുതല യോഗ്യതാ പരീക്ഷ
నిష్క్రమణ,വേര്പാട്
డిపెండెన్సీ సర్టిఫికేట్,ഡിപൻഡൻസി സർട്ടിഫിക്കറ്റ്
ఆధారపడి ఉంటుంది,ആശയിക്കുന്ന
ఆధారపడిన పిల్లలు,ആശ്രിതരായ കുട്ടികൾ
మోహరించేందుకు,വിനസിക്കുക
డిపోనెంట్,പപ്പോന്ദ്ദം
బహిష్కరణ,നാടുകടത്തല്
డిసెజ్,ഉദാത്തൊരു
డిపాజిట్,നിക്ഷേപം
డిపో,ഡിപ്പോ
తరుగుదల,മൂല്യത്തകർച്ച
అణగారిన తరగతి,വിഷാദമുള്ള ക്ലാസ്
కోల్పోతారు,കവരുക
డిప్యుటేషన్,ആവരണം
డిప్యుటేషన్ భత్యం,ഡെപ്യൂട്ടേഷൻ അലവൻസ്
డిప్యూటీ,ഡെപ്യൂട്ടി
పునర్నిర్మించబడింది,ധൈര്യമുള്ളവർ
విధి యొక్క విడదీయడం,ഡ്യൂട്ടിയുടെ ഡെറൽ
డెజర్వేషన్,ഉറിപ്പ്
అవమానకరమైన,ദുരന്തം
అవమానకరమైన,അവശിഷ്ടപരമായ
అవమానకరమైన వ్యాఖ్య,അവഹേളനപരമായ പരാമർശം
వారసుడు,പിന്ഗാമി
వివరణ,വിവരണം
అర్హమైనది,അര്ഹത
రూపకల్పన,ചിതണം
నియమించండి,പഖാപിക്കുക
హోదా,പദവി
డెస్పాచ్,അയക്കുക
డెస్పాచ్ నోట్,അയണി കുറിപ്പ്
డెస్పాచ్ రిజిస్టర్,പാസ്ചാർച്ച് രജിസ്റ്റർ
గమ్యం,ഉദ്ദിഷ്ടസ്ഥലം
నిరాశ్రయుల,നിര്ഗതിയായ
వివరాలు,പതേകവിവരം
వివరంగా,വിശദമായ
గుర్తించడం,കണ്ടുപിടിക്കുക
నిర్బంధ,തടങ്കല്
డిటెనూ,ഡിറ്റനോ
సంకల్పం,നിശ്ചയം
నిరోధం,തടയല്
హాని,ദോഷം
హానికరం,ദോഷകരമായ
విలువ తగ్గింపు,വിലകുറയ്ക്കല്
వినాశనం,നാശക്കേട്
అభివృద్ధి,വികസനം
విడదీయండి,വതിചലിക്കുക
పరికరం,ഉപായം
భక్తి,ഭക്തി
రోగ నిర్ధారణ,രോഗംനിര്ണയിക്കുക
రేఖాచిత్రం,രേഖാലേഖം
డైరీ,ഡയറി
డిక్టేషన్,ശാസന
చనిపోతుంది,ഇതര മരിക്കുന്നു
ఆహారం,പഥാഹാരകമം
డైజెస్ట్,ദഹിപ്പിക്കുക
గౌరవప్రదమైన,അന്തസ്സോടെ
గౌరవం,പതാപം
డైగ్రెషన్,വ്യതിരിക്ത
డైలేటరీ,ഹിച്ചഹം
సందిగ్ధత,വൈഷമം
శ్రద్ధ,അധാനശീലനായ
పరిమాణం,പരിമാണം
డిప్లొమా,ബിരുദപതം
దౌత్యం,നയതന്ത്ര്യം
దౌత్య రోగనిరోధక శక్తి,നയതന്ത്ര പ്രതിരോധശേഷി
డైరెక్ట్,നേരിട്ട്
ప్రత్యక్ష పోటీ,നേരിട്ടുള്ള മത്സരം
ప్రత్యక్ష ఇంటర్వ్యూ,നേരിട്ടുള്ള അഭിമുഖം
దిశ,സംവിധാനം
డైరెక్టరీ,മേല്വിലാസപ്പട്ടിക
ప్రత్యక్ష నియామకం,നേരിട്ടുള്ള റിക്രൂട്ട്
అనుమతించవద్దు,അനുവദിക്കരുത്
వైకల్యం,വികലത
వికలాంగుడు,വികലാംഗ വ്യക്തി
డిసేబుల్మెంట్ ప్రయోజనం,പ്രവർത്തനരഹിതമായ ആനുകൂല്യങ്ങൾ
ప్రతికూలత,അസൗകരം
అంగీకరించలేదు,വിസമ്മതിക്കുക
అనుమతించబడలేదు,അനുവദനീയമല്ല
నిరాకరణ,വിസമ്മതം
విపత్తు,അതാഹിതം
విపత్తూ నిర్వహణ,ദുരന്ത നിവാരണം
రద్దు,പിരിച്ചുവിടുക
పంపిణీ,അസംബ്ലി
విస్మరించండి,ഉപേക്ഷിക്കുക
ఉత్సర్గ,ഒഴിവാക്കുക
ఉత్సర్గ స్లిప్,ഡിസ്ചാർജ് സ്ലിപ്പ്
క్రమశిక్షణా చర్య,അച്ചടക്ക നടപടി
క్రమశిక్షణా విధానం,അച്ചടക്ക നടപടിക്രമം
క్రమశిక్షణ,അച്ചടക്കം
నిరాకరణ,വിവേകം
బహిర్గతం,പകാശനം
అసంతృప్తి,അസംതൃപ്തിയുള്ള
నిలిపివేత,നിർണ്ണയിക്കുക
నిలిపివేయండి,നിറുത്തുക
అసమ్మతి,തരുക
డిస్కౌంట్,കിഴിവ്
కనుగొనండి,കണ്ടെത്തുക
అపఖ్యాతి,അപമാനിക്കുക
వ్యత్యాసం,പൊരുത്തക്കേട്
అభీష్టానుసారం,വിവേകം
విచక్షణ మంజూరు,വിവേചനാധികാര ഗ്രാന്റ്
విచక్షణ శక్తి,വിവേചനാധികാരശക്തി
వివక్ష,വിവേചനം
చర్చ,സംവാദം
నిజాయితీ,ആത്മാര്ഥതയില്ലാത്ത
అవమానం,അപമാനം
విచ్ఛిన్నం,ശിഥിലത
డిస్క్,ചകം
తొలగుట,സ്ഥാനഭാവം
నమ్మకద్రోహం,അവിശ്വസ്ത
రద్దుచేసే,പുറംതള്ളുക
తొలగింపు,പുറംതള്ളല്
తొలగింపు విధానం,പിരിച്ചുവിടൽ നടപടിക്രമം
అవిధేయత,ധിക്കരിക്കുക
రుగ్మత,അവവസ്ഥ
అస్తవ్యస్తత,അചന്തരമായ
అసమానత,അസമതം
డిస్పాచ్ విభాగం,ഡിസ്പാച്ച് വിഭാഗം
పంపిణీ చేయదగినది,വിശദീകരിക്കാനാകും
చెదరగొట్టండి,ചിതറുക
స్థానభ్రంశం,സ്ഥലംമാറ്റി
ప్రదర్శన,പദര്ശനം
అసంతృప్తి,അനിഷ്ടം
పారవేయడం,പങ്കുമാറ്റം
పారవేసేందుకు,പുറന്തള്ളുന്നു
స్థానభ్రంశం,സ്ഥാനം
తొలగింపు,പുറംതൊലി
వివాదం,തര്ക്കം
అనర్హత,അഭാവം
విస్మరించండి,അവഗണിക്കുക
