Tamil,Hindi
பயனுள்ள ஆண்டெனா உயரம்,प्रभावी ऐन्टेना ऊंचाई
பயனுள்ள ஆண்டெனா நீளம்,प्रभावी ऐन्टेना लंबाई
பயனுள்ள மின்னழுத்தம்,प्रभावी वोल्टता
திறன்,दक्षता
நெகிழ்ச்சி,प्रत्यास्थता
மின்சாரம்,विद्युत् विसर्जन
மின்சார புலம்,विद्युत् क्षेत्र
மின்சார ஃபிளாஷ்,विद्युत् फ्लैश
மின்சார ஹீட்டர்,विद्युत् तापक
மின்சார மீட்டர்,विद्युत् मापी
மின்சார மோட்டார்,विद्युत् मोटर
மின்சார அதிர்ச்சி,"बिजली का झटका, विद्युत् प्रघात"
மின்சார தீப்பொறி,"विद्युत् चिनगारी, विद्युत् स्फुलिंग"
மின் சாதனம்,विद्युत् उपकरण
மின் சத்தம்,विद्युत् रव
மின் புயல்,विद्युत् तूफान
மின்சாரம் இயக்கப்படும் இசைக்கருவி,विद्युत् चालित वाद्यसंगीत यंत्र
மின்சாரம்,विद्युत्
மின்சாரம் வழங்கல்,विद्युत् प्रदाय
மின்முனைகாட்சி,विद्युत् गतिक
மின்னாற்பகுப்பு மின்தேக்கி,विद्युत् अपघटनी संधारित्र
மின்காந்த,विद्युत्चुंबकीय
மின்காந்த இடையூறு,विद्युत्चुंबकीय विक्षोभ
மின்காந்த குறுக்கீடு,विदयुतचुंबकीय व्यतिकरण
மின்காந்த நிறமாலை,विद्युत्चुंबकीय स्पेक्ट्रम/वर्णक्रम
மின்காந்த அலை,विद्युत्चुंबकीय तरंग
மின்காந்த அலை பிரச்சாரம்,विद्युतचुंबकीय तरंग संचरण
எலக்ட்ரான் பல ஒளிச்சேர்க்கை,इलेक्ट्रॉन बहु फोटोट्यूब
மின்னணு கால்குலேட்டர்,"इलेक्ट्रॉनिक परिकलित्र, कैलकुलेटर"
மின்னணு தரவு செயலாக்கம் (ஈடிபி),"इलेक्ट्रॉनिक आंकड़ा संसाधन, इलेक्ट्रॉनिक आंकड़ा प्रक्रमण"
மின்னணு அஞ்சல் (மின்னஞ்சல்),इलेक्ट्रॉनिक मेल (ई-मेल)
மின்னணு மாறுதல் அமைப்பு,इलेक्ट्रॉनिक स्विचन तंत्र
மின்னணுவியல்,इलेक्ट्रॉनिकी
மின்முனை,विद्युत्ल्ेपन
