Marathi,Bengali
सुसंगत समीकरण,সুসংগত সমীকরণ
सातत्यपूर्ण प्रवेग,ধারাবাহিক ত্বরণ
सुसंगत रंगीत दूरदर्शन,সামঞ্জস্যপূর্ণ রঙিন টেলিভিশন
सुसंगत सिंगल साइड बँड यंत्रणा,সামঞ্জস্যপূর্ণ একক পার্শ্ব ব্যান্ড প্রক্রিয়া
सुसंगत स्टिरिओ सिस्टम,সুসংগত স্টেরিও সিস্টেম
"भरपाई, बदला","ক্ষতিপূরণ, প্রতিশোধ"
प्रतिसंतुलित अल्टरनेटर,ভারসাম্যহীন বিকল্প
भरपाई करणारे अॅम्प्लीफायर,ক্ষতিপূরণকারী পরিবর্ধক
तिरस्करणीय शक्ती,বিকর্ষণ শক্তি
घड्याळाच्या उलट दिशेने निर्धारक,ঘড়ির কাঁটার বিপরীতে নির্ধারক
प्रतिकार करणारा पेंडुलम,পেন্ডুলাম বিরোধী
भरपाई देणारा सेमीकंडक्टर,ক্ষতিপূরণকারী অর্ধপরিবাহী
प्रतिसंतुलित व्होल्टमीटर,ভারসাম্যহীন ভোল্টমিটার
भरपाई करणारा लाउडनेस कंट्रोलर,লাউডনেস কন্ট্রোলার ক্ষতিপূরণ
प्रतिसंतुलित वॅटमीटर,ভারসাম্যহীন ওয়াটমিটার
प्रतिशोधात्मक ग्राउंड पेनल्टी,প্রতিশোধমূলক গ্রাউন্ড পেনাল্টি
चुकीची भरपाई,ক্ষতিপূরণের ভুল
काउंटरवेलिंग फेरफार,পাল্টা ম্যানিপুলেশন
प्रतिकार,পাল্টা ব্যবস্থা
भरपाईचे जाळे,ক্ষতিপূরণ নেট
भरपाई देणारी प्लेट,ক্ষতিপূরণকারী প্লেট
"भरपाई, भरपाई, भरपाई","ক্ষতিপূরণ, ক্ষতিপূরণ, ক্ষতিপূরণ"
परावर्तित सूर्यकिरण मोजले,প্রতিফলিত সূর্য বিকিরণ পরিমাপ
भरपाई सिग्नल,ক্ষতিপূরণ সংকেত
प्रतिकार प्रमेय,প্রতিরোধের উপপাদ্য
प्रतिकार,পাল্টা ব্যবস্থা
प्रतिउद्देश,পাল্টা উদ্দেশ্য
"संकलन, व्याख्या","সংকলন, ব্যাখ্যা"
संकलन तक्ता,সংকলন চার্ট
संग्रह साहित्य,সংগ্রহ উপাদান
"संकलन, व्याख्या","সংকলন, ব্যাখ্যা"
"दुभाषी, संकलक","দোভাষী, কম্পাইলার"
भाषेचा अर्थ लावणे,ভাষা ব্যাখ্যা
व्याख्या,ব্যাখ্যা
पूरक कनवर्टर,পরিপূরক রূপান্তরকারী
पूरकता,পরিপূরকতা
पूरकता,পরিপূরকতা
पूरक प्रवेग,সম্পূরক ত্বরণ
पूरक योग,পরিপূরক যোগব্যায়াম
पूरक कोन,পরিপূরক কোণ
पूरक अँटेना,পরিপূরক অ্যান্টেনা
पूरक आधार,পরিপূরক ভিত্তি
पूरक रंगद्रव्य,পরিপূরক পিগমেন্টেশন
पूरक रंग,পরিপূরক রং
पूरक कार्यक्रम,পরিপূরক ঘটনা
