Assamese,Odiya
ৰক্ষা কৰা,ରାକ୍ଷୀ
নিৰ্দেশিত মাধ্যম,ଗାଇଡ୍ ମିଡିଆ |
গুনজিপ,ବନ୍ଧୁକ
হেক কৰক,ହ୍ୟାକ୍
হেকাৰ,ହ୍ୟାକର
hacker&#39;s অভিধান,ହ୍ୟାକରର ଅଭିଧାନ |
হাফ এডাৰ,ଅଧା ଆଡର୍ |
আধা দলং,ଅଧା ସେତୁ |
হাফ ডুপ্লেক্স,ଅଧା ଡୁପ୍ଲେକ୍ସ |
হাফ ডুপ্লেক্স লাইন,ଅଧା ଡୁପ୍ଲେକ୍ସ ଲାଇନ |
হাফ ডুপ্লেক্স মোড,ଅଧା ଡୁପ୍ଲେକ୍ସ ମୋଡ୍ |
আধা তীব্ৰতা,ଅଧା ତୀବ୍ରତା |
হাফ ৰাউটাৰ,ଅଧା ରାଉଟର |
আধা বিয়োগকাৰী,ଅଧା ସବଟ୍ରାକ୍ଟର |
হাফ টোনিং,ଅଧା ଟୋନିଂ |
আধা শব্দ,ଅଧା ଶବ୍ଦ |
hamiltonious চক্ৰ,ହାମିଲଟନ୍ ଚକ୍ର |
হামিং কোড,ହାମିଂ କୋଡ୍ |
হাত,ହାତ
হাতৰ কপি,ହାତ କପି
চম্ভালা,ନିୟନ୍ତ୍ରଣ
হেণ্ডলিং,ନିୟନ୍ତ୍ରଣ
ওলমা,ଟାଙ୍ଗନ୍ତୁ |
সুখী নেট,ଖୁସି ଜାଲ
হাৰ্ড কপি ডিভাইচ,ହାର୍ଡ କପି ଉପକରଣ |
হাৰ্ড ডিস্ক,ହାର୍ଡ ଡିସ୍କ
হাৰ্ড ডিষ্ক ক্ৰেচ,ହାର୍ଡ ଡିସ୍କ କ୍ରାସ୍ |
কঠিন ভুল,କଠିନ ତ୍ରୁଟି |
হাৰ্ডৱেৰ প্ৰবাহ নিয়ন্ত্ৰণ,ହାର୍ଡୱେର ପ୍ରବାହ ନିୟନ୍ତ୍ରଣ |
হাৰমনিক,ହାରମୋନିକ୍ |
হাৰমনিক গড়,ହାରମୋନିକ୍ ଅର୍ଥ |
hash,ହ୍ୟାସ୍
হেচ ডায়াগ্ৰাম,ହ୍ୟାସ୍ ଚିତ୍ର
হেচ টেবুল,ହ୍ୟାସ୍ ଟେବୁଲ୍ |
হেচিং কৌশল,ହ୍ୟାସିଂ କ techni ଶଳ |
হেডাৰ,ଶୀର୍ଷଲେଖ
ঢেৰ,ରାଶି
heap sort,ରାଶି ସର୍ଟ |
সহায়,ସାହାଯ୍ୟ
সহায় পৰ্দা,ହେଲପ୍ ସ୍କ୍ରିନ୍ |
হেল্পনেট,ହେଲ୍ପନେଟ୍ |
হাৰ্টজ,hertz
heuristic,ହ୍ୟୁରିଷ୍ଟିକ୍ |
হিউৰিষ্টিক পদ্ধতি,ହ୍ୟୁରିଷ୍ଟିକ୍ ପଦ୍ଧତି |
ষড়দশমিক সংখ্যা,ଷୋଡଶମିକ ସଂଖ୍ୟା |
লুকাই থকা ৰেখা,ଲୁକ୍କାୟିତ ରେଖା |
স্তৰভিত্তিক তথ্য ভিত্তি,କ୍ରମିକ ତଥ୍ୟ ଆଧାର |
স্তৰভিত্তিক নথিপত্ৰপ্ৰণালী,କ୍ରମିକ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |
স্তৰভিত্তিক ভূ-প্ৰকৃতি,କ୍ରମିକ ଟପୋଗ୍ରାଫି |
উচ্চ পৰ্যায়ৰ ভাষা,ଉଚ୍ଚ ସ୍ତରୀୟ ଭାଷା |
উচ্চ স্মৃতিশক্তি এলেকা,ଉଚ୍ଚ ସ୍ମୃତି କ୍ଷେତ୍ର
উচ্চ পৰিৱেশন,ଉନ୍ନତ ପ୍ରର୍ଦଶନ
মৰা,ହିଟ୍
হিট হাৰ,ହିଟ୍ ହାର
হিট ৰেচিঅ&#39;,ହିଟ୍ ଅନୁପାତ |
ফুটা,ଗର୍ତ୍ତ
হোম ডাইৰেকটৰী,ହୋମ୍ ଡିରେକ୍ଟୋରୀ |
হোম পেজ,ମୂଳପୃଷ୍ଠା |
সমজাতীয় স্থানাংক,ଏକମାତ୍ର ସମନ୍ୱୟ
জঁপিওৱা,ହପ୍
হপ গণনা,ହପ୍ ଗଣନା
শিঙ,ଶିଙ୍ଗ
গৃহস্থ কম্পিউটাৰ,ହୋଷ୍ଟ କମ୍ପ୍ୟୁଟର |
গৃহস্থ কম্পিউটাৰ,ହୋଷ୍ଟ କମ୍ପ୍ୟୁଟର |
গৃহস্থ ভাষা,ହୋଷ୍ଟ ଭାଷା
হট কী,ହଟ୍ କି |
হাইপাৰ টেক্সট মাৰ্কআপ ভাষা (HTML),ହାଇପର ଟେକ୍ସଟ୍ ମାର୍କଅପ୍ ଭାଷା (HTML)
অনুমান,ଅନୁମାନ
মই পড,ମୁଁ ପୋଡ୍
I/O বাফাৰ,I / O ବଫର୍ |
I/O পৰ্টে,I / O ପୋର୍ଟ
I/O একক,I / O ୟୁନିଟ୍ |
চিনাক্তকৰ্তা,ପରିଚାୟକ
পৰিচয়,ପରିଚୟ
ছৱি,ପ୍ରତିଛବି
ইমেজ চেন্সৰ,ପ୍ରତିଛବି ସେନସର
ইমপেক্ট প্ৰিন্টাৰ,ପ୍ରଭାବ ପ୍ରିଣ୍ଟର୍
ইম্পিডেন্স,ପ୍ରତିବନ୍ଧକ
আৱশ্যকীয় প্ৰগ্ৰেম ভাষা,ଅତ୍ୟାବଶ୍ୟକ ପ୍ରୋଗ୍ରାମ ଭାଷା |
আৱশ্যকীয় বক্তব্য,ଜରୁରୀ ବକ୍ତବ୍ୟ
অন্তৰ্নিহিত ঠিকনা,ଅନ୍ତର୍ନିହିତ ଠିକଣା
অসম্ভৱ পৰিঘটনা,ଅସମ୍ଭବ ଘଟଣା |
নিষ্ক্ৰিয় ন&#39;ড,ନିଷ୍କ୍ରିୟ ନୋଡ୍ |
অসামঞ্জস্যতা,ଅସଙ୍ଗତି |
বৃদ্ধি কৰক,ବୃଦ୍ଧି
সূচী,ସୂଚକାଙ୍କ
সূচী তথ্য বস্তু,ସୂଚକାଙ୍କ ଡାଟା ଆଇଟମ୍ |
সূচী নথিপত্ৰ,ଇଣ୍ଡେକ୍ସ ଫାଇଲ୍ |
সূচী পঞ্জীয়ন,ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର |
সূচী ক্ৰমিক,ସୂଚକାଙ୍କ କ୍ରମିକ |
সূচীভুক্ত ঠিকনাকৰণ,ସୂଚୀବଦ୍ଧ ଠିକଣା
সূচীভুক্ত ভাষা,ସୂଚୀବଦ୍ଧ ଭାଷା |
সূচীভুক্ত ক্ৰম নথিপত্ৰ,ସୂଚୀବଦ୍ଧ କ୍ରମ ଫାଇଲ୍ |
সূচীভুক্ত ক্ৰমিক sccess পদ্ধতি (ISAM),ସୂଚୀବଦ୍ଧ କ୍ରମିକ ସଫଳତା ପଦ୍ଧତି (ISAM)
পৰোক্ষ সম্বোধন,ପରୋକ୍ଷ ଠିକଣା
তথ্যবিজ্ঞান,ସୂଚନା
তথ্য,ସୂଚନା
তথ্য বিট,ସୂଚନା ବିଟ୍
তথ্য ব্যৱস্থাপনা,ସୂଚନା ପରିଚାଳନା
তথ্য ব্যৱস্থাপনা ব্যৱস্থা (IMS),ସୂଚନା ପରିଚାଳନା ବ୍ୟବସ୍ଥା (IMS)
তথ্য উদ্ধাৰ কৰা,ସୂଚନା ପୁନରୁଦ୍ଧାର
তথ্য ব্যৱস্থা,ସୂଚନା ପ୍ରଣାଳୀ
তথ্য প্ৰযুক্তি (IT),ସୂଚନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା (IT)
আন্তঃগাঁথনি ব্যৱস্থাপনা,ଭିତ୍ତିଭୂମି ପରିଚାଳନା
উত্তৰাধিকাৰ,ଉତ୍ତରାଧିକାରୀ |
উত্তৰাধিকাৰী সূত্ৰে পোৱা ভুল,ଉତ୍ତରାଧିକାରୀ ତ୍ରୁଟି |
প্ৰাৰম্ভিক,ପ୍ରାରମ୍ଭିକ
প্ৰাৰম্ভিক ঠিকনা,ପ୍ରାରମ୍ଭିକ ଠିକଣା
প্ৰাৰম্ভিক অৱস্থা,ପ୍ରାରମ୍ଭିକ ଅବସ୍ଥା
আৰম্ভণি,ପ୍ରାରମ୍ଭିକରଣ
ইংক জেট প্ৰিন্টাৰ,ଇଙ୍କି ଜେଟ୍ ପ୍ରିଣ୍ଟର୍ |
অসংখ্য,ଅସଂଖ୍ୟ |
i-node টেবুল,i-node ଟେବୁଲ୍ |
অকাৰ্য্যকৰী সময়,କାର୍ଯ୍ୟକ୍ଷମ ସମୟ |
ইনপুট বাফাৰ ৰেজিষ্টাৰ,ଇନପୁଟ୍ ବଫର୍ ରେଜିଷ୍ଟର |
ইনপুট আউটপুট প্ৰচেছৰ (I/O প্ৰচেছৰ),ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ସଞ୍ଚାଳକ (I / O ସଞ୍ଚାଳକ)
ইনপুট আউটপুট ৰেজিষ্টাৰ (I/O ৰেজিষ্টাৰ),ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ରେଜିଷ୍ଟର (I / O ରେଜିଷ୍ଟର)
ইনপুট আউটপুট বিবৃতি (I/O বিবৃতি),ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ଷ୍ଟେଟମେଣ୍ଟ (I / O ଷ୍ଟେଟମେଣ୍ଟ)
ইনপুট/আউটপুট (I/O),ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ (I / O)
ইনপুট/আউটপুট বাফাৰ (I/O বাফাৰ),ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ବଫର୍ (I / O ବଫର୍)
ইনপুট/আউটপুট ডিভাইচ (I/O ডিভাইচ),ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ଉପକରଣ (I / O ଉପକରଣ)
প্ৰবিষ্ট কৰা,ସନ୍ନିବେଶ କରନ୍ତୁ |
সন্নিৱিষ্ট কৰা সজাই পৰাই তোলা,ସନ୍ନିବେଶ ସର୍ଟ |
সংস্থাপনৰ সময়,ସ୍ଥାପନ ସମୟ
উদাহৰণ,ଉଦାହରଣ
নিৰ্দেশনা,ନିର୍ଦ୍ଦେଶ
নিৰ্দেশনা কাউণ্টাৰ,ନିର୍ଦ୍ଦେଶ କାଉଣ୍ଟର
নিৰ্দেশনা চক্ৰ,ନିର୍ଦ୍ଦେଶ ଚକ୍ର |
নিৰ্দেশনা ছেট,ନିର୍ଦ୍ଦେଶ ସେଟ୍ |
পূৰ্ণসংখ্যা প্ৰগ্ৰেমিং,ପୂର୍ଣ୍ଣ ପ୍ରୋଗ୍ରାମିଂ
পূৰ্ণসংখ্যা চলক,ଇଣ୍ଟିଜର୍ ଭେରିଏବଲ୍
সংহত মডেম,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ମୋଡେମ୍ |
ডিজিটেল নেটৱৰ্ক (ISDN),ଏକୀକୃତ ସେବା ଡିଜିଟାଲ୍ ନେଟୱାର୍କ (ISDN)
একতা,ଅଖଣ୍ଡତା
বুদ্ধিমান নিয়ন্ত্ৰক,ବୁଦ୍ଧିମାନ ନିୟନ୍ତ୍ରକ |
বুদ্ধিমান টাৰ্মিনেল,ବୁଦ୍ଧିମାନ ଟର୍ମିନାଲ୍ |
inter ব্লক,ଇଣ୍ଟର ବ୍ଲକ୍
আন্তঃব্লক ব্যৱধান,ଇଣ୍ଟର ବ୍ଲକ୍ ଫାଙ୍କ |
আন্তঃ যোগাযোগ ব্যৱস্থা,ଆନ୍ତ communication ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |
ভাৱ-বিনিময়,ପାରସ୍ପରିକ କ୍ରିୟା
ইন্টাৰেক্টিভ গ্ৰাফিক্স,ଇଣ୍ଟରାକ୍ଟିଭ୍ ଗ୍ରାଫିକ୍ସ |
ইন্টাৰেক্টিভ কিবৰ্ড প্ৰিন্টাৰ,ଇଣ୍ଟରାକ୍ଟିଭ୍ କୀବୋର୍ଡ୍ ପ୍ରିଣ୍ଟର୍ |
ইন্টাৰকম সেৱা,ଇଣ୍ଟରକମ୍ ସେବା |
আন্তঃপৃষ্ঠ,ଇଣ୍ଟରଫେସ୍
ইন্টাৰলিভিং,ଆନ୍ତରିକତା
মধ্যৱৰ্তী বাফাৰ,ମଧ୍ୟବର୍ତ୍ତୀ ବଫର୍ |
অভ্যন্তৰীণ ব্লক,ଆଭ୍ୟନ୍ତରୀଣ ବ୍ଲକ
আভ্যন্তৰীণ যোগাযোগ,ଆଭ୍ୟନ୍ତରୀଣ ଯୋଗାଯୋଗ |
আভ্যন্তৰীণ খণ্ডিতকৰণ,ଆଭ୍ୟନ୍ତରୀଣ ବିଖଣ୍ଡନ |
আভ্যন্তৰীণ স্মৃতিশক্তি,ଆଭ୍ୟନ୍ତରୀଣ ସ୍ମୃତି
অভ্যন্তৰীণ সজাই পৰাই তোলা,ଆଭ୍ୟନ୍ତରୀଣ ସର୍ଟ |
অভ্যন্তৰীণ টাইমাৰ,ଆଭ୍ୟନ୍ତରୀଣ ସମୟ
আন্তৰ্জাতিক প্ৰামাণিককৰণ সংস্থা (ISO),ମାନକକରଣ ପାଇଁ ଆନ୍ତର୍ଜାତୀୟ ସଂଗଠନ (ISO)
আন্তঃৰাষ্ট্ৰীয় কাৰিকৰী সহায়ক সংস্থা,ଆନ୍ତର୍ଜାତୀୟ ବ technical ଷୟିକ ସହାୟତା ସଂଗଠନ |
ইণ্টাৰনেট,ଇଣ୍ଟରନେଟ୍ |
ইণ্টাৰনেট অভিযান্ত্ৰিক টাস্ক ফ&#39;ৰ্চ (IETF),ଇଣ୍ଟରନେଟ୍ ଇଞ୍ଜିନିୟରିଂ ଟାସ୍କ ଫୋର୍ସ (IETF)
ইন্টাৰনেট এক্সপ্ল&#39;ৰাৰ,ଇଣ୍ଟରନେଟ୍ ଏକ୍ସପ୍ଲୋରର |
ইন্টাৰনেট হান্ট,ଇଣ୍ଟରନେଟ୍ ଶିକାର |
ইণ্টাৰনেটৰ মাহেকীয়া প্ৰতিবেদন,ଇଣ୍ଟରନେଟ୍ ମାସିକ ରିପୋର୍ଟ |
ইণ্টাৰনেট পেকেট বিনিময়,ଇଣ୍ଟରନେଟ୍ ପ୍ୟାକେଟ୍ ବିନିମୟ |
ইণ্টাৰনেট প্ৰট&#39;কল (IP),ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (IP)
ইন্টাৰনেট প্ৰটোকল আঁতৰোৱা (IP),ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ ଅପସାରଣ (IP)
ইন্টাৰনেট ৰিলে চেট (IRC),ଇଣ୍ଟରନେଟ୍ ରିଲେ ଚାଟ୍ (IRC)
ইণ্টাৰনেট সেৱা প্ৰদানকাৰী,ଇଣ୍ଟରନେଟ୍ ସେବା ପ୍ରଦାନକାରୀ |
ইণ্টাৰনেট সেৱাৰ তালিকা,ଇଣ୍ଟରନେଟ୍ ସେବା ତାଲିକା |
ইণ্টাৰনেট সমাজ,ଇଣ୍ଟରନେଟ୍ ସୋସାଇଟି |
ইণ্টাৰনেট সঁজুলি,ଇଣ୍ଟରନେଟ୍ ଉପକରଣଗୁଡିକ |
ইণ্টাৰনেটৰ কাম কৰা,ଇଣ୍ଟରନେଟ୍ କାମ କରୁଛି |
ইণ্টাৰনেটৰ কাম কৰা,ଇଣ୍ଟରନେଟ୍ କାମ କରୁଛି |
আন্তঃপ্ৰক্ষেপণ,ଇଣ୍ଟରପୋଲେସନ୍ |
ব্যাখ্যা,ବ୍ୟାଖ୍ୟା କରନ୍ତୁ
ব্যাখ্যাকৰোতা,ଅନୁବାଦକ
আন্তঃপ্ৰক্ৰিয়া যোগাযোগ,ପାରସ୍ପରିକ ଯୋଗାଯୋଗ
মাজতে বাধা দিয়া,ବାଧା
বাধা নিয়ন্ত্ৰক,ବାଧା ନିୟନ୍ତ୍ରକ |
interrupt মাস্ক,ବାଧା ମାସ୍କ |
বাধা সংকেত,ବାଧା ସଙ୍କେତ
interrupt ভেক্টৰ,ଭେକ୍ଟର ବାଧା
বাধাগ্ৰস্ততা,ବାଧା
ছেদ কৰক,ଛକ
ইন্ট্ৰানেট,ଇଣ୍ଟରନେଟ୍ |
অপৰিৱৰ্তিত,ଅଦୃଶ୍ୟ
ইনভেণ্টৰী মাষ্টাৰ ফাইল,ଭଣ୍ଡାର ମାଷ୍ଟର ଫାଇଲ୍ |
ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ,ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
বিপৰীত স্কেনিং,ଓଲଟା ସ୍କାନିଂ |
ওলোটা ফাইল,ଓଲଟା ଫାଇଲ୍ |
ওলোটা তালিকা নথিপত্ৰ,ଓଲଟା ତାଲିକା ଫାଇଲ୍ |
ওলোটা পৃষ্ঠা টেবুল,ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |
ইনভাৰ্টাৰ,ଇନଭର୍ଟର
ইণ্টাৰনেটৰ কাম কৰা,ଇଣ୍ଟରନେଟ୍ କାମ କରୁଛି |
আন্তঃপ্ৰক্ষেপণ,ଇଣ୍ଟରପୋଲେସନ୍ |
ব্যাখ্যা,ବ୍ୟାଖ୍ୟା କରନ୍ତୁ
ব্যাখ্যাকৰোতা,ଅନୁବାଦକ
আন্তঃপ্ৰক্ৰিয়া যোগাযোগ,ପାରସ୍ପରିକ ଯୋଗାଯୋଗ
মাজতে বাধা দিয়া,ବାଧା
বাধা নিয়ন্ত্ৰক,ବାଧା ନିୟନ୍ତ୍ରକ |
interrupt মাস্ক,ବାଧା ମାସ୍କ |
বাধা সংকেত,ବାଧା ସଙ୍କେତ
interrupt ভেক্টৰ,ଭେକ୍ଟର ବାଧା
বাধাগ্ৰস্ততা,ବାଧା
ছেদ কৰক,ଛକ
ইন্ট্ৰানেট,ଇଣ୍ଟରନେଟ୍ |
অপৰিৱৰ্তিত,ଅଦୃଶ୍ୟ
ইনভেণ্টৰী মাষ্টাৰ ফাইল,ଭଣ୍ଡାର ମାଷ୍ଟର ଫାଇଲ୍ |
ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ,ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
বিপৰীত স্কেনিং,ଓଲଟା ସ୍କାନିଂ |
ওলোটা ফাইল,ଓଲଟା ଫାଇଲ୍ |
ওলোটা তালিকা নথিপত্ৰ,ଓଲଟା ତାଲିକା ଫାଇଲ୍ |
ওলোটা পৃষ্ঠা টেবুল,ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |
ইনভাৰ্টাৰ,ଇନଭର୍ଟର
চাকৰি ব্যৱস্থাপনা,କାର୍ଯ୍ୟ ପରିଚାଳନା
চাকৰিমুখী ভাষা,ଚାକିରି ଭିତ୍ତିକ ଭାଷା |
চাকৰিৰ অগ্ৰাধিকাৰ,ଚାକିରି ପ୍ରାଥମିକତା |
চাকৰিৰ সময়সূচী,କାର୍ଯ୍ୟ ନିର୍ଘଣ୍ଟ
চাকৰিৰ ক্ৰমবিন্যাস,କାର୍ଯ୍ୟ କ୍ରମ
চাকৰিৰ টেবুল,ଚାକିରି ସାରଣୀ |
যোগদান কৰক (JOIN),ଯୋଗ ଦିଅନ୍ତୁ (JOIN)
যৌথ ফটোগ্ৰাফিক গোট (jpg),ମିଳିତ ଫଟୋଗ୍ରାଫିକ୍ ଗୋଷ୍ଠୀ (jpg)
জাৰ্নেল,ପତ୍ରିକା
জয় লাঠি,ଆନନ୍ଦ ବାଡ଼ି
বিচাৰ কৰা,ବିଚାର
জাপ মৰা,ଡେଇଁପଡ |
জাম্প নিৰ্দেশনা,ଜମ୍ପ ନିର୍ଦ୍ଦେଶ
জাম্পাৰ,ଜମ୍ପର୍ |
জংচন,ଜଙ୍କସନ
আৱৰ্জনা,ଜଙ୍କ୍ |
ন্যায্যতা প্ৰদান,ଯଥାର୍ଥତା |
k বাইট,k ବାଇଟ୍ |
karnaugh মানচিত্ৰ,କର୍ନାଗ୍ ମାନଚିତ୍ର
karnaugh মানচিত্ৰ,କର୍ନାଗ୍ ମାନଚିତ୍ର
KB (কিলো বাইট),କେବି (କିଲୋ ବାଇଟ୍)
কাৰ্ণেল,କର୍ଣ୍ଣଲ |
কাৰ্ণেল ধৰণ,କର୍ଣ୍ଣଲ ମୋଡ୍
কেৰ্নিং,କର୍ନିଙ୍ଗ୍ |
চাবি,ଚାବି
কী বৰ্ড,କି ବୋର୍ଡ |
কী বাউন্স,କି ବାଉନ୍ସ |
কি ক্লিক কৰক,କି କ୍ଲିକ୍ କରନ୍ତୁ |
কি সংকোচন,କି ସଙ୍କୋଚନ |
চাবি ডিষ্ক,କି ଡିସ୍କ
কি&#39; এনক্ৰিপচন,କି ଏନକ୍ରିପସନ୍ |
কী ফিল্ড,କି କ୍ଷେତ୍ର
কী ফাইল,କି ଫାଇଲ୍ |
কী ফ্ৰেম,କି ଫ୍ରେମ୍
কী ব্যৱস্থাপনা,କି ପରିଚାଳନା
কী পেড,କି ପ୍ୟାଡ୍ |
কী পেড,କି ପ୍ୟାଡ୍ |
মূল বাক্যাংশ,ମୁଖ୍ୟ ବାକ୍ୟାଂଶ |
কী পালছ,କି ନାଡ
কী পাঞ্চ,କି ପିଚ୍ |
কী সজাই পৰাই তোলা,କି ସର୍ଟିଂ
