English,Bengali
Common field,সাধারণ ক্ষেত্র
Common hub,সাধারণ হাব
Common language,সাধারণ ভাষা
Common language code,সাধারণ ভাষা কোড
Common routine,সাধারণ রুটিন
Common segment,সাধারণ বিভাগ
Common software,সাধারণ সফ্টওয়্যার
Common storage area,সাধারণ স্টোরেজ অঞ্চল
Common target machine,সাধারণ টার্গেট মেশিন
Common user circuit,সাধারণ ব্যবহারকারী সার্কিট
Common user network,সাধারণ ব্যবহারকারী নেটওয়ার্ক
Communality,সাম্প্রদায়িকতা
Communicating word-processing equipment,ওয়ার্ড-প্রসেসিং সরঞ্জাম যোগাযোগ করা
Communication,যোগাযোগ
Communication adapter,যোগাযোগ অ্যাডাপ্টার
Communication channel,যোগাযোগ মাধ্যম
Communication common carrier,যোগাযোগ সাধারণ ক্যারিয়ার
Communication control character,যোগাযোগ নিয়ন্ত্রণ চরিত্র
Communication controller,যোগাযোগ নিয়ামক
Communication controller node,যোগাযোগ নিয়ামক নোড
Communication control unit,যোগাযোগ নিয়ন্ত্রণ ইউনিট
Communication data system,যোগাযোগ ডেটা সিস্টেম
Communication interface,যোগাযোগ ইন্টারফেস
Communication line,যোগাযোগ লাইন
Communication line adapter,যোগাযোগ লাইন অ্যাডাপ্টার
Communication line characteristic,যোগাযোগ লাইনের বৈশিষ্ট্য
Communication link,যোগাযোগ লিঙ্ক
Communication mix,যোগাযোগ মিশ্রণ
Communication mode control,যোগাযোগ মোড নিয়ন্ত্রণ
Communication modem,যোগাযোগ মডেম
Communication network,যোগাযোগ নেটওয়ার্ক
Communications center,যোগাযোগ কেন্দ্র
Communications computer,যোগাযোগ কম্পিউটার
Communications controller,যোগাযোগ নিয়ামক
Communications satellite,যোগাযোগ স্যাটেলাইট
Communications security equipment,যোগাযোগ সুরক্ষা সরঞ্জাম
Communications software,যোগাযোগ সফ্টওয়্যার
Communications subsystem,যোগাযোগ সাবসিস্টেম
Communications terminal,যোগাযোগ টার্মিনাল
Communication theory,যোগাযোগ তত্ত্ব
Community automatic exchange,সম্প্রদায় স্বয়ংক্রিয় বিনিময়
Community dial office,সম্প্রদায় ডায়াল অফিস
Commutator pulse,কমিটেটর পালস
Compaction algorithm,কমপ্যাকশন অ্যালগরিদম
Companding,তুলনা করা
Compandor,কম্প্যান্ডর
Compandor mistracking,কম্প্যান্ডর মিসট্র্যাকিং
"Companion store
 Backup","সঙ্গী দোকান
 ব্যাকআপ"
Comparator,তুলনামূলক
Comparator probe,তুলনামূলক তদন্ত
"Comparing unit
 (= Comparator)","তুলনা ইউনিট
 (= তুলনামূলক)"
"Comparison
 Operation","তুলনা
 অপারেশন"
"Comparison
 Operator","তুলনা
 অপারেটর"
Comparison test,তুলনা পরীক্ষা
Compatibility,সামঞ্জস্যতা
Compatibility test,সামঞ্জস্যতা পরীক্ষা
Compatible,উপযুক্ত
"Compatible time
 Sharing system","সামঞ্জস্যপূর্ণ সময়
 শেয়ারিং সিস্টেম"
Compilation,সংকলন
Compilation aid,সংকলন সহায়তা
Compile,সংকলন
Compile duration,সময়কাল সংকলন
Compile phase,সংকলন পর্ব
Compiler,সংকলক
Compiler-compiler,সংকলক-সংকলক
Compiler directing system,সংকলক পরিচালনা ব্যবস্থা
Compiler directive,সংকলক নির্দেশিকা
Compiler generator,সংকলক জেনারেটর
Compiler interface,সংকলক ইন্টারফেস
Compiler language,সংকলক ভাষা
Compiler option,সংকলক বিকল্প
Compile time,সময় সংকলন
Compile time diagnostics,সময় ডায়াগনস্টিকস সংকলন করুন
Compile time statement,সময় বিবৃতি সংকলন করুন
Compiling duration,সময়কাল সংকলন
Compiling phase,সংকলন পর্ব
Compiling program (= complier),সংকলন প্রোগ্রাম (= অভিযোগকারী)
Compiling time,সময় সংকলন
Complement,পরিপূরক
Complementary operation,পরিপূরক অপারেশন
Complementary operator,পরিপূরক অপারেটর
Complement base,পরিপূরক বেস
Complemented number system,পরিপূরক সংখ্যা সিস্টেম
Complementer,পরিপূরক
Complementing,পরিপূরক
Complement-on-nine,পরিপূরক অন-নাইন
Complement on one,এক উপর পরিপূরক
Complement-on ten,পরিপূরক অন টেন
Complement-on-two,পরিপূরক অন-টু
Complete carry,সম্পূর্ণ বহন
Completeness check,সম্পূর্ণতা চেক
Complete operation,সম্পূর্ণ অপারেশন
Complete routine,সম্পূর্ণ রুটিন
Completion code,সমাপ্তি কোড
Complex constant,জটিল ধ্রুবক
Complex data,জটিল ডেটা
Complex data type,জটিল ডেটা টাইপ
Complex decision making simulation,জটিল সিদ্ধান্ত গ্রহণ সিমুলেশন
Complexity theory,জটিলতা তত্ত্ব
Complex number,জটিল সংখ্যা
Component,উপাদান
Component address,উপাদান ঠিকানা
