Kannada,Telugu
ರಿಡ್ಜ್ ತನಕ,రిడ్జ్ టిల్
ಪಶು ಸವೆತ,రిల్ ఎరోషన్
ಅಪಾಯ,ప్రమాదం
ಆರ್‌ಎನ್‌ಎ ಏಣಿ,RNA నిచ్చెన
ಬಂಡೆ,రాక్
ಗಂಟು,రోగ్
ಸ್ರವಿಸುವ,Proguing
ಬೇರು ಬೆಳೆ,రూట్ పంట
ರೂಟ್ ಹೊರಸೂಸುತ್ತದೆ,రూట్ ఎక్సూడేట్స్
ರೂಟ್ ಗಾಲ್ ನೆಮಟೋಡ್,రూట్ పిత్తాశయం నెమటోడ్
ರೂಟ್ ಪ್ರಚೋದಿಸುವ ಪ್ಲಾಸ್ಮಿಡ್,రూట్ ప్రేరేపించే ప్లాస్మిడ్
ರೂಟ್ ಗಂಟುಗಳು,రూట్ నోడ్యూల్స్
ಬೇರುಕಾಂಡ,వేరు కాండం
ರೋಸೆಟ್ ಕಾಯಿಲೆ,రోసెట్ వ్యాధి
ರೋಸೆಟ್ ಪಾಲಿಎಂಬ್ರಿಯೊನಿ,రోసెట్ పాలిఎంబ్రియోనీ
ರೋಸೆಟ್ ವೈರಸ್,రోసెట్ వైరస్
ರೋಟರಿ ಬೇಸಾಯ,రోటరీ పండించడం
ಆವರ್ತಕ ಮೇಯಿಸುವಿಕೆ,భ్రమణ మేత
ದಟ್ಟವಾದ,రౌగేజ్
ಸಾಲು ಬೆಳೆಗಳು,వరుస పంటలు
ಸಾಲು ಇಂಟರ್ ಕ್ರಾಪಿಂಗ್,వరుస ఇంటర్‌క్రాపింగ్
ಆರ್ಟಿಎಸ್ ಪಾನೀಯ,RTS పానీయం
ಓಟಗಾರ,రన్నర్
ರನ್-ಆಫ್ ಕೃಷಿ,రన్-ఆఫ్ వ్యవసాయం
ಓಡಿಹೋಗುವ,రన్-ఆఫ్
ಗ್ರಾಮೀಣ ಪ್ರಾದೇಶಿಕ ಬ್ಯಾಂಕ್,గ్రామీణ ప్రాంతీయ బ్యాంక్
ಮೂಲನಿಶಾಲೆಯ,ముల్లంగి
ಮಳೆಯ ಮರ,రెయిన్ ట్రీ
ಒಣದ್ರಾಕ್ಷಿ,రైసిన్
ರಾಂಬುಟಾನ್,రాంబుటాన్
ರಂಗೂನ್ ಕ್ರೀಪರ್,రంగూన్ లత
ರಾಪೆಸಳೆ,రాప్సీడ్
ರಾಸ್‌ಬೆರಿ,రాస్ప్బెర్రీ
ಬಲಿಪೀಠ,ఎలుక-తోక ముల్లంగి
ನುಗ್ಗು,రట్టన్
ಕೆಂಪು ಸೀಡರ್ (ಟೂನಾ),ఎర్రటి దేవదారు
ಕೆಂಪು ಕ್ಲೋವರ್,ఎరుపు క్లోవర్
ಕೆಂಪು ರೇಷ್ಮೆ ಮರ,ఎరుపు పట్టు చెట్టు
ರೀಡ್ ಹುಲ್ಲು,రీడ్ గడ్డి
ರೋಡ್ಸ್ ಹುಲ್ಲು,రోడ్స్ గడ్డి
Rhದಾನದ,రోడోడెండ్రాన్
ಕಸ,రుస్
ಅಕ್ಕಿ,బియ్యం
ರಿಡ್ಜ್ಡ್ ಸೋರೆಕಾಯಿ,రిడ్జ్డ్ పొట్లకాయ
ಗುಲಾಬಿ,గులాబీ
ಗುಲಾಬಿ ಬೆರ್ರಿ,రోజ్ బెర్రీ
ಪ್ರಾಸಣಿ,రోజ్మేరీ
ಸುತ್ತಿನ,రౌండ్ పొట్లకాయ
ರಬ್ಬರ್,రబ్బరు
ಇಲಿ,ఎలుక
ಕೆಂಪು ತಾಳೆ ವೀವಿಲ್,రెడ్ పామ్ వీవిల్
ಕೆಂಪು ಕುಂಬಳಕಾಯಿ ಜೀರುಂಡೆ,ఎరుపు గుమ్మడికాయ బీటిల్
ಖಡ್ಗಮೃಗದ ಜೀರುಂಡೆ,ఖడ్గమృగం బీటిల్
ಅಕ್ಕಿ ವೆವಿಲ್,బియ్యం వీవిల్
ಲವಣಯುಕ್ತ ಮಣ್ಣು,సెలైన్ ఆల్కలీ మట్టి
ಲವಣಯುಕ್ತ ಮಣ್ಣು,సెలైన్ నేల
ಲವಣೀಕರಣ,సాలినైజేషన్
ಲಾಲಾರಸ ವರ್ಣತಂತು,లాలాజల గ్రంథి క్రోమోజోమ్
ಉಪ್ಪು,ఉ ప్పు
ಉಪ್ಪು ಪೀಡಿತ ಮಣ್ಣು,ఉప్పు ప్రభావిత నేల
ಉಪ್ಪು ಸೂಚಿಕೆ,ఉప్పు సూచిక
ಉಪ್ಪು ಒತ್ತಡ,ఉప్పు ఒత్తిడి
ಉಪ್ಪು ಸಹನೆ,ఉప్పు సహనం
ಮಾದರಿ,నమూనా
ಮಾದರಿ ದೋಷ,నమూనా లోపం
ಮಾದರಿ ಘಟಕ,నమూనా యూనిట్
ಮಾದರಿ,నమూనా
ಮರಳು,ఇసుక
ಮರಳು ಜೇಡಿಮಣ್ಣು,ఇసుక మట్టి
ಮರಳು ಲೋಮ್,శాండీ లోవామ్
ಮರಳು ಮಣ್ಣು,ఇసుక నేల
ಸಕಲ,సాప్
ಸಸಿ,మొక్క
ಸಪೋನಿಫಿಕೇಶನ್ ಮೌಲ್ಯ,సాపోనిఫికేషన్ విలువ
ಉಪಗ್ರಹ,ఉపగ్రహ DNA
ಉಪಗ್ರಹ,ఉపగ్రహ కలుపు
ಸ್ಯಾಚುರೇಟೆಡ್ ಆವಿಯ ಒತ್ತಡ,సంతృప్త ఆవిరి పీడనం
ಸನ್ಯಾಸಿನಿ,సవన్నా
ಸ್ಕ್ಯಾಫೋಲ್ಡ್ ಪ್ರೋಟೀನ್,స్కాఫోల్డ్ ప్రోటీన్
ಗಾಡಿ,స్కేప్
ಕೊಯ್ದು,స్కార్ఫికేషన్
ಸಿಯಾನ್,సియోన్
ರಕ್ತಸಂಬದ್ಧತೆಗಳು,సైనోఫైట్స్
ಕಾಲೋಚಿತ ಚಕ್ರ,కాలానుగుణ చక్రం
ಕಾಲೋಚಿತ ಬರಗಾಲ,కాలానుగుణ కరువు
ಕಾಲೋಚಿತ ಸಸ್ಯ,కాలానుగుణ మొక్క
ದ್ವಿತೀಯ ಬೆಳವಣಿಗೆ,ద్వితీయ పెరుగుదల
ದ್ವಿತೀಯಕ ಸಸ್ಯ ಪೋಷಕಾಂಶಗಳು,ద్వితీయ మొక్కల పోషకాలు
ದ್ವಿತೀಯ ಉತ್ಪಾದಕತೆ,ద్వితీయ ఉత్పాదకత
ದ್ವಿತೀಯ ಬೇಸಾಯ,ద్వితీయ పండించడం
ಗಡಿ,సెడ్జ్
ಬೀಜ ಹುಟ್ಟಿದ ಶಿಲೀಂಧ್ರ,విత్తనం పుట్టిన ఫంగస్
ಬೀಜ ಪ್ರಮಾಣೀಕರಣ,విత్తన ధృవీకరణ
ಬೀಜ ಗಟ್ಟಿಯಾಗುವುದು,విత్తన గట్టిపడటం
ಬೀಜ ಚಿಕಿತ್ಸೆ,విత్తన చికిత్స
ಬೀಜ-ಕಮ್-ಫರ್ಟಿಲೈಜರ್ ಡ್ರಿಲ್,సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్
ಮೊಳಕೆ,విత్తనాలు
ದೆವ್ವ,సీపేజ్
ಪ್ರತ್ಯೇಕತೆ,వేరు చేయుట
ಆಯ್ಕೆ ಮಾಡಬಹುದಾದ ಮಾರ್ಕರ್,ఎంచుకోదగిన మార్కర్
ಆಯ್ಕೆ ಒತ್ತಡ,ఎంపిక ఒత్తిడి
ಆಯ್ದ ಸಸ್ಯನಾಶಕ,సెలెక్టివ్ హెర్బిసైడ్
ಆಯ್ದ ಸೂಚ್ಯಂಕ,సెలెక్టివిటీ ఇండెక్స్
ಸ್ವಯಂ ಫಲೀಕರಣ,స్వీయ ఫలదీకరణం
ಸ್ವಪ್ರತಿಷ್ಠೆ,స్వీయ సమృద్ధి
ಸ್ವಯಂ ತೆಳುವಾಗುತ್ತಿರುವ ಸಾಮರ್ಥ್ಯ,స్వీయ సన్నబడటం సామర్థ్యం
ಆತ್ಮ ಮಣ್ಣಾದ,స్వీయ-ఫ్రూట్‌ఫుల్
ತಾನು ಅನಿರ್ದಿಷ್ಟತೆ,స్వీయ-అపవాదు
ಸ್ವಾರ್ಥಿ ಡಿಎನ್‌ಎ,స్వార్థ DNA
ಅರೆ ಶುಷ್ಕ,సెమీ శుష్క
ಸಂವೇದನಾ ಮೌಲ್ಯಮಾಪನ,ఇంద్రియ మూల్యాంకనం
ಸೀಸಕ,సెపాల్
ಅನುಕ್ರಮವಾಗಿ,సీక్వెన్షియల్ క్రాపింగ్
ಸರಣಿ ದುರ್ಬಲಗೊಳಿಸುವಿಕೆ,సీరియల్ పలుచన
ರೇಷ್ಮೆನನೆ,సెరికల్చర్
ಸೀರಮ್ ಶಾಸ್ತ್ರ,సెరోలజీ
ಸೀರಮ್,సీరం
ಲೈಂಗಿಕ ದಟ್ಟಣೆ,సెక్స్-నిర్ణయం
ಲೈಂಗಿಕ ಲಿಪೇಜ್,సెక్స్-లింకేజ్
ಲೈಂಗಿಕ ಪ್ರಸರಣ,లైంగిక ప్రచారం
ಹಾಳೆಯ ಶೆಲೋಳ,షీట్ కోత
ಶೆಲ್ ದಾಳಿ,షెల్లింగ్
ಆಶ್ರಯ ಪಟ್ಟಣ,షెల్టర్ బెల్ట్
ಅಲ್ಪಾವಧಿಯ ಸಸ್ಯ,స్వల్ప-రోజు మొక్క
ಸಣ್ಣ-ತರಂಗ ವಿಕಿರಣ,స్వల్ప-తరంగ రేడియేషన్
ಶಟಲ್ ವೆಕ್ಟರ್,షటిల్ వెక్టర్
ಒಡಹುಟ್ಟಿದ,తోబుట్టువు
ಸಿಕಲ್ ಸೆಲ್ ಅನೀಮಿಯ,కొడవలి కణ రక్తహీనత
ಗುತ್ತಿಗೆ,సిగ్మోయిడ్ కర్వ్
ಸಂಕೇತ ಕಲ್ಪನೆ,సిగ్నల్ పరికల్పన
ಮಹತ್ವ ಪರೀಕ್ಷೆ,ప్రాముఖ్యత పరీక్ష
ಚೂರು,సైలేజ్
ಕೋಳಿ,గొయ్యి
ಹೂಳು,సిల్ట్
ಹೂಳು ಲೋಮ್,సిల్ట్ లోమ్
ಸುತ್ತಾಡುವುದು,సిల్వికల్చర్
ಮುಸುಕು,సింక్
ಮುಳುಗುವ ಸಾಮರ್ಥ್ಯ,సింక్ సామర్థ్యం
ಸೋದರಿ ಕ್ರೊಮ್ಯಾಟಿಡ್,సిస్టర్ క్రోమాటిడ్
ಸೈಟ್-ನಿರ್ದಿಷ್ಟ ಪೋಷಕಾಂಶಗಳ ನಿರ್ವಹಣೆ,సైట్-నిర్దిష్ట పోషక నిర్వహణ
ಓರೆಯಾದ ವಿತರಣೆ,వక్రీకృత పంపిణీ
ಸಾಲು ನೆಡುವಿಕೆಯನ್ನು ಬಿಟ್ಟುಬಿಡಿ,వరుస నాటడం దాటవేయండి
ಲೋಳಾದ ಅಚ್ಚು,బురద అచ్చు
ನಿಧಾನ ಬಿಡುಗಡೆ ಗೊಬ್ಬರ,స్లో-రిలీజ్ ఎరువులు
ಕೆಸರು,బురద
ಕೆಸರು,ముద్ద
ಹೊಗೆಯಾಡಿಸಿದ ಬೆಳೆಗಳು,సున్నితమైన పంటలు
ಸಾಮಾಜಿಕ ಅರಣ್ಯ,సామాజిక అటవీ
ಸೋಡ್ ಸಂಸ್ಕೃತಿ,పచ్చిక సంస్కృతి
ಹುಳು,పచ్చిక
ಸೋಡಿಕ್ ಮಣ್ಣು,సోడిక్ నేల
ಸೋಡಿಯಂ ಹೀರಿಕೊಳ್ಳುವ ಅನುಪಾತ,సోడియం శోషణ నిష్పత్తి
ಸೋಡಿಯಂ ಪಂಪ್‌,సోడియం పంప్
ಮೃದು ಮರದ ಕಸಿ,సాఫ్ట్-వుడ్ అంటుకట్టుట
ಮಣ್ಣಿನ ಅಂಟಿಕೊಳ್ಳುವ,నేల సంశ్లేషణ
ಮಣ್ಣಿನ ಕಾಯಿಲೆಗಳು,నేల వాయువు
ಒಟ್ಟುಗೂಡಿಕೆ,నేల మొత్తం
ಮಣ್ಣಿನ ಕ್ಷಾರತೆ,నేల క్షారత
ಮಣ್ಣಿನ ತಿದ್ದುಪಡಿ,నేల సవరణ
ಮಣ್ಣಿನ ವಿಶ್ಲೇಷಣೆ,నేల విశ్లేషణ
ಮಣ್ಣಿನ ಜೀವವೈವಿಧ್ಯತೆ,నేల జీవవైవిధ్యం
ಮಣ್ಣಿನ ಜೀವಶಾಸ್ತ್ರ,నేల జీవశాస్త్రం
ಮಣ್ಣು ವರ್ಗೀಕರಣ,నేల వర్గీకరణ
ಮಣ್ಣಿನ ಕೊಲಾಯ್ಡ್,నేల ఘర్షణ
ಮಣ್ಣಿನ ಸಂಕೋಚನ,నేల సంపీడనం
ಮಣ್ಣಿನ ಕಂಡಿಷನರ್,నేల కండిషనర్లు
ಮಣ್ಣಿನ ಸಂರಕ್ಷಣೆ,నేల పరిరక్షణ
ಮಣ್ಣು ಕ್ರಸ್ಟ್,నేల క్రస్ట్
ಮಣ್ಣಿನ ಅವನತಿ,నేల క్షీణత
ಮಣ್ಣಿನ ಸವೆತ,నేల ఎరోడిబిలిటీ కారకం
ಮಣ್ಣಿನ ಫಲವತ್ತತೆ,నేల సంతానోత్పత్తి
ಮಣ್ಣಿನ ಮೂಲ,నేల ఆదికాండము
ಮಣ್ಣು,నేల ఆరోగ్యం
ಮಣ್ಣಿನ ಹಾರಿಜಾನ್,నేల హోరిజోన్
ಮಣ್ಣಿನ ಮ್ಯಾಕ್ರೋರ್ನಿಸಮ್‌ಗಳು,నేల స్థూల ఆర్గనైజమ్స్
ಮಣ್ಣು ನಿರ್ವಹಣೆ,నేల నిర్వహణ
ಮಣ್ಣಿನ ಸೂಕ್ಷ್ಮಜೀವಿ,నేల మైక్రోబయాలజీ
ಮಣ್ಣಿನ ಸೂಕ್ಷ್ಮಜೀವಿಗಳು,నేల సూక్ష్మజీవులు
ಮಣ್ಣಿನ ತೇವಾಂಶದ ಕೊರತೆ,నేల తేమ లోటు
ಮಣ್ಣಿನ ಸಾವಯವ ವಸ್ತು,నేల సేంద్రియ పదార్థం
ಮಣ್ಣಿನ ಸರಂಧ್ರತೆ,నేల సచ్ఛిద్రత
ಮಣ್ಣಿನ ಉತ್ಪಾದಕತೆ,నేల ఉత్పాదకత
ಮಣ್ಣು ಪ್ರೊಫೈಲ್,నేల ప్రొఫైల్
ಮಣ್ಣು,నేల నాణ్యత
ಮಣ್ಣಿನ ಪ್ರತಿಕ್ರಿಯೆ,నేల ప్రతిచర్య
ಮಣ್ಣಿನ ಪ್ರತಿರೋಧ,నేల నిరోధకత
ಮಣ್ಣಿನ ಲವಣಾಂಶ,నేల లవణీయత
ಮಣ್ಣು,నేల శాస్త్రం
ಮಣ್ಣು,నేల అనారోగ్యం
ಮಣ್ಣಿನ ಜರಡಿ,నేల జల్లెడ
ಮಣ್ಣು,నేల ద్రావణం
ಮಣ್ಣು,నేల స్టెరిలెంట్
ಮಣ್ಣು ರಚನೆ,నేల నిర్మాణం
ಮಣ್ಣಿನ ಅಮಾನತು,నేల సస్పెన్షన్
ಮಣ್ಣಿನ ಪರೀಕ್ಷೆ,నేల పరీక్ష
ಮಣ್ಣಿನ ವಿನ್ಯಾಸ,నేల ఆకృతి
ಮಣ್ಣಿನ ನೀರಿನ ಸಾಮರ್ಥ್ಯ,నేల నీటి సామర్థ్యం
ಮಣ್ಣು,నేల నీరు
ಸೌರ ಸ್ಥಿರ,సౌర స్థిరాంకం
ಸೌರ ವಿಕಿರಣಗಳು,సౌర వికిరణం
ಸೌರ ವರ್ಣಪಟಲ,సౌర స్పెక్ట్రం
ಸೌರೀಕರಣ,సౌరీకరణ
ಏಕೈಕ ಬೆಳೆ,ఏకైక పంట
ಕರಗುವ ಸೋಡಿಯಂ ಶೇಕಡಾವಾರು,కరిగే సోడియం శాతం
ದೈಹಿಕ ಕೋಶ,సోమాటిక్ సెల్
ಭ್ರೂಣ ಭ್ರೂಣ,సోమాటిక్ పిండం
ಭೀಕರಲತೆ,సోమాటిక్ హైబ్రిడైజేషన్
ಸೋರ್ಗಮ್ ಗಾಯ,జొన్న గాయం
ಎಸ್‌ಒಎಸ್ ಜೀನ್,SOS జన్యువు
ದಕ್ಷಿಣದ ಬ್ಲಾಟಿಂಗ್,సదరన్ బ్లాటింగ్
ಅಂತರ (ಸಸ್ಯ),అంతరం (మొక్క)
ಚಿರತೆ,స్పాడిక్స్
ಉಪಾಮಿಸು,స్పాట్
ವಿಶೇಷ ವ್ಯವಸ್ಥೆ,ప్రత్యేక అమరిక
ವಿಶೇಷ ಬೆಳೆ,ప్రత్యేక పంట
ವಿಶೇಷ ಕೃಷಿ,ప్రత్యేక వ్యవసాయం
ಜಾತಿ,జాతులు
ನಿರ್ದಿಷ್ಟ ಬೆಳೆ ತೀವ್ರತೆಯ ಸೂಚ್ಯಂಕ,నిర్దిష్ట పంట తీవ్రత సూచిక
ವಿಶಿಷ್ಟ ಗುರುತ್ವ,నిర్దిష్ట ఆకర్షణ
ನಿರ್ದಿಷ್ಟ ಆರ್ದ್ರತೆ,నిర్దిష్ట తేమ
ನಿರ್ದಿಷ್ಟ ಎಲೆ ಪ್ರದೇಶ,నిర్దిష్ట ఆకు ప్రాంతం
ವೀರ್ಯಾಣು ಪದಾರ್ಥ,స్పెర్మాటోజెనిసిస్
ಎಸ್-ಹಂತ,ఎస్-ఫేజ్
ಏರಿಕೆ,స్పైక్
ಹುಲ್ಲುಗಾರ್ತಿ,స్పైక్లెట్
ಸ್ಪರ್ಶ,స్పిండిల్ బుష్
ಸ್ಪ್ಲಾಶ್ ಸವೆತ,స్ప్లాష్ కోత
ಜೋಡಣೆ,స్ప్లికింగ్
ಸ್ಪ್ಲಿಟ್ ಅಪ್ಲಿಕೇಶನ್,స్ప్లిట్ అప్లికేషన్
ವಿಭಜಿತ ಜೀನ್‌ಗಳು,స్ప్లిట్ జన్యువులు
ಸ್ಪ್ಲಿಟ್ ಕಥಾವಸ್ತುವಿನ ವಿನ್ಯಾಸ,స్ప్లిట్ ప్లాట్ డిజైన్
ಸ್ಪಂಜಿ ಅಂಗಾಂಶ,స్పాంజి టిష్యూ
ಸ್ವಾಭಾವಿಕ ರೂಪಾಂತರ,ఆకస్మిక మ్యుటేషన్
ಬೀಜಕ,బీజాంశం
ಸಿಂಪಿ ನೀರಾವರಿ,స్ప్రింక్లర్ ఇరిగేషన్
ನುಗ್ಗು,స్పడ్డింగ్
ಉತ್ತೇಜಿಸು,స్పర్
ಸ್ಪರ್ ಬೇರಿಂಗ್,స్పర్ బేరింగ్
ಚೂರುಪಾರು,స్క్వాల్
ಸ್ಥಿರಗೊಳಿಸುವ ಏಜೆಂಟ್,స్థిరీకరణ ఏజెంట్
ಪ್ರಮಾಣಿತ ವಿಚಲನ,ప్రామాణిక విచలనం
ಪ್ರಧಾನ ಬೆಳೆ,ప్రధాన పంట
ಕೋಡಾನ್ ಪ್ರಾರಂಭಿಸಿ,ప్రారంభ కోడాన్
ಸ್ಟಾರ್ಟರ್ ಪರಿಹಾರ,స్టార్టర్ పరిష్కారం
ಕಾಂಡದ ಕೊರೆಯುವವನು,కాండం బోరర్
ಕಾಂಡ,కాండం-ముగింపు
ಸ್ಟೆನೋಸ್ಪರ್ಮೊಕಾರ್ಪ್ನ,స్టెనోస్పెర్మోకార్పీ
ಹುಲ್ಲುಗಾವಲು,స్టెప్పీ
ಕ್ರಿಮಿಕೀಕರಣ,స్టెరిలైజేషన్
ಕಳಂಕ ಗ್ರಹಿಸುವಿಕೆ,స్టిగ్మా గ్రహణశక్తి
ಕಳಂಕ,కళంకం
ಸ್ಟಿಲ್ಟ್ ಬೇರು,స్టిల్ట్ రూట్
ಕಟಾವು,స్టోలన్
ಕಸಕ,స్టోమాటా
ಮಲ,మలం
ಕೋಡಾನ್ ನಿಲ್ಲಿಸಿ,కోడాన్ ఆపు
ಶ್ರೇಣೀಕೃತ,స్ట్రాటిఫైడ్
ಶ್ರೇಣೀಕರಣ,స్ట్రాటిఫికేషన్
ಒಣಹುಲ್ಲು,గడ్డి
ಒತ್ತಡ,ఒత్తిడి
ಸ್ಟ್ರಿಪ್ ಬೆಳೆ,స్ట్రిప్ పంట
ಸ್ಟ್ರಿಪ್ ಇಂಟರ್ ಕ್ರಾಪಿಂಗ್,స్ట్రిప్ ఇంటర్‌క్రాపింగ్
ಚೂರು,స్ట్రోమా
ಹಠಮಾರಿ,మొండి
ಕೋಟೆ ಹಸಿಗರಶರ,మొద్దు మల్చింగ్
ಶೈಲಿ,శైలి
ಉಪಭಾಷೆ,ఉప తేమ
ಬೆನೆರಿಕೆ,సబరేషన్
ಮುಳುಗುವಿಕೆ,మునిగిపోవడం
ಜೀವನಾಧಾರ ಕೃಷಿ,జీవనాధార వ్యవసాయం
ಉಪಯೋಗಿಸುವ,సబ్‌సూలింగ్
ಉಪ ಪ್ರೌ-sp,ఉప జాతులు
ಬದಲಿ ಬೆಳೆ,ప్రత్యామ్నాయ పంట
ತಲಾಧಾರ,ఉపరితలం
ಸಂರಕ್ಷಣೀಯ ನೀರಾವರಿ,ఉపరితల నీటిపారుదల
ಉತ್ತರಾಧಿಕಾರ,వారసత్వం
ರಸವತ್ತಾದ,రసంతో
ಮುಳುಗುವವನು,సక్కర్
ಪಟಲ,సుయి-జెనెరిస్
ಸೂರ್ಯನ ಗುಣ,సన్-క్యూరింగ్
ಪೂರಕ ನೀರಾವರಿ,అనుబంధ నీటిపారుదల
ಪೂರಕ ಉದ್ಯಮ,అనుబంధ సంస్థ
ಪೂರಕ ಸಂವಹನ,అనుబంధ పరస్పర చర్య
ಜೀನ್,సప్రెజర్ జన్యువు
ಕರ್ತವ್ಯ,సర్ఫ్యాక్టెంట్
ತುತ್ತಾಗುವ,అవకాశం
ಅಮಾನತು ಸಂಸ್ಕೃತಿ,సస్పెన్షన్ సంస్కృతి
ಸುಸ್ಥಿರ ಕೃಷಿ,స్థిరమైన వ్యవసాయం
ಸುಸ್ಥಿರ ಅಭಿವೃದ್ಧಿ,స్థిరమైన అభివృద్ధి
ಹಿಂಡುವ,సమూహ
ಕತ್ತಿ ಎಲೆ,కత్తి ఆకు
ಸಿನೆನಿಯಂ,సైకియం
ಸಹಜೀವನ,సహజీవనం
ಸೇನಾ,సింగామి
ಅಕ್ಕಿ ತೀವ್ರತೆಯ ವ್ಯವಸ್ಥೆ,బియ్యం తీవ్రత యొక్క వ్యవస్థ
ವ್ಯವಸ್ಥಿತ ಸಸ್ಯನಾಶಕ,దైహిక హెర్బిసైడ్
ಕುಸಿತ,కుసుమ
ಕೇಸರಿ,కుంకుమ
ಋಷಿ,సేజ్
ಸಾಲ್ವಳು,సాల్
ಸಾಲ್ವಿಯಾ,సాల్వియా
ಸ್ಯಾಂಡಲ್ ಮರ,చెప్పు కలప
ಸಪೂಟ,సపోటా
ತಿರುಪು,స్క్రూపైన్
ಕಡಲಸಲು,సీబక్‌హార్న్
ಒಂದು.,సెన్నా
ಸರ್ಪ ಮರ,పాము కలప
ಎಳ್ಳು,నువ్వులు
ಹಾವು ಸೋರೆಕಾಯಿ,పాము పొట్లకాయ
ಗಡಿಬಿಡಿ,పుచ్చకాయ స్నాప్
ಸಾಬೂನು,సబ్బు నట్
ತಗ್ಗು,జొన్న
ಸೋಯಾಬೀನ್,సోయాబీన్
ಸ್ಪ್ಯಾನಿಷ್ ಚೆರ್ರಿ,స్పానిష్ చెర్రీ
ಸೊಪ್ಪು,బచ్చలికూర
ಬೆನ್ನೆಲುಬಿನ ಮರ,కుదురు కలప
ಸ್ಪಾಂಜ್ ಸೋರೆಕಾಯಿ,స్పాంజ్ పొట్లకాయ
ಒಂದು ಬಗೆಯ ಶವ,స్టెవియా
ಕುಟುಕುವ ಗಿಡ,స్టింగ్ రేగుట
ಕಲ್ಲಿನ ಹೂವು,రాతి పువ్వు
ಸ್ಟ್ರಾಬೆರಿ,స్ట్రాబెర్రీ
ಸುಡಾನ್ ಹುಲ್ಲು,సుడాన్ గడ్డి
ಕಬ್ಬು,చెరుకుగడ
ಬೇಸಿಗೆ,సమ్మర్ స్క్వాష్
ಸೂರ್ಯಕಾಂತಿ,పొద్దుతిరుగుడు
ಸನ್ಹೆಂಪ್,సన్‌హెంప్
ಸಿಹಿ ಕ್ಲೋವರ್,తీపి క్లోవర్
ಸ್ವೀಟ್ ಸೋರೆಕಾಯಿ,తీపి పొట్లకాయ
ಸಿಹಿ ಆಲೂಗಡ್ಡೆ,తీపి బంగాళాదుంప
ಸಿಹಿ ನೇರಳೆ,తీపి వైలెట్
ಸಾಪಕ,సాప్ సక్కర్
ಗರಗಸದ ಫ್ಲೈ,చూసింది ఫ్లై
ಮಾಪಕದ ಕೀಟ,స్కేల్ క్రిమి
ಅರೆಮಾಪಕ,సెమిలూపర్
ಚಿಗುರು ಕೊರೆಯುವವನು,షూట్ బోరర్
ರೇಷ್ಮೆ ಹುಳು,పట్టు పురుగు
ಬಸವನ,నత్త
ಗುಬ್ಬಚ್ಚಿ,స్పారో
ಜೇಡ,సాలీడు
ಅಳಿಲು,ఉడుత
ಕಾಂಡದ ಕೊರೆ,కొమ్మ బోర్
ಕಾಂಡದ ಕೊರೆಯುವವನು,కాండం బోరర్
ಸ್ಟೆಮ್ ಗಿರ್ಡ್ಲರ್,కాండం గిర్డ్లర్
ಕಲ್ಲಿನ ಜೀರುಂಡೆ,స్టోన్ వీవిల్
ಮಣ್ಣಾದ ವಿಜ್ಞಾನಿ,నేల శాస్త్రవేత్త
ತಂತ್ರದ ಚಲನೆ,వ్యూహాత్మక ఉద్యమం
ಟ್ಯಾಗಿಂಗ್ (ಲೇಬಲಿಂಗ್),ట్యాగింగ్
ಟ್ಯಾಂಕ್ ಹೂಳು,ట్యాంక్ సిల్ట్
ರೂಟ್ ಟ್ಯಾಪ್ ಮಾಡಿ,రూట్ నొక్కండి
ಟಸೆಲ್ (ಮೆಕ್ಕೆ ಜೋಳ),మొక్క
ಜೀವಿವರ್ಗೀಕರಣ ಶಾಸ್ತ್ರಗಳು,వర్గీకరణ
ತಂತ್ರಜ್ಞಾನ,సాంకేతికం
ಸಮಶೀತ ಪರಿಜೀವ,సమశీతోష్ణ జోన్
ತಾತ್ಕಾಲಿಕ ವಿಲ್ಟಿಂಗ್,తాత్కాలిక విల్టింగ్
ಉರುಳಿಸು,టెండ్రిల్
ಸುಸ್ತಮಾಪಕ,టెన్సియోమీటర్
ಪಾರದರ್ಶಕ,టెపాల్
ಟೆರಾಟೊಜೆನ್,టెరాటోజెని
ಮುಕ್ತಾಯ ಕೋಡಾನ್,ముగింపు కోడాన్
ತಾರಸಿ,టెర్రేస్
ತಾರಸಿ ಮಧ್ಯಂತರ,టెర్రస్ విరామం
ಭೂಮಿಯ ವಿಕಿರಣ,భూగోళ రేడియేషన్
ಭೂಮಂಡಲ,భూసంబంధమైన కలుపు మొక్కలు
ಪರೀಕ್ಷೆ,టెస్ట్ క్రాస్
ಪರೀಕ್ಷೆ,పరీక్ష బరువు
ಪರೀಕ್ಷಾ,టెస్టా
ಕಸಚೂರಿ,టెట్రాడ్
ಟೆಟ್ರಾಪ್ಲಾಯ್ಡ್,టెట్రాప్లాయిడ్
ಚಿತಾವಳಿ,టెట్రాప్లాయిడి
ಗಾಡಿ,థాలమస్
ಉಷ್ಣ ವಾಹಕತೆ,ఉష్ణ వాహకత
ಉಷ್ಣ ಪ್ರಸರಣತೆ,థర్మల్ డిఫ్యూసివిటీ
ಉಷ್ಣ ಪ್ರಚೋದನೆ,థర్మల్ ఇండక్షన్
ಥರ್ಮುಪಲ್,థర్మోకపుల్
ಉಷ್ಣ ಚಿತ್ರ,థర్మోగ్రాఫ్
