Tamil,Assamese
மூன்றாம் பட்டத்தின் சமன்பாடு,তৃতীয় ডিগ্ৰীৰ সমীকৰণ
பூமத்திய ரேகை,বিষুৱৰেখা
சமமான,সমঅবিৰত
சமபக்க,সমপক্ষীয়
சமநிலை,ভাৰসাম্যতা
சக்திகளின் சமநிலை,বলৰ ভাৰসাম্যতা
சமநிலை புள்ளி,ভাৰসাম্য বিন্দু
சமத்துவம்,সমতুল্যতা
சமநிலை வகுப்பு,সমতুল্যতা শ্ৰেণী
சமமான உறவு,সমতুল্যতা সম্পৰ্ক
இணையான,সমান্তৰাল
சமமான அணி,সমতুল্য মেট্ৰিক্স
சமமான தொகுப்பு,সমতুল্য গোট
எர்கோடிசிட்டி,ergodicity
பிழை,আঁসোৱাহ
பிழை பகுப்பாய்வு,ভুল বিশ্লেষণ
பிழை குறியீடு,ভুল ক&#39;ড
பிழை குணகம்,ভুল সহগ
சராசரி சதுரத்தின் பிழை,গড় বৰ্গৰ ভুল
முதல் வகை பிழை,প্ৰথম ধৰণৰ ভুল
இரண்டாவது வகையான பிழை,দ্বিতীয় প্ৰকাৰৰ ভুল
தப்பிக்கும் நிகழ்தகவு,পলায়নৰ সম্ভাৱনা
தப்பிக்கும் வேகம்,পলায়নৰ বেগ
E. ஷ்மிட்டின் ஆர்த்தோகனலைசேஷன் செயல்முறை,ই শ্বমিটৰ অৰ্থগনালাইজেচন প্ৰক্ৰিয়া
குறிப்பிடப்பட்ட வட்டம்,বৰ্ণনা কৰা বৃত্ত
அத்தியாவசியமான,আৱশ্যকীয়
அடிப்படையில் தனித்துவமானது,মূলতঃ অনন্য
மதிப்பீடு,অনুমানিক
மதிப்பீட்டு முறை,অনুমান পদ্ধতি
யூக்ளிடியன் ஒருங்கிணைப்பு,ইউক্লিডীয় স্থানাংক
யூக்ளிடியன் களம்,ইউক্লিডীয় ডমেইন
யூக்ளிடியன் வடிவியல்,ইউক্লিডীয় জ্যামিতি
யூக்ளிடியன் n-வெளி,ইউক্লিডীয় n-স্থান
யூக்ளிடியன் விமானம்,ইউক্লিডীয় সমতল
ஆய்லரின் தேற்றம்,অইলাৰৰ উপপাদ্য
மதிப்பீடு,মূল্যায়ন কৰা
கூட,যুগ্ম
கூட வளைவு,আনকি বক্ৰতাও
கூட செயல்பாடு,আনকি কাৰ্য্যও
கூட பல,আনকি একাধিক
இரட்டைப்படை எண்,যুগ্ম সংখ্যা
ஒற்றைப்படை சமச்சீர்,আনকি অদ্ভুত প্ৰতিসমতাও
வரிசைமாற்றம் கூட,আনকি ক্ৰমবিন্যাসও
நிகழ்வு,কাৰ্যক্ৰম
கூட கால,আনকি শব্দটোও
சரியான,সঠিক
சரியான சி-சதுர சோதனை,সঠিক কাই-স্কেয়াৰ পৰীক্ষা
சரியான வேறுபாடு,সঠিক পাৰ্থক্য
சரியான சமன்பாடு,সঠিক সমীকৰণ
உதாரணமாக,উদাহৰণ
பரிமாற்றம்,বিনিময়
முழுமையான நிகழ்வு,বিস্তৃত ইভেন্ট
இருப்பு கோட்பாடு,অস্তিত্বৰ স্বতন্ত্ৰতা
இருப்பு நிகழ்தகவு (= ஒரு முதன்மை நிகழ்தகவு),অস্তিত্বৰ সম্ভাৱনা(= a priori probability)
இருப்பு தேற்றம்,অস্তিত্ব উপপাদ্য
வெளிப்புற மாறி,বহিৰ্জাতীয় চলক
விரிவாக்கம்,সম্প্ৰসাৰণ
எதிர்பார்ப்பு செயல்பாடு,প্ৰত্যাশা কাৰ্য্য
எதிர்பார்க்கப்படும் அதிர்வெண்,আশা কৰা কম্পাঙ্ক
எதிர்பார்க்கப்படும் மதிப்பு,আশা কৰা মূল্য
பரிசோதனை,পৰীক্ষণ
சோதனை பிழை,পৰীক্ষামূলক ভুল
விளக்கம்,ব্যাখ্যা
வெளிப்படையான சமன்பாடு,স্পষ্ট সমীকৰণ
வெளிப்படையான வடிவம்,স্পষ্ট ৰূপ
வெளிப்படையான செயல்பாடு,স্পষ্ট ফলন
வெளிப்படையான தீர்வு,স্পষ্ট সমাধান
அடுக்கு,ঘাতক
அதிவேக வளைவு,ঘাতীয় বক্ৰ
அதிவேக அடர்த்தி செயல்பாடு,ঘাতীয় ঘনত্ব ফলন
அதிவேக விநியோகம்,ঘাতীয় বিতৰণ
அதிவேக சமன்பாடு,ঘাতীয় সমীকৰণ
அதிவேக செயல்பாடு,ঘাতীয় ফলন
அதிவேகமான வளர்ச்சி,ঘাতীয় বৃদ্ধি
அதிவேக சட்டம்,ঘাতীয় নিয়ম
அதிவேக வரைபடம்,ঘাতীয় মানচিত্ৰ
அதிவேக தொடர்,ঘাতীয় শৃংখলা
வெளிப்பாடு,অভিব্যক্তি
நீட்டிக்கப்பட்ட இடைவெளி,বৰ্ধিত ব্যৱধান
நீட்டிக்கப்பட்ட உண்மையான வரி,বৰ্ধিত বাস্তৱ ৰেখা
நீட்டிக்கப்பட்ட உண்மையான எண் அமைப்பு,বৰ্ধিত বাস্তৱ সংখ্যা ব্যৱস্থা
மேப்பிங்கின் நீட்டிப்பு,এটা মেপিঙৰ সম্প্ৰসাৰণ
வெளிப்புற கோணம்,বাহ্যিক কোণ
வெளிப்புற பகுதி,বাহিৰৰ অংশ
வெளிப்புற புள்ளி,বাহ্যিক বিন্দু
வெளிப்புற,বাহ্যিক
போக்கு மதிப்பின் விரிவாக்கம்,ট্ৰেণ্ড ভেলুৰ এক্সট্ৰাপ&#39;লেচন
எக்ஸ்ட்ராபோலேஷன் நுட்பம்,এক্সট্ৰাপলেচন কৌশল
தீவிர மதிப்பு,চৰম মান
தீவிர,চৰম
தீவிர புள்ளி,চৰম বিন্দু
குவிந்த தொகுப்பின் தீவிர புள்ளி,উত্তল সমষ্টিৰ চৰম বিন্দু
ஒரு செயல்பாட்டின் உச்சம்,এটা ফলনৰ চৰম
தீவிர சொத்து,চৰম সম্পত্তি
முகம்,চেহেৰা
