Malayalam,Assamese
വിതരണം ചെയ്ത ആംപ്ലിഫയർ,বিতৰণ কৰা এম্প্লিফায়াৰ
വിതരണ ഗുണിതം,বিতৰণ বহুগুণক
വ്യതിയാന റിസീവർ,ভেৰিয়েচন ৰিচিভাৰ
പൂജ്യം ഡിവിഷൻ ടെസ്റ്റ്,শূন্য বিভাজন পৰীক্ষা
ഡി-ലെയർ,ডি-স্তৰ
അയണോസ്ഫിയറിന്റെ ഡി-പാളി,আয়নমণ্ডলৰ D-স্তৰ
ഡി-മോസ്,ঘ-শৈবাল
ഡോൾബി ശരീരം,ডলবি শৰীৰ
ഫലപ്രദമായ പോൾ,ফলপ্ৰসূ মেৰু
ഫലപ്രദമായ പോൾ പ്രതിരോധം,ফলপ্ৰসূ মেৰু প্ৰতিৰোধ ক্ষমতা
ദാതാവിന്റെ മാലിന്യം,দাতাৰ আৱৰ্জনা
ദാതാവിന്റെ മെറ്റീരിയൽ,দাতাৰ সামগ্ৰী
ഡോണ്ട് കെയർ സ്റ്റാറ്റസ്,dontcare ৰ অৱস্থা
മായം ചേർക്കൽ,ব্যভিচাৰ কৰা
ഡോപ്ലർ പ്രഭാവം,ডপলাৰ ইফেক্ট
ഡോപ്ലർ റഡാർ,ডপলাৰ ৰাডাৰ
ഡോസിമീറ്റർ,ডোজিমিটাৰ
പോയിന്റ് മാട്രിക്സ്,বিন্দু মেট্ৰিক্স
പോയിന്റ് നൊട്ടേഷൻ,বিন্দু সংকেত
ദ്വിതീയ പ്രശ്നം,গৌণ বিষয়
ദ്വിതല കപ്പാസിറ്റർ,দ্বিস্তৰীয় কেপাচিটৰ
ബൈനറൽ ക്ലൈസ്ട്രോൺ,বাইন&#39;ৰেল ক্লাইষ্ট্ৰন
ഉഭയകക്ഷി ബാർ,দ্বিপাক্ষিক বাৰ
ഉഭയകക്ഷി പിസി ബോർഡ്,দ্বিপাক্ষিক পিচি ব’ৰ্ড
ഇരട്ട അടയാളപ്പെടുത്തൽ,ডাবল মাৰ্কিং
ഇരട്ട ട്രാൻസിസ്റ്റർ,ডাবল ট্ৰেঞ্জিষ্টৰ
ഡ്യുവൽ ട്യൂൺ ചെയ്ത ആംപ്ലിഫയർ,ডুৱেল টিউনড এম্প্লিফায়াৰ
ഇരട്ട പാളി ട്രാൻസിസ്റ്റർ ആംപ്ലിഫയർ,ডাবল লেয়াৰ ট্ৰেঞ্জিষ্টৰ এম্প্লিফায়াৰ
ഇരട്ടിക്കുന്നു,doubles
തടസ്സം സമയം,বাধাৰ সময়
ഔട്ട്പുട്ട് ഇലക്ട്രോഡ്,আউটপুট ইলেক্ট্ৰ&#39;ড
ട്രെയിലിംഗ് ഔട്ട്പുട്ട് ഇലക്ട്രോഡ്,ট্ৰেইলিং আউটপুট ইলেক্ট্ৰ&#39;ড
ഡി റാം,ঘ ৰাম
ഡി റാം,ঘ ৰাম
റൺഓഫ് സെൽ,ৰানঅফ কোষ
ഒഴുകുന്ന നീരൊഴുക്ക്,ৰানঅফ ষ্ট্ৰিম
ഒഴുക്ക് വേഗത,ৰানঅফৰ বেগ
സുഷിരം ടേപ്പ്,ছিদ্ৰ কৰা টেপ
ഓപ്പറേറ്റർ ബസ്,অপাৰেটৰ বাছ
പ്രവർത്തന ഘട്ടം,অপাৰেটিং পৰ্যায়
അധർമ്മം,অধৰ্ম
ഡ്രൈ സെൽ,শুকান কোষ
ഉണങ്ങിയ കൊത്തുപണി,শুকান এচিং
ഡ്രൈ ഫിലിം,শুকান ফিল্ম
ഡ്രൈ സ്വിച്ചിംഗ്,শুকান চুইচিং
ഡ്രൈസ്റ്റാസ് ആർട്ട് ഡിസ്പ്ലേസർ,ড্ৰাইষ্টাছ আৰ্ট ডিচপ্লেচাৰ
ഡി.ടി.ഇ.,ডি.টি.ই.
dtl (ഡയോഡ് ട്രാൻസിസ്റ്റർ ലോജിക്),dtl (ডাইঅ&#39;ড ট্ৰেঞ্জিষ্টৰ লজিক)
"ഡ്വിഗെറ്റ് ഫേറ്റ്, ഡ്വിഗെറ്റ് എഫ്. ഇ.ടി.","ড্ৱাইগেট ভাগ্য, ড্ৱাইগেট এফ. ই.টি."
ഇരട്ട പൊരുത്തം,ডুৱেল মেচিং
ദമ്പതികൾ ട്രാൻസ്മിഷൻ,দম্পতী সংক্ৰমণ
ഇരട്ട വായന കോർഡിനേറ്റർ,ডাবল ৰিড সমন্বয়ক
"ഡ്യുവൽ-ഡിഫറൻസ് അനലോഗ്, ഡിജിറ്റൽ കൺവെർട്ടർ","ডুৱেল-ডিফাৰেন্স এনালগ, ডিজিটেল কনভাৰ্টাৰ"
ദ്വിധ്രുവ മാറ്റം,ডাইপোল পৰিৱৰ্তন
ഇരട്ട ഫോളോ വോൾട്ടേജ് കൺട്രോളർ,ডাবল ফ&#39;ল&#39; ভল্টেজ কন্ট্ৰ&#39;লাৰ
ദ്വൈതത്വം,দ্বৈততা
ഇരട്ട തുഴച്ചിൽ,ডাবল ৰোড
നിശബ്ദ ആന്റിന,নিৰৱ এন্টেনা
ഡ്യുപ്ലെക്സ് ട്രാൻസ്മിഷൻ,ডুপ্লেক্স ট্ৰেন্সমিছন
യൂട്ടിലിറ്റി അനുപാതം,উপযোগিতা অনুপাত
യൂട്ടിലിറ്റി റേഷ്യോ മോഡുലേഷൻ,ইউটিলিটি ৰেচিঅ&#39; মডুলেচন
dB-25 കണക്റ്റർ,dB-25 সংযোগকাৰী
താമസസ്ഥലം,ৰেচিডেন্সি
ചലനാത്മക സവിശേഷതകൾ,গতিশীল বৈশিষ্ট্য
ചലനാത്മക സവിശേഷതകൾ,গতিশীল বৈশিষ্ট্য
ഡൈനാമിക് കറന്റ്,ডাইনামিক কাৰেণ্ট
ചലനാത്മക പ്രതിരോധം,ডাইনামিক ইম্পিডেন্স
"ഡൈനാമിക് ലോഡ് ലൈൻ, ലോഡ് ലൈൻ","ডাইনামিক লোড লাইন, লোড লাইন"
ഡൈനാമിക് മെമ്മറി,গতিশীল স্মৃতিশক্তি
വേരിയബിൾ മെമ്മറി സെൽ,ভেৰিয়েবল মেমৰি চেল
ഡൈനാമിക് മെമ്മറി റിഫ്രഷർ,ডাইনামিক মেমৰি ৰিফ্ৰেচাৰ
ചലനാത്മക മൗസ് വിപരീതം,গতিশীল মাউছ ওলোটা
ഡൈനാമിക് റാം ഡൈനാമിക് റാം,গতিশীল ৰেম গতিশীল ৰেম
ചലനാത്മക ശ്രേണി,ডাইনামিক ৰেঞ্জ
ചലനാത്മക പ്രതിരോധം,গতিশীল ৰেজিষ্টেন্স
ഡൈനാമിക് ഡിസ്പ്ലേസ്മെന്റ് രജിസ്റ്റർ,গতিশীল বিচ্যুতি পঞ্জিকা
ഡൈനാമിക് ടെസ്റ്റ്,গতিশীল পৰীক্ষা
ഡൈനാമിക് വീഡിയോ റാൻഡം ആക്സസ് മെമ്മറി (DVRAM),ডাইনামিক ভিডিঅ&#39; ৰেণ্ডম এক্সেছ মেমৰি (DVRAM)
ഡൈനാമോ,ডাইনামো
ഡൈനാമോമീറ്റർ,ডাইনামোমিটাৰ
ഡൈനിട്രോൺ ഓസിലേറ്റർ,ডাইনিট্ৰন দোলক
"ആദ്യകാല പ്രഭാവം, ആദ്യകാല പ്രഭാവം","আগতীয়া প্ৰভাৱ, আগতীয়া প্ৰভাৱ"
ഇ ഒരു റോം,ই এ ৰম
ഭൂമി കണക്റ്റിവിറ്റി,পৃথিৱী সংযোগ
ഗ്രൗണ്ട് സ്റ്റേഷൻ,গ্ৰাউণ্ড ষ্টেচন
എബർസ്-മൗൾ-സമവാക്യം,এবাৰ্ছ-মৌল-সমীকৰণ
എബെർസ്-മൗൾ-മോഡൽ,এবাৰ্ছ-মৌল-মডেল
പ്രതിധ്വനി,প্ৰতিধ্বনি
ആന്റി എക്കോ,এন্টি ইকো
എഡ്ഡി കറന്റ്,এডি কাৰেণ্ট
സ്ട്രാൻഡ് കണക്റ്റർ,ষ্ট্ৰেণ্ড সংযোগকাৰী
കോർ ഡിറ്റക്ടർ,কোৰ ডিটেক্টৰ
കോർ ട്രിഗർ ഫ്ലിപ്പ് ഫ്ലോപ്പ്,কোৰ ট্ৰিগাৰ ফ্লিপ ফ্লপ
കോർ ട്രിഗർ ലാച്ച്,কোৰ ট্ৰিগাৰ লেচ
എഡിസൺ പ്രഭാവം,&#39;এডিচন ইফেক্ট&#39;
എഡിറ്റർ,সম্পাদক
ഫലപ്രദമായ പ്രദേശം,ফলপ্ৰসূ এলেকা
ഫലപ്രദമായ നിലവിലെ,ফলপ্ৰসূ কাৰেণ্ট
ഫലപ്രദമായ ഗ്രൗണ്ട് ആരം,ফলপ্ৰসূ মাটিৰ ব্যাসাৰ্ধ
ഫലപ്രദമായ ഉയരം,ফলপ্ৰসূ উচ্চতা
ഫലപ്രദമായ നീളം,কাৰ্যকৰী দৈৰ্ঘ্য
ഫലപ്രദമായ പിണ്ഡം,কাৰ্যকৰী ভৰ
ഫലപ്രദമായ വികിരണം ശക്തി,ফলপ্ৰসূ বিকিৰণ শক্তি
ഫലപ്രദമായ വോൾട്ടേജ്,কাৰ্যকৰী ভল্টেজ
കാര്യക്ഷമത,দক্ষতা
ഇ.ഇ.പി. ROM,ই.ই.পি. ৰম
ഐക്കണൽ സമവാക്യം,আইকনল সমীকৰণ
വിപരീത കപ്പാസിറ്റൻസ്,বিপৰীত ধাৰণক্ষমতা
ഇ-പാളി,ই-স্তৰ
വൈദ്യുത പ്രവാഹം,বৈদ্যুতিক প্ৰবাহ
വൈദ്യുത മണ്ഡലം,বৈদ্যুতিক ক্ষেত্ৰ
ഇലക്ട്രിക് ഫീൽഡ് തീവ്രത,বৈদ্যুতিক ক্ষেত্ৰৰ তীব্ৰতা
വൈദ്യുത പ്രവാഹ ലൈനുകൾ,বৈদ্যুতিক প্ৰবাহৰ লাইন
വൈദ്യുത സാധ്യത,বৈদ্যুতিক বিভৱ
വൈദ്യുതാഘാതം,বিদ্যুৎস্পৃষ্ট
ഇലക്ട്രോ-സോൾഡർ,ইলেক্ট্ৰ&#39;-ছল্ডাৰ
വൈദ്യുത തരംഗം,বৈদ্যুতিক তৰংগ
വൈദ്യുത ദൈർഘ്യം,বৈদ্যুতিক দৈৰ্ঘ্য
വൈദ്യുത ശക്തി,বৈদ্যুতিক শক্তি
വൈദ്യുതി,বিদ্যুৎ
ഇ.സി.ജി,ইচিজি
ഇലക്ട്രിക് ഡൈനാമോ മീറ്റർ,বৈদ্যুতিক ডাইনেমো মিটাৰ
ഇലക്ട്രോഡ്,ইলেক্ট্ৰ&#39;ড
ഇലക്ട്രോഡ് കറന്റ്,ইলেক্ট্ৰ&#39;ড কাৰেণ্ট
വൈദ്യുത പ്രകാശം,ইলেক্ট্ৰ&#39;লুমিনেচেন্স
ഇലക്ട്രോലൂമിനസെന്റ് ഡിസ്പ്ലേ,ইলেক্ট্ৰ&#39;লুমিনেচেণ্ট ডিছপ্লে
ഗാൽവാനിക് ഒറ്റപ്പെടൽ,গেলভানিক পৃথকীকৰণ
ഇലക്ട്രോലൈറ്റ്,ইলেক্ট্ৰলাইট
ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ,ইলেক্ট্ৰ&#39;লাইটিক কেপাচিটৰ
ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ,ইলেক্ট্ৰ&#39;লাইটিক কেপাচিটৰ
വൈദ്യുതകാന്തികം,বিদ্যুৎচুম্বক
വൈദ്യുതകാന്തിക ഊർജ്ജം,বিদ্যুৎচুম্বকীয় শক্তি
വൈദ്യുതകാന്തിക ഇൻഡക്ഷൻ,বিদ্যুৎচুম্বকীয় প্ৰৰোচনা
"വൈദ്യുതകാന്തിക ഇടപെടൽ, ഇഎംഐ","বিদ্যুৎচুম্বকীয় হস্তক্ষেপ, ইএমআই"
വൈദ്യുതകാന്തിക സ്പെക്ട്രം,বিদ্যুৎচুম্বকীয় বৰ্ণালী
വൈദ്യുതകാന്തിക തരംഗം,বিদ্যুৎচুম্বকীয় তৰংগ
വൈദ്യുതകാന്തികത,বিদ্যুৎচুম্বকত্ব
ഇലക്ട്രോ മെക്കാനിക്കൽ ഫിൽട്ടർ,ইলেক্ট্ৰ&#39; মেকানিকেল ফিল্টাৰ
ഇലക്ട്രോമീറ്റർ,ইলেক্ট্ৰ&#39;মিটাৰ
ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്,বিদ্যুৎচালিত বল
