Bengali,Telugu
ফাস্ট ফুরিয়ার ট্রান্সফর্ম (এফএফটি) অ্যালগরিদম,ఫాస్ట్ ఫోరియర్ ట్రాన్స్ఫార్మ్ (FFT) అల్గోరిథం
মারাত্মক ত্রুটি,తీవ్రమైన దోషం
দোষ,తప్పు
বৈশিষ্ট্য,లక్షణం
ফিড,ఫీడ్
প্রতিক্রিয়া,అభిప్రాయం
প্রতিক্রিয়া পরিবর্ধক,ఫీడ్‌బ్యాక్ యాంప్లిఫైయర్
প্রতিক্রিয়া সার্কিট,ఫీడ్‌బ్యాక్ సర్క్యూట్
প্রতিক্রিয়া ভোল্টেজ,ఫీడ్‌బ్యాక్ వోల్టేజ్
ফিডার,ఫీడర్
ফিডার কেবল,ఫీడర్ కేబుల్
ফিডার হাট,ఫీడర్ హట్
ফিডার লাইন,ఫీడర్ లైన్
ফিডার সিস্টেম,ఫీడర్ వ్యవస్థ
ফিডার তার,ఫీడర్ వైర్
ফাইবার,ఫైబర్
ফাইবার অপটিক,ఫైబర్ ఆప్టిక్స్
বিশ্বস্ততা,విశ్వసనీయత
বিশ্বস্ততা পরিসীমা এক্সটেনশন,విశ్వసనీయత పరిధి పొడిగింపు
ক্ষেত্র,ఫీల్డ్
ফিল্ড ড্রাইভ,ఫీల్డ్ డ్రైవ్
ফিল্ড এফেক্ট ট্রানজিস্টর,ఫీల్డ్ ఎఫెక్ట్ ట్రాన్సిస్టర్
ক্ষেত্রের শক্তি,క్షేత్ర బలం
ক্ষেত্র শক্তি মিটার,ఫీల్డ్ బలం మీటర్
ক্ষেত্র শক্তি জরিপ,ఫీల్డ్ స్ట్రెంత్ సర్వే
চিত্র,మూర్తి
মেধার চিত্র,మెరిట్ యొక్క సంఖ్య
ফিলামেন্ট,ఫిలమెంట్
ফাইল,ఫైల్
ফাইল সার্ভার,ఫైల్ సర్వర్
নথি ব্যবস্থা,ఫైల్ సిస్టమ్
ফিলার,ఫిల్లర్
ফিল্ম রেকর্ডার,ఫిల్మ్ రికార్డర్
ফিল্মের গতি,ఫిల్మ్ స్పీడ్
ছাঁকনি,ఫిల్టర్
ফিল্টার চোক,ఫిల్టర్ చౌక్
ফিল্টার সার্কিট,ఫిల్టర్ సర్క్యూట్
ফিল্টারিং,ఫిల్టరింగ్
ফাইন টিউনিং নিয়ন্ত্রণ,చక్కటి ట్యూనింగ్ నియంత్రణ
সীমাবদ্ধ ক্ষেত্র,పరిమిత క్షేత్రం
আগুনের প্রাচীর,ఫైర్ వాల్
ফায়ারফক্স,ఫైర్‌ఫాక్స్
ফায়ারিং কোণ,ఫైరింగ్ కోణం
ফার্মওয়্যার,ఫర్మ్‌వేర్
ফিটিংস,ఫిట్టింగులు
স্থির পয়েন্ট চার্ট,స్థిర పాయింట్ చార్ట్
স্থির পয়েন্ট আইটেম,స్థిర పాయింట్ అంశం
ফ্ল্যাশ,ఫ్లాష్
সমান,ఫ్లాట్
ঝাঁকুনি,ఫ్లికర్
ফ্লিপ ফ্লপ,ఫ్లిప్ ఫ్లాప్
ভাসমান ভালভ,ఫ్లోట్ వాల్వ్
ভাসমান,తేలియాడే
ভাসমান ব্যাটারি,ఫ్లోటింగ్ బ్యాటరీ
ভাসমান পয়েন্ট,ఫ్లోటింగ్ పాయింట్
ভাসমান বন্দর,ఫ్లోటింగ్ పోర్ట్
বন্যার আলো,అతి ప్రకాశవంతమైన దీపం
বন্যার আলো,వరద లైటింగ్
মেঝে,అంతస్తు
ফ্লপি,ఫ్లాపీ
প্রবাহ চার্ট,ఫ్లో చార్ట్
ওঠানামা,హెచ్చుతగ్గులు
তরল,ద్రవం
প্রতিপ্রভ বাতি,ఫ్లూరోసెంట్ దీపం
প্রতিপ্রভ টিউব,ఫ్లోరోసెంట్ ట్యూబ్
ঝাপটায়,అల్లాడు
ফ্লাক্স,ఫ్లక్స్
ফ্লাক্স লিঙ্কেজ,ఫ్లక్స్ అనుసంధానం
এফএম নেটওয়ার্ক,FM నెట్‌వర్క్
এফএম টাওয়ার,FM టవర్
ফোকাস,దృష్టి
ফোকাস নিয়ন্ত্রণ,ఫోకస్ కంట్రోల్
ফোকাসিং,ఫోకస్
ফোকাসিং চৌম্বক,ఫోకస్ చేసే అయస్కాంతం
কুয়াশা,పొగమంచు
ফয়েল,రేకు
ভাজ করা,తిరిగి భాగాల్లో
ভাঁজ ডিপোল,ముడుచుకున్న ద్విధ్రువం
ফোল্ডার,ఫోల్డర్
ফুটেজ,ఫుటేజ్
ফুটার,ఫుటరు
জোর করে দোলনা,బలవంతపు డోలనం
জোর করে বায়ুচলাচল,బలవంతపు వెంటిలేషన్
জোর করে কম্পন,బలవంతపు వైబ్రేషన్
জাল,ఫోర్జ్
ফর্ম্যাট,ఫార్మాట్
ফর্ম্যাট শিফটিং,ఫార్మాట్ షిఫ్టింగ్
ফর্ম্যাট সুর,ఫార్మాట్ ట్యూన్లు
ফর্ম্যাটিং,ఫార్మాటింగ్
এগিয়ে পক্ষপাত,ఫార్వర్డ్ బయాస్
ফরোয়ার্ড পক্ষপাতদুষ্ট,ఫార్వర్డ్ బయాస్డ్
ফরোয়ার্ড বর্তমান,ఫార్వర్డ్ కరెంట్
ফরোয়ার্ড দিক,ఫార్వర్డ్ డైరెక్షన్
ফরোয়ার্ড প্রতিরোধ,ఫార్వర్డ్ రెసిస్టెన్స్
ফুরিয়ার রুপান্তর,ఫోరియర్ ట్రాన్స్ఫార్మ్
ফ্র্যাক্টাল,ఫ్రాక్టల్
খণ্ডন,ఫ్రాగ్మెంటేషన్
ফ্রেম,ఫ్రేమ్
ফ্রেম ফর্ম্যাটিং,ఫ్రేమ్ ఫార్మాటింగ్
ফ্রেম সিঙ্ক্রোনাইজার,ఫ్రేమ్ సింక్రోనిజర్
ফ্রেমিং,ఫ్రేమింగ్
বিনামূল্যে ইলেক্ট্রন,ఉచిత ఎలక్ట్రాన్
মুক্ত স্থান ক্ষতি,ఖాళీ స్థల నష్టం
মুক্ত স্থান পথ ক্ষতি,ఖాళీ స్థలం మార్గం నష్టం
ফ্রিকোয়েন্সি,తరచుదనం
ফ্রিকোয়েন্সি বরাদ্দ,ఫ్రీక్వెన్సీ కేటాయింపు
