Punjabi,Tamil
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ,மின்காந்தவியல்
"ਇਲੈਕਟ੍ਰੋਮੀਟਰ ਨੋਜ਼ਲ, ਇਲੈਕਟ੍ਰੋਮੀਟਰ ਵਾਲਵ","எலக்ட்ரோமீட்டர் முனை, எலக்ட்ரோமீட்டர் வால்வு"
ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ,மின்னோட்ட விசை
ਇਲੈਕਟ੍ਰੋਨ,எதிர் மின்னணு
ਕਰਜ਼ਾ-ਬਿਜਲੀ,கடன்-மின்சாரம்
ਇਲੈਕਟ੍ਰਾਨਿਕ,மின்னணு
ਇਲੈਕਟ੍ਰਾਨਿਕ eigen ਫੰਕਸ਼ਨ,மின்னணு ஈஜென் செயல்பாடு
ਇਲੈਕਟ੍ਰਾਨਿਕ ਊਰਜਾ,மின்னணு ஆற்றல்
ਇਲੈਕਟ੍ਰੋਨਿਕਸ,மின்னணுவியல்
ਇਲੈਕਟ੍ਰੋਨ ਆਪਟਿਕਸ,எலக்ட்ரான் ஒளியியல்
ਇਲੈਕਟ੍ਰੋ-ਆਪਟਿਕਸ,மின் ஒளியியல்
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ,மின்காந்தவியல்
ਇਲੈਕਟ੍ਰੋਸਕੋਪ,மின்னோக்கி
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ,மின்னியல்
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕਸ,மின்னியல்
ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ,எலக்ட்ரோபோரேசிஸ்
ਬਿਜਲੀ ਕੁਨੈਕਟੀਵਿਟੀ,மின் இணைப்பு
ਬਿਜਲੀ ਕੁਨੈਕਟਰ,மின் இணைப்பு
"ਤੱਤ, ਘੱਟ ਗਿਣਤੀਆਂ, ਹਿੱਸੇ","கூறுகள், சிறுபான்மையினர், கூறுகள்"
"ਪ੍ਰਾਇਮਰੀ, ਐਲੀਮੈਂਟਰੀ, ਐਲੀਮੈਂਟਲ","முதன்மை, அடிப்படை, அடிப்படை"
ਅਸਲੀ ਚਾਰਜ,அசல் கட்டணம்
"ਉਚਾਈ, ਉਚਾਈ, ਉਚਾਈ, ਉਚਾਈ, ਉਚਾਈ","உயர்வு, உயர்வு, உயர்வு, உயர்வு, உயர்வு"
ਅਲਟੀਮੀਟਰ,உயரமானி
"ਐਲੀਵੇਟਰ, ਐਲੀਵੇਟਰ","உயர்த்தி, உயர்த்தி"
ਗੈਰ-ਅੰਡਾਕਾਰ,அல்லாத நீள்வட்டம்
"ਲੰਬਾਈ, ਵਿਸਤਾਰ, ਫੈਲਾਅ ਦਾ ਕੋਣ","நீட்டிப்பு, உருப்பெருக்கம், பரவல் கோணம்"
"ਰਿਹਾਈ, ਰਿਹਾਈ","விடுதலை, விடுதலை"
"ਪ੍ਰਸਾਰ, ਸੰਤਾਨ","பெருக்கம், சந்ததி"
ਏਮਬੇਡ ਕਰਨ ਲਈ,உட்பொதிக்க
ਏਮਬੇਡ ਕੀਤਾ,பதிக்கப்பட்ட
ਜਾਰੀ ਕੀਤਾ,வெளியிடப்பட்டது
ਨਿਕਾਸ,உமிழ்வுகள்
"emissivity, emissivity","உமிழ்வு, உமிழ்வு"
emissivity,உமிழ்வு
"emitter, emitter","உமிழ்ப்பான், உமிழ்ப்பான்"
"ਪੂਰਵ-ਮਜਬੂਤੀ, ਫੋਰਸ","முன் வலுவூட்டல், படை"
ਅਨੁਭਵੀ,அனுபவபூர்வமான
"ਖਾਲੀ, ਅਧੂਰਾ","வெற்று, நிரப்பப்படாத"
"emulsifier, emulsifier","குழம்பாக்கி, குழம்பாக்கி"
"emulsion, emulsion","குழம்பு, குழம்பு"
"ਅੰਤ, ਅੰਤ, ਅੰਤ, ਅੰਤ","முடிவு, முடிவு, முடிவு, முடிவு"
ਅੰਤਿਮ ਸੰਸ਼ੋਧਨ,இறுதி திருத்தம்
ਊਰਜਾ ਕੁਸ਼ਲ,ஆற்றல் திறன்
"ਧੁਰੀ ਸਥਿਤੀ, ਏ-ਪੋਜੀਸ਼ਨ","அச்சு நிலை, ஏ-நிலை"
"endothermic, endothermic","உள்வெப்ப, உள்வெப்ப"
ਐਂਡੋਥਰਮਿਕ ਪ੍ਰਕਿਰਿਆ,உட்புற வெப்ப செயல்முறை
ਊਰਜਾਵਾਨ ਕਰਨ ਲਈ,உற்சாகப்படுத்த
ਅੰਦਰੂਨੀ ਊਰਜਾ,ஆற்றல் உள்ளார்ந்த
ਊਰਜਾ ਊਰਜਾਵਾਨ,ஆற்றல் சக்தியூட்டுபவர்
"ਇੰਜਨ ਇੰਜਨੀਅਰਿੰਗ, ਇੰਜਨੀਅਰਿੰਗ","என்ஜின் இன்ஜினியரிங், இன்ஜினியரிங்"
ਵਾਧਾ,வளர்ச்சி
ਅਮੀਰ ਆਈਸੋਟੋਪ,பணக்கார ஐசோடோப்புகள்
ਵਧਿਆ ਰਿਐਕਟਰ,பெரிதாக்கப்பட்ட உலை
ਸੰਸ਼ੋਧਨ,செறிவூட்டல்
ਖੁਸ਼ਹਾਲੀ,செழிப்பு
"ਸੈੱਟ, ਭਾਈਚਾਰੇ","தொகுப்பு, சமூகம்"
"enthalpy, ਪੂਰਨ ਗਰਮੀ","என்டல்பி, முழுமையான வெப்பம்"
ਤਾਕਤ,சக்தி
ਐਂਟਰੌਪੀ,என்ட்ரோபி
ਦਾਖਲਾ,நுழைவு
"ਗਿਣਤੀ, ਗਿਣਤੀ","எண்ணு, எண்ணு"
ਪੰਨਾ ਅੰਕ,பேஜினேஷன்
ਭੂਚਾਲ ਦਾ ਕੇਂਦਰ,மையப்பகுதி
"ਅਪਾਰਦਰਸ਼ੀ, ਐਪੀਸਕੋਪ","ஒளிபுகா, எபிஸ்கோப்"
epitaxy ਪਰਤ,எபிடாக்ஸி அடுக்கு
"apitaxi, overrun","apitaxi, overrun"
"ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ","சம, சம, சம, சம"
ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ,சமநிலைப்படுத்தி
ਸਮਾਨਤਾ,சமத்துவம்
ਸਮੀਕਰਨ,சமன்பாடு
"ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ","பூமத்திய ரேகை, பூமத்திய ரேகை, பூமத்திய ரேகை, பூமத்திய ரேகை"
"ਭੂਮੱਧ, ਭੂਮੱਧ, ਵਿਚਕਾਰਲਾ, ਭੂਮੱਧ","பூமத்திய ரேகை, பூமத்திய ரேகை, இடைநிலை, பூமத்திய ரேகை"
ਅਤਰ,குழிவான
ਅਤਰ,குழிவான
isometric,ஐசோமெட்ரிக்
"ਬਰਾਬਰੀ ਵਾਲਾ, ਸਮਾਨਾਂਤਰ","சம தூரம், இணை"
"ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ","சமநிலை, சமநிலை, சமநிலை"
ਬਰਾਬਰੀ,சமபங்கு
ਉਪਕਰਨ,உபகரணங்கள்
"ਬਰਾਬਰੀ, ਯੋਗਤਾ","சமத்துவம், தகுதி"
ਸਮਾਨਤਾ ਵਾਲਾ,சமபலம்
isobars,ஐசோபார்கள்
ਸਮਾਨਤਾ,சமத்துவம்
"ਬਰਾਬਰ, ਬਰਾਬਰ (v.), ਬਰਾਬਰ (n.)","சமமான, சமமான (v.), சமமான (n.)"
ਬਰਾਬਰ ਸਮਾਈ,சமமான உறிஞ்சுதல்
"ਸਮਾਨ ਸੰਚਾਲਨ, ਸਮਾਨ ਸੰਚਾਲਨ","சமமான கடத்தல், சமமான கடத்தல்"
isometric ਲੈਨਜ,ஐசோமெட்ரிக் லென்ஸ்
"ਲੰਬਕਾਰੀ ਚਿੱਤਰ, ਸਿੱਧਾ ਚਿੱਤਰ","செங்குத்து படம், நிமிர்ந்த படம்"
ਲੰਬਕਾਰੀ,செங்குத்து
erg,erg
"ਊਰਜਾਵਾਨ, ਵਿਚਾਰਵਾਨ","ஆற்றல் மிக்க, கருத்துள்ள"
"ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ","பிழை, தவறு, தவறு, துல்லியமின்மை"
ਸੁਰੰਗ ਡਾਇਓਡ,சுரங்கப்பாதை டையோடு
ਨੱਠ ਗਏ,வெளியேறு
"ਜ਼ਰੂਰੀ, ਜ਼ਰੂਰੀ","அத்தியாவசியமான, அத்தியாவசியமான"
ਈਥਰ,ஈதர்
ਯੂਕਲੀਡੀਅਨ ਕੋਆਰਡੀਨੇਟਸ,யூக்ளிடியன் ஆயத்தொகுப்புகள்
ਯੂਲਰ-ਕੋਣ,யூலர்-கோணம்
"eutectic, eutectic","eutectic, eutectic"
"ਕੱਢਿਆ, ਕੱਢਿਆ","வெளியேற்றப்பட்டது, வெளியேற்றப்பட்டது"
"ਨਿਕਾਸੀ, ਖਾਲੀ ਕਰਨਾ","வெளியேற்றம், காலி செய்தல்"
"ਮੁਲਾਂਕਣ, ਮੁਲਾਂਕਣ","மதிப்பீடு, மதிப்பீடு"
ਵਾਸ਼ਪੀਕਰਨ,ஆவியாகிவிட்டது
"evaporation, evaporation, evaporation","ஆவியாதல், ஆவியாதல், ஆவியாதல்"
ਵੀ,கூட
"ਘਟਨਾ, ਕਿੱਸਾ","நிகழ்வு, அத்தியாயம்"
"ਕਦੇ ਸੁਰੱਖਿਅਤ, ਕਦੇ ਸੁਰੱਖਿਅਤ","எப்போதும் பாதுகாப்பானது, எப்போதும் பாதுகாப்பானது"
"ਸੱਚਾ, ਸੱਚਾ, ਸਹੀ","உண்மை, உண்மை, துல்லியம்"
exocentre,வெளிப்புற மையம்
ਭੂਚਾਲ ਦਾ ਕੇਂਦਰ,மையப்பகுதி
centripetal,மையவிலக்கு
ਸਨਕੀਤਾ,விசித்திரத்தன்மை
ਬਹੁਤ ਜ਼ਿਆਦਾ,அதிகப்படியான
ਐਕਸਚੇਂਜ,பரிமாற்றம்
"ਉਤੇਜਨਾ, ਊਰਜਾ","உற்சாகம், ஆற்றல்"
"ਉਤੇਜਿਤ ਕਰਨ ਲਈ, ਊਰਜਾਵਾਨ ਕਰਨ ਲਈ","தூண்டுவதற்கு, உற்சாகப்படுத்துவதற்கு"
ਉਤਸਾਹਿਤ,உற்சாகம்
ਉਤੇਜਕ,தூண்டும்
exciton,தூண்டுதல்
ਬੇਦਖਲੀ ਨਿਯਮ,விலக்கு விதி
ਐਗਜ਼ੀਕਿਊਸ਼ਨ,மரணதண்டனை
"ਨਿਕਾਸੀ, ਕੈਥਾਰਸਿਸ, ਬਾਹਰ ਕੱਢਣਾ, ਬੰਦ ਕਰਨਾ","வெளியேற்றம், கதர்சிஸ், வெளியேற்றம், மூடுதல்"
ਮੁੱਦੇ,பிரச்சினை
"exothermic, ਗਰਮੀ ਉਤੇਜਕ","வெளிப்புற வெப்பம், வெப்பம் தூண்டக்கூடியது"
exothermic,வெளிப்புற வெப்ப
ਅਸਾਧਾਰਨ ਬਾਲਣ,அசாதாரண எரிபொருள்
ਫੈਲਾਣਾ,பரவுவதற்கு
ਪ੍ਰਸਾਰਣ,ஒளிபரப்பு
ਪ੍ਰਸਾਰਕ,ஒளிபரப்பாளர்
ਵਿਸਥਾਰ,விரிவாக்கம்
"ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ","பரவியது, பரவியது"
ਪ੍ਰਯੋਗ,பரிசோதனை
"ਪ੍ਰਯੋਗਾਤਮਕ, ਪ੍ਰਯੋਗਾਤਮਕ","சோதனை, சோதனை"
ਲਾਭਦਾਇਕ,பயனுள்ள
"ਧਮਾਕਾ, ਧਮਾਕਾ","வெடிப்பு, வெடிப்பு"
ਘਾਤਕ,அடுக்கு
"ਘਾਤਕ, ਘਾਤਕ","அதிவேக, அதிவேக"
ਐਕਸਪੋਨੈਂਟੀ ਸੰਭਾਵੀ ਖੂਹ,எக்ஸ்போனென்டி பொட்டன்ஷியல் வெல்
"ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ, ਕਵਰ","வெளிப்பாடு, வெளிப்பாடு, வெளிப்பாடு, வெளிப்பாடு, கவர்"
"ਪ੍ਰਗਟਾਵਾ, ਪ੍ਰਗਟਾਵਾ","வெளிப்பாடு, வெளிப்பாடு"
ਵਧਾਇਆ ਗਿਆ,நீட்டிக்கப்பட்டது
"ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ","விரிவடைகிறது, விரிகிறது, விரிகிறது, விரிகிறது, விரிகிறது"
"ਹੱਦ, ਹੱਦ","அளவு, அளவு"
ਬਾਈ,வருகிறேன்
"ਵਿਨਾਸ਼ਕਾਰੀ, ਵਿਨਾਸ਼ਕਾਰੀ","அழிவு, அழிவு"
ਗੈਰ-ਰੇਖਿਕ ਬਿੰਦੂ,நேரியல் அல்லாத புள்ளி
ਬਾਹਰੀ,வெளிப்புற
ਅਸਧਾਰਨ,புற அணு
"ਅਸਧਾਰਨ, ਅਸਧਾਰਨ","அசாதாரண, அசாதாரண"
"ਗ੍ਰਹਿ ਅਸਮਾਨ, ਗ੍ਰਹਿ ਅਸਮਾਨ","கிரக வானம், கிரக வானம்"
ਵਹਾਅ,வெளியேற்றம்
extrapolated,விரிவுபடுத்தப்பட்ட
ਐਕਸਟਰਪੋਲੇਸ਼ਨ,எக்ஸ்ட்ராபோலேஷன்
ਗੈਰ-ਧਰਤੀ,நிலப்பரப்பு அல்லாத
ਬਾਹਰੀ ਪਦਾਰਥ,வேற்று கிரக பொருள்
ਬਾਹਰੀ,வெளிப்புற
"exogenous conductivity, exogenous conductivity","வெளிப்புற கடத்துத்திறன், வெளிப்புற கடத்துத்திறன்"
ਅਭੇਦ ਸੈਮੀਕੰਡਕਟਰ,ஊடுருவாத குறைக்கடத்தி
"ਅੱਖ, ਅੱਖ","கண், கண்"
ਅਭਿਨੇਤਰੀ ਲੈਂਸ,நடிகை லென்ஸ்
ਆਈਪੀਸ,கண் இமை
"ਚਿਹਰਾ, ਪਾਸੇ, ਪਿੱਛੇ, ਸਾਹਮਣੇ, ਚਿਹਰਾ, ਚਿਹਰਾ","முகம், பக்கம், பின், முன், முகம், முகம்"
ਤਖ਼ਤੀ ਕੇਂਦਰਿਤ,பலகை மையமாக
"ਕਾਰਕ, ਕਾਰਕ, ਕਾਰਕ, ਕਾਰਕ, ਕਾਰਕ, ਬਲਾਕ","காரணி, காரணி, காரணி, காரணி, காரணி, தொகுதி"
ਗਤੀ ਕਾਰਕ,வேக காரணி
ਸੁਰੱਖਿਆ ਕਾਰਕ,பாதுகாப்பு காரணி
ਪ੍ਰਵੇਗ,முடுக்கம்
ਕਮੀ,லாகுனா
ਧਿਆਨ,தணிவு
ਫਾਰਨਹੀਟ ਤਾਪਮਾਨ,பாரன்ஹீட் வெப்பநிலை
ਅਸਫਲਤਾ,தோல்வி
ਭਰਮ,பிரமைகள்
"ਪਤਨ ਦੀ ਮਿਆਦ, ਪਤਨ ਦੀ ਮਿਆਦ","வீழ்ச்சி காலம், வீழ்ச்சி காலம்"
"ਵਰਚੁਅਲ, ਗਲਤ, ਕੋਡ","மெய்நிகர், தவறான, குறியீடு"
ਫਰਾਦ (ਇਕਾਈ),ஃபராட் (அலகு)
ਫੈਰਾਡੇ (ਇਕਾਈ),ஃபாரடே (அலகு)
ਫੈਰਾਡੇ ਦਾ ਪ੍ਰਭਾਵ,ஃபாரடேயின் விளைவு
ਦੂਰ,இதுவரை
ਦੂਰ ਇਨਫਰਾਰੈੱਡ,தூர அகச்சிவப்பு
"ਤੇਜ਼, ਤੇਜ਼, ਤੇਜ਼, ਤੇਜ਼","வேகமாக, வேகமாக, வேகமாக, வேகமாக"
ਥਕਾਵਟ ਦਰਾੜ,சோர்வு விரிசல்
ਜਹਾਜ਼ ਦੇ ਧੁਰੇ,கப்பல் அச்சு
ਤੇਜ਼ ਗਤੀਸ਼ੀਲ ਇਲੈਕਟ੍ਰੋਨ,வேகமாக நகரும் எலக்ட்ரான்
ਤੇਜ਼ ਵਿਖੰਡਨ,விரைவான துண்டு துண்டாக
ਤੇਜ਼ ਨਿਊਟ੍ਰੋਨ,வேகமான நியூட்ரான்
ਤੇਜ਼ ਨਿਊਟ੍ਰੋਨ ਰਿਐਕਟਰ,வேகமான நியூட்ரான் உலை
ਘਾਤਕ ਵਾਲੀਅਮ,மரண அளவு
ਥਕਾਵਟ,சோர்வு
lacrimal ਕਲੀਵੇਜ,கண்ணீர்ப் பிளவு
ਅਪਾਹਜ ਘੜਾ,முடமான பானை
"ਨੁਕਸ, ਨੁਕਸ","தவறு, தவறு"
ਗਲਤ,தவறான
"-ਕੇਂਦਰ, ਅੱਖਰ-ਕੇਂਦਰ","-மையம், எழுத்து மையம்"
ਕਮਜ਼ੋਰ oscillation,பலவீனமான அலைவு
"ਰੀਚਾਰਜ, ਮੁੜ ਨਿਵੇਸ਼","ரீசார்ஜ், மறு முதலீடு"
"ਫੀਡਰ, ਫੀਡਰ, ਸਪਲਾਇਰ, ਫੀਡਰ","ஊட்டி, ஊட்டி, சப்ளையர், ஊட்டி"
ਫੇਮਟੋ,ஃபெம்டோ
ਫਰਮ ਦਾ ਪ੍ਰਮੇਯ,ஃபெர்மின் தேற்றம்
ਫਰਮੀ,ஃபெர்மி
ਫਰਮੀ-ਡੀਰਾਕ-ਅੰਕੜੇ,ஃபெர்மி-டிராக்-புள்ளிவிவரங்கள்
ਫਰਮੀਓਨ,ஃபெர்மியன்
ferroelectric,ஃபெரோஎலக்ட்ரிக்
"ਛੋਟਾ ferromagnetism, ferromagnetism","சிறிய ஃபெரோ காந்தம், ஃபெரோ காந்தம்"
farro,ஃபார்ரோ
ferroelectric,ஃபெரோஎலக்ட்ரிக்
"ferroelectricity, ferroelectricity","ferroelectricity, ferroelectricity"
"ferroelectric ਸਮੱਗਰੀ, ferroelectric ਸਮੱਗਰੀ","ferroelectric பொருள், ferroelectric பொருள்"
ferromagnetic,ஃபெரோ காந்தம்
ferromagnetism,ஃபெரோ காந்தவியல்
ਫਾਈਬਰ ਆਪਟਿਕਸ,ஃபைபர் ஆப்டிக்ஸ்
ਫਿੱਕ ਫੈਲਾਅ ਨਿਯਮ,ஃபிக் டிஃப்யூஷன் விதி
ਮੰਨਿਆ,கருதப்படுகிறது
"ਖੇਤਰ, ਖੇਤਰ, ਖੇਤਰ","வயல், வயல், வயல்"
ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ,செயல்திறன் குறியீடு
"ਸੂਤਰ, ਫਿਲਾਮੈਂਟ, ਫਿਲਾਮੈਂਟ, ਐਲਗੀ ਫਿਲਾਮੈਂਟ","சூத்திரம், இழை, இழை, பாசி இழை"
"ਰੇਤ, ਸਟੋਰੇਜ਼","மணல், சேமிப்பு"
ਪੂਰਕ ਬੈਂਡ,நிரப்பு இசைக்குழு
ਭਰਨ ਵਾਲਾ,நிரப்பி
ਗੁਣਾਂਕ,குணகம்
