Assamese,Marathi
উত্তেজিত হোৱা,उत्तेजित
উদ্দীপক,उत्तेजक
উত্তেজক,उत्तेजित होणे
বৰ্জনৰ নিয়ম,बहिष्कार नियम
কাৰ্যান্বিত কৰা,अंमलबजावणी
"খালী কৰা, কেথাৰ্চিছ, এক্সট্ৰুচন, বন্ধ কৰা","निर्वासन, कॅथर्सिस, बाहेर काढणे, बंद करणे"
সমস্যা,समस्या
"বহিঃতাপীয়, তাপ উত্তেজক","exothermic, उष्णता उत्तेजित"
বহিঃতাপীয়,एक्झोथर्मिक
অস্বাভাৱিক ইন্ধন,असामान्य इंधन
বিয়পি পৰা,पसरवणे
সম্প্ৰচাৰ,प्रसारण
সম্প্ৰচাৰক,प्रसारक
বিস্তাৰ,विस्तार
"বিয়পি পৰা, বিয়পি পৰা","पसरणे, पसरणे"
পৰীক্ষণ,प्रयोग
"পৰীক্ষামূলক, পৰীক্ষামূলক","प्रायोगिक, प्रायोगिक"
উপযোগী,उपयुक्त
"বিস্ফোৰণ, বিস্ফোৰণ","स्फोट, स्फोट"
ঘাতক,घातांक
"ঘাতীয়, ঘাতীয়","घातांकीय, घातांकीय"
এক্সপোনেন্টি পটেনচিয়েল ৱেল,एक्सपोनेंटी संभाव्य विहीर
"এক্সপোজাৰ, এক্সপোজাৰ, এক্সপোজাৰ, এক্সপোজাৰ, কভাৰ","एक्सपोजर, एक्सपोजर, एक्सपोजर, एक्सपोजर, कव्हर"
"প্ৰকাশ, প্ৰকাশ","अभिव्यक्ती, अभिव्यक्ती"
বৰ্ধিত,विस्तारित
"সম্প্ৰসাৰণ, প্ৰসাৰণ, প্ৰসাৰণ, প্ৰসাৰণ, বিস্তাৰ","विस्तारणे, विस्तारणे, विस्तारणे, विस्तारणे, पसरवणे"
"পৰিসৰ, পৰিসৰ","हद्द, विस्तार"
বিদায়,बाय
"বিলুপ্তি, বিলুপ্তি","विलोपन, विलोपन"
অৰৈখিক বিন্দু,नॉन-रेखीय बिंदू
বাহ্যিক,बाह्य
বহিঃপাৰমাণৱিক,बाह्य
"অস্বাভাৱিক, অসাধাৰণ","असामान्य, विलक्षण"
"গ্ৰহৰ আকাশ, গ্ৰহৰ আকাশ","ग्रहांचे आकाश, ग्रहांचे आकाश"
আউটফ্ল&#39;,बहिर्वाह
এক্সট্ৰাপলেটেড,बाहेर काढलेले
বহিঃপ্ৰক্ষেপণ,एक्सट्रापोलेशन
অস্থলজ,नॉन-टेस्ट्रियल
অপাৰ্থিৱ পদাৰ্থ,अलौकिक पदार्थ
বাহ্যিক,बाह्य
"বহিৰ্জাতীয় পৰিবাহীতা, বহিৰ্জাতীয় পৰিবাহীতা","एक्सोजेनस चालकता, एक्सोजेनस चालकता"
অভেদ্য অৰ্ধপৰিবাহী,अभेद्य सेमीकंडक्टर
"চকু, চকু","डोळा, डोळा"
অভিনেত্ৰী লেন্স,अभिनेत्री लेन्स
চকুৰ টুকুৰা,आयपीस
"মুখ, কাষ, পিছফালে, সন্মুখ, মুখ, মুখ","चेहरा, बाजूला, मागे, समोर, चेहरा, चेहरा"
তক্তা কেন্দ্ৰীভূত,फळी केंद्रीत
"গুণক, গুণক, গুণক, গুণক, গুণক, ব্লক","घटक, घटक, घटक, घटक, घटक, अवरोध"
গতিবেগ কাৰক,गती घटक
সুৰক্ষা কাৰক,सुरक्षा घटक
বেগ বৃদ্ধি,प्रवेग
lacunae,कमतरता
ক্ষীণকৰণ,क्षीणन
ফাৰেনহাইট উষ্ণতা,फॅरेनहाइट तापमान
বিফল হোৱা,अपयश
মোহ,भ्रम
"পতনৰ সময়, পতনৰ সময়","पतन कालावधी, पतन कालावधी"
"ভাৰ্চুৱেল, মিছা, ক&#39;ড","आभासी, खोटे, कोड"
ফৰাদ (ইউনিট),फराड (युनिट)
Faraday (ইউনিট),फॅराडे (युनिट)
ফেৰাডেৰ প্ৰভাৱ,फॅरेडेचा प्रभाव
দূৰ,दूर
দূৰ অতি ৰঙা,दूर इन्फ्रारेड
"দ্ৰুত, দ্ৰুত, দ্ৰুত, দ্ৰুত","जलद, जलद, जलद, जलद"
ক্লান্তি ফাট,थकवा क्रॅक
জাহাজৰ অক্ষ,जहाज अक्ष
দ্ৰুত গতিশীল ইলেক্ট্ৰন,वेगवान हलणारे इलेक्ट्रॉन
দ্ৰুত খণ্ডিতকৰণ,जलद विखंडन
দ্ৰুত নিউট্ৰন,वेगवान न्यूट्रॉन
দ্ৰুত নিউট্ৰন ৰিয়েক্টৰ,वेगवान न्यूट्रॉन अणुभट्टी
মাৰাত্মক আয়তন,प्राणघातक मात्रा
ভাগৰ,थकवा
লাক্ৰিমেল বিভাজন,अश्रू फुटणे
পংগু পাত্ৰ,अपंग भांडे
"দোষ, দোষ","दोष, दोष"
ভুল কৰা,चुकीचे
"-কেন্দ্ৰ, চৰিত্ৰ-কেন্দ্ৰ","-केंद्र, वर्ण-केंद्र"
দুৰ্বল দোলন,कमकुवत दोलन
"ৰিচাৰ্জ, পুনৰ বিনিয়োগ","रिचार्ज, पुनर्गुंतवणूक"
"ফিডাৰ, ফিডাৰ, যোগানকাৰী, ফিডাৰ","फीडर, फीडर, पुरवठादार, फीडर"
ফেমটো,फेमटो
ফাৰ্মৰ উপপাদ্য,फर्मचे प्रमेय
ফাৰ্মি,फर्मी
ফাৰ্মি-ডাইৰাক-পৰিসংখ্যা,फर्मी-डिरॅक-स्टॅटिस्टिक्स
ফাৰ্মিয়ন,fermion
ফেৰ&#39;ইলেক্ট্ৰিক,फेरोइलेक्ट्रिक
"সৰু ফেৰ’মেগনেটিজম, ফেৰ’মেগনেটিজম","लहान फेरोमॅग्नेटिझम, फेरोमॅग्नेटिझम"
farro,फारो
ফেৰ&#39;ইলেক্ট্ৰিক,फेरोइलेक्ट्रिक
"ferroelectricity, ফেৰ&#39;ইলেক্ট্ৰিচিটি","ferroelectricity, ferroelectricity"
"ফেৰ&#39;ইলেক্ট্ৰিক মেটেৰিয়েল, ফেৰ&#39;ইলেক্ট্ৰিক মেটেৰিয়েল","फेरोइलेक्ट्रिक सामग्री, फेरोइलेक्ट्रिक सामग्री"
ferromagnetic,फेरोमॅग्नेटिक
ফেৰ&#39;মেগনেটিজম,फेरोमॅग्नेटिझम
ফাইবাৰ অপটিক্স,फायबर ऑप्टिक्स
ফিক প্ৰসাৰণ নিয়ম,Fick प्रसार नियम
ধাৰণা কৰা হৈছে,गृहीत
"ক্ষেত্ৰ, পথাৰ, পথাৰ","फील्ड, फील्ड, फील्ड"
দক্ষতা সূচকাংক,कार्यक्षमता निर्देशांक
"সূত্ৰ, ফিলামেণ্ট, ফিলামেণ্ট, শেলাই ফিলামেণ্ট","सूत्र, फिलामेंट, फिलामेंट, शैवाल फिलामेंट"
"বালি, সংৰক্ষণ","वाळू, साठवण"
পৰিপূৰক বেণ্ড,पूरक बँड
