Telugu,Gujarati
ఫీడ్‌బ్యాక్ వోల్టేజ్,પ્રતિસાદ વોલ્ટેજ
ఫీడర్,ફીડર
ఫీడర్ కేబుల్,ફીડર કેબલ
ఫీడర్ హట్,ફીડર ઝૂંપડી
ఫీడర్ లైన్,ફીણ -રેખા
ఫీడర్ వ్యవస్థ,ફીડર પદ્ધતિ
ఫీడర్ వైర్,ફીડર વાયર
ఫైబర్,રેસા
ఫైబర్ ఆప్టిక్స్,રેસા -ઓપવિજ્icsાન
విశ్వసనీయత,વફાદારી
విశ్వసనీయత పరిధి పొడిగింపు,વફાદારી શ્રેણીના વિસ્તરણ
ఫీల్డ్,ક્ષેત્ર
ఫీల్డ్ డ్రైవ్,મેદાન
ఫీల్డ్ ఎఫెక్ట్ ట్రాన్సిస్టర్,ક્ષેત્ર -અસર ટ્રાંઝિસ્ટર
క్షేత్ర బలం,ક્ષેત્ર શક્તિ
ఫీల్డ్ బలం మీటర్,ક્ષેત્ર શક્તિ શક્તિ મીટર
ఫీల్డ్ స్ట్రెంత్ సర్వే,ક્ષેત્ર તાકાત મોજણી
మూర్తి,આંકડો
మెరిట్ యొక్క సంఖ్య,યોગ્યતા
ఫిలమెంట్,ફિલામેન્ટ
ఫైల్,ફાઈલ
ఫైల్ సర్వర్,ફાઈલ સર્જક
ఫైల్ సిస్టమ్,ફાઇલ સિસ્ટમ
ఫిల్లర్,રોપનાર
ఫిల్మ్ రికార్డర్,ફિલ્મ રેકોર્ડર
ఫిల్మ్ స్పీడ్,ફિલ્મ -ગતિ
ఫిల్టర్,ફિલ્ટર કરવું
ఫిల్టర్ చౌక్,ફિલ્ટર ગૂંગળામણ
ఫిల్టర్ సర్క్యూట్,ફિલ્ટર સર્કિટ
ఫిల్టరింగ్,ગડબડ
చక్కటి ట్యూనింగ్ నియంత్రణ,સરસ ટ્યુનિંગ નિયંત્રણ
పరిమిత క్షేత్రం,મર્યાદિત ક્ષેત્ર
ఫైర్ వాల్,અગ્નિશામક
ఫైర్‌ఫాక్స్,અગ્નિશામક
ఫైరింగ్ కోణం,ફાયરિંગ ખૂણો
ఫర్మ్‌వేర్,હદા
ఫిట్టింగులు,ફિટિંગ
స్థిర పాయింట్ చార్ట్,નિયત બિંદુ ચાર્ટ
స్థిర పాయింట్ అంశం,નિયત બિંદુ વસ્તુ
ఫ్లాష్,ફ્લેશ
ఫ్లాట్,ફ્લેટ
ఫ్లికర్,ફ્લિકર
ఫ్లిప్ ఫ్లాప్,ફલીપ ફલોપ
ఫ్లోట్ వాల్వ్,તરતી વાલ્વ
తేలియాడే,તરતું
ఫ్లోటింగ్ బ్యాటరీ,અસ્થાયી બ batteryતી
ఫ్లోటింగ్ పాయింట్,ફ્લોટિંગ પોઇન્ટ
ఫ్లోటింగ్ పోర్ట్,અસ્થાયી
అతి ప్రకాశవంతమైన దీపం,પૂર
వరద లైటింగ్,પૂરની પ્રકાશ
అంతస్తు,માળા
ఫ్లాపీ,ફ્લોપી
ఫ్లో చార్ట్,પ્રવાહ ચાર્ટ
హెచ్చుతగ్గులు,વધઘટ
ద్రవం,પ્રવાહી
ఫ్లూరోసెంట్ దీపం,ફ્લોરોસન્ટ દીવો
ఫ్లోరోసెంట్ ట్యూబ్,ફ્લોરોસન્ટ નળી
అల్లాడు,ફફડાટ
ఫ్లక్స్,પ્રવાહ
ఫ్లక్స్ అనుసంధానం,પ્રવાહ જોડાણ
FM నెట్‌వర్క్,એફએમ નેટવર્ક
FM టవర్,એફ.એમ. ટાવર
దృష్టి,ફોકસ
ఫోకస్ కంట్రోల్,ફોકસ નિયંત્રણ
ఫోకస్,ધ્યાન કેન્દ્રિત
ఫోకస్ చేసే అయస్కాంతం,કેન્દ્રિત ચુંબક
పొగమంచు,ધુમ્મસ
రేకు,વરખ
తిరిగి భాగాల్లో,પાછી ખેંચી લેવી
ముడుచుకున్న ద్విధ్రువం,ગડી દીપડો
ఫోల్డర్,ફોલ્ડર
ఫుటేజ్,ફૂટેજ
ఫుటరు,પગરખાં
బలవంతపు డోలనం,ફરજ પડી ઓસિલેશન
బలవంతపు వెంటిలేషన్,બળજબરી વેન્ટિલેશન
బలవంతపు వైబ్రేషన్,ફરજ પડી કંપન
ఫోర్జ్,બનાવટ
ఫార్మాట్,અનુરોધ
ఫార్మాట్ షిఫ్టింగ్,ફોર્મેટ બદલવું
ఫార్మాట్ ట్యూన్లు,ફોર્મેટ ધૂન
ఫార్మాటింగ్,ફોર્મેટિંગ
ఫార్వర్డ్ బయాస్,આગળનો પક્ષપાત
ఫార్వర్డ్ బయాస్డ్,આગળ પક્ષપાતી
ఫార్వర్డ్ కరెంట్,આગળનો વર્તમાન
ఫార్వర్డ్ డైరెక్షన్,આગળની દિશા
ఫార్వర్డ్ రెసిస్టెన్స్,આગળનો પ્રતિકાર
ఫోరియర్ ట్రాన్స్ఫార్మ్,ફ્યુરિયર પરિવર્તન
ఫ్రాక్టల్,ખંડિત
ఫ్రాగ్మెంటేషన్,વિભાજન
ఫ్రేమ్,ક્રમાંક
ఫ్రేమ్ ఫార్మాటింగ్,માળખું ફોર્મેટિંગ
ఫ్రేమ్ సింక్రోనిజర్,સુમેળકાર
ఫ్రేమింగ్,ઘડતર
ఉచిత ఎలక్ట్రాన్,મફત વિદ્યુત
ఖాళీ స్థల నష్టం,ખાલી જગ્યા ખોટ
ఖాళీ స్థలం మార్గం నష్టం,ખાલી જગ્યા પાથ ખોટ
తరచుదనం,આવર્તન
ఫ్రీక్వెన్సీ కేటాయింపు,આવર્તન ફાળવણી
ఫ్రీక్వెన్సీ ఛేంజర్,આવર્તન ચેન્જર
తరంగ స్థాయి మార్పిని,આવર્તન કન્વર્ટર
ఫ్రీక్వెన్సీ కౌంటర్,આવર્તન કાઉન્ટર
ఫ్రీక్వెన్సీ వక్రీకరణ,આવર્તન વિકૃતિ
ఫ్రీక్వెన్సీ డివైడర్,આવર્તન વિભાજક
ఫ్రీక్వెన్సీ డొమైన్,આવર્તન ક્ષેત્ર
ఫ్రీక్వెన్సీ డబుల్,આવર્તન ડબલ
ఫ్రీక్వెన్సీ మాడ్యులేషన్,આવર્તન -મોડ્યુલેશન
ఫ్రీక్వెన్సీ మానిటర్,આવર્તન નિરીક્ષણ
ఫ్రీక్వెన్సీ మల్టీప్లెక్స్,ગુણાકાર
ఫ్రీక్వెన్సీ గుణకం,આવર્તન ગુણાકાર
ఫ్రీక్వెన్సీ పరిధి,આવર્તન શ્રેણી
ఫ్రీక్వెన్సీ స్పందన,આવૃત્તિ પ્રતિક્રિયાને
ఫ్రీక్వెన్సీ షిఫ్ట్,આવર્તન -પાળી
ఫ్రీక్వెన్సీ స్పెక్ట్రం,આવર્તન વર્ણ
ఫ్రీక్వెన్సీ సింథసైజర్,આવર્તન -સંશ્લેષણ
ఫ్రీక్వెన్సీ టాలరెన్స్,આવર્તન સહનશીલતા
ఫ్రీక్వెన్సీ ట్రాన్స్లేటర్ బాక్స్,આવર્તન અનુવાદક બ box ક્સ
ఫ్రీక్వెన్సీ వైవిధ్యం,આવર્તન ફેરફાર
ఫ్రెస్నెల్ జోన్,અનિયંત્રિત ક્ષેત્ર
అంచు ప్రాంత,મરણોત્તર
ముందు వాకిలి,આગળનો મંડપ
పూర్తి అడర్,સંપૂર્ણ વાહક
పూర్తి వేవ్ సరిదిద్దడం,સંપૂર્ણ તરંગ સુધારણા
పూర్తి వేవ్ రెక్టిఫైయర్,સંપૂર્ણ તરંગ સુધારણા
