Tamil,Kannada
ஃபோலியோ,ಫೋಲಿಯೊ
பின்தொடர்,ಅನುಸರಿಸು
பின்வருமாறு,ಅನುಭೋಗ
பின்தொடர்பவர்,ಅನುಬಂಧ
ஃபோம்,ಉತ್ತೇಜಿಸು
கால் குறிப்பு,ಕಾಲು ಟಿಪ್ಪಣಿ
கட்டாய உழைப்பு,ಬಲವಂತದ ದುಡಿಮೆ
முன்னறிவிப்பு,ಮುನ್ಸೂಚನೆ
முன்னறிவிப்பு முடிவு,ಮುಂಚೂಣಿ ತೀರ್ಮಾನ
வெளிநாட்டு,ವಿದೇಶದ
மேற்பார்வையாளர்,ಪ್ರಬಲ
முன்னறிவிப்பு,ಮುನ್ಸೂಚನೆ
தொலைநோக்கு,ದೂರದೃಷ್ಟಿ
முன்னுரை,ಮುನ್ಸೂಚನೆ
பறிமுதல்,ಮುಟ್ಟುಗೋಲು
போலி,ಖೋಟಾ
மோசடி,ಖೋಟಾ
வடிவம்,ರೂಪ
முறையான,Formಚಾರಿಕ
வடிவம்,ಸ್ವರೂಪ
முன்னாள்,ಮಾಜಿ
சூத்திரம்,ಸೂತ್ರ
உடனே,ತಕ್ಷಣ
முன்னோக்கி,ಮುಂದೆ
பகிர்தல் கடிதம்,ಫಾರ್ವರ್ಡ್ ಮಾಡುವ ಪತ್ರ
அடித்தளம்,ಅಡಿಪಾಯ
பின்னம்,ಭಾಗ
உரிமையாளர்,ಪೂರ್ಣ ಪ್ರಮಾಣದ
மோசடி,ವಂಚನೆ
இலவசம்,ಸ್ವಾರಸ್ಯವಾದ
உறைய,ಸ್ಥಗಿತಗೊಳಿಸು
சரக்கு,ಸರಕು ಸಾಗಣೆ
அதிர்வெண்,ಆವರ್ತನ
எரிபொருள்,ಇಂಧನ
முழு அளவிலான,ಪೂರ್ಣ ಪ್ರಮಾಣದ
செயல்பாடு,ಕಾರ್ಯ
நிதி,ಧನಸಹಾಯ
அடிப்படைவாதம்,ಮೂಲಭೂತವಾದ
வழங்கவும்,ಒದಗಿಸು
மேலும் நடவடிக்கை,ಹೆಚ್ಚಿನ ಕ್ರಮ
லாபகரமான வேலைவாய்ப்பு,ಲಾಭದಾಯಕ ಉದ್ಯೋಗ
லாபகரமான தொழில்,ಲಾಭದಾಯಕ ಉದ್ಯೋಗ
கடவுச்சீட்டு,ಗೇಟ್ ಪಾಸ್
வர்த்தமானி,ಗಸಾಯಕ
வர்த்தமானி விடுமுறை,ಗೆಜೆಟೆಡ್ ರಜಾದಿನ
பொது,ಸಾಮಾನ್ಯ
பொது நிர்வாகம்,ಸಾಮಾನ್ಯ ಆಡಳಿತ
பொது உடல்,ಸಾಮಾನ್ಯ ದೇಹ
பொது தேர்தல்,ಸಾರ್ವತ್ರಿಕ ಚುನಾವಣೆ
பொதுக் கூட்டம்,ಸಾಮಾನ್ಯ ಸಭೆ
பொது பயிற்சி,ಸಾಮಾನ್ಯ ಅಭ್ಯಾಸ
பொது நடைமுறை,ಸಾಮಾನ್ಯ ವಿಧಾನ
பொது விதி,ಸಾಮಾನ್ಯ ನಿಯಮ
பொது வார்டு,ಸಾಮಾನ್ಯ ವಾರ್ಡ್
தலைமுறை,ಉತ್ಪಾದನೆ
மேதை,ವೇಶ್ಯೆ
நேர்மையான,ನಿಜವಾದ
பரிசு,ಕೊಡುಗೆ
ஜிஸ்ட்,ಸಾರಾಂಶ
உலகளாவிய டெண்டர்,ಜಾಗತಿಕ
சொற்களஞ்சியம்,ಶಬ್ದಗಳು
இலக்கு,ಗುರಿ
கிடங்கு,ಕೆಳಗೆ ಹೋಗಿ
கோல்டன் ஹேண்ட்ஷேக் (= கோல்டன் பாராசூட்),ಗೋಲ್ಡನ್ ಹ್ಯಾಂಡ್ಶೇಕ್ (= ಗೋಲ್ಡನ್ ಧುಮುಕುಕೊಡೆ)
நல்ல,ಒಳ್ಳೆಯ
நல்ல நடத்தை,ಉತ್ತಮ ನಡವಳಿಕೆ
நல்ல நம்பிக்கை,ಒಳ್ಳೆಯ ನಂಬಿಕೆ
நல்ல அலுவலகங்கள்,ಉತ್ತಮ ಕಚೇರಿಗಳು
நல்லெண்ணம்,ಸೌಹಾರ್ದ
ஆட்சி,ಆಶ್ರಯಿಸು
நிர்வாகம்,ಆಡಳಿತ
அரசாங்கம்,ಸರ್ಕಾರ
இந்திய அரசு,ಭಾರತ ಸರ್ಕಾರ
இந்திய அரசு கவலை,ಭಾರತ ಸರ್ಕಾರ ಕಾಳಜಿ
இந்திய அரசு,ಭಾರತ ಸರ್ಕಾರ
அரசு பத்திரிகை,ಸರ್ಕಾರಿ ಪತ್ರಿಕೆ
அரசு ஊழியர்கள் விதிகளை நடத்துகிறார்கள்,ಸರ್ಕಾರಿ ಸೇವಕರು ನಿಯಮಗಳನ್ನು ನಡೆಸುತ್ತಾರೆ
அரசாங்க சேவை,ಸರ್ಕಾರಿ ಸೇವೆ
தரம்,ಶ್ರೇಣೀಕರಣ
தரம்,ದರ್ಜೆ
தரப்படுத்தல்,ಶ್ರೇಣಗೀತೆ
பட்டதாரி,ಪದವಿಧರ
பட்டம் பெற்ற ஊதியங்கள்,ಪದವಿ ವೇತನ
பட்டதாரி பயிற்சி,ಪದವೀಧರ ತರಬೇತಿ
ஒட்டுதல்,ಕಸಿ
மொத்த மொத்தம்,ಭವ್ಯವಾದ
மானியம்,ಅನುದಾನಿಸು
கிராண்ட்-இன்-உதவி,ಸಹಾಯ ಸಹಾಯ
திராட்சை,ದ್ರಾಕ್ಷಿ
வரைபடம்,ರಂಧ್ರ
வரைபடவியல்,ಮಾಲ್ಪಶಾಸ್ತ್ರ
நன்றியுடன்,ಕೃತಜ್ಞ
Farutity,ಹಾಯಾಗಿತನ
பச்சை கை,ಹಸುರು ಕೈ
வாழ்த்து,ಶುಭಾಶಯ
குறை,ಗದ್ದಲ
கடுமையான,ತೀವ್ರವಾದ
மொத்தம்,ಒಟ್ಟು
மொத்த தொகை,ಒಟ್ಟು ಮೊತ್ತ
மொத்த தவறான நடத்தை,ಒಟ್ಟು ದುಷ್ಕೃತ್ಯ
மொத்த அலட்சியம்,ಒಟ್ಟು ನಿರ್ಲಕ್ಷ್ಯ
மொத்த லாபம்,ಒಟ್ಟು ಲಾಭ
மொத்த வருவாய்,ಒಟ್ಟು ಆದಾಯ
மொத்த மொத்தம்,ಒಟ್ಟು ಒಟ್ಟು
அடிப்படை,ಅಪ್ರತಿಮ
தரையில் வாடகை,ನೆಲದ ಬಾಡಿಗೆ
மைதானம்,ಮೈದಾನಗಳು
குழு,ದೆವ್ವ
தொகுத்தல் மற்றும் தரம்,ಗುಂಪು ಮತ್ತು ಶ್ರೇಣೀಕರಣ
உத்தரவாதம்,ಖಾತರಿ
உத்தரவாதம்,ಕೊಯ್ಲಗಾರ
காவலர்,ಕಾಪು
காவலர் கோப்பு,ಕಾವಲುಗಾರ
கார்டியன்,ರಕ್ಷಕ
விருந்தினர் மாளிகை,ಅತಿಥ ಗೃಹ
வழிகாட்டி,ಮಾರ್ಗದರ್ಶಿ
வழிகாட்டுதல்கள்,ಮಾರ್ಗಸೂಚಿಗಳು
குற்றம்,ಅಪರಾಧ
பழக்கம்,ಅಭ್ಯಾಸ
பழக்கவழக்கமான,ಅಭ್ಯಾಸದ
அரை விடுமுறை,ಅರ್ಧ ಹಳ್ಳ
பாதி ஊதியம்,ಅರ್ಧ ವೇತನ
ஹால்,ಸಭಾಂಗಣ
நிறுத்த,ನಿಲ್ಲಿಸು
கை,ಕೈ
ஹேண்ட்பில்,ಕೈಚೀಲ
கையேடு,ಕೈಪುಳಿ
ஊனமுற்றோர்,ಅಂಗವಯ
கைப்பிடி,ನಿಭಾಯಿಸು
கைத்தறி,ಕೈಮಗ್ಗ
கை,ಕೈಗೆಟುಕುವ
"ஒப்படை, பொறுப்பை ஒப்படை",ಕೈಗೊಪ್ಪಿಸು
கையெழுத்து,ಕೈಬರಹ
துன்புறுத்தல்,ಕಿರುಕುಳ
துறைமுகம்,ಬಂದರು
கடின உழைப்பு,ಕಠಿಣ ಪರಿಶ್ರಮ
வன்பொருள்,ಚರಂಡಿ
கடின உழைப்பு,ಕಷ್ಟಪಟ್ಟು ಕೆಲಸ
இழுத்துச் செல்லுங்கள்,ಎಳೆಯುವುದು
ஹாக்கர்,ಕಸಕ
ஆபத்து,ಅಪಾಯ
தலை,ತಲೆ
தலைமை அலுவலகம்,ಮುಖ್ಯ ಕಛೇರಿ
தலைமையகம்,ಪ್ರಧಾನ ಕಚೇರಿ
சுகாதார சான்றிதழ்,ಆರೋಗ್ಯ ಪ್ರಮಾಣಪತ್ರ
விசாரணை,ಕೇಳಿ
செவிப்புலன்,ಕೇಳಿ
கனமான வாகனம்,ಭಾರೀ ವಾಹನ
வாரிசு,ಉತ್ತರಾಧಿಕಾರಿ
பிடித்தது,ಹಿಡಿದಿದ್ದರು
இத்துடன்,ಇದರೊಂದಿಗೆ
பாரம்பரியம்,ಪರಂಪರೆ
படிநிலை,ಶ್ರೇಣಮಾನ
உயர் அதிகாரம்,ಉನ್ನತ ಅಧಿಕಾರ
உயர் தரம்,ಉನ್ನತ ದರ್ಜೆಯ
உயர் நிலை,ಉನ್ನತ ಮಟ್ಟ
உயர் மட்ட முடிவு,ಉನ್ನತ ಮಟ್ಟದ ನಿರ್ಧಾರ
சிறப்பம்சங்கள்,ಮುಖ್ಯಾಂಶಗಳು
உயர் அதிகாரி,ಉನ್ನತ ಅಧಿಕಾರಿ
உயர் பிரியார்டி,ಉನ್ನತ ಪ್ರೋಯೋರ್ಟಿ
உயர்நிலைப்பள்ளி,ಪ್ರೌಢಶಾಲೆ
இந்தி பதிப்பு,ಹಿಂದಿ ಆವೃತ್ತಿಯು
வாடகை,ನೇಮಿಸು
பணியமர்த்தல்,ನೇಮಕ
வரலாற்று தாள்,ಇತಿಹಾಸದ ಹಾಳೆ
பதுக்கல்,ಸಂಗ್ರಹಣೆ
வைத்திருத்தல்,ಹಿಡಿದು
விடுமுறை,ರಜೆ
மரியாதை,ಹಂಗಾಮಿ
வீடு,ಮನೆ
படுகொலை,ನರಹತ್ಯೆ
நேர்மையானது,ಪ್ರಾಮಾಣಿಕ
மரியாதைக்குரிய,ಗೌರವ
க ors ரவம்,ಗೌರವ
மரியாதை,ಗೌರವ
தங்கும் விடுதி,ವಿದ್ಯಾರ್ಥಿ ನಿಲಯ
விரோதமானது,ಪ್ರತಿಕೂಲ
வீட்டு வாடகை,ಗೃಹ ಬಾಡಿಗೆ
வீட்டு வாடகை கொடுப்பனவு,ಮನೆ ಬಾಡಿಗೆ ಭತ್ಯೆ
வீட்டு வரி,ಮನೆ ತೆರಿಗೆ ವಿಧಿಸುವ ತೆರಿಗೆ
வீட்டுவசதி,ವಸತಿ
வீட்டுவசதி சங்கம்,ವಸತಿ ಸಮಾಜ
சாயல் மற்றும் அழுகை,ವರ್ಣ ಮತ್ತು ಅಳಲು
மனிதாபிமானம்,ಮಾನಸಿಕ
மனித உரிமைகள்,ಮಾನವ ಹಕ್ಕುಗಳು
அவமானம்,ಅವಮಾನ
சுகாதாரம்,ನೈರ್ಮಲ್ಯ
அனுமானம்,Hypಹಾಪನ
மனிதவளத்தின் ஹார்டேஜ்,ಮಾನವಶಕ್ತಿಯ ಹಾರ್ಟೇಜ್
யோசனை,ಕಲ್ಪನೆ
ஏற்றதாக,ಆದರ್ಶ
ஒத்த,ಹೋಲುವ
அடையாளம் காணல்,ಗುರುತಿಸುವಿಕೆ
அடையாளம்,ಗುರುತು
அடையாள அட்டை,ಗುರುತಿನ ಚೀಟಿ
அறியாமை,ಅರಿವಿಲ್ಲದಿರುವಿಕೆ
புறக்கணிக்கவும்,ನಿರ್ಲಕ್ಷ್ಯ
சட்டவிரோத,ಕಾನೂನುಬಾಹಿರ
சட்டவிரோத வேலைநிறுத்தம்,ಅಕ್ರಮ ಮುಷ್ಕರ
சட்டவிரோதமானது,ಅಸ್ಪಷ್ಟ
தவறான உணர்வு,ನಿರ್ದಾಕ್ಷಿಣ್ಯ
சட்டவிரோத,ಅಕ್ರಮ
கல்வியறிவின்மை,ಅನಕ್ಷರತೆ
நியாயமற்ற,ತರ್ಕಿಸದ
விளக்கம்,ವಿವರಣೆ
படம்,ಚಿತ್ರ
ஏற்றத்தாழ்வு,ಅಸಮತೋಲನ
முதிர்ச்சியற்ற,ಅಪಕ್ವವಾದ
உடனடியாக,ತಕ್ಷಣದ
உடனடி நடவடிக்கை,ತಕ್ಷಣದ ಕ್ರಮ
உடனடி அதிகாரி,ತಕ್ಷಣದ ಅಧಿಕಾರಿ
குடியேறியவர்,ವಲಸಿಗ
ஒழுக்கமற்ற,ಅನಿರೀಕ್ಷಿತ
அசையாத,ಕಡ್ಡಾಯವಾಗಿಸಲಾಗದ
நோய் எதிர்ப்பு சக்தி,ಪ್ರತಿರಕ್ಷಣಾ
நோய் எதிர்ப்பு சக்தி,ಪ್ರತಿಷ್ಠಾಪಕತೆ
தாக்கம்,ಪರಿಣಾಮ
நடுநிலை,ನಿಷ್ಪಕ್ಷಪಾತ
குற்றச்சாட்டு,ದೋಷಾರೋಪಣೆ
தடை,ಅಡ್ಡಿಯುಂಟುಮಾಡುವುದು
கட்டாய,ಕಡ್ಡಾಯವಾದ
ஆள்மாறாட்டம்,ಸೋಗು
செயல்படுத்தவும்,ಕಾರ್ಯರೂಪಕ್ಕೆ ತರು
Implect,ಹೇಳಿಕೊಡು
மறைமுகமான,ಸೂಚ್ಯ
இறக்குமதி,ಆಮದು
முக்கியமான,ಮುಖ್ಯವಾದ
இறக்குமதியாளர்,ಆಮದುಗಾರ
வஞ்சக,ವಿಲೋಕಿಗೇರಿಸು
இம்பவுண்ட்,ದೊಡ್ಡ
எண்ணம்,ಭಾವ
இம்ப்ரஸ்ட்,ಮುಂಗಡ
முறையற்றது,ಅನುಚಿತ
மேம்படுத்தவும்,ಸುಧಾರಿಸು
முன்னேற்றம்,ಸುಧಾರಣೆ
மேம்படுத்துதல்,ಸುಧಾರಣೆ
கணக்கிடுங்கள்,ಒಳಕ್ಕೆ ತರು
கைவிடுவதில்,ಅಬಿಯೆನ್ಸ್ನಲ್ಲಿ
இயலாமை,ಅಸಮರ್ಥತೆ
அணுக முடியாதது,ಪ್ರವೇಶಿಸಲಾಗದ
அனுமதிக்க முடியாதது,ಒಪ್ಪಲಾಗದ
கவனக்குறைவாக,ಪ್ರಮಾದವಶಾತ್
பதவியேற்பு,ಉದ್ಘಾಟನೆ
ரொக்கமாக,ನಗದು ರೂಪದಲ್ಲಿ
ஊக்கத்தொகை,ಪ್ರೋತ್ಸಾಹಕ
தற்செயலானது,ಪ್ರಾಸಂಗಿಕ
சாய்வு,ಇಳಿಜಾರು
உள்ளடக்கியது,ಒಳಗೊಳ್ಳುವ
மறைநிலை,ಅಜ್ಞಾತ
வருமானம்,ಆದಾಯ
வருமான வரி,ಆದಾಯ ತೆರಿಗೆ
வருமான வரி அனுமதி சான்றிதழ்,ಆದಾಯ ತೆರಿಗೆ ತೆರವು ಪ್ರಮಾಣಪತ್ರ
வருமான வரி,ಆದಾಯ ತೆರಿಗೆ ರಿಟರ್ನ್
வருகை,ಆಗಮ
திறமையின்மை,ಅಸಮರ್ಥತೆ
திறமையற்றது,ಅಸಮರ್ಥ
முழுமையற்றது,ಅಪೂರ್ಣ
முடிவில்லாத,ಅನಿಶ್ಚಿತ
பொருத்தமற்றது,ಹೊಂದದ
முரண்பாடு,ಅಸಂಗತತೆ
சிரமம்,ಅನನುಕೂಲತೆ
இணைக்கப்பட்டது,ಸಂಘಟಿತ
தவறானது,ತಪ್ಪು
நம்பமுடியாத,ನಂಬಲಾಗದ
அதிகரிப்பு,ಏರಿಕೆ
பதவியில்,ಸ್ಥಾನಿಕ
பொருத்தமற்றது,ಸಿಡುಕು
இழப்பீடு,ನಷ್ಟ ಪರಿಹಾರ
இன்டென்ட்,ಇಸತ್
சுதந்திர தினம்,ಸ್ವಾತಂತ್ರ್ಯ ದಿನ
சுயாதீனமான,ಸ್ವತಂತ್ರ
குறியீட்டு,ಸೂಚಿಕೆ
குறியீட்டு அட்டை,ಸೂಚಿಕೆ ಕಾರ್ಡ್
அறிகுறி,ಸೂಚನೆ
குற்றச்சாட்டு,ದೋಷಾರೋಪಣೆ ಮಾಡು
அலட்சியம்,ಉದಾಸೀನ
மறைமுக,ಪರೋಕ್ಷ
ஒழுக்கமின்மை,ಶೋಧನೆ
கண்மூடித்தனமானது,ವಿವೇಚನಶೂನ್ಯತೆ
கண்மூடித்தனமான,ತಗ್ಗಿಸದ
மறுக்க முடியாத,ನಿರ್ವಿವಾದದ
தெளிவற்ற,ಅಸ್ಪಷ್ಟ
உட்புகுதல்,ಒಳಪದರ
தனிப்பட்ட,ವ್ಯಕ್ತಿ
தூண்டல்,ಪ್ರವೇಶ
