English,Marathi
Complementary operator,पूरक ऑपरेटर
Complement base,पूरक बेस
Complemented number system,पूरक संख्या प्रणाली
Complementer,पूरक
Complementing,पूरक
Complement-on-nine,पूरक-नऊ
Complement on one,एकावर पूरक
Complement-on ten,पूरक-ऑन दहा
Complement-on-two,पूरक-दोन
Complete carry,पूर्ण कॅरी
Completeness check,पूर्णता तपासणी
Complete operation,पूर्ण ऑपरेशन
Complete routine,पूर्ण दिनचर्या
Completion code,पूर्ण कोड
Complex constant,कॉम्प्लेक्स स्थिर
Complex data,जटिल डेटा
Complex data type,जटिल डेटा प्रकार
Complex decision making simulation,जटिल निर्णय घेण्याचे अनुकरण
Complexity theory,गुंतागुंत सिद्धांत
Complex number,जटिल संख्या
Component,घटक
Component address,घटक पत्ता
Component processor,घटक प्रोसेसर
Composite console,संमिश्र कन्सोल
Composited circuit,संमिश्र सर्किट
Composite external symbol dictionary,संमिश्र बाह्य प्रतीक शब्दकोष
Composite module,संमिश्र मॉड्यूल
Composite module data set,संमिश्र मॉड्यूल डेटा सेट
Composite operator,संमिश्र ऑपरेटर
Composition file,रचना फाइल
Compound condition,कंपाऊंड अट
Compound logical element,कंपाऊंड लॉजिकल एलिमेंट
Compound statement,कंपाऊंड स्टेटमेंट
Compress,कॉम्प्रेस
Compressor,कंप्रेसर
Compromise net,तडजोड नेट
Computability,संगणकीयता
Computable function,संगणकीय कार्य
Computation,गणना
Computational complexity,संगणकीय जटिलता
Computational linguistics,संगणकीय भाषाशास्त्र
Computational model,संगणकीय मॉडेल
Computational stability,संगणकीय स्थिरता
Compute limited,मोजणी मर्यादित
Compute mode,मोजणी मोड
Computer,संगणक
Computer administrative record,संगणक प्रशासकीय रेकॉर्ड
Computer aided design,संगणक अनुदानित डिझाइन
Computer-aided engineering,संगणक-अनुदानित अभियांत्रिकी
Computer aided manufacture,संगणक अनुदानित उत्पादन
Computer architecture,संगणक आर्किटेक्चर
Computer arithmetic,संगणक अंकगणित
Computer art,संगणक कला
Computer assisted education,संगणक सहाय्य शिक्षण
Computer assisted instruction,संगणक सहाय्य सूचना
Computer assisted learning,संगणक सहाय्य शिक्षण
Computer assisted management,संगणक सहाय्य व्यवस्थापन
Computer assisted teaching,संगणक सहाय्य अध्यापन
Computer based automation,संगणक आधारित ऑटोमेशन
Computer based education,संगणक आधारित शिक्षण
Computer based learning,संगणक आधारित शिक्षण
Computer bureau,संगणक ब्यूरो
Computer circuitry,संगणक सर्किटरी
Computer code,संगणक कोड
Computer communication,संगणक संप्रेषण
Computer conferencing,संगणक कॉन्फरन्सिंग
Computer configuration,संगणक कॉन्फिगरेशन
Computer console,संगणक कन्सोल
Computer control,संगणक नियंत्रण
Computer crime,संगणक गुन्हा
Computer cryptography,संगणक क्रिप्टोग्राफी
Computer-dependent language,संगणक-आधारित भाषा
Computer domain,संगणक डोमेन
Computer duplex,संगणक द्वैध
Computer equation,संगणक समीकरण
Computer expert,संगणक तज्ञ
Computer formatting,संगणक स्वरूपन
Computer game,संगणकीय खेळ
