English,Odiya
Gauss-Jordan reduction,ଗସ୍-ଜୋର୍ଡାନ୍ ହ୍ରାସ |
general case,ସାଧାରଣ ମାମଲା
general convergence theorem,ସାଧାରଣ ସମ୍ମିଶ୍ରଣ ତତ୍ତ୍ୱ |
general equation,ସାଧାରଣ ସମୀକରଣ |
general factor,ସାଧାରଣ କାରକ |
general form,ସାଧାରଣ ଫର୍ମ |
general formula,ସାଧାରଣ ସୂତ୍ର
general game,ସାଧାରଣ ଖେଳ
general inference,ସାଧାରଣ ସୂଚନା
general integral,ସାଧାରଣ ଅବିଚ୍ଛେଦ୍ୟ |
generalization,ସାଧାରଣକରଣ
generalised associative law,ସାଧାରଣ ଆସୋସିଏଟିଭ୍ ନିୟମ |
generalised continuum hypothesis,ସାଧାରଣକରଣ ନିରନ୍ତର ଅନୁମାନ |
generalised convex function,ସାଧାରଣ କନଭକ୍ସ କାର୍ଯ୍ୟ |
generalised coordinates,ସାଧାରଣ ସଂଯୋଜନା
generalised eigen value problem,ସାଧାରଣ ଇଜେନ ମୂଲ୍ୟ ସମସ୍ୟା |
general convergence theorem,ସାଧାରଣ ସମ୍ମିଶ୍ରଣ ତତ୍ତ୍ୱ |
general equation,ସାଧାରଣ ସମୀକରଣ |
general factor,ସାଧାରଣ କାରକ |
general form,ସାଧାରଣ ଫର୍ମ |
general formula,ସାଧାରଣ ସୂତ୍ର
general game,ସାଧାରଣ ଖେଳ
general inference,ସାଧାରଣ ସୂଚନା
general integral,ସାଧାରଣ ଅବିଚ୍ଛେଦ୍ୟ |
generalization,ସାଧାରଣକରଣ
generalised associative law,ସାଧାରଣ ଆସୋସିଏଟିଭ୍ ନିୟମ |
generalised continuum hypothesis,ସାଧାରଣକରଣ ନିରନ୍ତର ଅନୁମାନ |
generalised convex function,ସାଧାରଣ କନଭକ୍ସ କାର୍ଯ୍ୟ |
generalised coordinates,ସାଧାରଣ ସଂଯୋଜନା
generalised eigen value problem,ସାଧାରଣ ଇଜେନ ମୂଲ୍ୟ ସମସ୍ୟା |
generic name,ସାଧାରଣ ନାମ
genus of surface,ଭୂପୃଷ୍ଠର ବଂଶ
geodesic,ଜିଓଡେସିକ୍ |
geometrical,ଜ୍ୟାମିତିକ
geometrical construction,ଜ୍ୟାମିତିକ ନିର୍ମାଣ
geometrical mean,ଜ୍ୟାମିତିକ ଅର୍ଥ |
geometrical multiplicity,ଜ୍ୟାମିତିକ ଗୁଣନ |
geometrical probability,ଜ୍ୟାମିତିକ ସମ୍ଭାବନା |
geometrical progression,ଜ୍ୟାମିତିକ ପ୍ରଗତି
geometrical series,ଜ୍ୟାମିତିକ କ୍ରମ |
geometrical shape,ଜ୍ୟାମିତିକ ଆକୃତି |
geometrico arithmetic series,ଜ୍ୟାମିତିକ ଗଣିତ କ୍ରମ |
geometry,ଜ୍ୟାମିତି |
global maximum,ସର୍ବଭାରତୀୟ ସର୍ବାଧିକ
global property,ବିଶ୍ global ସ୍ତରୀୟ ସମ୍ପତ୍ତି |
global minimum,ସର୍ବଭାରତୀୟ ସର୍ବନିମ୍ନ
global optimum,ସର୍ବଭାରତୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
global property,ବିଶ୍ global ସ୍ତରୀୟ ସମ୍ପତ୍ତି |
global saddle point,ଗ୍ଲୋବାଲ୍ ସାଡଲ୍ ପଏଣ୍ଟ |
goodness of fit,ଫିଟ୍ ର ଉତ୍ତମତା |
grade correlation,ଗ୍ରେଡ୍ ସମ୍ପର୍କ
graded data,ଗ୍ରେଡ୍ ଡାଟା
gradient,ଗ୍ରେଡିଏଣ୍ଟ୍
gradient density,ଗ୍ରେଡିଏଣ୍ଟ୍ ସାନ୍ଧ୍ରତା |
gradient of line,ଧାଡ଼ି
gradient of velocity,ବେଗର ଗ୍ରେଡିଏଣ୍ଟ୍
gradient vector,ଗ୍ରେଡିଏଣ୍ଟ୍ ଭେକ୍ଟର୍ |
gradient velocity,ଗ୍ରେଡିଏଣ୍ଟ୍ ବେଗ
grading,ଗ୍ରେଡିଂ
grading analysis,ଗ୍ରେଡିଂ ବିଶ୍ଳେଷଣ |
gram,ଗ୍ରାମ
Gram determinant,ଗ୍ରାମ ନିର୍ଣ୍ଣୟକାରୀ |
Gram - Schmidt orthogonalization process,ଗ୍ରାମ - ଶିମିଡ୍ ଅର୍ଥୋଗୋନାଲାଇଜେସନ୍ ପ୍ରକ୍ରିୟା |
grand mean,ମହାନ୍ ଅର୍ଥ |
grand total,ସର୍ବ ମୋଟ
graph,ଗ୍ରାଫ୍
graphic,ଗ୍ରାଫିକ୍
graphical,ଆଲେଖୀକ
graphical computation,ଆଲେଖୀକ ଗଣନା
graphical construction,ଆଲେଖୀକ ନିର୍ମାଣ
graphical integration,ଆଲେଖୀକ ଏକୀକରଣ
graphical interpolation,ଆଲେଖୀକ ଇଣ୍ଟରପୋଲେସନ୍ |
graphical method,ଆଲେଖୀକ ପଦ୍ଧତି |
graphical representation,ଆଲେଖୀକ ଉପସ୍ଥାପନା
graphic expression,ଗ୍ରାଫିକ୍ ଅଭିବ୍ୟକ୍ତି |
graph paper,ଗ୍ରାଫ୍ ପେପର |
gravitation,ମାଧ୍ୟାକର୍ଷଣ
gravitational accelaration,ମାଧ୍ୟାକର୍ଷଣ ତ୍ୱରାନ୍ୱିତ |
gravitational attraction,ମାଧ୍ୟାକର୍ଷଣ ଆକର୍ଷଣ |
gravitational constant,ମାଧ୍ୟାକର୍ଷଣ ସ୍ଥିର |
gravitational curvature,ମାଧ୍ୟାକର୍ଷଣ ବକ୍ରତା |
gravitational force,ମାଧ୍ୟାକର୍ଷଣ ଶକ୍ତି |
gravitational pull,ମାଧ୍ୟାକର୍ଷଣ ଟାଣ |
gravity,ମାଧ୍ୟାକର୍ଷଣ
great bear,ମହାନ ଭାଲୁ
great circle,ମହାନ ବୃତ୍ତ |
great - circle plane,ମହାନ - ବୃତ୍ତ ବିମାନ |
great circle route,ଉତ୍ତମ ବୃତ୍ତ ମାର୍ଗ |
greatest common measure,ସର୍ବଶ୍ରେଷ୍ଠ ସାଧାରଣ ମାପ |
greatest element,ସର୍ବଶ୍ରେଷ୍ଠ ଉପାଦାନ |
greatest lower bound,ସର୍ବ ବୃହତ ନିମ୍ନ ସୀମା |
great number,ବହୁତ ସଂଖ୍ୟା
great triangle,ମହାନ ତ୍ରିରଙ୍ଗା |
Gregorian calendar,ଗ୍ରେଗୋରିଆନ୍ କ୍ୟାଲେଣ୍ଡର |
Gregorian correction,ଗ୍ରେଗୋରିଆନ୍ ସଂଶୋଧନ |
Gregory formula,ଗ୍ରେଗୋରୀ ସୂତ୍ର |
Gregory - Newton formula,ଗ୍ରେଗୋରୀ - ନ୍ୟୁଟନ୍ ସୂତ୍ର |
Gregory series,ଗ୍ରେଗୋରୀ ସିରିଜ୍ |
gross,ମୋଟ
gross correlation,ମୋଟ ସମ୍ପର୍କ
gross error,ମୋଟ ତ୍ରୁଟି
gross income,ମୋଟ ଆୟ
group,ଗୋଷ୍ଠୀ
group automorphism,ଗୋଷ୍ଠୀ ଅଟୋମୋର୍ଫିଜିମ୍ |
group axiom,ଗୋଷ୍ଠୀ axiom |
group control,ଗୋଷ୍ଠୀ ନିୟନ୍ତ୍ରଣ |
grouped series,ଗୋଷ୍ଠୀଗତ କ୍ରମ |
group of symmetries,ସମୃଦ୍ଧତାର ଗୋଷ୍ଠୀ |
group of transformation,ପରିବର୍ତ୍ତନର ଗୋଷ୍ଠୀ |
groupoid,ଗ୍ରୁପ୍ଏଡ୍ |
group theoretical assumption,ଗୋଷ୍ଠୀ ତତ୍ତ୍ୱଗତ ଅନୁମାନ |
group theory,ଗୋଷ୍ଠୀ ସିଦ୍ଧାନ୍ତ |
growth,ଅଭିବୃଦ୍ଧି |
growth formula,ଅଭିବୃଦ୍ଧି ସୂତ୍ର
growth rate,ଅଭିବୃଦ୍ଧି ହାର
g-statistic,g- ପରିସଂଖ୍ୟାନ |
guessed average,ହାରାହାରି ଅନୁମାନ
half adder,ଅଧା ଆଡର୍ |
half open interval,ଅଧା ଖୋଲା ବ୍ୟବଧାନ |
half space,ଅଧା ସ୍ଥାନ
Hamilton Cayley Theorem,ହାମିଲଟନ୍ କେଲେ ଥିଓରେମ୍ |
Hamiltonian operator,ହାମିଲଟନିଆନ୍ ଅପରେଟର |
Hamilton's quaternion algebra,ହାମିଲଟନ୍ଙ୍କ କ୍ୱାଟର୍ନିଅନ୍ ବୀଜ ବିବେଚନା |
harmonic,ହାରମୋନିକ୍ |
harmonic envelope,ହାରମୋନିକ୍ ଏନଭଲପ୍ |
harmonic mean,ହାରମୋନିକ୍ ଅର୍ଥ |
harmonic progression,ହାରମୋନିକ୍ ପ୍ରଗତି |
harmonics,ହାରମୋନିକ୍ସ |
harmonic series,ହାରମୋନିକ୍ ସିରିଜ୍ |
height,ଉଚ୍ଚତା
hemisphere,ଗୋଲାର୍ଦ୍ଧ
hemispherical,ଗୋଲାର୍ଦ୍ଧ
hemispherical projection,hemispherical projection
heptagon,ଷୋଡାଗନ୍ |
Hermitian conjugate operator,ହର୍ମିଟିଆନ୍ କଞ୍ଜୁଗେଟ୍ ଅପରେଟର୍ |
Hermitian form,ହର୍ମିଟିଆନ୍ ଫର୍ମ |
Hermitian matrix,ହର୍ମିଟିଆନ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
Hermitian operator,ହର୍ମିଟିଆନ୍ ଅପରେଟର |
Hermitian product,ହର୍ମିଟିଆନ୍ ଉତ୍ପାଦ |
Hermitian semigroup,ହର୍ମିଟିଆନ୍ ସେମିଗ୍ରୁପ୍ |
Hermitian space,ହର୍ମିଟିଆନ୍ ସ୍ପେସ୍ |
Hermitian transformation,ହର୍ମିଟିଆନ୍ ପରିବର୍ତ୍ତନ
Hess diagram,ହେସ୍ ଚିତ୍ର
Hessian matrix,ହେସିଆନ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
Hessian of function,କାର୍ଯ୍ୟର ହେସିୟାନ୍ |
heterogeneity test,ହେଟେରୋଜେନିଟି ପରୀକ୍ଷା |
heterogeneous,ଭେଦଭାବ
heterogeneous data,ଭେଦଭାବ ତଥ୍ୟ |
heterogeneous population,ବିଭିନ୍ନ ଜନସଂଖ୍ୟା
heuristic,ହ୍ୟୁରିଷ୍ଟିକ୍ |
heuristically,ହ୍ୟୁରିଷ୍ଟିକ୍ ଭାବରେ |
hexagon,ଷୋହଳ
hexahedron,ହେକ୍ସାଡ୍ରନ୍ |
hierarchial subdivision,କ୍ରମିକ ଉପବିଭାଗ |
hierarchy,କ୍ରମବର୍ଦ୍ଧିଷ୍ଣୁ |
high birth rate,ଉଚ୍ଚ ଜନ୍ମ ହାର
high death rate,ଉଚ୍ଚ ମୃତ୍ୟୁ ହାର
higher - age – group,ଉଚ୍ଚ - ବୟସ - ଗୋଷ୍ଠୀ |
higher order,ଉଚ୍ଚ କ୍ରମ |
highest order,ସର୍ବୋଚ୍ଚ କ୍ରମ |
Hilbert cube,ହିଲବର୍ଟ କ୍ୟୁବ୍ |
Hilbert space,ହିଲବର୍ଟ ସ୍ପେସ୍ |
H–invariant,H - invariant |
historigram,histor ତିହାସିକ
hollow cone,ଖାଲ କୋଣ
homeomorphism,ହୋମିଓମୋର୍ଫିଜିମ୍ |
homogeneity,ଏକତା
homogeneous,ସମଲିଙ୍ଗୀ
homogeneous data,ଏକମାତ୍ର ତଥ୍ୟ
homogeneous difference equation,ଏକମାତ୍ର ପାର୍ଥକ୍ୟ ସମୀକରଣ |
homomorphism,ହୋମୋମର୍ଫିଜିମ୍ |
horizontal,ଭୂସମାନ୍ତର
horizontal plane,ଭୂସମାନ୍ତର ସମତଳ |
hour,ଘଣ୍ଟା
hydrodynamic,ହାଇଡ୍ରୋଡାଇନାମିକ୍ |
hydrodynamics,ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |
hydromechanics,ହାଇଡ୍ରୋମେକାନିକ୍ସ |
hydrostatic,ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ |
hydrostatic balance,ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ସନ୍ତୁଳନ |
hydrostatics,ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ |
hyperbola,ହାଇପରବୋଲା |
hyperboloid,ହାଇପରବୋଲଏଡ୍ |
hyperboloid of one sheet,ଗୋଟିଏ ସିଟ୍ ର ହାଇପରବୋଲଏଡ୍ |
hyperboloid of revolution,ବିପ୍ଳବର ହାଇପରବୋଲଏଡ୍ |
hyperboloid of two sheets,ଦୁଇଟି ସିଟ୍ ର ହାଇପରବୋଲଏଡ୍ |
hypergeometric distribution,ହାଇପରଜୋମେଟ୍ରିକ୍ ବଣ୍ଟନ |
hypergeometric series,ହାଇପରଜୋମେଟ୍ରିକ୍ ସିରିଜ୍ |
hyperplane,ହାଇପରପ୍ଲେନ୍ |
hypersphere,ହାଇପରଫେର୍ |
hyper surface,ହାଇପର ଭୂପୃଷ୍ଠ |
hypotenuse,ହାଇପୋଟେନ୍ୟୁଜ୍ |
hypothesis,ଅନୁମାନ
ideal basis,ଆଦର୍ଶ ଆଧାର |
ideal fluid,ଆଦର୍ଶ ତରଳ |
ideal gas,ଆଦର୍ଶ ଗ୍ୟାସ୍ |
identical eigen value,ସମାନ ଇଜେନ ମୂଲ୍ୟ
identically equal,ସମାନ ଭାବରେ ସମାନ |
Identity,ପରିଚୟ
identity element,ପରିଚୟ ଉପାଦାନ |
identity function,ପରିଚୟ କାର୍ଯ୍ୟ
"identity
 homomorphism",ପରିଚୟ ହୋମୋର୍ଫିଜିମ୍ |
identity map,ପରିଚୟ ମାନଚିତ୍ର
identity mapping,ପରିଚୟ ମ୍ୟାପିଂ
identity matrix,ପରିଚୟ ମ୍ୟାଟ୍ରିକ୍ସ
identity of a group,ଗୋଷ୍ଠୀର ପରିଚୟ |
identity of a ring,ଏକ ରିଙ୍ଗର ପରିଚୟ |
identity operator,ପରିଚୟ ଅପରେଟର
identity period,ପରିଚୟ ଅବଧି
identity permutation,ପରିଚୟ ଅନୁମତି
identity relation,ପରିଚୟ ସମ୍ପର୍କ
identity transformation,ପରିଚୟ ପରିବର୍ତ୍ତନ
if and only if,ଯଦି ଏବଂ କେବଳ ଯଦି
if - then' computer,ଯଦି - ତେବେ &#39;କମ୍ପ୍ୟୁଟର |
ill condition,ଅସୁସ୍ଥ ଅବସ୍ଥା
ill-conditioned equation,ଖରାପ ଅବସ୍ଥା ସମୀକରଣ |
ill-conditioned matrix,ଅସୁସ୍ଥ ଅବସ୍ଥା
ill-conditioned polynomial,ଅସୁସ୍ଥ ଅବସ୍ଥା
ill-conditioned system,ଅସୁସ୍ଥ ଅବସ୍ଥା
illogical,ଅଯ og କ୍ତିକ |
illustrate,ବର୍ଣ୍ଣନା କର
illustration,ଦୃଷ୍ଟାନ୍ତ
image of a set,ଏକ ସେଟ୍ ର ପ୍ରତିଛବି |
image of a subset,ଏକ ଉପସେଟର ପ୍ରତିଛବି |
image of point,ବିନ୍ଦୁର ପ୍ରତିଛବି |
image set,ପ୍ରତିଛବି ସେଟ୍ |
Imaginary,କଳ୍ପନା
imaginary angle,କଳ୍ପନା କୋଣ |
imaginary circle,କଳ୍ପନା ବୃତ୍ତ |
imaginary circular points,କଳ୍ପିତ ବୃତ୍ତ ବିନ୍ଦୁ |
imaginary coefficient,କଳ୍ପିତ ଗୁଣବତ୍ତା
imaginary coordinate,କଳ୍ପନା ସଂଯୋଜନା |
imaginary homothetic,କଳ୍ପିତ ହୋମୋଥେଟିକ୍ |
imaginary intersection,କଳ୍ପିତ ଛକ
imaginary line,କଳ୍ପନା ରେଖା |
imaginary number,କଳ୍ପନା ସଂଖ୍ୟା |
imaginary point,କଳ୍ପନା ବିନ୍ଦୁ |
imaginary root,କଳ୍ପନା ମୂଳ |
imaginary rotation,କଳ୍ପନା ଘୂର୍ଣ୍ଣନ |
imaginary unit,କଳ୍ପନା ଏକକ |
imbedding,imbedding
impedance matrix,ପ୍ରତିରୋଧ ମାଟ୍ରିକ୍ସ |
implicit,ଅନ୍ତର୍ନିହିତ
implicit function,ଅନ୍ତର୍ନିହିତ କାର୍ଯ୍ୟ
implicit integration formula,ଅନ୍ତର୍ନିହିତ ଏକୀକରଣ ସୂତ୍ର |
improbable,ଅସମ୍ଭବ
improper,ଅନୁପଯୁକ୍ତ
improper division,ଅନୁପଯୁକ୍ତ ବିଭାଜନ |
improper double integral (= infinite double integral),ଅନୁପଯୁକ୍ତ ଡବଲ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ (= ଅସୀମ ଡବଲ୍ ଇଣ୍ଟିଗ୍ରାଲ୍)
improper factor,ଅନୁପଯୁକ୍ତ କାରକ |
improper fraction,ଅନୁପଯୁକ୍ତ ଭଗ୍ନାଂଶ
improper maximum,ଅନୁପଯୁକ୍ତ ସର୍ବାଧିକ
improper minimum,ଅନୁପଯୁକ୍ତ ସର୍ବନିମ୍ନ
improper rotation,ଅନୁପଯୁକ୍ତ ଘୂର୍ଣ୍ଣନ
improvement matrix,ଉନ୍ନତି ମାଟ୍ରିକ୍ସ
impulse,ପ୍ରେରଣା
impulsive force,ପ୍ରେରଣାଦାୟକ ଶକ୍ତି |
impulsive pressure,ପ୍ରେରଣାଦାୟକ ଚାପ |
impulsive tension,ଇମ୍ପୁଲସିଭ୍ ଟେନସନ |
impulsive wrench,ପ୍ରେରଣାଦାୟକ ରେଞ୍ଚ |
imputed cost,ଗଣିତ ମୂଲ୍ୟ
inadequacy,ଅପାରଗତା |
incident wave,ଘଟଣା ତରଙ୍ଗ
inclination of a vector,ଏକ ଭେକ୍ଟରର ପ୍ରବୃତ୍ତି |
inclination of orbit,କକ୍ଷପଥର ପ୍ରବୃତ୍ତି |
incline,ପ୍ରବୃତ୍ତି |
inclined,ପ୍ରବୃତ୍ତ
inclined plane,ପ୍ରବୃତ୍ତ ବିମାନ |
included,ଅନ୍ତର୍ଭୁକ୍ତ |
inclusion,ଅନ୍ତର୍ଭୂକ୍ତ
incomplete gamma function,ଅସମ୍ପୂର୍ଣ୍ଣ ଗାମା କାର୍ଯ୍ୟ
inconsistency,ଅସଙ୍ଗତି |
inconsistent,ଅସଙ୍ଗତ
inconsistent statistic,ଅସଙ୍ଗତ ପରିସଂଖ୍ୟାନ |
inconsistent system,ଅସଙ୍ଗତ ସିଷ୍ଟମ୍ |
incorrect,ଭୁଲ
incorrect decision,ଭୁଲ ନିଷ୍ପତ୍ତି
increase,ବଢିବା
increasing function,ବ function ୁଥିବା କାର୍ଯ୍ୟ
increment,ବୃଦ୍ଧି
indefinite,ଅନିର୍ଦ୍ଦିଷ୍ଟ କାଳ ପାଇଁ |
indefinite form,ଅନିର୍ଦ୍ଦିଷ୍ଟ ରୂପ |
indefinite integral,ଅନିର୍ଦ୍ଦିଷ୍ଟ ଅବିଚ୍ଛେଦ୍ୟ |
indefinite matrix,ଅନିର୍ଦ୍ଦିଷ୍ଟ ମାଟ୍ରିକ୍ସ |
indefinite quadratic form,ଅନିର୍ଦ୍ଦିଷ୍ଟ ଚତୁର୍ଭୁଜ ଫର୍ମ |
independence,ସ୍ୱାଧୀନତା
independent event,ସ୍ୱାଧୀନ ଘଟଣା
independent function,ସ୍ independent ାଧୀନ କାର୍ଯ୍ୟ
independent random variable,ସ୍ independent ାଧୀନ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
independent variable,ସ୍ୱାଧୀନ ଭେରିଏବଲ୍ |
independent variate,ସ୍ independent ାଧୀନ ଭାରିଏଟ୍ |
indeterminacy,ଅନିର୍ଦ୍ଦିଷ୍ଟତା |
indeterminate,ଅନିର୍ଦ୍ଦିଷ୍ଟ |
indeterminate equation,ଅନିର୍ଦ୍ଦିଷ୍ଟ ସମୀକରଣ |
indeterminate form,ଅନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |
index,ସୂଚକାଙ୍କ
indexed by a set,ଏକ ସେଟ୍ ଦ୍ୱାରା ସୂଚୀବଦ୍ଧ |
indexed family,ସୂଚୀବଦ୍ଧ ପରିବାର |
index number,ସୂଚକାଙ୍କ ସଂଖ୍ୟା
index of subgroup,ଉପଗୋଷ୍ଠୀର ସୂଚକାଙ୍କ |
index set,ଇଣ୍ଡେକ୍ସ ସେଟ୍ |
indicatrix,ସୂଚକ
indicial equation,ସୂଚକ ସମୀକରଣ |
indifference curve,ଉଦାସୀନତା ବକ୍ର
indirect differentiation,ପରୋକ୍ଷ ଭିନ୍ନତା |
indirect proof,ପରୋକ୍ଷ ପ୍ରମାଣ |
indivisible,ଅବିଚ୍ଛେଦ୍ୟ |
induction,induction
inductive,ଇନ୍ଦ୍ରିୟାତ୍ମକ |
inductive assumption,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଅନୁମାନ |
inductive definition,ଇନ୍ଦ୍ରିୟାତ୍ମକ ସଂଜ୍ଞା |
inductive inference,ଅନୁପ୍ରବେଶକାରୀ
inequality,ଅସମାନତା
inequality constraint,ଅସମାନତା ପ୍ରତିବନ୍ଧକ |
inequation,ଅସମାନତା
inertia,ନିଷ୍କ୍ରିୟତା |
inrtia force,inrtia force
inertial,ନିଷ୍କ୍ରିୟ |
inexact differential,ଅକ୍ଷୟ ଭିନ୍ନକ୍ଷମ |
inflexion points,ଇନଫ୍ଲେକ୍ସନ୍ ପଏଣ୍ଟ |
infimum,ଅସୀମ
infinite,ଅସୀମ |
infinite dimensional,ଅସୀମ ଡାଇମେନ୍ସନାଲ୍ |
infinite dimensional vector space,ଅସୀମ ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |
infinite game,ଅସୀମ ଖେଳ |
infinite group,ଅସୀମ ଗୋଷ୍ଠୀ |
infinite integral,ଅସୀମ ଅବିଚ୍ଛେଦ୍ୟ |
infinite population,ଅସୀମ ଜନସଂଖ୍ୟା |
infinite series,ଅସୀମ କ୍ରମ |
infinite set,ଅସୀମ ସେଟ୍ |
infinitesimal,ଅସୀମ
infinitesimal element,ଅସୀମ ଉପାଦାନ |
infinite space,ଅସୀମ ସ୍ଥାନ |
infinities,ଅସୀମତା |
infinity,ଅସୀମତା |
inflation factor,ମୁଦ୍ରାସ୍ଫୀତି କାରକ |
