Marathi,Malayalam
कलेक्टर,കളക്ടർ
निर्धारवाद,നിർണായകവാദം
निर्धारक,നിർണ്ണയിക്കുന്നയാൾ
निर्धार,ദൃഢനിശ്ചയം
ठरवण्यासाठी,നിർണ്ണയിക്കാൻ
ठरवले,നിശ്ചയിച്ചു
ड्यूटरॉन,ഡ്യൂറ്ററോൺ
"व्यक्त करणे, विकसित करणे, विकसित करणे","പ്രകടിപ്പിക്കുക, വികസിപ്പിക്കുക, വികസിപ്പിക്കുക"
"विकसक, विकसक","ഡെവലപ്പർ, ഡെവലപ്പർ"
"विकास, विकास","വികസനം, വികസനം"
विचलन,വ്യതിയാനം
दव,മഞ്ഞു
दव बिंदू,മഞ്ഞു പോയിന്റ്
दक्षिण ध्रुवीकरण,ദക്ഷിണ ധ്രുവീകരണം
निदान चाचणी,ഡയഗ്നോസ്റ്റിക് ടെസ്റ്റ്
कर्ण,ഡയഗണൽ
आकृती,ഡയഗ്രം
आकृती,ഡയഗ്രം
डायल,ഡയൽ ചെയ്യുക
डायमॅग्नेटिक,ഡയമാഗ്നറ്റിക്
"डायमॅग्नेटोलॉजी, डायमॅग्नेटिक सामग्री","ഡയമാഗ്നറ്റോളജി, ഡയമാഗ്നറ്റിക് മെറ്റീരിയൽ"
डायमॅग्नेटिझम,ഡയമാഗ്നെറ്റിസം
व्यासाचा,വ്യാസം
diametrically विरुद्ध,വിപരീതമായി
"हिरा, हिरा","വജ്രം, വജ്രം"
"डायाफ्राम, डायाफ्राम","ഡയഫ്രം, ഡയഫ്രം"
उष्णता विनिमय,ചൂട് എക്സ്ചേഞ്ച്
उष्णता विनिमय,ചൂട് എക്സ്ചേഞ്ച്
"डायटोनिक स्वरग्राम, डायटोनिक स्वरग्राम","ഡയറ്റോണിക് സ്വരഗ്രാം, ഡയറ്റോണിക് സ്വരഗ്രാം"
"विभाजन, अर्ध-कला","വിഭജനം, അർദ്ധകല"
डायक्रोमेट सेल,ഡൈക്രോമേറ്റ് സെൽ
"द्विविभाजन, दृश्‍य द्वंद्व, पातळी द्वंद्व","ദ്വിമുഖം, വിഷ്വൽ ദ്വിമുഖം, ലെവൽ ദ്വിമുഖം"
डिक्टाफोन,ഡിക്ടഫോൺ
डायलेक्ट्रिक,വൈദ്യുതചാലകം
डायलेक्ट्रिक्स,വൈദ്യുതചാലകങ്ങൾ
डिझेल सायकल,ഡീസൽ സൈക്കിൾ
अंतर,വിടവ്
"विभेदक वारंवारता, विचलन वारंवारता","ഡിഫറൻഷ്യൽ ഫ്രീക്വൻസി, വ്യവകലന ആവൃത്തി"
"भिन्नता, भिन्नता, भिन्नता, भिन्नता, अंतराळ, भिन्नता","വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, ഇന്റർസ്റ്റീഷ്യൽ, ഡിഫറൻഷ്യൽ"
विभेदक शोषण,ഡിഫറൻഷ്യൽ ആഗിരണം
डिस्टिंक्शन एम्पलीफायर,വ്യതിരിക്ത ആംപ്ലിഫയർ
"penetrative calorimeter, penetrative calorimeter","പെനിട്രേറ്റീവ് കലോറിമീറ്റർ, പെനിട്രേറ്റീവ് കലോറിമീറ്റർ"
विभेदक कॅपेसिटर,ഡിഫറൻഷ്യൽ കപ്പാസിറ്റർ
विभेदक झोन,ഡിഫറൻഷ്യൽ സോൺ
विभेदक प्रसार,ഡിഫറൻഷ്യൽ ഡിഫ്യൂഷൻ
विभेदक समीकरण,ഡിഫറൻഷ്യൽ സമവാക്യം
विभेदक विलोपन गुणांक,ഡിഫറൻഷ്യൽ എക്സിറ്റിൻഷൻ കോഫിഫിഷ്യന്റ്
इंटरमीटर आयनीकरण कक्ष,ഇന്റർമീറ്റർ അയോണൈസേഷൻ ചേമ്പർ
विभेदक समस्थानिक पद्धत,ഡിഫറൻഷ്യൽ ഐസോടോപ്പ് രീതി
विभेदक वेग,ഡിഫറൻഷ്യൽ പ്രവേഗം
वेगळे करणे,വേർതിരിക്കുക
"भिन्न, भिन्नता","വ്യത്യസ്തമായ, വ്യത്യസ്തമായ"
"भिन्नता, भिन्नता","വ്യത്യാസം, വ്യത്യാസം"
विवर्तन,ഡിഫ്രാക്ഷൻ
डिफ्रॅक्टोमीटर,ഡിഫ്രാക്റ്റോമീറ്റർ
"पसरलेले, पसरलेले","വ്യാപിച്ച, വ്യാപിച്ച"
पसरलेले,വ്യാപിച്ചു
प्रसार,വ്യാപനം
प्रसार,ഡിഫ്യൂസിവിറ്റി
"अंक, व्यास, बोट","അക്കം, വ്യാസം, വിരൽ"
डिजिटल रेकॉर्डिंग,ഡിജിറ്റൽ റെക്കോർഡിംഗ്
डिजिटल व्होल्टमीटर,ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ
द्वि-समस्थानिक घटक,ദ്വി-ഐസോടോപിക് മൂലകങ്ങൾ
प्रसार,വ്യാപനം
विस्तार विकृती,വികാസ വൈകല്യം
एक्सोथर्मोमीटर,എക്സോമീറ്റർ
विसफरिणी,വിസ്ഫരിണി
"विस्तार, लांबी-रुंदी, परिमाण, शक्ती","വിപുലീകരണം, നീളം-വീതി, അളവ്, ശക്തി"
मितीय,ഡൈമൻഷണൽ
आयाम,മാനം
विमा युनिट,ഇൻഷുറൻസ് യൂണിറ്റ്
आकारहीन परिमाण,അളവില്ലാത്ത മാനം
"घसारा, घट","മൂല്യത്തകർച്ച, കുറവ്"
तेजस्वी,പ്രസരിപ്പുള്ള
डायोड,ഡയോഡ്
diopter,ഡയോപ്റ്റർ
अपवर्तन क्षेत्र,അപവർത്തന മേഖല
अपवर्तक लेन्स,റിഫ്രാക്റ്റിംഗ് ലെൻസ്
"नतमस्तक, नतमस्तक, कुंड","കുമ്പിടുക, കുമ്പിടുക, തൊട്ടി"
पडण्याचा कोन,വീഴ്ചയുടെ ആംഗിൾ
द्विध्रुव,ദ്വിധ്രുവം
द्विध्रुवीय थर,ബൈപോളാർ പാളി
डायरॅक डेल्टा फंक्शन,dirac delta ഫംഗ്ഷൻ
"सरळ, सरळ, सरळ, थेट, विरुद्ध","നേരായ, നേരായ, നേരായ, നേരിട്ടുള്ള, എതിർ"
अनुलोम सहसंबंध,അനുലോം പരസ്പരബന്ധം
थेट वर्तमान,നേരിട്ടുള്ള കറന്റ്
थेट,നേരിട്ട്
"थेट फटका, सरळ फटका","നേരിട്ടുള്ള അടി, നേരായ അടി"
"दिशा, दिशा","ദിശ, ദിശ"
दिशात्मक,ദിശാസൂചന
जागा स्थिरता,ബഹിരാകാശ സ്ഥിരത
"डिकोसाइन, डिको-कोसाइन","ഡിക്കോസിൻ, ഡിക്കോസിൻ"
"दिशात्मक, दिशात्मक, दिशात्मक","ദിശാസൂചകമായ, ദിശാസൂചകമായ, ദിശാസൂചകമായ"
दिशादर्शकता,ദിശാബോധം
सामान्य जाळी,സാധാരണ ലാറ്റിസ്
सरळ रेषा,നേർരേഖ
अनुक्रमिक गुणोत्तर,തുടർച്ചയായ അനുപാതം
थेट पद्धत,നേരിട്ടുള്ള രീതി
दिशा,സംവിധാനം
थेट वाचन साधन,നേരിട്ടുള്ള വായന ഉപകരണം
समोर दुर्बीण,മുന്നിൽ ദൂരദർശിനി
"ऑब्जेक्ट, वर्तुळ, डिस्क, डिस्क","ഒബ്ജക്റ്റ്, സർക്കിൾ, ഡിസ്ക്, ഡിസ്ക്"
"विसर्जन, प्रवाह, ब्लीचिंग","നിമജ്ജനം, എഫ്യൂഷൻ, ബ്ലീച്ചിംഗ്"
