Marathi,English
इनपुट टर्मिनल,input terminal
अंकित मंडळ,inscribed circle
झटपट,instant
तात्काळ,instantaneous
तात्काळ प्रवेग,instantaneous acceleration
रोटेशनचा तात्कालिक अक्ष,instantaneous axis of rotation
तात्काळ केंद्र,instantaneous centre
तात्काळ वेग,instantaneous velocity
तात्काळ खंड,instantaneous volume
पूर्णांक,integer
पूर्णांक रेखीय प्रोग्रामिंग,integer linear programming
अखंडता,integrability
अविभाज्य,integrable
अविभाज्य विभेदक समीकरण,integrable differential equation
अविभाज्य समीकरण,integrable equation
समाकलित कार्य,integrable function
अविभाज्य,integral
अविभाज्य कॅल्क्युलस,integral calculus
अविभाज्य वक्र,integral curve
अविभाज्य डोमेन,integral domain
अविभाज्य समीकरण,integral equation
अविभाज्य संख्या,integral number
पहिल्या प्रकारचा अविभाज्य,integral of the first kind
अविभाज्य प्रतिनिधित्व,integral representation
अविभाज्य चिन्ह,integral sign
समाकलित करा,integrate
एकात्मिक शोषण गुणांक,integrated absorption coefficient
समाकलित करणारा घटक,integrating factor
एकत्रीकरण,integration
भिन्नतेद्वारे एकत्रीकरण,integration by differentiation
भागांद्वारे एकत्रीकरण,integration by parts
तर्कशुद्धीकरणाद्वारे एकत्रीकरण,integration by rationalisation
प्रतिस्थापनाद्वारे एकत्रीकरण,integration by substitution
सलग कपात करून एकत्रीकरण,integration by successive reduction
मालिकेद्वारे एकत्रीकरण,integration by series
वेक्टरचे एकत्रीकरण,integration of vector
बंद पृष्ठभागावर एकत्रीकरण,integration over a closed surface
इंटिग्रेटर,integrator
इंटिग्रेटर घटक,integrator component
इंटिग्रो - विभेदक समीकरण,integro - differential equation
व्यत्यय,intercept
