English,Gujarati
high death rate,ઉચ્ચ મૃત્યુ દર
higher - age – group,ઉચ્ચ - વય - જૂથ
higher order,ઉચ્ચ ઓર્ડર
highest order,સર્વોચ્ચ ક્રમ
Hilbert cube,હિલ્બર્ટ ક્યુબ
Hilbert space,હિલ્બર્ટ જગ્યા
H–invariant,H-અચલ
historigram,હિસ્ટોરીગ્રામ
hollow cone,હોલો શંકુ
homeomorphism,હોમોમોર્ફિઝમ
homogeneity,એકરૂપતા
homogeneous,સમાન
homogeneous data,એકરૂપ ડેટા
homogeneous difference equation,સજાતીય તફાવત સમીકરણ
homomorphism,હોમોમોર્ફિઝમ
horizontal,આડું
horizontal plane,આડું વિમાન
hour,કલાક
hydrodynamic,હાઇડ્રોડાયનેમિક
hydrodynamics,હાઇડ્રોડાયનેમિક્સ
hydromechanics,હાઇડ્રોમિકેનિક્સ
hydrostatic,હાઇડ્રોસ્ટેટિક
hydrostatic balance,હાઇડ્રોસ્ટેટિક સંતુલન
hydrostatics,હાઇડ્રોસ્ટેટિક્સ
hyperbola,અતિશય
hyperboloid,હાયપરબોલોઇડ
hyperboloid of one sheet,એક શીટનું હાઇપરબોલોઇડ
hyperboloid of revolution,ક્રાંતિનું હાઇપરબોલોઇડ
hyperboloid of two sheets,બે શીટ્સનું હાઇપરબોલોઇડ
hypergeometric distribution,અતિભૌમિતિક વિતરણ
hypergeometric series,અતિભૌમિતિક શ્રેણી
hyperplane,હાયપરપ્લેન
hypersphere,હાયપરસ્ફિયર
hyper surface,અતિશય સપાટી
hypotenuse,કર્ણ
hypothesis,પૂર્વધારણા
ideal basis,આદર્શ આધાર
ideal fluid,આદર્શ પ્રવાહી
ideal gas,આદર્શ ગેસ
identical eigen value,સમાન ઇજન મૂલ્ય
identically equal,સમાન સમાન
Identity,ઓળખ
identity element,ઓળખ તત્વ
identity function,ઓળખ કાર્ય
"identity
 homomorphism",ઓળખ હોમોમોર્ફિઝમ
identity map,ઓળખ નકશો
identity mapping,ઓળખ મેપિંગ
identity matrix,ઓળખ મેટ્રિક્સ
identity of a group,જૂથની ઓળખ
identity of a ring,રીંગની ઓળખ
identity operator,ઓળખ ઓપરેટર
identity period,ઓળખ સમયગાળો
identity permutation,ઓળખ ક્રમચય
identity relation,ઓળખ સંબંધ
identity transformation,ઓળખ પરિવર્તન
if and only if,જો અને માત્ર જો
if - then' computer,જો - તો&#39; કમ્પ્યુટર
ill condition,બીમાર સ્થિતિ
ill-conditioned equation,અયોગ્ય સમીકરણ
ill-conditioned matrix,ખરાબ-કન્ડિશન્ડ મેટ્રિક્સ
ill-conditioned polynomial,બિન-શરતી બહુપદી
ill-conditioned system,ખરાબ કન્ડિશન્ડ સિસ્ટમ
illogical,અતાર્કિક
illustrate,સમજાવવું
illustration,ઉદાહરણ
image of a set,સમૂહની છબી
image of a subset,સબસેટની છબી
image of point,બિંદુની છબી
image set,છબી સેટ
Imaginary,કાલ્પનિક
imaginary angle,કાલ્પનિક કોણ
imaginary circle,કાલ્પનિક વર્તુળ
imaginary circular points,કાલ્પનિક પરિપત્ર બિંદુઓ
imaginary coefficient,કાલ્પનિક ગુણાંક
imaginary coordinate,કાલ્પનિક સંકલન
imaginary homothetic,કાલ્પનિક હોમોથેટિક
imaginary intersection,કાલ્પનિક આંતરછેદ
imaginary line,કાલ્પનિક રેખા
imaginary number,કાલ્પનિક સંખ્યા
imaginary point,કાલ્પનિક બિંદુ
imaginary root,કાલ્પનિક મૂળ
imaginary rotation,કાલ્પનિક પરિભ્રમણ
imaginary unit,કાલ્પનિક એકમ
imbedding,એમ્બેડિંગ
impedance matrix,અવબાધ મેટ્રિક્સ
implicit,ગર્ભિત
implicit function,ગર્ભિત કાર્ય
implicit integration formula,ગર્ભિત એકીકરણ સૂત્ર
improbable,અસંભવિત
improper,અયોગ્ય
improper division,અયોગ્ય વિભાજન
improper double integral (= infinite double integral),અયોગ્ય ડબલ ઇન્ટિગ્રલ (= અનંત ડબલ ઇન્ટિગ્રલ)
improper factor,અયોગ્ય પરિબળ
improper fraction,અયોગ્ય અપૂર્ણાંક
improper maximum,અયોગ્ય મહત્તમ
improper minimum,અયોગ્ય લઘુત્તમ
improper rotation,અયોગ્ય પરિભ્રમણ
improvement matrix,સુધારણા મેટ્રિક્સ
impulse,આવેગ
impulsive force,આવેગજન્ય બળ
impulsive pressure,આવેગજન્ય દબાણ
impulsive tension,આવેગજન્ય તણાવ
impulsive wrench,આવેગજન્ય રેન્ચ
imputed cost,આરોપિત ખર્ચ
inadequacy,અયોગ્યતા
incident wave,ઘટના તરંગ
inclination of a vector,વેક્ટરનો ઝોક
inclination of orbit,ભ્રમણકક્ષાનો ઝોક
incline,ઝોક
inclined,વલણ
inclined plane,ઢાળ વાળી જ઼ગ્યા
included,સમાવેશ થાય છે
inclusion,સમાવેશ
incomplete gamma function,અપૂર્ણ ગામા કાર્ય
inconsistency,અસંગતતા
inconsistent,અસંગત
inconsistent statistic,અસંગત આંકડા
inconsistent system,અસંગત સિસ્ટમ
incorrect,ખોટું
incorrect decision,ખોટો નિર્ણય
increase,વધારો
increasing function,કાર્યમાં વધારો
increment,વધારો
indefinite,અનિશ્ચિત
indefinite form,અનિશ્ચિત સ્વરૂપ
indefinite integral,અનિશ્ચિત અભિન્ન
indefinite matrix,અનિશ્ચિત મેટ્રિક્સ
indefinite quadratic form,અનિશ્ચિત ચતુર્ભુજ સ્વરૂપ
independence,સ્વતંત્રતા
independent event,સ્વતંત્ર ઘટના
independent function,સ્વતંત્ર કાર્ય
independent random variable,સ્વતંત્ર રેન્ડમ ચલ
independent variable,સ્વતંત્ર ચલ
independent variate,સ્વતંત્ર વિવિધતા
indeterminacy,અનિશ્ચિતતા
indeterminate,અનિશ્ચિત
indeterminate equation,અનિશ્ચિત સમીકરણ
indeterminate form,અનિશ્ચિત સ્વરૂપ
index,અનુક્રમણિકા
indexed by a set,સમૂહ દ્વારા અનુક્રમિત
indexed family,અનુક્રમિત કુટુંબ
index number,અનુક્રમણિકા નંબર
index of subgroup,પેટાજૂથની અનુક્રમણિકા
index set,ઇન્ડેક્સ સેટ
indicatrix,સૂચક
indicial equation,સૂચક સમીકરણ
indifference curve,ઉદાસીનતા વળાંક
indirect differentiation,પરોક્ષ તફાવત
indirect proof,પરોક્ષ પુરાવો
indivisible,અવિભાજ્ય
induction,ઇન્ડક્શન
inductive,પ્રેરક
inductive assumption,પ્રેરક ધારણા
inductive definition,પ્રેરક વ્યાખ્યા
inductive inference,પ્રેરક અનુમાન
inequality,અસમાનતા
inequality constraint,અસમાનતાની મર્યાદા
inequation,અસમાનતા
inertia,જડતા
inrtia force,ઇન્ર્ટિયા ફોર્સ
inertial,જડતા
inexact differential,અચોક્કસ તફાવત
inflexion points,ઇન્ફ્લેક્સન પોઇન્ટ
infimum,ઇન્ફિમમ
infinite,અનંત
infinite dimensional,અનંત પરિમાણીય
infinite dimensional vector space,અનંત પરિમાણીય વેક્ટર જગ્યા
infinite game,અનંત રમત
infinite group,અનંત જૂથ
infinite integral,અનંત અભિન્ન
infinite population,અનંત વસ્તી
