Tamil,Telugu
சுற்றுச்சூழல் தழுவல்,పర్యావరణ అనుసరణ
சுற்றுச்சூழல் செயல்திறன்,పర్యావరణ సామర్థ్యం
சுற்றுச்சூழல் ஒருவருக்கொருவர் சார்ந்திருத்தல்,పర్యావరణ పరస్పర ఆధారపడటం
சுற்றுச்சூழல் பிரமிட்,ఎకోలాజికల్ పిరమిడ్
சுற்றுச்சூழல் சுகாதாரம்,పర్యావరణ పారిశుధ్యం
சுற்றுச்சூழல் வாரிசு,పర్యావరణ వారసత్వం
சுற்றுச்சூழல் நிலைத்தன்மை,పర్యావరణ సుస్థిరత
சூழலியல் நிபுணர்,పర్యావరణ శాస్త్రవేత్త
சூழலியல்,ఎకాలజీ
சூழலியல் மற்றும் சுற்றுச்சூழல்,ఎకాలజీ అండ్ ఎన్విరాన్మెంట్
ஈகோசன் கழிப்பறை,ఎకోసాన్ టాయిలెట్
சுற்றுச்சூழல் அமைப்பு,పర్యావరణ వ్యవస్థ
சுற்றுச்சூழல் அமைப்பு பன்முகத்தன்மை,పర్యావరణ వ్యవస్థ వైవిధ్యం
சுற்றுச்சூழல் செயல்முறை,పర్యావరణ వ్యవస్థ ప్రక్రియ
சுற்றுச்சூழல் அமைப்பு,పర్యావరణ వ్యవస్థ సేవ
சுற்றுச்சூழல்,ఎకోటోన్
சுற்றுச்சூழல் சுற்றுலா,పర్యావరణ పర్యాటకం
சுற்றுச்சூழல்,ఎకోటైప్
ஈசிபி சாய்வு,ECP ప్రవణత
எக்டோகார்பஸ்,ఎక్టోకార్పస్
எக்டோடெர்ம்,ఎక్టోడెర్మ్
எக்டோமிகோரோஹைசே,ఎక్టోమైకోరైజా
எக்டோபராசைட்,ఎక్టోపరాసైట్
இடம் மாறிய கர்ப்பத்தை,ఎక్టోపిక్ గర్భం
எக்டோடெர்ம்,ఎక్టోథెర్మ్
எக்டோதெர்மிக்,ఎక్టోథెర్మిక్
விளிம்பு விளைவு,అంచు ప్రభావం
விளிம்பு இனங்கள்,అంచు జాతులు
பயனுள்ள பக்கவாதம்,ప్రభావవంతమైన స్ట్రోక్
செயல்பாடு,ఎఫెక్టర్
செயல்பாடு,ఎఫెక్టర్
எஃபெரென்ட்,ఎఫెరెంట్
எஃபெரென்ட் தமனி,ఎఫెరెంట్ ఆర్టెరియోల్
செயல்திறன் அட்டவணை,సమర్థత సూచిక
வெளியேறும்,ప్రసరించే
உழவு சுத்திகரிப்பு நிலையம் (ETP),ప్రసరించే చికిత్సా ప్లాంట్ (ఇటిపి)
வெளியேற்ற,ప్రవాహం
Egented,Egsted
முட்டை,గుడ్డు
முட்டை கருவி,గుడ్డు ఉపకరణం
ஈகோ மையவாதம்,అహం సెంట్రిజం
ஈச்சோர்னியா கிராசிப்ஸ்,ఐకార్నియా క్రాసిప్స్
விந்துதள்ளல் குழாய்,స్ఖలనం వాహిక
எல் நினோ விளைவு,ఎల్ నినో ప్రభావం
எலாயோபிளாஸ்ட்,ఎలియోప్లాస్ట్
எலாஸ்மோப்ராஞ்ச்,ఎలాస్మోబ్రాంచ్
மீள் நார்ச்சத்து,సాగే ఫైబర్
மீள் சக்தி,సాగే శక్తి
நெகிழ்ச்சி,స్థితిస్థాపకత
எலாஸ்டின்,ఎలాస్టిన్
எலேட்டர்,ఎలాటర్
மின்சார புலம்,ఎలక్ట్రిక్ ఫీల్డ్
மின்சார வெளிச்சம்,ఎలక్ట్రిక్ ఇల్యూమినేటర్
மின்சார உறுப்பு,ఎలక్ట్రిక్ ఆర్గాన్
மின் வெளியேற்றம்,విద్యుత్ ఉత్సర్గ
மின் சாத்தியமான வேறுபாடு,విద్యుత్ సంభావ్య వ్యత్యాసం
மின் சினாப்ஸ்,ఎలక్ట్రికల్ సినాప్సే
எலெக்ட்ரான் கார்டியோகிராம் (ஈ.சி.ஜி),గుండె కంపన (ఇజిజిజి
எலெக்ட்ரோ கார்டியோகிராஃப்,ఎలక్ట్రో కార్డియోగ్రాఫ్
எலெக்ட்ரோ கார்டியோகிராபி,ఎలక్ట్రో కార్డియోగ్రఫీ
மின் வேதியியல் புரோட்டான் கிராடியண்ட்,ఎలక్ట్రోకెమికల్ ప్రోటాన్ గ్రేడియంట్
எலக்ட்ரோஎன்செபலோகிராம்,ఎలెక్ట్రోఎన్సెఫలోగ్రామ్
எலக்ட்ரோஎன்செபலோகிராபி,ఎలెక్ట్రోఎన్సెఫలోగ్రఫీ
மின்,ఎలక్ట్రోజెనిక్
மின்காந்த லென்ஸ்,విద్యుదయస్కాంత లెన్స్
