Telugu,Hindi
కనిష్ట థర్మామీటర్,न्यूनतम तापमापी
కనీస పండించడం,न्यूनतम कर्षण
చిన్న పంటలు,गौण फसलें
మియోటిక్ ఇండెక్స్,समसूत्रणी सूचकांक
మిస్సెన్స్ మ్యుటేషన్,अपार्थक उत्परिवर्तन
పొగమంచు నీటిపారుదల,कुहासा सिंचाई
పొగమంచు,कुहासा
మైటోకాండ్రియా,"माइटोकॉन्ड्रिया, सूत्रकणिका"
మైటోసిస్,समसूत्रण
మిత్చెర్లిచ్ యొక్క చట్టం,मित्शेर्लिक का नियम
మిశ్రమ పంట,मिश्रित सस्यन
మిశ్రమ వ్యవసాయం,"मिश्रित खेती, मिश्रित कृषि"
మిశ్రమ ఎరువులు,मिश्रित उर्वरक
మిశ్రమ మేత,मिश्रित चराई
మిశ్రమ స్వార్డ్,मिश्रित तृणमय भूमि
మోడల్,"प्रतिरूप, निदर्श"
మోడలింగ్,प्रतिरूपण
సవరించిన వాతావరణ ప్యాకేజింగ్,संशोधित वातावरणीय पैकेजिंग
తేమ లభ్యత సూచిక,नमी उपलब्धता सूचकांक
తేమ లోటు సూచిక,नमी ह्रास सूचकांक
తేమ సమానమైనది,नमी तुल्यांक
తేమ పాలన,नमी प्रवृत्ति
తేమ విడుదల కర్వ్,नमी मोचन वक्र
తేమ నిలుపుదల,जल धारण-शक्ति
తేమ ఒత్తిడి,नमी प्रतिबल
తేమ ఉద్రిక్తత,नमी तनाव
తేమ,नमी
మోలార్ ద్రావణం,मोलीय विलयन
మొలాసిస్,शीरा
మోల్ డ్రైనేజ్,मोल अपवाह
అణు జీవశాస్త్రం,अणु जैविकी
పరమాణు పెంపకం,आणविक प्रजनन
మాలిక్యులర్ హైబ్రిడైజేషన్,आणविक संकरण
మొలస్సిసైడ్,मोलस्कनाशी
ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI),आर्थिक लाभ सूचकांक (एम ए आई)
మోనోక్లోనల్ యాంటీబాడీ,एकक्लोनी प्रतिरक्षी
మోనోకోటిలెడాన్స్,एकबीजपत्री
మోటుకలు,एकधा सस्यन
మోనోసియస్,उभयलिंगी
మోనోజెనిసిస్,"अलैंगिक जनन, एकोद्भव वाद"
మోనోహైబ్రిడ్,एकसंकर जनन
మోనోజైగోటిక్,एकयुग्मनज
రుతుపవనాలు,मानसून
మోంట్మోరిల్లోనైట్,मॉन्टमॉरिलोनाइट
మూర్,"मूर, ऊसर"
మోర్,मॉर
మోర్గాన్ యూనిట్,मॉर्गेन इकाई
మోర్ఫోజెనిసిస్,संरचना विकास
పదనిర్మాణ అనుసరణ,आकृतिक अनुकूलन
పదనిర్మాణ శాస్త్రం,आकारिकी
తాకట్టు,बंधक
మోటిల్,"चितकबरा, बहुरंगी, कर्बुरित"
మోట్లింగ్,कर्बुरण
అచ్చు,फफूंदी
మౌల్టింగ్,निर्मोचन
మట్టిదిబ్బ సంస్కృతి,टीला खेती
మట్టిదిబ్బ పొరలు,ढेरी दाब
మొవర్,घासकर्तक
మొవింగ్,घास काटना
శ్లేష్మం,"म्यूसिलेज, श्लेष्मक"
చెత్త నేల,"मक, मृदा"
మడ్డీ,"पंकसम, कीचड़युक्त"
మఫిల్,"मफल, ढांकना"
రక్షక కవచం వ్యవసాయం,पलवार खेती
రక్షక కవచం పండించడం,पलवार कर्षण
రక్షక కవచం,"मल्च, पलवार"
మల్చింగ్,"पलवारना, मल्च बनाना"
ముల్,"अंतरीप, मल (ह्यूमस)"
బహుళ అంతస్తుల పంట,बहुस्तरीसस्यन
బహుళ సహసంబంధం,बहु सहसंबंध
