Tamil,Odiya
"தரவு இணைப்பு கட்டுப்பாடு
 எழுத்து","ଡାଟା ଲିଙ୍କ୍ ନିୟନ୍ତ୍ରଣ |
 ବର୍ଣ୍ଣ"
"தரவு இணைப்பு தப்பித்தல்
 எழுத்து","ଡାଟା ଲିଙ୍କ୍ ଏସ୍କେପ୍ |
 ବର୍ଣ୍ଣ"
தரவு இணைப்பு அடுக்கு,ଡାଟା ଲିଙ୍କ୍ ସ୍ତର |
தரவு பட்டியல்,ଡାଟା ତାଲିକା |
தரவு பதிவு,ଡାଟା ଲଗିଂ |
தரவு மேலாண்மை,ତଥ୍ୟ ପରିଚାଳନା
"தரவு மேலாண்மை
 திட்டம்","ତଥ୍ୟ ପରିଚାଳନା
 ପ୍ରୋଗ୍ରାମ୍"
"தரவு மேலாண்மை
 அமைப்பு","ତଥ୍ୟ ପରିଚାଳନା
 ସିଷ୍ଟମ୍"
தரவு கையாளுதல்,ଡାଟା ମନିପୁଟ କରୁଛି |
"தரவு கையாளுதல்
 மொழி","ଡାଟା ମନିପୁଲେସନ୍
 ଭାଷା"
தரவு மறைத்தல்,ଡାଟା ମାସ୍କିଂ |
தரவு கணினி,ଡାଟାମାଟିକ୍ କମ୍ପ୍ୟୁଟର |
தரவு,ଡାଟାମସନ
தரவு ஊடகம்,ଡାଟା ମାଧ୍ୟମ |
தரவு இடம்பெயர்வு,ତଥ୍ୟ ସ୍ଥାନାନ୍ତରଣ
தரவு முறை,ଡାଟା ମୋଡ୍ |
"தரவு நகர்வு
 வழிமுறைகள்","ତଥ୍ୟ ଘୁଞ୍ଚାନ୍ତୁ |
 ନିର୍ଦ୍ଦେଶ"
தரவு மல்டிபிளெக்சர்,ଡାଟା ମଲ୍ଟିପ୍ଲେକ୍ସର |
தரவு பெயர்,ତଥ୍ୟ ନାମ
தரவு நெட்வொர்க்,ଡାଟା ନେଟୱାର୍କ |
தரவு செயல்பாடு,ତଥ୍ୟ ଅପରେସନ୍ |
தரவு அமைப்பு,ତଥ୍ୟ ସଂସ୍ଥା
தரவு தோற்றம்,ତଥ୍ୟ ଉତ୍ପତ୍ତି
தரவு வெளியீடு,ତଥ୍ୟ ବାହ୍ୟପ୍ଟ
தரவு பாதை,ଡାଟା ପଥ
தரவு கட்டம்,ଡାଟା ପର୍ଯ୍ୟାୟ |
தரவுத்தொகுப்பு,Dataaphone
தரவு சதித்திட்டம்,ଡାଟା ପ୍ଲଟର୍ |
தரவு சுட்டிக்காட்டி,ଡାଟା ସୂଚକ
தரவு தயாரிப்பு,ତଥ୍ୟ ପ୍ରସ୍ତୁତି
"தரவு தயாரிப்பு
 சாதனம்","ତଥ୍ୟ ପ୍ରସ୍ତୁତି
 ଉପକରଣ"
தகவல் செயல்முறை,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
"தகவல் செயல்முறை
 மையம்","ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 କେନ୍ଦ୍ର"
"தகவல் செயல்முறை
 மிதிவண்டி","ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ଚକ୍ର"
"தகவல் செயல்முறை
 இயந்திரம்","ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ଯନ୍ତ୍ର"
"தகவல் செயல்முறை
 முனை","ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ନୋଡ୍"
"தகவல் செயல்முறை
 நிலையம்","ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ଷ୍ଟେସନ |"
"தகவல் செயல்முறை
 அமைப்பு","ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
 ସିଷ୍ଟମ୍"
தரவு செயலி,ଡାଟା ସଞ୍ଚାଳକ |
தரவு பாதுகாப்பு,ତଥ୍ୟ ସୁରକ୍ଷା
தரவு சுத்திகரிப்பு,ଡାଟା ଶୁଦ୍ଧତା |
தரவு வானொலி,ଡାଟା ରେଡିଓ |
தரவு பெறுநர்,ଡାଟା ରିସିଭର୍ |
தரவு பதிவு,ଡାଟା ରେକର୍ଡ |
தரவு குறைப்பு,ଡାଟା ହ୍ରାସ |
தரவு பதிவு,ଡାଟା ରେଜିଷ୍ଟର |
தரவு நம்பகத்தன்மை,ତଥ୍ୟ ବିଶ୍ୱସନୀୟତା |
"தகவல்கள்
 பிரதிநிதித்துவம்","ତଥ୍ୟ
 ପ୍ରତିନିଧିତ୍ୱ"
தரவு இனப்பெருக்கம்,ତଥ୍ୟ ପ୍ରଜନନ
தரவு மீட்டெடுப்பு,ଡାଟା ପୁନରୁଦ୍ଧାର
"தரவு ஆய்வு
 கட்டுப்பாடு","ତଥ୍ୟ ସମୀକ୍ଷା
 ନିୟନ୍ତ୍ରଣ"
தரவு பாதுகாப்பு,ତଥ୍ୟ ସୁରକ୍ଷା
தரவு பிரிப்பான்,ଡାଟା ପୃଥକକର୍ତ୍ତା |
தரவு தொகுப்பு,ତଥ୍ୟ ସେଟ୍ ହୋଇଛି |
தரவு தொகுப்பு கடிகாரம்,ଡାଟା ସେଟ୍ କ୍ଲକ୍ |
"தரவு தொகுப்பு வரையறை
 மேசை","ଡାଟା ସେଟ୍ ସଂଜ୍ଞା
 ଟେବୁଲ୍ |"
தரவு தொகுப்பு லேபிள்,ଡାଟା ସେଟ୍ ଲେବଲ୍ |
தரவு தொகுப்பு பெயர்,ଡାଟା ସେଟ୍ ନାମ |
"தரவு தொகுப்பு
 அமைப்பு","ତଥ୍ୟ ସେଟ୍ ହୋଇଛି |
 ସଂଗଠନ |"
"தரவு தொகுப்பு குறிப்பு
 எண்","ଡାଟା ସେଟ୍ ରେଫରେନ୍ସ |
 ସଂଖ୍ୟା"
தரவு தொகுப்பு பாதுகாப்பு,ଡାଟା ସେଟ୍ ସୁରକ୍ଷା |
"தரவு தொகுப்பு பயன்பாடு
 திட்டம்","ଡାଟା ସେଟ୍ ଉପଯୋଗିତା |
 ପ୍ରୋଗ୍ରାମ୍"
தரவு சமிக்ஞை,ଡାଟା ସଙ୍କେତ |
தரவு சமிக்ஞை வீதம்,ଡାଟା ସଙ୍କେତ ଜଳଜଳ ହାର |
தரவு மூழ்கும்,ଡାଟା ସିଙ୍କ୍ |
தரவு மூலம்,ତଥ୍ୟ ଉତ୍ସ |
தரவு விவரக்குறிப்பு,ଡାଟା ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
தரவு நிலையம்,ଡାଟା ଷ୍ଟେସନ |
தரவு சேமிப்பு,ତଥ୍ୟ ସଂରକ୍ଷଣ
"தரவு சேமிப்பு
 கட்டமைப்பு","ତଥ୍ୟ ସଂରକ୍ଷଣ
 ଗଠନ"
தரவு ஸ்ட்ரீம்,ଡାଟା ଷ୍ଟ୍ରିମ୍ |
தரவு அமைப்பு,ତଥ୍ୟ ଗଠନ |
"தரவு அமைப்பு
 வரைபடம்","ତଥ୍ୟ ଗଠନ |
 ଚିତ୍ର"
தரவு சுவிட்ச்,ତଥ୍ୟ ସୁଇଚ୍
"தரவு மாறுதல்
 மையம்","ତଥ୍ୟ ସନ୍ଧାନ
 କେନ୍ଦ୍ର"
"தரவு மாறுதல்
 பரிமாற்றம்","ତଥ୍ୟ ସନ୍ଧାନ
 ବିନିମୟ"
தரவு டேப்லெட்,ଡାଟା ଟ୍ୟାବଲେଟ୍ |
தரவு முனையம்,ଡାଟା ଟର୍ମିନାଲ୍ |
"தரவு முனையம்
 உபகரணங்கள்","ଡାଟା ଟର୍ମିନାଲ୍ |
 ଉପକରଣ"
தரவு நேரம்,ଡାଟା ସମୟ |
தரவு படியெடுத்தல்,ତଥ୍ୟ ଟ୍ରାନ୍ସକ୍ରିପସନ୍
"தரவு படியெடுத்தல்
 சாதனம்","ତଥ୍ୟ ଟ୍ରାନ୍ସକ୍ରିପସନ୍
 ଉପକରଣ"
தரவு பரிமாற்ற,ତଥ୍ୟ ଟ୍ରାନ୍ସଫର |
"தரவு பரிமாற்ற
 கட்டம்","ତଥ୍ୟ ଟ୍ରାନ୍ସଫର |
 ପର୍ଯ୍ୟାୟ"
தரவு பரிமாற்ற வீதம்,ଡାଟା ସ୍ଥାନାନ୍ତର ହାର |
"தரவு பரிமாற்ற
 பதிவு","ତଥ୍ୟ ଟ୍ରାନ୍ସଫର |
 ପଞ୍ଜିକରଣ କର |"
தரவு பரிமாற்றம்,ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
"தரவு பரிமாற்றம்
 சேனல்","ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ଚ୍ୟାନେଲ୍ |"
"தரவு பரிமாற்றம்
 வசதி","ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ସୁବିଧା"
"தரவு பரிமாற்றம்
 இடைமுகம்","ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ଇଣ୍ଟରଫେସ୍"
"தரவு பரிமாற்றம்
 வரி","ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ରେଖା"
"தரவு பரிமாற்றம்
 சேவை","ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ସେବା"
"தரவு பரிமாற்றம்
 பொறி","ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |
 ଜାଲ"
டேட்டாட்ரான்,ଡାଟାଟନ୍
தரவு வகை,ଡାଟା ପ୍ରକାର |
குரலின் கீழ் தரவு,ସ୍ୱର ଅଧୀନରେ ତଥ୍ୟ |
தரவு அலகு,ଡାଟା ଏକକ |
தகவல் மதிப்பீடு,ଡାଟା ବ valid ଧତା |
தரவு சொல்,ଡାଟା ଶବ୍ଦ
டேட்டிங் வழக்கம்,ଡେଟିଂ ରୁଟିନ୍ |
தரவு,ଡାଟୁମ୍
தரவு வரி,DATIM ରେଖା |
தசம புள்ளி,ଦଶମିକ ବିନ୍ଦୁ |
செயலிழக்கச் செய்தல்,ନିଷ୍କ୍ରିୟତା |
டெட் பேண்ட்,ମୃତ ବ୍ୟାଣ୍ଡ
இறந்த கோப்பு,ମୃତ ଫାଇଲ |
இறந்த பூட்டு,ମୃତ ଲକ୍
முடிவடையும் நேரம்,ମୃତ ସମୟ
டெட் மண்டலம்,ମୃତ ଜୋନ୍ |
டெட் மண்டல அலகு,ମୃତ ଜୋନ୍ ୟୁନିଟ୍ |
டெப்ளிக்,Deblock
பிழைத்திருத்தம்,କିବଗ୍
பிழைத்திருத்தம்,ଡିବଗ୍
பிழைத்திருத்த உதவி,ସାହାଯ୍ୟରେ ତ୍ରୁଟି ନିବାରଣ |
"பிழைத்திருத்த உதவி
 வழக்கமான","ସାହାଯ୍ୟରେ ତ୍ରୁଟି ନିବାରଣ |
 ନିତ୍ୟକର୍ମ |"
"பிழைத்திருத்தம்
 மொழி","ତ୍ରୁଟି ନିବାରଣ କରୁଛି |
 ଭାଷା"
மெமரி டம்ப் பிழைத்திருத்த,ମେମୋରୀ ଡମ୍ପିଂ ଡମ୍ପିଂ ଡମ୍ପିଂ |
பிழைத்திருத்த வெளியீடு,ତ୍ରୁଟି ନିବାରଣ ଫଳାଫଳ
பிழைத்திருத்த மேக்ரோக்கள்,ଡିବଗ୍ ମାକ୍ରୋସ୍ |
பிழைத்திருத்த அறிக்கை,ତ୍ରୁଟି ନିବାରଣ ଷ୍ଟେଟମେଣ୍ଟ |
தசாப்தம்,ଦଶନ୍ଧି
தசாப்த கவுண்டர்,ଦଶମୀର କାଉଣ୍ଟର |
முடிவு அட்டவணை மொழி,ନିଷ୍ପତ୍ତି ଟେବୁଲ୍ ଭାଷା |
குறைப்பு நேரம்,ହ୍ରାସ ସମୟ
"பரவலாக்கப்பட்ட
 தகவல்
 அமைப்பு","ବିକେନ୍ଦ୍ରୀକରଣ
 ସୂଚନା
 ସିଷ୍ଟମ୍"
டெசிபல்,ଲିବିଲ୍
ஒழிப்பு,ନିର୍ଣ୍ଣୟ
தசம எண்கணித செயல்பாடு,ଦଶମିକ ଗାଣିତିକ ଅପରେସନ୍ |
தசம சீரமைப்பு,ଦଶମିକ ଆଲାଇନ୍ମେଣ୍ଟ |
தசம இலக்க,ଦଶମିକ ଅଙ୍କ |
தசம மார்க்கர்,ଦଶମିକ ମାର୍କର |
தசம குறியீடு,ଦଶମିକ ମୁଖ
தசம எண்,ଦଶମିକ ସଂଖ୍ୟା |
"தசம
 எண்ணிக்கை
 அமைப்பு","ଦଶମିକ
 ସଂଖ୍ୟା
 ସିଷ୍ଟମ୍"
"தசம படம்
 தகவல்கள்","ଦଶମିକ ଚିତ୍ର
 ତଥ୍ୟ"
தசம சின்னம்,ଦଶମିକ ପ୍ରତୀକ |
புரிந்துகொள்ள,ଡିସିପିଚର୍
முடிவு,ନିଷ୍ପତ୍ତି
முடிவு பெட்டி,ନିର୍ଣ୍ଣୟ ବାକ୍ସ
முடிவு சுற்று,ନିଷ୍ପତ୍ତି ସର୍କିଟ୍ |
முடிவு உள்ளடக்கம்,ନିର୍ଣ୍ଣୟ ବିଷୟବସ୍ତୁ |
முடிவு உறுப்பு,ନିଷ୍ପତ୍ତି ଉପାଦାନ |
"முடிவு
 வழிமுறைகள்","ନିଷ୍ପତ୍ତି
 ନିର୍ଦ୍ଦେଶ"
"முடிவு
 Kmechanism","ନିଷ୍ପତ୍ତି
 କ୍ଲେଚନିଜିମ୍ |"
முடிவு மொழி,ନିଷ୍ପତ୍ତି ଭାଷା
முடிவு தர்க்கம்,ନିର୍ଣ୍ଣୟ ତର୍କ
"முடிவு தர்க்கம்
 மொழிபெயர்ப்பாளர்","ନିର୍ଣ୍ଣୟ ତର୍କ
 ଅନୁବାଦକ"
முடிவுக் கொள்கை,ନିର୍ଣ୍ଣୟ ନଳ
முடிவு விதி,ନିର୍ଣ୍ଣୟ ନିୟମ
"முடிவு
 உருவகப்படுத்துதல்","ନିଷ୍ପତ୍ତି
 ଅନୁକରଣ"
முடிவு அமைப்பு,ନିର୍ଣ୍ଣୟ ସଂରଚନା |
முடிவு அட்டவணை,ନିର୍ଣ୍ଣୟ ସାରଣୀ
முடிவு கோட்பாடு,ନିଷ୍ପତ୍ତି ସମ୍ବିଧାନ
நிலையான மாறிலி,ସ୍ଥିର ନିଷ୍ପତ୍ତି
டிகோடர்,ଡେକୋଡର୍
"டிகோடிங்
 வழிமுறைகள்","ଡିକୋଡିଂ
 ନିର୍ଦ୍ଦେଶ"
டிகோலேட்,ଚପଲ
டிகோலேட்டர்,ଡିକୋଲୋଲାଟର
சிதைவு,କ୍ଷତିକାରକ
குறைவு,ଦଣ୍ଡ
டிக்ரிப்ட்,ଡିକ୍ରିପ୍ଟ୍ |
Decurl,Decurl
அர்ப்பணிக்கப்பட்ட சேனல்,ଉତ୍ସର୍ଗୀକୃତ ଚ୍ୟାନେଲ |
அர்ப்பணிக்கப்பட்ட சுற்று,ଉତ୍ସର୍ଗୀକୃତ ସର୍କିଟ୍ |
"அர்ப்பணிக்கப்பட்ட
 இணைப்பு","ଉତ୍ସର୍ଗୀକୃତ
 ସଂଯୋଗ"
அர்ப்பணிக்கப்பட்ட பணமதிப்பிழப்பு,ଉତ୍ସର୍ଗୀକୃତ ଧକ୍କା |
அர்ப்பணிக்கப்பட்ட வரி,ଉତ୍ସର୍ଗୀକୃତ ରେଖା |
அர்ப்பணிக்கப்பட்ட துறைமுகம்,ଉତ୍ସର୍ଗୀକୃତ ପୋର୍ଟ |
அர்ப்பணிக்கப்பட்ட பதிவு,ଉତ୍ସର୍ଗୀକୃତ ରେଜିଷ୍ଟର |
இயல்புநிலை,ଡିଫଲ୍ଟ |
இயல்புநிலை குழு,ଡିଫଲ୍ଟ ଗୋଷ୍ଠୀ
இயல்புநிலை விருப்பம்,ଡିଫଲ୍ଟ ବିକଳ୍ପ |
இயல்புநிலை அளவுரு,ଡିଫଲ୍ଟ ପାରାମିଟର |
இயல்புநிலை மதிப்பு,ଡିଫଲ୍ଟ ମୂଲ୍ୟ
