Marathi,Malayalam
अनन्य किंवा गेट,എക്സ്ക്ലൂസീവ് അല്ലെങ്കിൽ ഗേറ്റ്
अनन्य संदर्भ,പ്രത്യേക റഫറൻസ്
अनन्य विभाग,എക്സ്ക്ലൂസീവ് സെഗ്മെന്റ്
"कार्यवाही करण्यायोग्य
 कार्यक्रम","നടപ്പിലാക്കാൻ
 കാരപരിപാടി"
"कार्यवाही करण्यायोग्य
 विधान","നടപ്പിലാക്കാൻ
 പ്രസ്താവന"
अंमलबजावणी,കൊല്ലുക
की कार्यान्वित करा,കീ എക്സിക്യൂട്ട് ചെയ്യുക
कार्यवाही करा,ഘട്ടം നടപ്പിലാക്കുക
विधान कार्यान्वित करा,പ്രസ്താവന നടപ്പിലാക്കുക
अंमलबजावणी,നടപ്പാക്കല്
अंमलबजावणी चक्र,വധശിക്ഷ
"अंमलबजावणी त्रुटी
 शोध","നിർവ്വഹണ പിശക്
 കണ്ടുപിടിക്കല്"
अंमलबजावणीचा मार्ग,നിർവ്വഹണ പാത
अंमलबजावणीची वेळ,വധശിക്ഷ സമയം
कार्यकारी कार्यक्रम,എക്സിക്യൂട്ടീവ് പ്രോഗ്രാം
कार्यकारी दिनचर्या,എക്സിക്യൂട്ടീവ് പതിവ്
"कार्यकारी
 पर्यवेक्षक","എക്സിക്യൂട്ടീവ്
 പരിശോധകന്"
कार्यकारी प्रणाली,എക്സിക്യൂട്ടീവ് സിസ്റ്റം
विस्तारित बॅच,വിപുലീകരിച്ച ബാച്ച്
तज्ञ प्रणाली,വിദഗ്ദ്ധ സംവിധാനം
"घातांकीय
 वितरण","എക്സ്പോണൻഷ്യൽ
 വിതരണ"
"घातांकीय अपयश
 कायदा","എക്സ്പോണൻഷ്യൽ പരാജയം
 നിയമം"
गुंतवणूकदार भाग,എക്സ്പോണന്റ് ഭാഗം
"विस्तारित कोर
 संचयन","വിപുലീകൃത കോർ
 ശേഖരണം"
"विस्तारित प्रवेश
 निर्णय सारणी","വിപുലീകൃത എൻട്രി
 തീരുമാന പട്ടിക"
"विस्तारित वेळ
 स्केल","സമയം നീട്ടി
 സ്കെയിൽ"
"विस्तारनीय
 इंग्रजी","വിപുലീകരിക്കാവുന്ന
 ഭാഷ"
विस्तारनीय प्रणाली,വിപുലീകരിക്കാവുന്ന സംവിധാനം
विस्तार,മറുഫോണ്
"विस्तार
 वर्ण","മറുഫോണ്
 കഥാപാതം"
विस्तार मेमरी,വിപുലീകരണ മെമ്മറി
विस्तार स्टेशन,വിപുലീകരണ സ്റ്റേഷൻ
बाह्य लेबल,ബാഹ്യ ലേബൽ
बाह्य लेबल,ബാഹ്യ ലേബൽ
बाह्य कॉल,ബാഹ്യ കോൾ
बाह्य विलंब,ബാഹ്യ കാലതാമസം
"बाह्य डिव्हाइस
 पत्ता","ബാഹ്യ ഉപകരണം
 അഭിസംബോധന ചെയ്യുക"
बाह्य त्रुटी,ബാഹ്യ പിശക്
बाह्य कार्य,ബാഹ്യ പ്രവർത്തനം
"बाह्य व्यत्यय
 प्रतिबंध","ബാഹ്യ തടസ്സം
 തടയുക"
"बाह्य
 व्यत्यय","പുറമേയുള്ള
 തടസ്സം"
"बाह्य व्यत्यय
 स्थिती शब्द","ബാഹ്യ തടസ്സം
 നില വാക്ക്"
बाह्य ओळ,ബാഹ്യരേഖ
"बाह्यरित्या
 निर्दिष्ट निर्देशांक","ബാഹഘകം
 നിർദ്ദിഷ്ട സൂചിക"
"बाह्यरित्या संग्रहित
 कार्यक्रम","ബാഹ്യമായി സംഭരിച്ചിരിക്കുന്നു
 കാരപരിപാടി"
बाह्य मेमरी,ബാഹ്യ മെമ്മറി
बाह्य विलीनीकरण,ബാഹ്യ ലയനം
बाह्य मॉडेल,ബാഹ്യ മോഡൽ
बाह्य मॉडेम,ബാഹ്യ മോഡം
बाह्य नाव,ബാഹ്യ പേര്
बाह्य संख्या,ബാഹ്യ നമ്പർ
बाह्य संख्या योजना,ബാഹ്യ നമ്പറിംഗ് പ്ലാൻ
"बाह्य संख्या
 पुनरावृत्ती","ബാഹ്യ നമ്പർ
 ആവര്ത്തനം"
"बाह्य पृष्ठ
 पत्ता","ബാഹ്യ പേജ്
 അഭിസംബോധന ചെയ്യുക"
बाह्य प्रक्रिया,ബാഹ്യ നടപടിക്രമം
"बाह्य कार्यक्रम
 पॅरामीटर","ബാഹ്യ പ്രോഗ്രാം
 പാരാമീറ്റർ"
बाह्य संदर्भ,ബാഹ്യ റഫറൻസ്
बाह्य स्कीमा,ബാഹ്യ സ്കീമ
बाह्य क्रमवारी,ബാഹ്യ തരം
बाह्य क्रमवारी,ബാഹ്യ തരംതിരിക്കൽ
बाह्य विधान,ബാഹ്യ പ്രസ്താവന
बाह्य संचय,ബാഹ്യ സംഭരണം
बाह्य प्रतीक,ബാഹ്യ ചിഹ്നം
"बाह्य प्रतीक
 शब्दकोष","ബാഹ്യ ചിഹ്നം
 നിഘണ്ടു"
"बाह्य-युनिट
 अभिज्ञापक","ബാഹ്യ യൂണിറ്റ്
 തിരിച്ചറിയല്"
काढा,എക്സ്ട്രാക്ട് ചെയ്യുക
सूचना काढा,നിർദ്ദേശം എക്സ്ട്രാക്റ്റുചെയ്യുക
उतारा,വേർതിരിച്ചെടുക്കൽ
एक्सट्रॅक्टर,എക്സ്ട്രാക്ടർ
बाह्य शाई,പുറമെയുള്ള മഷി
अतिरेकी दिनचर्या,തീവ്ര ദിനചര്യ
"फेस-कॅरेक्टर
 प्रिंटर","മുഖാമുഖം
 പ്രിന്റർ"
"सुविधा
 व्यवस्थापन","സൌകര്യങ്ങൾ
 നിര്വഹണം"
सुविधा अहवाल,ഫെസിലിറ്റി റിപ്പോർട്ട്
सुविधा वर्क ऑर्डर,ഫെസിലിറ്റി വർക്ക് ഓർഡർ
फॅसिमिले,ഫേസിമൈലി
फॅसिमिल कन्व्हर्टर,സെക്സിമയ കൺവെർട്ടർ
"फॅसिमिल I/O
 साधन","Festsile i / o
 ഉപായം"
फॅसिमिल रिसीव्हर,ഫെയ്സ്സിമൈൽ റിസീവർ
फॅसिमिल रेकॉर्डर,ഫെയ്സ്സിമൈൽ റെക്കോർഡർ
"फॅसिमिल सिग्नल
 स्तर","ഫെയ്സ്സിമൈൽ സിഗ്നൽ
 സമനില"
फॅसिमिल सिस्टम,ഫെയ്സ്സിമൈൽ സിസ്റ്റം
"फॅसिमिले
 टेलीग्राफी","ഫേസിമൈലി
 ടെലിഗ്രാഫി"
"फॅसिमिले
 ट्रान्समीटर","ഫേസിമൈലി
 സംരംഭ"
तथ्य परस्परसंबंध,വാസ്തവം പരസ്പര ബന്ധം
घटक विश्लेषण,ഫാക്ടർ വിശകലനം
फॅक्टर एकूण,ഘടകം ആകെ
सुरक्षित अपयशी,പരാജയം
"अयशस्वी मऊ (= अयशस्वी
 सुरक्षित)","മൃദുവായ (പരാജയം)
 സുരക്ഷിതം)"
अयशस्वी विश्लेषण,പരാജയം വിശകലനം
अपयश लॉगिंग,പരാജയം ലോഗിംഗ്
अपयशाचा दर,പരാജയതോത്
अयशस्वी पुनर्प्राप्ती,പരാജയപ്പെടൽ വീണ്ടെടുക്കൽ
अयशस्वी चाचणी,പരാജയം പരിശോധന
मागे पडणे,പിന്നോക്കം പോകുക
खोटे जोड,തെറ്റായ ആഡ്
खोटा कोड,തെറ്റായ കോഡ്
"खोटा ड्रॉप (= खोटे
 पुनर्प्राप्ती)","തെറ്റായ ഡ്രോപ്പ് (= തെറ്റ്
 വീണ്ടെടുക്കല്)"
खोटी त्रुटी,തെറ്റായ പിശക്
फॅन-फोल्ड पेपर,ഫാൻ -ഫ്റ്റ് പേപ്പർ
फॅन-इन,ആരാധകൻ
बाहेर,ഫാൻ .ട്ട്
