Gujarati,Tamil
બીટા રૂપાંતરણ,பீட்டா மாற்றம்
બીટા પ્રકાર,பீட்டா வகை
બીટા ગુણાંક,பீட்டா குணகம்
betatron,பீட்டாட்ரான்
બીટાટ્રોન પ્રવેગક,பீட்டாட்ரான் முடுக்கம்
શરત છિદ્ર દિશાત્મક કપ્લર,பந்தயம் துளை திசை இணைப்பான்
પુત્ર મોડેલ,மகன் மாதிரி
BEV,BEV
બેવેટ્રોન,பெவட்ரான்
"બેવરીજ એન્ટેના, વેવ એન્ટેના","பெவரிட்ஜ் ஆண்டெனா, அலை ஆண்டெனா"
ભાભા વેરવિખેર,பாபா சிதறல்
ડબલ સિગ્નલ ઝોન,இரட்டை சமிக்ஞை மண்டலம்
દ્વિકોણીય,இருகோணமானது
"પૂર્વગ્રહ, પૂર્વગ્રહ","சார்பு, சார்பு"
અનુમતિપાત્ર વલણ,அனுமதிக்கப்பட்ட அணுகுமுறை
બાયસ આપોઆપ ગેઇન નિયંત્રણ,சார்பு தானியங்கி ஆதாய கட்டுப்பாடு
"ગ્રીડ બેટરી, બાયસ સેલ","கிரிட் பேட்டரி, பயாஸ் செல்"
પૂર્વગ્રહ સર્કિટ,சார்பு சுற்று
પૂર્વગ્રહ વર્તમાન,சார்பு மின்னோட்டம்
પક્ષપાતી કલાકાર,பாரபட்சமான நடிப்பு
બિન-જવાબ આપતો,பதில் சொல்லாத
સ્તરીકરણ,அடுக்குப்படுத்தல்
પૂર્વગ્રહ અવબાધ,சார்பு மின்மறுப்பு
પૂર્વગ્રહ પ્રકાશ,சார்பு ஒளி
પૂર્વગ્રહ મોડ્યુલેશન,சார்பு பண்பேற்றம்
પૂર્વગ્રહ ઓસિલેટર,சார்பு ஆஸிலேட்டர்
બાયસ રેઝિસ્ટર,சார்பு மின்தடை
પૂર્વગ્રહ ગોઠવણ,சார்பு சரிசெய்தல்
પૂર્વગ્રહ સ્થિરીકરણ,சார்பு நிலைப்படுத்தல்
બાયસ ટોલિગ્રાફ વિકૃતિ,சார்பு டோலிகிராஃப் சிதைவு
પૂર્વગ્રહ-વોલ્ટેજ,சார்பு-மின்னழுத்தம்
બાયસ કુંડલી,பயாஸ் குண்ட்லி
પૂર્વગ્રહ ભૂલ,சார்பு பிழை
આગળ પક્ષપાતી,முன்னோக்கி சார்புடையது
પાછા પક્ષપાતી,மீண்டும் சார்பு
પૂર્વગ્રહ પોટેંશિયોમીટર,சார்பு பொட்டென்டோமீட்டர்
દ્વિ-અક્ષીય,இரு-அச்சு
ડબલ-ક્રિસ્ટલ,இரட்டைப் படிக
દ્વિ-અક્ષીય હાર્મોનિક,இரு-அச்சு ஒத்திசைவு
દ્વિપક્ષીય તણાવ,இருதரப்பு மன அழுத்தம்
દ્વિપક્ષીય તણાવ,இருதரப்பு பதற்றம்
બાઈક્રોમેટ કોષ,பைக்ரோமேட் செல்
બિકફોર્ડ ફ્યુઝ,பிக்ஃபோர்ட் உருகி
કોમ્પેક્ટ,கச்சிதமான
બાયકોન્વેક્સ,பைகான்வெக்ஸ்
બાયકોન્વેક્સ લેન્સ,பைகான்வெக்ஸ் லென்ஸ்
ડબલ એન્ટેના,இரட்டை ஆண்டெனா
ડબલ હોર્ન,இரட்டை கொம்பு
ડબલ હોર્ન એન્ટેના,இரட்டை கொம்பு ஆண்டெனா
ડબલ કન્જુગેટ મેશ,இரட்டை இணைந்த கண்ணி
બાયકોન્વેક્સ,பைகான்வெக்ஸ்
બાયકોન્વેક્સ લેન્સ,பைகான்வெக்ஸ் லென்ஸ்
દ્વિભાષી,இருவகை
ડબલ ક્રિસ્ટલ,இரட்டை படிக
સાયકલ એર્ગોમીટર,சைக்கிள் எர்கோமீட்டர்
દ્વિદિશ માઇક્રોફોન,இருதரப்பு ஒலிவாங்கி
દ્વિપક્ષીય પલ્સ,இருதரப்பு துடிப்பு
દ્વિદિશ સ્પિન્ડલ,இருதரப்பு சுழல்
દ્વિપક્ષીય ટ્રાન્ઝિસ્ટર,இருதரப்பு டிரான்சிஸ்டர்
દ્વિપક્ષીય ટ્રાયોડ થાઇરિસ્ટર,இருதரப்பு ட்ரையோட் தைரிஸ்டர்
બીઅરબૌમ માઇક્રો પ્રતીક,பீர்பாம் மைக்ரோ சின்னம்
દ્વિપદી મોડેલ,இருவகை மாதிரி
ડાયોસિયસ,டையோசியஸ்
ડબલ બિંદુ ગુરુત્વાકર્ષણ,இரட்டை புள்ளி ஈர்ப்பு மீட்டர்
દ્વિધ્રુવી માઇક્રોસ્કોપ,இருமுனை நுண்ணோக்கி
ડબલ પોઈન્ટ ઓસિલેટર,இரட்டை புள்ளி ஆஸிலேட்டர்
દ્વિધ્રુવ પ્રતિકાર,இருமுனை எதிர்ப்பு
ડબલ સસ્પેન્શન,இரட்டை இடைநீக்கம்
દ્વિધ્રુવીય ટ્રાન્સફોર્મર,இருமுனை மின்மாற்றி
ડબલ સ્ટ્રાન્ડ કોઇલ,இரட்டை இழை சுருள்
બાયફોકલ,இருமுனை
બાયફોકલ લેન્સ,பைஃபோகல் லென்ஸ்
દ્વિદિશ સંપર્ક,இருதரப்பு தொடர்பு
દ્વિપક્ષીય,இருதரப்பு
દ્વિપક્ષીય એમ્પ્લીફાયર,இருதரப்பு பெருக்கி
દ્વિપક્ષીય એન્ટેના,இருதரப்பு ஆண்டெனா
દ્વિપક્ષીય વહન,இருதரப்பு கடத்தல்
દ્વિપક્ષીય નેટવર્ક,இருதரப்பு நெட்வொர்க்
