Hindi,Telugu
दाने की दुग्धावस्था,పాలు ధాన్యం దశ
"मिलीपीड, गोजर",మిల్లెపెడ్
"मिलेट (ज्वार, बाजरा, आदि)",మిల్లట్లు
"पेषण प्राप्ति, पेरना प्राप्ति",మిల్లింగ్ రికవరీ
"पेषण, दलना, कूटना, पीसना, पेरना",మిల్లింగ్
खनिज पोषण,ఖనిజ పోషణ
खनिज मृदा,ఖనిజ నేల
"खनिजीकरण, खनिजीभवन",ఖనిజీకరణ
खनिज,ఖనిజాలు
न्यूनतम तापमापी,కనిష్ట థర్మామీటర్
न्यूनतम कर्षण,కనీస పండించడం
गौण फसलें,చిన్న పంటలు
समसूत्रणी सूचकांक,మియోటిక్ ఇండెక్స్
अपार्थक उत्परिवर्तन,మిస్సెన్స్ మ్యుటేషన్
कुहासा सिंचाई,పొగమంచు నీటిపారుదల
कुहासा,పొగమంచు
"माइटोकॉन्ड्रिया, सूत्रकणिका",మైటోకాండ్రియా
समसूत्रण,మైటోసిస్
मित्शेर्लिक का नियम,మిత్చెర్లిచ్ యొక్క చట్టం
मिश्रित सस्यन,మిశ్రమ పంట
"मिश्रित खेती, मिश्रित कृषि",మిశ్రమ వ్యవసాయం
मिश्रित उर्वरक,మిశ్రమ ఎరువులు
मिश्रित चराई,మిశ్రమ మేత
मिश्रित तृणमय भूमि,మిశ్రమ స్వార్డ్
"प्रतिरूप, निदर्श",మోడల్
प्रतिरूपण,మోడలింగ్
संशोधित वातावरणीय पैकेजिंग,సవరించిన వాతావరణ ప్యాకేజింగ్
नमी उपलब्धता सूचकांक,తేమ లభ్యత సూచిక
नमी ह्रास सूचकांक,తేమ లోటు సూచిక
नमी तुल्यांक,తేమ సమానమైనది
नमी प्रवृत्ति,తేమ పాలన
नमी मोचन वक्र,తేమ విడుదల కర్వ్
जल धारण-शक्ति,తేమ నిలుపుదల
नमी प्रतिबल,తేమ ఒత్తిడి
नमी तनाव,తేమ ఉద్రిక్తత
नमी,తేమ
मोलीय विलयन,మోలార్ ద్రావణం
शीरा,మొలాసిస్
मोल अपवाह,మోల్ డ్రైనేజ్
अणु जैविकी,అణు జీవశాస్త్రం
आणविक प्रजनन,పరమాణు పెంపకం
आणविक संकरण,మాలిక్యులర్ హైబ్రిడైజేషన్
मोलस्कनाशी,మొలస్సిసైడ్
आर्थिक लाभ सूचकांक (एम ए आई),ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI)
एकक्लोनी प्रतिरक्षी,మోనోక్లోనల్ యాంటీబాడీ
एकबीजपत्री,మోనోకోటిలెడాన్స్
एकधा सस्यन,మోటుకలు
उभयलिंगी,మోనోసియస్
"अलैंगिक जनन, एकोद्भव वाद",మోనోజెనిసిస్
एकसंकर जनन,మోనోహైబ్రిడ్
एकयुग्मनज,మోనోజైగోటిక్
मानसून,రుతుపవనాలు
मॉन्टमॉरिलोनाइट,మోంట్మోరిల్లోనైట్
"मूर, ऊसर",మూర్
मॉर,మోర్
मॉर्गेन इकाई,మోర్గాన్ యూనిట్
संरचना विकास,మోర్ఫోజెనిసిస్
आकृतिक अनुकूलन,పదనిర్మాణ అనుసరణ
आकारिकी,పదనిర్మాణ శాస్త్రం
बंधक,తాకట్టు
"चितकबरा, बहुरंगी, कर्बुरित",మోటిల్
कर्बुरण,మోట్లింగ్
फफूंदी,అచ్చు
