Bengali,Hindi
ইলেক্ট্রোম্যাগনেটিক সীমাবদ্ধতা,विद्युत्-चुम्बकीय परिसीमा प्रतिबंध
ইলেক্ট্রোম্যাগনেটিক কোটার,विद्युत्-चुम्बकीय कोटर
ইলেক্ট্রোম্যাগনেটিক বৈশিষ্ট্য,विद्युत्-चुम्बकीय अभिलक्षण
ইলেক্ট্রোম্যাগনেটিক উপাদান,विद्युत्-चुम्बकीय घटक
ইলেক্ট্রোম্যাগনেটিক বল জোড়া,विद्युत्-चुम्बकीय बलयुग्म
ইলেক্ট্রোম্যাগনেটিক কাপলার,विद्युत्-चुम्बकीय युग्मक
ইলেক্ট্রোম্যাগনেটিক প্রবাহ ঘনত্ব,विद्युत्-चुम्बकीय अभिवाह घनत्व
ইলেক্ট্রোম্যাগনেটিক স্যাঁতসেঁতে,विद्युत्-चुम्बकीय अवमंदन
ইলেক্ট্রোম্যাগনেটিক ঘনত্ব,विद्युत्-चुम्बकीय घनत्व
ইলেক্ট্রোম্যাগনেটিক শক্তি,विद्युत्-चुम्बकीय ऊर्जा
ইলেক্ট্রোম্যাগনেটিক শক্তি ঘনত্ব,विद्युत्-चुम्बकीय ऊर्जा घनत्व
ইলেক্ট্রোম্যাগনেটিক সমীকরণ,विद्युत्-चुम्बकीय समीकरण
ইলেক্ট্রোম্যাগনেটিক ফিল্ড স্ট্রেস ডিসপ্লে,विद्युत्-चुम्बकीय क्षेत्र प्रतिबल प्रदिश
ইলেক্ট্রোম্যাগনেটিক ফিল্ড বর্ণালী,विद्युत्-चुम्बकीय क्षेत्र प्रदिश
ইলেক্ট্রোম্যাগনেটিক অনুরণন,विद्युत्-चुम्बकीय उच्चावचन
ইলেক্ট্রোম্যাগনেটিক গ্যালভানিক পদ্ধতি,विद्युत्-चुम्बकीय गैल्वेनी विधि
হর্ন অ্যান্টেনা,शृंग ऐन्टेना
ইলেক্ট্রোম্যাগনেটিক আনয়ন,विद्युत्-चुम्बकीय प्रेरण
ইলেক্ট্রোম্যাগনেটিক আনয়ন পদ্ধতি,विद्युत्-चुम्बकीय प्रेरणिक विधि
ইলেক্ট্রোম্যাগনেটিক জড়তা,विद्युत्-चुम्बकीय जड़त्व
ইলেক্ট্রোম্যাগনেটিক লেন্স,विद्युत्-चुम्बकीय लेन्स
ইলেক্ট্রোম্যাগনেটিক ভর,विद्युत्-चुम्बकीय द्रव्यमान
ইলেক্ট্রোম্যাগনেটিক পরিমাপ,विद्युत्-चुम्बकीय माप
ইলেক্ট্রোম্যাগনেটিক যান্ত্রিক প্রভাব,विद्युत्चुंबकीय यांत्रिक प्रभाव
ইলেক্ট্রোম্যাগনেটিক পদ্ধতি,विद्युत्-चुम्बकीय विधि
ইলেক্ট্রোম্যাগনেটিক ভরবেগ,विद्युत्-चुम्बकीय संवेग
ইলেক্ট্রোম্যাগনেটিক দোলন,विद्युत्-चुम्बकीय दोलन
"ইলেক্ট্রোম্যাগনেটিক অসিলেটর, ইলেক্ট্রোম্যাগনেটিক অসিলেটর","विद्युत्-चुम्बकीय दोलक, विद्युत-चुम्बकीय दोलित्र"
ইলেক্ট্রোম্যাগনেটিক ঘটনা,विद्युत्-चुम्बकीय परिघटना
ইলেক্ট্রোম্যাগনেটিক সম্ভাবনা,विद्युत्-चुम्बकीय विभव
ইলেক্ট্রোম্যাগনেটিক প্রক্রিয়া,विद्युत्-चुम्बकीय प्रक्रम
ইলেক্ট্রোম্যাগনেটিক কপিকল,विद्युत्-चुम्बकीय घिरनी
