Hindi,English
फ्यूजेरियम म्लानि,Fusarium wilt
संलीन सैक्रमी कशेरुक,Fused sacral vertebra
तर्कुरूप जड़,Fusiform root
संलयन,Fusion
संगलन,Fusion
गैलेक्टन,Galactan
गैलेक्टो-यूरोनिक अम्ल,Galacto uronic acid
आकाशगंगा,Galaxy
"पिटिका बर्र, पिक बर्र",Gall wasp
पित्ताशय,Gall-bladder
गैलस,Gallus
आखेट मीन पकड़ना,Game fishing
युग्मक,Gamete
युग्मकी मर्त्यता,Gametic mortality
युग्मकजनन,Gametogenesis
युग्मकोद्भिद,Gametophytic
गामा विविधता,Gamma diversity
संयुक्त परिदली,Gamophyllous
संयुक्तबाह्यदली,Gamosepalous
गंगा कार्य योजना,Ganga action plan
गैसीय संघटन,Gaseous composition
गैसीय प्रदूषण,Gaseous pollution
"जठरीय, आमाशयी",Gastric
जठर-संदमक पेप्टाइड,Gastric inhibitory peptide
जठर-रस,Gastric juice
जठरांत्र पेप्टाइड हॉर्मोन,Gastrointestinal peptide hormone
जठरांत्र पथ,Gastrointestinal tract
जठरांत्र हॉर्मोन,Gastrointestinal hormone
जठरदर्शी,Gastroscope
जठरवाही गुहा,Gastrovascular cavity
"कंदुक, गैस्टुला",Gastrula
"कंदुकन, गैस्टुलन",Gastrulatian
गॉसे का स्पर्धी अनन्यता सिद्धांत,Gause's competitive exclusion principle
गैविएलिस,Gavialis
सजातपुष्पी परागण,Geitonogamy
जेल निस्यंदन वर्णलेखन,Gel filtration chromatography
जिलेटिनी स्तर,Gelatinous layer
जिलीडियम,Gelidium
"मुकुल, जेमा",Gemma
"मुकुलक, जेम्यूल",Gemmule
जीन बैंक,Gene bank
जीन क्लोनन,Gene cloning
जीन अभिव्यक्ति,Gene expression
जीन गन,Gene gun
जीन निवेशन,Gene insertion
जीन उपस्थापन,Gene introduction
जीन लैक,Gene lac
जीन संग्रह (जीन बैंक),Gene library (gene bank)
जीन मानचित्र,Gene map
जीन अभिगमन,Gene migration
जीन कोश,Gene pool
जीन समबंधन,Gene splicing
जीन प्रतीक,Gene symbol
जीन चिकित्सा,Gene therapy
जीन,Gene
सामान्य कार्यिकी,General physiology
व्यापकीकरण,Generalisation
वंश-नाम,Generic name
वर्गनाम,Generic name
जातिगत नाम,Generic name
आनुवंशिक रोध,Genetic barrier
आनुवंशिक आधार,Genetic basis
आनुवंशिक व्यवरोध,Genetic block
आनुवंशिक कूट,Genetic code
आनुवंशिक सांतत्य,Genetic continuity
आनुवंशिक परामर्शन,Genetic counseling
आनुवंशिक विकार,Genetic disorder
आनुवंशिक विविधता,Genetic diversity
आनुवंशिक विचलन,Genetic drift
आनुवंशिक इंजीनियरी,Genetic engineering
आनुवंशिक साम्य,Genetic equilibrium
आनुवंशिक सूचना,Genetic information
आनुवंशिक स्तर,Genetic level
जनन स्तर,Genetic level
आनुवंशिक मानचित्र,Genetic map
आनुवंशिक पदार्थ,Genetic material
आनुवंशिक जननी,Genetic mother
आनुवंशिक रूपांतरण,Genetic transformation
आनुवंशिक परिवर्तिता,Genetic variability
आनुवंशिक विभिन्नता,Genetic variation
आनुवंशिकतः अनुकूलित,Genetically adapted
आनुवंशिकतः अभिरचित,Genetically engineered
आनुवंशिकतःरूपांतरित फसल,Genetically modified crop (GMC)
आनुवंशिकतःआपरिवर्तित खाद्य-पदार्थ,Genetically modified food
आनुवंशिकतः आपरिवर्तित जीव,Genetically modified organism
आनुवंशिकीविद्,Geneticist
आनुवंशिकी,Genetics
आनुवंशिक संतुलन सिद्धांत,Genic balance theory
"जननिक, जननांगी, जनन-",Genital
जननांगी हर्पीज,Genital herpes
"जनन पैपिला, जनन पिप्पल",Genital papilla
जनन-कोष,Genital pouch
"संजीन, जीनोम",Genome
"संजीनिकी, जीनोमिकी",Genomics
जीनप्ररूप,Genotype
जेन्शिएनेलीज,Gentianales
"जीनस, वंश",Genus
भौगोलिक स्थल,Geographical locality
भू-वैज्ञानिक इतिहास,Geological hsitory
भूवैज्ञानिक अभिलेख,Geological record
भू-वैज्ञानिक समय मापक्रम,Geological time scale
ज्यामिति,Geometry
भूतापीय ऊर्जा,Geothermal energy
गुरुत्वानुवर्तन,Geotropism
जिरेनिएलीज,Geraniales
"रोगाणु, जर्म",Germ
जनन (लिंग) कोशिका,Germ (sex) cell
जनन वंशक्रम दोष,Germ line defect
रोगाणु सिद्धांत,Germ theroy
जनन नलिका,Germ tube
जनन ऊतक,Germinal tissue
अंकुरण,Germination
जननद्रव्य,Germplasm
जननद्रव्य संग्रह,Germplasm collection
जराविज्ञानी,Gerontologist
जराविज्ञान,Gerontology
गर्भावघि,Gestation (gestation period)
छाया,Ghost
विशाल बेलनाकार विद्युत्चुंबक,Giant cylinder elctromagnet
महाकेंद्रक,Giant nucleus
विशाल कच्छप,Giant tortoise
जिआर्डिया,Giardia
जिबैन वलय,Gibbane ring
जिबरैला फ्यूजीकुरोइ,Gibberalla fujikuroi
जिबरेलिन,Gibberellin
गिबन,Gibbon
क्लोम,Gill
क्लोम तंतु,Gill filament
क्लोम निस्यंदक अशन,Gill filter feeding
क्लोम छिद्र,Gill slit
जिंगो,Ginkgo
मेखला,Girdle
मेखला-अस्थि,Girdle bone
"मेखलन, वलयन",Girdling
"पेषणी, गिजर्ड",Gizzard
अरोमिल,Glabrous
हिमनदीय निक्षेप,Glacial deposit
हिमोढ,Glacial moraine
ग्रंथि,Gland
ग्रंथिघर,Glandiferous
ग्रंथिल उपकला,Glandular epithelium
ग्रंथिल रोम,Glandular hair
भगशिश्न मुंड,Glans clitoridis
शिश्न मुंड,Glans penis
कांच और सेरेमिक अपशिष्ट,Glass and ceramic waste
"अंस गुहा, अंस उलूखल",Glenoid cavity
ग्लिया,Glia
ग्लिया कोशिका (तंत्रिबंध कोशिका),Glial cell (neuroglia cell)
ग्लियाई वृद्धि कारक (GGF),Glial growth factor (GGF)
"विसर्पण (सं.), विसर्पी (वि.)",Gliding
