Assamese,Bengali
তথ্য বিট,তথ্য বিট
তথ্য ব্যৱস্থাপনা,তথ্য ব্যবস্থাপনা
তথ্য ব্যৱস্থাপনা ব্যৱস্থা (IMS),তথ্য ব্যবস্থাপনা সিস্টেম (IMS)
তথ্য উদ্ধাৰ কৰা,তথ্য আহরণ
তথ্য ব্যৱস্থা,তথ্য পদ্ধতি
তথ্য প্ৰযুক্তি (IT),তথ্য প্রযুক্তি (আইটি)
আন্তঃগাঁথনি ব্যৱস্থাপনা,অবকাঠামো ব্যবস্থাপনা
উত্তৰাধিকাৰ,উত্তরাধিকার
উত্তৰাধিকাৰী সূত্ৰে পোৱা ভুল,উত্তরাধিকারসূত্রে প্রাপ্ত ত্রুটি
প্ৰাৰম্ভিক,প্রাথমিক
প্ৰাৰম্ভিক ঠিকনা,প্রাথমিক ঠিকানা
প্ৰাৰম্ভিক অৱস্থা,প্রারম্ভিক অবস্থা
আৰম্ভণি,আরম্ভ
ইংক জেট প্ৰিন্টাৰ,ইঙ্কজেট প্রিন্টার
অসংখ্য,অসংখ্য
i-node টেবুল,i-নোড টেবিল
অকাৰ্য্যকৰী সময়,অকার্যকর সময়
ইনপুট বাফাৰ ৰেজিষ্টাৰ,ইনপুট বাফার রেজিস্টার
ইনপুট আউটপুট প্ৰচেছৰ (I/O প্ৰচেছৰ),ইনপুট আউটপুট প্রসেসর (I/O প্রসেসর)
ইনপুট আউটপুট ৰেজিষ্টাৰ (I/O ৰেজিষ্টাৰ),ইনপুট আউটপুট রেজিস্টার (I/O রেজিস্টার)
ইনপুট আউটপুট বিবৃতি (I/O বিবৃতি),ইনপুট আউটপুট বিবৃতি (I/O বিবৃতি)
ইনপুট/আউটপুট (I/O),ইনপুট/আউটপুট (I/O)
ইনপুট/আউটপুট বাফাৰ (I/O বাফাৰ),ইনপুট/আউটপুট বাফার (I/O বাফার)
ইনপুট/আউটপুট ডিভাইচ (I/O ডিভাইচ),ইনপুট/আউটপুট ডিভাইস (I/O ডিভাইস)
প্ৰবিষ্ট কৰা,ঢোকান
সন্নিৱিষ্ট কৰা সজাই পৰাই তোলা,সন্নিবেশ বাছাই
সংস্থাপনৰ সময়,ইনস্টলেশন সময়
উদাহৰণ,দৃষ্টান্ত
নিৰ্দেশনা,নির্দেশ
নিৰ্দেশনা কাউণ্টাৰ,নির্দেশ কাউন্টার
নিৰ্দেশনা চক্ৰ,নির্দেশ চক্র
নিৰ্দেশনা ছেট,নির্দেশনাবলী
পূৰ্ণসংখ্যা প্ৰগ্ৰেমিং,পূর্ণসংখ্যা প্রোগ্রামিং
পূৰ্ণসংখ্যা চলক,পূর্ণসংখ্যা পরিবর্তনশীল
সংহত মডেম,ইন্টিগ্রেটেড মডেম
ডিজিটেল নেটৱৰ্ক (ISDN),ইন্টিগ্রেটেড সার্ভিস ডিজিটাল নেটওয়ার্ক (ISDN)
একতা,অখণ্ডতা
বুদ্ধিমান নিয়ন্ত্ৰক,বুদ্ধিমান নিয়ামক
বুদ্ধিমান টাৰ্মিনেল,বুদ্ধিমান টার্মিনাল
inter ব্লক,আন্তঃ ব্লক
আন্তঃব্লক ব্যৱধান,আন্তঃ ব্লক ফাঁক
আন্তঃ যোগাযোগ ব্যৱস্থা,আন্তঃযোগাযোগ ব্যবস্থা
ভাৱ-বিনিময়,মিথষ্ক্রিয়া
ইন্টাৰেক্টিভ গ্ৰাফিক্স,ইন্টারেক্টিভ গ্রাফিক্স
ইন্টাৰেক্টিভ কিবৰ্ড প্ৰিন্টাৰ,ইন্টারেক্টিভ কীবোর্ড প্রিন্টার
ইন্টাৰকম সেৱা,ইন্টারকম পরিষেবা
আন্তঃপৃষ্ঠ,ইন্টারফেস
ইন্টাৰলিভিং,ইন্টারলিভিং
মধ্যৱৰ্তী বাফাৰ,মধ্যবর্তী বাফার
অভ্যন্তৰীণ ব্লক,অভ্যন্তরীণ ব্লক
আভ্যন্তৰীণ যোগাযোগ,অভ্যন্তরীণ যোগাযোগ
আভ্যন্তৰীণ খণ্ডিতকৰণ,অভ্যন্তরীণ বিভাজন
আভ্যন্তৰীণ স্মৃতিশক্তি,অভ্যন্তরীণ মেমরি
অভ্যন্তৰীণ সজাই পৰাই তোলা,অভ্যন্তরীণ সাজানোর
অভ্যন্তৰীণ টাইমাৰ,অভ্যন্তরীণ টাইমার
আন্তৰ্জাতিক প্ৰামাণিককৰণ সংস্থা (ISO),প্রমিতকরণের জন্য আন্তর্জাতিক সংস্থা (ISO)
আন্তঃৰাষ্ট্ৰীয় কাৰিকৰী সহায়ক সংস্থা,আন্তর্জাতিক প্রযুক্তিগত সহায়তা সংস্থা
ইণ্টাৰনেট,ইন্টারনেট
ইণ্টাৰনেট অভিযান্ত্ৰিক টাস্ক ফ&#39;ৰ্চ (IETF),ইন্টারনেট ইঞ্জিনিয়ারিং টাস্ক ফোর্স (IETF)
ইন্টাৰনেট এক্সপ্ল&#39;ৰাৰ,ইন্টারনেট এক্সপ্লোরার
ইন্টাৰনেট হান্ট,ইন্টারনেট হান্ট
ইণ্টাৰনেটৰ মাহেকীয়া প্ৰতিবেদন,ইন্টারনেট মাসিক রিপোর্ট
ইণ্টাৰনেট পেকেট বিনিময়,ইন্টারনেট প্যাকেট বিনিময়
ইণ্টাৰনেট প্ৰট&#39;কল (IP),ইন্টারনেট প্রোটোকল (আইপি)
ইন্টাৰনেট প্ৰটোকল আঁতৰোৱা (IP),ইন্টারনেট প্রোটোকল রিমুভ (আইপি)
ইন্টাৰনেট ৰিলে চেট (IRC),ইন্টারনেট রিলে চ্যাট (IRC)
ইণ্টাৰনেট সেৱা প্ৰদানকাৰী,ইন্টারনেট সেবা প্রদানকারী
ইণ্টাৰনেট সেৱাৰ তালিকা,ইন্টারনেট পরিষেবা তালিকা
ইণ্টাৰনেট সমাজ,ইন্টারনেট সমাজ
ইণ্টাৰনেট সঁজুলি,ইন্টারনেট টুল
ইণ্টাৰনেটৰ কাম কৰা,ইন্টারনেট কাজ করে
ইণ্টাৰনেটৰ কাম কৰা,ইন্টারনেট কাজ করে
আন্তঃপ্ৰক্ষেপণ,ইন্টারপোলেশন
ব্যাখ্যা,ব্যাখ্যা করুন
ব্যাখ্যাকৰোতা,দোভাষী
আন্তঃপ্ৰক্ৰিয়া যোগাযোগ,আন্তঃপ্রক্রিয়া যোগাযোগ
মাজতে বাধা দিয়া,বাধা
বাধা নিয়ন্ত্ৰক,বাধা হ্যান্ডলার
interrupt মাস্ক,বাধা মাস্ক
বাধা সংকেত,বাধা সংকেত
interrupt ভেক্টৰ,বাধা ভেক্টর
বাধাগ্ৰস্ততা,বাধা
ছেদ কৰক,ছেদ
ইন্ট্ৰানেট,ইন্ট্রানেট
অপৰিৱৰ্তিত,অপরিবর্তনীয়
ইনভেণ্টৰী মাষ্টাৰ ফাইল,ইনভেন্টরি মাস্টার ফাইল
ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ,বিপরীত মাল্টিপ্লেক্সার
বিপৰীত স্কেনিং,বিপরীত স্ক্যানিং
ওলোটা ফাইল,উল্টানো ফাইল
ওলোটা তালিকা নথিপত্ৰ,উল্টানো তালিকা ফাইল
ওলোটা পৃষ্ঠা টেবুল,উল্টানো পৃষ্ঠা টেবিল
ইনভাৰ্টাৰ,বৈদ্যুতিন সংকেতের মেরু বদল
ইণ্টাৰনেটৰ কাম কৰা,ইন্টারনেট কাজ করে
আন্তঃপ্ৰক্ষেপণ,ইন্টারপোলেশন
ব্যাখ্যা,ব্যাখ্যা করুন
ব্যাখ্যাকৰোতা,দোভাষী
আন্তঃপ্ৰক্ৰিয়া যোগাযোগ,আন্তঃপ্রক্রিয়া যোগাযোগ
মাজতে বাধা দিয়া,বাধা
বাধা নিয়ন্ত্ৰক,বাধা হ্যান্ডলার
interrupt মাস্ক,বাধা মাস্ক
বাধা সংকেত,বাধা সংকেত
interrupt ভেক্টৰ,বাধা ভেক্টর
বাধাগ্ৰস্ততা,বাধা
ছেদ কৰক,ছেদ
ইন্ট্ৰানেট,ইন্ট্রানেট
অপৰিৱৰ্তিত,অপরিবর্তনীয়
ইনভেণ্টৰী মাষ্টাৰ ফাইল,ইনভেন্টরি মাস্টার ফাইল
ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ,বিপরীত মাল্টিপ্লেক্সার
বিপৰীত স্কেনিং,বিপরীত স্ক্যানিং
ওলোটা ফাইল,উল্টানো ফাইল
ওলোটা তালিকা নথিপত্ৰ,উল্টানো তালিকা ফাইল
ওলোটা পৃষ্ঠা টেবুল,উল্টানো পৃষ্ঠা টেবিল
ইনভাৰ্টাৰ,বৈদ্যুতিন সংকেতের মেরু বদল
