Telugu,English
జననేంద్రియ పర్సు,Genital pouch
జన్యువు,Genome
జెనోమిక్స్,Genomics
జన్యురూపం,Genotype
జెంటియానల్స్,Gentianales
జాతి,Genus
భౌగోళిక ప్రాంతం,Geographical locality
జియోలాజికల్ హెసిటరీ,Geological hsitory
భౌగోళిక రికార్డు,Geological record
జియోలాజికల్ టైమ్ స్కేల్,Geological time scale
జ్యామితి,Geometry
భూఉష్ణ శక్తి,Geothermal energy
జియోట్రోపిజం,Geotropism
జెరానియల్స్,Geraniales
జెర్మ్,Germ
బీజ,Germ (sex) cell
సూక్ష్మక్రిమి రేఖ లోపం,Germ line defect
జెర్మ్ థెరోయ్,Germ theroy
జెర్మ్ ట్యూబ్,Germ tube
జెర్మినల్ కణజాలం,Germinal tissue
అంకురోత్పత్తి,Germination
జెర్మ్ప్లాజమ్,Germplasm
జెర్మ్ప్లాజమ్ సేకరణ,Germplasm collection
జెరోంటాలజిస్ట్,Gerontologist
జెరోంటాలజీ,Gerontology
గర్భధారణ,Gestation (gestation period)
దెయ్యం,Ghost
జెయింట్ సిలిండర్ ఎల్క్రో మాగ్నెట్,Giant cylinder elctromagnet
జెయింట్ న్యూక్లియస్,Giant nucleus
జెయింట్ తాబేలు,Giant tortoise
గియార్డియా,Giardia
గిబ్బేన్ రింగ్,Gibbane ring
గిబ్బరల్లా ఫుజికురోయి,Gibberalla fujikuroi
గిబ్బెరెల్లిన్,Gibberellin
గిబ్బన్,Gibbon
గిల్,Gill
గిల్ ఫిలమెంట్,Gill filament
గిల్ ఫిల్టర్ ఫీడింగ్,Gill filter feeding
గిల్ స్లిట్,Gill slit
జింగో,Ginkgo
కవచం,Girdle
నడిచే ఎముక,Girdle bone
గిర్డ్లింగ్,Girdling
గిజార్డ్,Gizzard
ఆకర్షణీయమైన,Glabrous
హిమనదీయ నిక్షేపం,Glacial deposit
హిమనదీయ మొరైన్,Glacial moraine
గ్రంథి,Gland
గ్రంధి,Glandiferous
గ్రంధి ఎపిథీలియం,Glandular epithelium
గ్రంధి జుట్టు,Glandular hair
గ్లాన్స్ క్లిటోరిడిస్,Glans clitoridis
గ్లాన్స్ పురుషాంగం,Glans penis
గాజు మరియు సిరామిక్ వ్యర్థాలు,Glass and ceramic waste
గ్లెనాయిడ్ కుహరం,Glenoid cavity
గ్లియా,Glia
నాసికాధిఘటన,Glial cell (neuroglia cell)
గ్లియల్ గ్రోత్ ఫ్యాక్టర్ (జిజిఎఫ్),Glial growth factor (GGF)
గ్లైడింగ్,Gliding
గ్లైడింగ్ ఉమ్మడి,Gliding joint
గ్లోబల్ బయోడైవర్శిటీ,Global biodiversity
గ్లోబల్ వార్మింగ్,Global warming
గ్లోబులర్ పిండం,Globular embryo
గ్లోబులర్ ప్రోటీన్,Globular protein
గ్లోూల్,Globule
గ్లోబులిన్,Globulin
గ్లోమెరులర్ వడపోత,Glomerular filtration
గ్లోమెరులోనెఫ్రిటిస్,Glomerulonephritis
గ్లోమెరులస్,Glomerulus
గ్లోమస్,Glomus
గ్లోరియోసా,Gloriosa
గ్లోసోబాలనమ్,Glossobalanum
గ్లోటిస్,Glottis
గ్లైకోజెన్ కణిక,Glycogen granule
గ్లూకోకార్టికాయిడ్,Glucocorticoid
గ్లూకాగాన్,Glucagon
గ్లూకోసమైన్,Glucosamine
గ్లూకోజ్,Glucose
గ్లూకోసినోలేట్,Glucosinolate
గ్లుమాసి,Glumaceae
గ్లూమ్,Glume
గ్లూటామేట్ డీహైడ్రోజినేస్,Glutamate dehydrogenase
గ్లూటామిక్ ఆమ్లం,Glutamic acid
గ్లూటామైన్ సింథటేస్,Glutamine synthetase
గ్లూటామైన్,Glutamine
గ్లైకాన్ స్ట్రాండ్,Glycan strand
గ్లిసరాల్,Glycerol
గ్లైకోకాలిక్స్,Glycocalyx
గ్లైకోజెన్,Glycogen
గ్లైకోజెనిసిస్,Glycogenesis
గ్లైకోజెనోలిసిస్,Glycogenolysis
గ్లైకోలిపిడ్,Glycolipid
గ్లైకోలిసిస్,Glycolysis
గ్లైకోప్రొటీన్,Glycoprotein
గ్లైకోసమినోగ్లైకాన్,Glycosaminoglycan
గ్లైకోసూరినా,Glycosurina
గ్లైక్సిలేట్ చక్రం,Glyoxylate cycle
గ్లైక్సిసోమ్,Glyoxysome
గజ్జ కవచము,Gnaphalium (cud weed)
గ్నాథోస్టోమాటా,Gnathostomata
గ్నెటాసి,Gnetaceae
గ్నెటల్స్,Gnetales
గ్నెటోప్సిడా,Gnetopsida
గ్నెటమ్,Gnetum
గోబ్లెట్ సెల్,Goblet cell
గోయిటర్,Goiter
golgi ఉపకరణం,Golgi apparatus
గొల్గి బాడీస్,Golgi bodies
గోనాడ్,Gonad
గోనాడో కార్టికాయిడ్,Gonado corticoid
గోనాడోట్రోపిన్ విడుదల హార్మోన్,Gonadotropin releasing hormone
గోనాడోట్రోఫిక్,Gonadotrpic (gonadotrophic)
గోనాపోఫిసిస్,Gonapophysis
గోనిడియా,Gonidia
గోనోపోర్,Gonopore
గోనోరియా,Gonorrhoea
మంచి కాపీ,Good copy
గూటీ,Gootee
గోర్గోనియా,Gorgonia
గౌట్ ఫ్లై,Gout fly
జి-ఫేజ్,G-phase
గ్రాఫియన్ ఫోలికల్,Graafian follicle
గ్రాసిలేరియా,Gracilaria
ప్రవణత సెంట్రిఫ్యూగేషన్,Gradient centrifugation
జీవవైవిధ్యం యొక్క ప్రవణత,Gradient of biodiversity
అంటుకట్టుట,Graft
అంటుకట్టుట,Grafting
అంటుకట్టుట,Grafting
గ్రామ్-నెగటివ్,Gram-negative
గ్రామ్ స్టెయినింగ్,Gram staining
గ్రామినే,Graminae
గ్రామ్-పాజిటివ్,Gram-positive
మనుషుడైన,Grana (granum)
గ్రనాల్ క్లోరోప్లాస్ట్,Granal chloroplast
గొప్ప కాలం,Grand period (of growth)
గ్రాన్యులర్ ల్యూకోసైట్,Granular leucocyte
కణిక,Granule
గ్రాన్యులోసైట్,Granulocyte
గ్రాన్యులోసా సెల్,Granulosa cell
గ్రాన్యులోసా సెల్ పొర,Granulosa cell layer
గ్రానమ్,Granum
గ్రాఫికల్ ప్రాతినిధ్యం,Graphical representation
గురుత్వాకర్షణ శక్తి,Gravitational force
గ్రావిట్రోపిజం,Gravitropism
గురుత్వాకర్షణ,Gravity
గురుత్వాకర్షణ సంభావ్యత,Gravity potential
గ్రే రాముస్ కమ్యూనికన్లు,Gray ramus communicans
గ్రేజర్,Grazer
మేత ఆహార గొలుసు,Grazing food chain
గొప్ప డేన్ డాగ్,Great dane dog
ఆకుపచ్చ గ్రంథి,Green gland
గ్రీన్ హౌస్,Green house
హరితగ్రుహ ప్రభావం,Green house effect
హరిత విప్లవం,Green revolution
ఆకుపచ్చ ఒట్టు,Green scum
గ్రే హెరాన్,Grey heron
బూడిద పదార్థం,Grey matter
స్థూల క్యాలరీ విలువ,Gross calorific value
స్థూల శక్తి విలువ,Gross energy value
స్థూల ప్రాధమిక ఉత్పత్తి,Gross primary production
వృద్ధి వక్రత,Growth curve
వృద్ధి కారకం,Growth factor
గ్రోత్ హార్మోన్ విడుదల హార్మోన్,Growth hormone releasing hormone
పెరుగుదల హార్మోన్‌ను నిరోధించడం,Growth inhibiting hormone
వృద్ధి పునరుత్పత్తి మరియు వృద్ధాప్యం,Growth regeneration and ageing
గ్రోత్ రింగ్,Growth ring
గ్వానిన్,Guanine
గోక్సన్,Guanosine triphosphate (GTP)
గుల్లెట్,Gullet
గస్టాటేషన్,Gustatation
గస్టేటరీ కార్టెక్స్,Gustatory cortex
గస్టేటరీ రిసెప్టర్,Gustatory receptor
గట్లేషన్,Guttation
జిమ్నోస్పెర్మే,Gymnospermae
గైనోకోమాస్టియా,Gynaecomastia
గైనోసియం,Gynoecium
గైరస్,Gyrus
ఆవాసాలు,Habitat
నివాస నష్టం,Habitat loss
హెమటోమా,Haematoma
రక్తకథ,Haeme (heme)
హేమోకోరియల్ మావి,Haemochorial placenta
హేమోకోయెల్,Haemocoel
హేమోసైట్,Haemocyte
హిమోడయాలసిస్,Haemodialysis
హిమోగ్లోబిన్,Haemoglobin
హేమోలింప్,Haemolymph
హేమోఫిలియా,Haemophilia
హేమోఫిలస్ డుక్రీ,Haemophilus ducrei
హేమోఫిలస్ ఇన్ఫ్లుఎంజా,Haemophilus influenzae
హేమోపోయిసిస్,Haemopoiesis
హేమోజోయిన్,Haemozoin
హాగ్ ఫిష్,Hagfish
జుట్టు సెల్,Hair cell
హెయిర్‌పిన్ లూప్,Hairpin loop
వెంట్రుకల జంతువు,Hairy animal
వెంట్రుకలు,Hairy
సగం జీవితం,Half life
హాల్ మార్క్,Hall mark
భ్రమ,Hallucination
హాలూసినోజెన్,Hallucinogen
లవజని,Halogen
హలోఫిల్,Halophil
హలోఫైట్,Halophyte
హలోఫిటిక్ ఆవాసాలు,Halophytic habitat
హాప్లో-డిప్లోంటిక్,Haplo-diplontic
హాప్లోయిడ్,Haploid
హాప్లోయిడ్-డిప్లాయిడ్ దశ,Haploid-diploid phase
హాప్లోంటిక్,Haplontic
హాప్లోటైప్,Haplotype
హాప్టోనాస్టి,Haptonasty
కఠినమైన అంగిలి,Hard palate
