Assamese,Malayalam
বিৰতি সময়,സമയം താൽക്കാലികമായി നിർത്തുക
ডেচিবেল,ഡെസിബെൽ
ডেচিবেলোমিটাৰ,ഡെസിബെലോമീറ്റർ
"দশমিক, দশমিক","ദശാംശം, ദശാംശം"
শ্ৰেণীবিভাজন,വർഗ്ഗീകരണം
"উত্তাল, বিপ্লৱ, উদ্যোগ, অৱক্ষয়","പ്രക്ഷോഭം, വിപ്ലവം, ഏറ്റെടുക്കൽ, തകർച്ച"
সমমিতি বৃত্ত,ഐസോമെട്രിക് സർക്കിൾ
ডিকোডাৰ,ഡീകോഡർ
"পচন, দ্ৰৱীভূত","വിഘടനം, പിരിച്ചുവിടൽ"
ডিকম্প্ৰেছন,ഡീകംപ്രഷൻ
বিশুদ্ধকৰণ,അണുവിമുക്തമാക്കൽ
অলংকাৰ,അലങ്കാരം
সংযোজন,സംയോജനം
ডিমিনিচিং ফাংচন,പ്രവർത്തനം കുറയുന്നു
বতৰৰ পৰিৱৰ্তন,കാലാവസ്ഥ
উলংঘা,ലംഘനം
উপমহলা,സബ്ഫ്ലോർ
গভীৰ স্থান,ആഴമുള്ള സ്ഥലം
ব্যুৎপত্তি,വ്യുൽപ്പന്നം
"দোষ, ভুল, ক্ষতি, অভাৱ","വൈകല്യം, പിശക്, ക്ഷതം, കുറവ്"
ভুল কৰা,തെറ്റായ
ৰোগ প্ৰতিৰোধ ক্ষমতা,പ്രതിരോധശേഷി
লিমিটাৰ দুৱাৰ,ലിമിറ്റർ വാതിൽ
"সংজ্ঞা, স্পষ্টতা","നിർവചനം, വ്യക്തത"
বিচ্যুত কৰক,വ്യതിചലിപ്പിക്കുക
ডিফ্লেক্টৰ,deflector
"বিক্ষেপণ, বিক্ষেপণ","വ്യതിചലനം, വ്യതിചലനം"
বিক্ষিপ্ত ফোকাচ,ഡിഫ്ലെക്റ്റീവ് ഫോക്കസ്
ডিফ্লেকচন-ডাবলেট মিৰ&#39;ৰ,വ്യതിചലനം-ഇരട്ട കണ്ണാടി
বিক্ষেপণ অঞ্চল,വ്യതിചലന മേഖല
মাধ্যাকৰ্ষণ-প্ৰভাৱিত বিক্ষেপণ,ഗുരുത്വാകർഷണം ബാധിച്ച വ്യതിചലനം
বিক্ষেপণ প্লেট,ചുരുക്കെഴുത്ത് പ്ലേറ്റുകൾ
ধ্যান কেন্দ্ৰিত,ശ്രദ്ധ കേന്ദ്രീകരിക്കുക
বিকৃতি,വൈകല്യം
"বিকৃতি, বিকৃতি","വക്രീകരണം, വക്രീകരണം"
ভিগাছন,വിഗാസൺ
"debauchery, অশ্লীলতা","ധിക്കാരം, ധിക്കാരം"
"অশুচি কৰা (ver.), অৱক্ষয় কৰা (n.), অৱক্ষয় কৰা (v.)","അശുദ്ധമാക്കുക (ver.), തരംതാഴ്ത്തുക (n.), തരംതാഴ്ത്തപ്പെടുക (v.)"
পেলনীয়া গেছ,മാലിന്യ വാതകം
"aberration, aphasia, বঞ্চনা, বঞ্চনা","വ്യതിചലനം, അഫാസിയ, ഇല്ലായ്മ, ഇല്ലായ്മ"
সন্তুষ্টিদায়ক,സന്തോഷിപ്പിക്കുന്നത്
"ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, লৱ","ബിരുദം, ബിരുദം, മാഗ്നിറ്റ്യൂഡ്, ഡിഗ്രി, ഡിഗ്രി, അളവ്, ന്യൂമറേറ്റർ"
ঘনত্ব-আয়তন,ഏകാഗ്രത-വോളിയം
বিচ্ছিন্নতা পৰিমাণ,ഡിസോസിയേഷൻ അളവ്
স্বাধীনতাৰ মাত্ৰা। স্বাধীনতাৰ মাত্ৰা,സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം. സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം
আয়নীয়কৰণৰ পৰিমাণ,അയോണൈസേഷന്റെ അളവ്
মেৰুকৰণৰ পৰিমাণ,ധ്രുവീകരണത്തിന്റെ വ്യാപ്തി
নিখুঁততাৰ পৰিমাণ,കൃത്യതയുടെ അളവ്
ডিহুমিডিফিকেশন,dehumidification
বিআয়নীয়কৰণ,ഡീയോണൈസേഷൻ
পলম কৰা,കാലതാമസം
বিলম্বিত,വൈകി
স্থানীয়কৰণ,പ്രാദേശികവൽക്കരണം
ডেল্টা ফাংচন,ഡെൽറ്റ പ്രവർത്തനം
বিচুম্বকীয়কৰণ,demagnetization
বিচুম্বকীয় বক্ৰ,demagnetized curve
ডিমেগনেটাইজাৰ,demagnetizer
ডিমডুলেচন,demodulation
ঘন ভিৰ,ഇടതൂർന്ന തിരക്ക്
ঘনত্ব গেজ,സാന്ദ്രത ഗേജ്
"ঘনত্ব, ঘনত্ব","സാന്ദ്രത, സാന്ദ്രത"
মূল্য হ্ৰাসৰ স্তৰ,മൂല്യത്തകർച്ച നില
ডিপ্লিচন জ&#39;ন,ശോഷണ മേഖല
বিমেৰুকৰণ,ഡിപോളറൈസേഷൻ
ডিমেৰুকৃত,ഡിപോളറൈസ്ഡ്
ডিপোলাৰাইজাৰ,ഡിപോളറൈസർ
"ক্ষেত্ৰৰ গভীৰতা, ক্ষেত্ৰৰ তীব্ৰতা","ഫീൽഡിന്റെ ആഴം, ഫീൽഡിന്റെ തീവ്രത"
"ব্যুৎপন্ন মেৰুগ্ৰাম, ব্যুৎপন্ন মেৰুগ্ৰাম","ഉരുത്തിരിഞ്ഞ പോളറോഗ്രാം, ഉരുത്തിരിഞ്ഞ ധ്രുവഗ്രാം"
ব্যুৎপত্তি কৰা হৈছে,ഉരുത്തിരിഞ്ഞത്
"অৱতৰণ কৰা, অৱতৰণ কৰা","ഇറക്കം, ഇറക്കം"
"বংশ, বংশ","ഇറക്കം, ഇറക്കം"
"বৰ্ণনা, নিৰ্মাণ, আঁকিব","വിവരിക്കുക, നിർമ്മിക്കുക, വരയ്ക്കുക"
হৰ,ഡിനോമിനേറ്റർ
"ডিজাইন কৰা, ডিজাইন কৰা (n.) ডিজাইন কৰা, ডিজাইন কৰা (n.)","രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.) രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.)"
ধ্বংস,നാശം
ধ্বংসাত্মক হস্তক্ষেপ,വിനാശകരമായ ഇടപെടൽ
"ধ্বংসাত্মক, ধ্বংসাত্মক","വിനാശകരമായ, വിനാശകരമായ"
"চিনাক্তকৰণ, ধৰা পেলোৱা","തിരിച്ചറിയൽ, കണ്ടെത്തൽ"
সংগ্ৰাহক,കളക്ടർ
ডিটাৰ্মিনিজম,നിർണായകവാദം
নিৰ্ণায়ক,നിർണ്ണയിക്കുന്നയാൾ
সংকল্প,ദൃഢനിശ്ചയം
নিৰ্ধাৰণ কৰিবলৈ,നിർണ്ണയിക്കാൻ
নিৰূপিত,നിശ്ചയിച്ചു
ডিউটেৰন,ഡ്യൂറ്ററോൺ
"প্ৰকাশ, বিকাশ, বিকাশ","പ്രകടിപ്പിക്കുക, വികസിപ്പിക്കുക, വികസിപ്പിക്കുക"
"ডেভেলপাৰ, ডেভেলপাৰ","ഡെവലപ്പർ, ഡെവലപ്പർ"
"উন্নয়ন, উন্নয়ন","വികസനം, വികസനം"
বিচ্যুতি,വ്യതിയാനം
শিশিৰ,മഞ്ഞു
শিশিৰ বিন্দু,മഞ്ഞു പോയിന്റ്
দক্ষিণ মেৰুকৰণকাৰী,ദക്ഷിണ ധ്രുവീകരണം
ডায়েগনষ্টিক পৰীক্ষা,ഡയഗ്നോസ്റ്റിക് ടെസ്റ്റ്
তিৰ্যক,ഡയഗണൽ
ডায়েগ্ৰাম,ഡയഗ്രം
ডায়েগ্ৰাম,ഡയഗ്രം
ডায়েল কৰক,ഡയൽ ചെയ്യുക
ডাইমেগনেটিক,ഡയമാഗ്നറ്റിക്
"ডাইমেগনেট&#39;লজী, ডাইমেগনেটিক পদাৰ্থ","ഡയമാഗ്നറ്റോളജി, ഡയമാഗ്നറ്റിക് മെറ്റീരിയൽ"
ডাইমেগনেটিজম,ഡയമാഗ്നെറ്റിസം
ব্যাস,വ്യാസം
ডায়েমেট্ৰিকভাৱে বিপৰীত,വിപരീതമായി
"হীৰা, হীৰা","വജ്രം, വജ്രം"
ডায়েফ্ৰাম ডায়েফ্ৰাম,"ഡയഫ്രം, ഡയഫ്രം"
তাপ বিনিময়,ചൂട് എക്സ്ചേഞ്ച്
তাপ বিনিময়,ചൂട് എക്സ്ചേഞ്ച്
"ডাইটনিক স্বৰাগ্ৰাম, ডাইটনিক স্বৰাগ্ৰাম","ഡയറ്റോണിക് സ്വരഗ്രാം, ഡയറ്റോണിക് സ്വരഗ്രാം"
"bifurcation, অৰ্ধ-কলা","വിഭജനം, അർദ്ധകല"
ডাইক্ৰ&#39;মেট কোষ,ഡൈക്രോമേറ്റ് സെൽ
"দ্বৈততা, দৃশ্যমান দ্বৈততা, স্তৰৰ দ্বৈততা","ദ്വിമുഖം, വിഷ്വൽ ദ്വിമുഖം, ലെവൽ ദ്വിമുഖം"
ডিক্টাফোন,ഡിക്ടഫോൺ
ডাইলেক্ট্ৰিক,വൈദ്യുതചാലകം
ডাইলেক্ট্ৰিকছ,വൈദ്യുതചാലകങ്ങൾ
ডিজেল চক্ৰ,ഡീസൽ സൈക്കിൾ
গেপ,വിടവ്
"ডিফাৰেন্সিয়েল ফ্ৰিকুৱেন্সি, বিয়োগ কম্পাঙ্ক","ഡിഫറൻഷ്യൽ ഫ്രീക്വൻസി, വ്യവകലന ആവൃത്തി"
"ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ইন্টাৰষ্টিচিয়েল, ডিফাৰেন্সিয়েল","വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, ഇന്റർസ്റ്റീഷ്യൽ, ഡിഫറൻഷ്യൽ"
ভিন্নতামূলক শোষণ,ഡിഫറൻഷ്യൽ ആഗിരണം
ডিষ্টিংচন এম্প্লিফায়াৰ,വ്യതിരിക്ത ആംപ്ലിഫയർ
"পেনেট্ৰেটিভ কেলৰিমিটাৰ, পেনেট্ৰেটিভ কেলৰিমিটাৰ","പെനിട്രേറ്റീവ് കലോറിമീറ്റർ, പെനിട്രേറ്റീവ് കലോറിമീറ്റർ"
ডিফাৰেন্সিয়েল কেপাচিটৰ,ഡിഫറൻഷ്യൽ കപ്പാസിറ്റർ
ডিফাৰেন্সিয়েল জ&#39;ন,ഡിഫറൻഷ്യൽ സോൺ
ডিফাৰেন্সিয়েল প্ৰসাৰণ,ഡിഫറൻഷ്യൽ ഡിഫ്യൂഷൻ
অৱভেদ্য সমীকৰণ,ഡിഫറൻഷ്യൽ സമവാക്യം
ভিন্নতামূলক বিলুপ্তি সহগ,ഡിഫറൻഷ്യൽ എക്സിറ്റിൻഷൻ കോഫിഫിഷ്യന്റ്
ইন্টাৰমিটাৰ আয়নীয়কৰণ কক্ষ,ഇന്റർമീറ്റർ അയോണൈസേഷൻ ചേമ്പർ
ডিফাৰেন্সিয়েল আইছ’ট’প পদ্ধতি,ഡിഫറൻഷ്യൽ ഐസോടോപ്പ് രീതി
ডিফাৰেন্সিয়েল বেগ,ഡിഫറൻഷ്യൽ പ്രവേഗം
পাৰ্থক্য কৰা,വേർതിരിക്കുക
"পৃথক, পৃথক","വ്യത്യസ്തമായ, വ്യത്യസ്തമായ"
"পাৰ্থক্য, পাৰ্থক্য","വ്യത്യാസം, വ്യത്യാസം"
বিবৰ্তন,ഡിഫ്രാക്ഷൻ
বিবৰ্তনমাপক,ഡിഫ്രാക്റ്റോമീറ്റർ
"বিক্ষিপ্ত, বিক্ষিপ্ত","വ്യാപിച്ച, വ്യാപിച്ച"
