Telugu,Punjabi
రూట్ పంట,ਰੂਟ ਫਸਲ
రూట్ ఎక్సూడేట్స్,ਜੜ
రూట్ పిత్తాశయం నెమటోడ్,ਰੂਟ ਗਾਲ ਨਮੇਟੋਡ
రూట్ ప్రేరేపించే ప్లాస్మిడ్,ਰੂਟ ਨੂੰ ਪ੍ਰੇਰਿਤ ਕਰਨਾ
రూట్ నోడ్యూల్స్,ਰੂਟ ਨੂਡਿ .ਲ
వేరు కాండం,ਰੂਟਸਟੌਕ
రోసెట్ వ్యాధి,ਰੋਸੈਟ ਦੀ ਬਿਮਾਰੀ
రోసెట్ పాలిఎంబ్రియోనీ,ਰੋਸੈਟ ਪੋਲੀਬੇਨੀ
రోసెట్ వైరస్,ਰੋਸੈਟ ਵਾਇਰਸ
రోటరీ పండించడం,ਰੋਟਰੀ ਖੇਤ
భ్రమణ మేత,ਰੋਟੇਸ਼ਨਲ ਚਰਾਉਣ ਵਾਲਾ
రౌగేజ్,ਰੂਘੇਜ
వరుస పంటలు,ਕਤਾਰ ਦੀਆਂ ਫਸਲਾਂ
వరుస ఇంటర్‌క్రాపింగ్,ਕਤਾਰ ਨਾਲ ਜੁੜੋ
RTS పానీయం,ਆਰਟੀਐਸ ਪੇਅ
రన్నర్,ਦੌੜਾਕ
రన్-ఆఫ్ వ్యవసాయం,ਰਨ-ਆਫ ਖੇਤੀ
రన్-ఆఫ్,ਰਨ-ਆਫ
గ్రామీణ ప్రాంతీయ బ్యాంక్,ਪੇਂਡੂ ਖੇਤਰੀ ਬੈਂਕ
ముల్లంగి,ਮੂਲੀ
రెయిన్ ట్రీ,ਮੀਂਹ ਦੇ ਰੁੱਖ
రైసిన్,ਰਾਇਸਿਨ
రాంబుటాన్,ਰਾਮਬਟਨ
రంగూన్ లత,ਕਾਨੂਨਸ
రాప్సీడ్,ਬਲਾਤਕਾਰ
రాస్ప్బెర్రీ,ਰਸਭਰੀ
ఎలుక-తోక ముల్లంగి,ਰੈਟ-ਪੂਛ ਮੂਲੀ
రట్టన్,ਰਤਨ
ఎర్రటి దేవదారు,ਲਾਲ ਸੀਡਰ (ਟੋਨਾ)
ఎరుపు క్లోవర్,ਲਾਲ ਕਲੋਵਰ
ఎరుపు పట్టు చెట్టు,ਰੈਡ ਰੇਸ਼ਮ ਦਾ ਰੁੱਖ
రీడ్ గడ్డి,ਡੇਡ ਘਾਹ
రోడ్స్ గడ్డి,ਰੋਡਸ ਘਾਹ
రోడోడెండ్రాన్,ਰ੍ਹੋਡਡੈਂਡਰਨ
రుస్,Rhus
బియ్యం,ਚੌਲ
రిడ్జ్డ్ పొట్లకాయ,Ed ਰਡ
గులాబీ,ਗੁਲਾਬ
రోజ్ బెర్రీ,ਗੁਲਾਬ ਬੇਰੀ
రోజ్మేరీ,ਰੋਸਮੇਰੀ
రౌండ్ పొట్లకాయ,ਗੋਲ ਗੌਡ
రబ్బరు,ਰਬੜ
ఎలుక,ਚੂਹਾ
రెడ్ పామ్ వీవిల్,ਲਾਲ ਪਾਮਸ ਵੀਵੀਲ
ఎరుపు గుమ్మడికాయ బీటిల్,ਲਾਲ ਕੱਦੂ ਬੀਟਲ
ఖడ్గమృగం బీటిల్,ਰੀਨੋਸੀਰੋਸ ਬੀਟਲ
బియ్యం వీవిల్,ਚਾਵਲ ਦੇ ਵੀਵਿਲ
సెలైన్ ఆల్కలీ మట్టి,ਖਾਰੇ ਅਲਕਲੀ ਮਿੱਟੀ
సెలైన్ నేల,ਖਾਰਾ ਮਿੱਟੀ
సాలినైజేషన్,ਨਮੀਕਰਨ
లాలాజల గ్రంథి క్రోమోజోమ్,ਲਾਰ ਗਲੈਂਡ ਕ੍ਰੋਮੋਸੋਮ
ఉ ప్పు,ਲੂਣ
ఉప్పు ప్రభావిత నేల,ਲੂਣ-ਪ੍ਰਭਾਵਿਤ ਮਿੱਟੀ
ఉప్పు సూచిక,ਲੂਣ ਸੂਚਕ
ఉప్పు ఒత్తిడి,ਲੂਣ ਦਾ ਤਣਾਅ
ఉప్పు సహనం,ਲੂਣ ਸਹਿਣਸ਼ੀਲਤਾ
నమూనా,ਨਮੂਨਾ
నమూనా లోపం,ਨਮੂਨਾ ਗਲਤੀ
నమూనా యూనిట్,ਨਮੂਨਾ ਵਾਲੀ ਇਕਾਈ
నమూనా,ਨਮੂਨਾ
ఇసుక,ਰੇਤ
ఇసుక మట్టి,ਰੇਤਲੀ ਮਿੱਟੀ
శాండీ లోవామ్,ਸੈਂਡੀ ਲੋਮ
ఇసుక నేల,ਰੇਤਲੀ ਮਿੱਟੀ
సాప్,SAP
మొక్క,ਪੌਦਾ
సాపోనిఫికేషన్ విలువ,ਪ੍ਰਮਾਣਿਕਤਾ ਮੁੱਲ
ఉపగ్రహ DNA,ਸੈਟੇਲਾਈਟ ਡੀਐਨਏ
ఉపగ్రహ కలుపు,ਸੈਟੇਲਾਈਟ ਬੂਡ
సంతృప్త ఆవిరి పీడనం,ਸੰਤ੍ਰਿਪਤ ਭਾਫ ਦਾ ਦਬਾਅ
సవన్నా,ਸਵਨਾ
స్కాఫోల్డ్ ప్రోటీన్,ਸਕੇਲਫੋਲਡ ਪ੍ਰੋਟੀਨ
స్కేప్,ਸਕੈਪ
స్కార్ఫికేషన్,ਸਕਿਰਿਸ਼
సియోన్,ਸਕਿਓਨ
సైనోఫైట్స్,ਸਕਿਓਫਾਈਟਸ
కాలానుగుణ చక్రం,ਮੌਸਮੀ ਚੱਕਰ
కాలానుగుణ కరువు,ਮੌਸਮੀ ਸੋਕੇ
కాలానుగుణ మొక్క,ਮੌਸਮੀ ਪੌਦਾ
ద్వితీయ పెరుగుదల,ਸੈਕੰਡਰੀ ਵਾਧਾ
ద్వితీయ మొక్కల పోషకాలు,ਸੈਕੰਡਰੀ ਪੌਦਾ ਪੌਸ਼ਟਿਕ ਤੱਤ
ద్వితీయ ఉత్పాదకత,ਸੈਕੰਡਰੀ ਉਤਪਾਦਕਤਾ
ద్వితీయ పండించడం,ਸੈਕੰਡਰੀ ਖੇਤ
సెడ్జ్,ਸੇਡਜ
విత్తనం పుట్టిన ఫంగస్,ਬੀਜ ਬੋਰਨੀ ਫੰਗਸ
విత్తన ధృవీకరణ,ਬੀਜ ਪ੍ਰਮਾਣੀਕਰਣ
విత్తన గట్టిపడటం,ਬੀਜ ਕਠੋਰ
విత్తన చికిత్స,ਬੀਜ ਦਾ ਇਲਾਜ
సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్,ਬੀਜ-ਕਮ-ਖਾਦ ਮਸ਼ਕ
విత్తనాలు,ਬੀਜ
సీపేజ్,ਸੀਪੇਜ
వేరు చేయుట,ਅਲੱਗ ਹੋਣਾ
ఎంచుకోదగిన మార్కర్,ਚੋਣਯੋਗ ਮਾਰਕਰ
ఎంపిక ఒత్తిడి,ਚੋਣ ਦਾ ਦਬਾਅ
సెలెక్టివ్ హెర్బిసైడ్,ਚੋਣਵੇਂ ਹਰਬਾਇਡ
సెలెక్టివిటీ ఇండెక్స్,ਚੋਣ ਇੰਡੈਕਸ
స్వీయ ఫలదీకరణం,ਸਵੈ ਗਰੱਭਧਾਰਣ
స్వీయ సమృద్ధి,ਸਵੈ-ਨਿਰਭਰਤਾ
స్వీయ సన్నబడటం సామర్థ్యం,ਸਵੈ ਪਤਲੇ ਹੋਣ ਦੀ ਸਮਰੱਥਾ
స్వీయ-ఫ్రూట్‌ఫుల్,ਸਵੈ-ਫਲਦਾਇਕ
స్వీయ-అపవాదు,ਸਵੈ-ਅਸੰਗਤਤਾ
స్వార్థ DNA,ਸੁਆਰਥੀ ਡੀ ਐਨ ਏ
సెమీ శుష్క,ਅਰਧ-ਸੁੱਕੇ
ఇంద్రియ మూల్యాంకనం,ਸੰਵੇਦੀ ਦਾ ਮੁਲਾਂਕਣ
సెపాల్,ਸੇਪਲ
సీక్వెన్షియల్ క్రాపింగ్,ਕ੍ਰਮਵਾਰ ਫਸਲ
సీరియల్ పలుచన,ਸੀਰੀਅਲ ਪੇਬਿ .ਸ਼ਨ
సెరికల్చర్,ਸੀਕਲਚਰ
సెరోలజీ,ਸੰੋਲਨੋਲੋਜੀ
సీరం,ਸੀਰਮ
సెక్స్-నిర్ణయం,ਸੈਕਸ-ਦ੍ਰਿੜਤਾ
సెక్స్-లింకేజ్,ਸੈਕਸ-ਲਿੰਕਜ
లైంగిక ప్రచారం,ਜਿਨਸੀ ਪ੍ਰਸਾਰ
షీట్ కోత,ਸ਼ੀਟ roision
షెల్లింగ్,ਸ਼ੈਲਿੰਗ
షెల్టర్ బెల్ట్,ਸ਼ੈਲਟਰ ਬੈਲਟ
స్వల్ప-రోజు మొక్క,ਥੋੜ੍ਹੇ ਸਮੇਂ ਦਾ ਪੌਦਾ
స్వల్ప-తరంగ రేడియేషన్,ਛੋਟਾ-ਵੇਵ ਰੇਡੀਏਸ਼ਨ
షటిల్ వెక్టర్,ਸ਼ਟਲ ਵੈਕਟਰ
తోబుట్టువు,ਭੈਣ-ਭਰਾ
కొడవలి కణ రక్తహీనత,ਦਾਤਰੀ ਸੈੱਲ ਅਨੀਮੀਆ
సిగ్మోయిడ్ కర్వ్,ਸਿਗੋਮਾਈਡ ਕਰਵ
సిగ్నల్ పరికల్పన,ਸੰਕੇਤ ਅਨੁਮਾਨ
ప్రాముఖ్యత పరీక్ష,ਮਹੱਤਵ ਟੈਸਟ
సైలేజ్,ਸੀਲੇਜ
గొయ్యి,ਸਿਲੋ
సిల్ట్,ਗੜਬੜ
సిల్ట్ లోమ్,ਡਿਲਟ ਲੋਮ
సిల్వికల్చర్,ਸਿਲਵੀਕਲਚਰ
సింక్,ਸਿੰਕ
సింక్ సామర్థ్యం,ਸਿੰਕ ਸਮਰੱਥਾ
సిస్టర్ క్రోమాటిడ్,ਭੈਣ ਕ੍ਰੋਮੈਟਿਡ
సైట్-నిర్దిష్ట పోషక నిర్వహణ,ਸਾਈਟ-ਖਾਸ ਪੌਸ਼ਟਿਕ ਪ੍ਰਬੰਧਨ
వక్రీకృత పంపిణీ,ਸ਼ੁੱਭੀ ਵੰਡ
వరుస నాటడం దాటవేయండి,ਕਤਾਰ ਲਾਉਣਾ ਛੱਡ ਦਿਓ
బురద అచ్చు,ਸਲਾਈਮ ਉੱਲੀ
స్లో-రిలీజ్ ఎరువులు,ਹੌਲੀ-ਰੀਲਿਜ਼ ਖਾਦ
బురద,ਸਲੱਜ
ముద్ద,ਘੁਰਕੀ
సున్నితమైన పంటలు,ਪਰੇਸ਼ਾਨ ਫਸਲਾਂ
సామాజిక అటవీ,ਸੋਸ਼ਲ ਫੌਰੈਸਟਰੀ
పచ్చిక సంస్కృతి,ਸੋਡ ਸਭਿਆਚਾਰ
పచ్చిక,ਸੋਡ
సోడిక్ నేల,ਸੋਡਿਕ ਮਿੱਟੀ
సోడియం శోషణ నిష్పత్తి,ਸੋਡੀਅਮ ਸਮਾਈ ਅਨੁਪਾਤ
సోడియం పంప్,ਸੋਡੀਅਮ ਪੰਪ
సాఫ్ట్-వుడ్ అంటుకట్టుట,ਨਰਮ-ਲੱਕੜ ਦਾ ਗ੍ਰੈਫਟਿੰਗ
నేల సంశ్లేషణ,ਮਿੱਟੀ ਦੀ ਅਸ਼ੁੱਧ
నేల వాయువు,ਮਿੱਟੀ ਦੀ ਹਵਾ
నేల మొత్తం,ਮਿੱਟੀ ਸਮੂਹ
నేల క్షారత,ਮਿੱਟੀ ਅਲਾਕੀਨਿਟੀ
నేల సవరణ,ਮਿੱਟੀ ਸੋਧ
నేల విశ్లేషణ,ਮਿੱਟੀ ਦੇ ਵਿਸ਼ਲੇਸ਼ਣ
నేల జీవవైవిధ్యం,ਮਿੱਟੀ ਦੇ ਜੀਵ-ਵਿਭਿੰਨਤਾ
నేల జీవశాస్త్రం,ਮਿੱਟੀ ਜੀਵ-ਵਿਗਿਆਨ
నేల వర్గీకరణ,ਮਿੱਟੀ ਦਾ ਵਰਗੀਕਰਣ
నేల ఘర్షణ,ਮਿੱਟੀ ਕੋਲੋਇਡ
నేల సంపీడనం,ਮਿੱਟੀ ਦਾ ਸੰਕੁਚਨ
నేల కండిషనర్లు,ਮਿੱਟੀ ਕੰਡੀਸ਼ਨਰ
నేల పరిరక్షణ,ਮਿੱਟੀ ਦੀ ਸੰਭਾਲ
నేల క్రస్ట్,ਮਿੱਟੀ ਦੇ ਛਾਲੇ
నేల క్షీణత,ਮਿੱਟੀ ਦੇ ਵਿਗਾੜ
నేల ఎరోడిబిలిటీ కారకం,ਮਿੱਟੀ ਦੇ ਖਿੜਕੀਆਂ ਦਾ ਕਾਰਕ
నేల సంతానోత్పత్తి,ਮਿੱਟੀ ਜਣਨ ਸ਼ਕਤੀ
నేల ఆదికాండము,ਮਿੱਟੀ ਉਤਪਤੀ
నేల ఆరోగ్యం,ਮਿੱਟੀ ਦੀ ਸਿਹਤ
నేల హోరిజోన్,ਮਿੱਟੀ ਦੀ ਦੂਰੀ
నేల స్థూల ఆర్గనైజమ్స్,ਮਿੱਟੀ ਮੈਕਰੂਗਜਿਸਜ਼
నేల నిర్వహణ,ਮਿੱਟੀ ਪ੍ਰਬੰਧਨ
నేల మైక్రోబయాలజీ,ਮਿੱਟੀ ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ
నేల సూక్ష్మజీవులు,ਮਿੱਟੀ ਦੇ ਸੂਖਮ ਜੀਵ
నేల తేమ లోటు,ਮਿੱਟੀ ਨਮੀ ਦੇ ਘਾਟਾ
నేల సేంద్రియ పదార్థం,ਮਿੱਟੀ ਜੈਵਿਕ ਪਦਾਰਥ
నేల సచ్ఛిద్రత,ਮਿੱਟੀ ਦੀ ਪੋਰਸਿਟੀ
నేల ఉత్పాదకత,ਮਿੱਟੀ ਉਤਪਾਦਕਤਾ
నేల ప్రొఫైల్,ਮਿੱਟੀ ਪ੍ਰੋਫ਼ਾਇਜ਼
నేల నాణ్యత,ਮਿੱਟੀ ਦੀ ਕੁਆਲਟੀ
నేల ప్రతిచర్య,ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ
నేల నిరోధకత,ਮਿੱਟੀ ਪ੍ਰਤੀਰੋਧ
నేల లవణీయత,ਮਿੱਟੀ ਨੌਰਟੀਅਤ
నేల శాస్త్రం,ਮਿੱਟੀ ਵਿਗਿਆਨ
నేల అనారోగ్యం,ਮਿੱਟੀ ਬਿਮਾਰੀ
నేల జల్లెడ,ਮਿੱਟੀ ਸਿਏਵਿੰਗ
నేల ద్రావణం,ਮਿੱਟੀ ਦਾ ਹੱਲ
నేల స్టెరిలెంట్,ਮਿੱਟੀ ਨਿਰਜੀਵ
నేల నిర్మాణం,ਮਿੱਟੀ ਦਾ structure ਾਂਚਾ
నేల సస్పెన్షన్,ਮਿੱਟੀ ਮੁਅੱਤਲ
నేల పరీక్ష,ਮਿੱਟੀ ਦੀ ਜਾਂਚ
నేల ఆకృతి,ਮਿੱਟੀ ਦਾ ਬਣਤਰ
నేల నీటి సామర్థ్యం,ਮਿੱਟੀ ਪਾਣੀ ਦੀ ਸੰਭਾਵਨਾ
నేల నీరు,ਮਿੱਟੀ ਦਾ ਪਾਣੀ
సౌర స్థిరాంకం,ਸੋਲਰ ਸਥਿਰ
సౌర వికిరణం,ਸੋਲਰ ਰੇਡੀਏਸ਼ਨ
సౌర స్పెక్ట్రం,ਸੋਲਰ ਸਪੈਕਟ੍ਰਮ
సౌరీకరణ,ਸੁਹਿਰਣਾ
ఏకైక పంట,ਇਕੋ ਫਸਲ
కరిగే సోడియం శాతం,ਘੁਲਣਸ਼ੀਲ ਸੋਡੀਅਮ ਪ੍ਰਤੀਸ਼ਤਤਾ
సోమాటిక్ సెల్,ਸੋਮੈਟਿਕ ਸੈੱਲ
సోమాటిక్ పిండం,ਸੋਮੈਟਿਕ ਭਰੂਣ
సోమాటిక్ హైబ్రిడైజేషన్,ਸੋਮੈਟਿਕ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
జొన్న గాయం,ਸੋਰਗਮ ਦੀ ਸੱਟ
SOS జన్యువు,Sos gene
సదరన్ బ్లాటింగ్,ਦੱਖਣੀ ਧੁੰਦਲਾ
అంతరం (మొక్క),ਸਪੇਸ (ਪੌਦਾ)
స్పాడిక్స్,ਸਪੈਡਿਕਸ
స్పాట్,ਛੁਪਾਓ
ప్రత్యేక అమరిక,ਵਿਸ਼ੇਸ਼ ਪ੍ਰਬੰਧ
ప్రత్యేక పంట,ਵਿਸ਼ੇਸ਼ ਫਸਲਿੰਗ
ప్రత్యేక వ్యవసాయం,ਵਿਸ਼ੇਸ਼ ਖੇਤੀ
జాతులు,ਸਪੀਸੀਜ਼
నిర్దిష్ట పంట తీవ్రత సూచిక,ਖਾਸ ਫਸਲ ਤੀਬਰਤਾ ਸੂਚਕਾਂਕ
నిర్దిష్ట ఆకర్షణ,ਖਾਸ ਗੰਭੀਰਤਾ
నిర్దిష్ట తేమ,ਖਾਸ ਨਮੀ
నిర్దిష్ట ఆకు ప్రాంతం,ਖਾਸ ਪੱਤੇ ਖੇਤਰ
స్పెర్మాటోజెనిసిస్,ਸ਼ੁਕਰਾਣੂ
ఎస్-ఫేజ్,ਐਸ-ਪੜਾਅ
స్పైక్,ਸਪਾਈਕ
స్పైక్లెట్,ਸਪਾਈਕਲੇਟ
స్పిండిల్ బుష్,ਸਪਿੰਡਲ ਬੁਸ਼
స్ప్లాష్ కోత,ਸਪਲੈਸ਼ roishion
స్ప్లికింగ్,ਸਪਲਿਕ
స్ప్లిట్ అప్లికేషన్,ਸਪਲਿਟ ਐਪਲੀਕੇਸ਼ਨ
స్ప్లిట్ జన్యువులు,ਸਪਲਿਟ ਜੀਜ਼
స్ప్లిట్ ప్లాట్ డిజైన్,ਸਪਲਿਟ ਪਲਾਟ ਡਿਜ਼ਾਈਨ
స్పాంజి టిష్యూ,ਸਪੋਂਗੀ ਟਿਸ਼ੂ
ఆకస్మిక మ్యుటేషన్,ਆਪਸ ਵਿੱਚ ਵਾਧਾ
బీజాంశం,ਸਪੋਰ
స్ప్రింక్లర్ ఇరిగేషన్,ਛਿੜਕਣ ਦੀ ਸਿੰਜਾਈ
స్పడ్డింగ్,ਸਪਾਲਿੰਗ
స్పర్,ਸਪੁਰ
స్పర్ బేరింగ్,ਸਹਿਣਸ਼ੀਲਤਾ
స్క్వాల్,ਸਕੁਐਲ
స్థిరీకరణ ఏజెంట్,ਸਥਿਰ ਏਜੰਟ
ప్రామాణిక విచలనం,ਮਿਆਰੀ ਭਟਕਣ
ప్రధాన పంట,ਸਟੈਪਲ ਫਸਲ
ప్రారంభ కోడాన్,ਕੋਡੋਨ ਸ਼ੁਰੂ ਕਰੋ
స్టార్టర్ పరిష్కారం,ਸਟਾਰਟਰ ਹੱਲ
కాండం బోరర్,ਸਟੈਮ ਬੋਰਰ
కాండం-ముగింపు,ਸਟੈਮ-ਐਂਡ
స్టెనోస్పెర్మోకార్పీ,ਸਟੈਨੋਸਪਰੋਮੋਕਸ
స్టెప్పీ,ਸਟੈਪ
స్టెరిలైజేషన్,ਨਸਬੰਦੀ
స్టిగ్మా గ్రహణశక్తి,ਕਲੰਕ ਪ੍ਰਾਪਤੀ
కళంకం,ਕਲੰਕ
స్టిల్ట్ రూట్,ਤਾਕਤ ਵਾਲੀ ਜੜ
స్టోలన్,Stolon
స్టోమాటా,ਸਟੋਮੇਟਾ
మలం,ਸਟੂਲਿੰਗ
కోడాన్ ఆపు,ਕੋਡੋਨ ਰੋਕੋ
స్ట్రాటిఫైడ్,ਤਣਾਅ
స్ట్రాటిఫికేషన్,ਸਟਰੇਟੀਕੇਸ਼ਨ
గడ్డి,ਤੂੜੀ
ఒత్తిడి,ਤਣਾਅ
స్ట్రిప్ పంట,ਸਟ੍ਰਿਪ ਫਸਲ
స్ట్రిప్ ఇంటర్‌క్రాపింగ్,ਸਟ੍ਰਿਪ ਇੰਟਰਕ੍ਰੋਪਿੰਗ
స్ట్రోమా,ਸਟ੍ਰੋਮਾ
మొండి,ਧੋਖਾਧੜੀ
మొద్దు మల్చింగ్,ਧੋਖਾਧੜੀ ਦੇ ਮਲਚਿੰਗ
శైలి,ਸ਼ੈਲੀ
ఉప తేమ,ਸਬ ਨਮੀ
సబరేషన్,ਓਰਬਰਕੇਸ਼ਨ
మునిగిపోవడం,ਡੁੱਬਣਾ
జీవనాధార వ్యవసాయం,ਗੁਲਾਬ ਖੇਤੀ
సబ్‌సూలింగ్,ਸਟਰਸਿੰਗ
ఉప జాతులు,ਸਬ-ਸਪੀਸੀਜ਼
ప్రత్యామ్నాయ పంట,ਬਦਲ
ఉపరితలం,ਘਟਾਓਣਾ
ఉపరితల నీటిపారుదల,ਉਪ-ਰਹਿਤ ਸਿੰਚਾਈ
వారసత్వం,ਉਤਰਾਧਿਕਾਰੀ
రసంతో,ਝੁਕੀ
సక్కర్,ਸਕੈਨ
సుయి-జెనెరిస్,ਸੂ-ਜੈਅਰਿਸ
సన్-క్యూరింగ్,ਸੂਰਜ-ਇਲਾਜ
అనుబంధ నీటిపారుదల,ਪੂਰਕ ਸਿੰਚਾਈ
అనుబంధ సంస్థ,ਪੂਰਕ ਉੱਦਮ
అనుబంధ పరస్పర చర్య,ਪੂਰਕ ਗੱਲਬਾਤ
సప్రెజర్ జన్యువు,ਸੁਪ੍ਰੈਸਟਰ ਜੀਨ
సర్ఫ్యాక్టెంట్,ਸਰਫੈਕਟੈਂਟ
అవకాశం,ਸੰਵੇਦਨਸ਼ੀਲ
సస్పెన్షన్ సంస్కృతి,ਮੁਅੱਤਲ ਸਭਿਆਚਾਰ
స్థిరమైన వ్యవసాయం,ਟਿਕਾ able ਖੇਤੀਬਾੜੀ
స్థిరమైన అభివృద్ధి,ਟਿਕਾ able ਵਿਕਾਸ
సమూహ,ਝਰਨਾ
కత్తి ఆకు,ਤਲਵਾਰ ਪੱਤਾ
సైకియం,ਸਿਓਨੀਅਮ
సహజీవనం,ਚਿੰਨ੍ਹ
సింగామి,Syngamy
బియ్యం తీవ్రత యొక్క వ్యవస్థ,ਚਾਵਲ ਦੀ ਤੀਬਰਤਾ ਦੀ ਪ੍ਰਣਾਲੀ
దైహిక హెర్బిసైడ్,ਪ੍ਰਣਾਲੀਗਤ ਜੜ੍ਹੀਬਾਈਡ
కుసుమ,ਸੇਫਲਾਵਰ
కుంకుమ,ਕੇਸਰ
సేజ్,ਰਿਸ਼ੀ
సాల్,ਸਾਲ
సాల్వియా,ਸਾਲਵੀਆ
చెప్పు కలప,ਸੈਂਡਲ ਲੱਕੜ
సపోటా,ਸਾਸੋਟਾ
స్క్రూపైన్,ਸਕ੍ਰਿਪਾਈਨ
సీబక్‌హార్న్,ਸੀਬੱਕੋਰਨ
సెన్నా,ਸੇਨਾ
పాము కలప,ਸੱਪ ਲੱਕੜ
నువ్వులు,ਤਿਲ
పాము పొట్లకాయ,ਸੱਪ ਬੈਰਡ
పుచ్చకాయ స్నాప్,ਸਨੈਪ ਤਰਬੂਜ
సబ్బు నట్,Soapnut
జొన్న,ਸੋਰਗਮ
సోయాబీన్,ਸੋਇਆਬੀਨ
స్పానిష్ చెర్రీ,ਸਪੈਨਿਸ਼ ਚੈਰੀ
బచ్చలికూర,ਪਾਲਕ
కుదురు కలప,ਸਪਿੰਡਲ ਲੱਕੜ
స్పాంజ్ పొట్లకాయ,ਸਪੰਜ ਗੌਡ
స్టెవియా,ਸਟੀਵੀਆ
స్టింగ్ రేగుట,ਪੱਤਰੀ
రాతి పువ్వు,ਪੱਥਰ ਦੇ ਫੁੱਲ
స్ట్రాబెర్రీ,ਸਟ੍ਰਾਬੈਰੀ
సుడాన్ గడ్డి,ਸੁਡਾਨ ਘਾਹ
చెరుకుగడ,ਗੰਨਾ
సమ్మర్ స్క్వాష్,ਗਰਮੀ ਦੇ ਸਕੁਐਸ਼
పొద్దుతిరుగుడు,ਸੂਰਜਮੁਖੀ
సన్‌హెంప్,ਸਨਹੇਜ਼
తీపి క్లోవర్,ਮਿੱਠੇ ਕਲੋਵਰ
తీపి పొట్లకాయ,ਮਿੱਠੀ ਬਘਿਆੜ
తీపి బంగాళాదుంప,ਮਿਠਾ ਆਲੂ
తీపి వైలెట్,ਮਿੱਠੇ ਵਾਇਲਟ
సాప్ సక్కర్,ਬੂਟੀ ਚੂਸਣ ਵਾਲਾ
చూసింది ఫ్లై,ਫਲਾਈ ਨੂੰ ਵੇਖਿਆ
స్కేల్ క్రిమి,ਪੈਮਾਨੇ ਕੀੜੇ
సెమిలూపర్,Semilooper
షూట్ బోరర్,ਸ਼ੂਟ ਬੋਰ
పట్టు పురుగు,ਰੇਸ਼ਮ ਕੀੜੇ
నత్త,ਘੁੰਮਣਾ
స్పారో,ਚਿੜੀ
సాలీడు,ਮੱਕੜੀ
ఉడుత,ਗਿੱਲੀ
కొమ్మ బోర్,Stalk borer
కాండం బోరర్,ਸਟੈਮ ਬੋਰਰ
కాండం గిర్డ్లర్,ਸਟੈਮ ਗਬਰਰ
స్టోన్ వీవిల్,ਪੱਥਰ ਦੇ ਵੇਵਿਲ
నేల శాస్త్రవేత్త,ਮਿੱਟੀ ਦੇ ਵਿਗਿਆਨੀ
వ్యూహాత్మక ఉద్యమం,ਰਣਨੀਤੀ ਲਹਿਰ
ట్యాగింగ్,ਟੈਗਿੰਗ (ਲੇਬਲਿੰਗ)
ట్యాంక్ సిల్ట్,ਟੈਂਕ ਸਿਲਟ
రూట్ నొక్కండి,ਟੈਪ ਰੂਟ
మొక్క,ਟਾਸਲ (ਮੱਕੀ)
వర్గీకరణ,ਟੈਕਸੋਨਮੀ
సాంకేతికం,ਟੈਕਨੋਲੋਜੀ
సమశీతోష్ణ జోన్,ਸੁਭਾਅ ਵਾਲਾ ਜ਼ੋਨ
తాత్కాలిక విల్టింగ్,ਅਸਥਾਈ ਵਾਈਲਟਿੰਗ
టెండ్రిల్,ਟੈਂਡਰਿਲ
టెన్సియోమీటర్,ਟੈਨਸੋਮੀਟਰ
టెపాల్,ਟੀਪਾਲ
టెరాటోజెని,Teratogeny
ముగింపు కోడాన్,ਸਮਾਪਤੀ ਕੋਡੋਨ
టెర్రేస్,ਟੇਰੇਸ
టెర్రస్ విరామం,ਟੇਰੇਸ ਅੰਤਰਾਲ
భూగోళ రేడియేషన్,ਥਾਣੇ ਦੀ ਰੇਡੀਏਸ਼ਨ
భూసంబంధమైన కలుపు మొక్కలు,ਥੈਰੇਟੀਰੀਅਲ ਬੂਟੀ
టెస్ట్ క్రాస్,ਟੈਸਟ ਕਰਾਸ
పరీక్ష బరువు,ਟੈਸਟ ਵਜ਼ਨ
టెస్టా,ਟੈਸਟਾ
టెట్రాడ్,ਟੇਟਰਡ
టెట్రాప్లాయిడ్,ਟੈਟਰਾਪਲੋਇਡ
టెట్రాప్లాయిడి,ਟੈਟਰਾਪਲੋਇਡ
థాలమస్,ਥੈਲੇਮਸ
ఉష్ణ వాహకత,ਥਰਮਲ ਚਾਲਕਤਾ
థర్మల్ డిఫ్యూసివిటీ,ਥਰਮਲ ਵਿਗਾੜ
థర్మల్ ఇండక్షన్,ਥਰਮਲ ਇੰਡਕਸ਼ਨ
థర్మోకపుల్,ਥਰਮੋਕੌਪਲ
థర్మోగ్రాఫ్,ਥਰਮੋਗ੍ਰੋਗ੍ਰਾਮ
థర్మోపెడిసిటీ,ਥਰਮੋਪੀਓਨੀਸਿਟੀ
థర్మోపెరియోడిజం,ਥਰਮੋਪਰਿਓਜਿਜ਼ਮ
థర్మోఫైల్,ਥਰਮੋਫਾਈਲ
థర్మోటాక్సిస్,ਥਰਮੋਟੈਕਸਿਸ
సన్నబడటం,ਪਤਲਾ ਹੋਣਾ
నూర్పిడి,ਸਵਾਦ
టి ప్లాస్మిడ్,Ti plasmid
