English,Punjabi
Corrected rotor speed,ਸੋਧਿਆ ਰੋਟੇਸ਼ਨਲ ਗੇਟ
Correcting coil (=peaking coil),ਸ਼ਿਖਰਨ ਕੁੰਡਲੀ
Correcting network (=shaping network),ਸੋਧਕ ਜਾਲ
Correction,"ਸੁਧਾਰ, ਸੋਧ"
Correction curve,ਸੁਧਾਰ ਕਰਵ
Correction element,ਸੋਧਕ ਤੱਤ
Correction factor,"ਸੁਧਾਰ ਗੁਣਕ, ਸੁਧਾਰ ਗੁਣਕ"
Correction maneuvre,ਠੀਕ ਕਰਨ ਦੇ ਹੁਨਰ
Correction slip,ਸੰਸ਼ੋਧਨ ਸਲਿੱਪ
Correction term,ਸੰਸ਼ੋਧਨ ਪੋਸਟ
Correction time,ਸੰਸ਼ੋਧਨ ਦੀ ਮਿਆਦ
Corrective action,ਸੋਧਕ ਕਿਰਿਆ
Corrective network,ਆਕਾਰ ਸੋਧਕ ਜਾਲ
Corrector,ਸੋਧਕ
Corrector circuit,ਰੀਕਟੀਫਾਇਰ ਸਰਕਟ
Corrector formula,ਸੋਧਕ ਫਾਰਮੂਲਾ
Corrector lens,ਸੋਧਕ ਲੈਂਸ
Corred electrode,ਖਰਾਬ ਇਲੈਕਟ੍ਰੋਡ
Correlated color temperature,ਸੰਬੰਧਿਤ ਅੱਖਰ ਦਾ ਤਾਪਮਾਨ
Correlated error,ਸਬੰਧਿਤ ਗਲਤੀ
Correlation,ਸਹਿ - ਸਬੰਧ
Correlation coefficient of turbulent velocity,ਗੜਬੜ ਵਾਲੇ ਵੇਗ ਦਾ ਸਹਿ-ਸਬੰਧ ਗੁਣਾਂਕ
Correlation diagram,ਸਬੰਧ ਚਿੱਤਰ
Correlation function,ਸਬੰਧ ਫੰਕਸ਼ਨ
Correlation matrix,"ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ, ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ"
Correlation method,ਸਬੰਧ ਵਿਧੀ
Correlation ratio,ਸਬੰਧ ਅਨੁਪਾਤ
Correlator,ਸੰਬੰਧਕ
Correlogram,ਸਬੰਧ ਚਿੱਤਰ
Correlogram analysis,ਰਿਸ਼ਤੇਦਾਰੀ ਦਾ ਵਿਸ਼ਲੇਸ਼ਣ
Correspond,"ਮੇਲ ਕਰਨ ਲਈ, ਮੇਲ ਕਰਨ ਲਈ"
Correspondence principle,ਐਸੋਸੀਏਸ਼ਨ ਦੇ ਨਿਯਮ
Corresponding level,ਅਨੁਸਾਰੀ ਮੰਜ਼ਿਲ
Corresponding state,ਅਨੁਕੂਲ ਸਥਿਤੀ
Corrugated wave guide,"ਵੇਵੀ ਵੇਵਗਾਈਡ, ਵੇਵੀ ਵੇਵ ਮਾਰਗ, ਨਿਰਧਾਰਕ, ਵੇਵੀ ਵੇਵ ਸਟ੍ਰਿਪ"
Cortisone thorapy,ਕੋਰਟੀਸੋਨ ਥੈਰੇਪੀ
Coruscator,exothermic ਵਿਸਫੋਟਕ
Cosecant squared beam,"ਉਲਟ ਖੰਡਿਤ ਵਰਗ ਬੀਮ, ਕੋਸੀਕੈਂਟ ਵਰਗ ਬੀਮ"
Cosecant squarred antenna,cosecant ਵਰਗ ਐਂਟੀਨਾ
Cosine law,cosines ਨਿਯਮ
Cosine winding,ਕੋਸਾਈਨ ਕੋਇਲ
Cosmic abundance,ਸਪੇਸ ਦੀ ਬਹੁਤਾਤ
Cosmic burst,ਸਪੇਸ ਰੇ ਬਰਸਟ
Cosmic element,ਬ੍ਰਹਿਮੰਡੀ ਤੱਤ
Cosmic light source,ਸਪੇਸ ਰੋਸ਼ਨੀ ਸਰੋਤ
Cosmic neutron,ਸਪੇਸ ਨਿਊਟ੍ਰੋਨ
Cosmic noise,ਸਪੇਸ ਸ਼ੋਰ
Cosmic origin,ਸਪੇਸ ਮੂਲ
Cosmic phenomenon,ਸਪੇਸ ਵਰਤਾਰੇ
Cosmic radiation,ਸਪੇਸ ਰੇਡੀਏਸ਼ਨ
Cosmic ray,"ਸਪੇਸ ਰੇ, ਬ੍ਰਹਿਮੰਡੀ ਕਿਰਨ"
Cosmic ray knee,ਸਪੇਸ ਰੇ ਸੰਤ੍ਰਿਪਤਾ ਵਿਥਕਾਰ
Cosmic ray meter,ਸਪੇਸ ਬੀਮ
Cosmic ray star,ਸਪੇਸ ਰੇ ਸਟਾਰ
Cosmic ray telescope,ਸਪੇਸ ਰੇ ਦੂਰਬੀਨ
Cosmic recorder,ਸਪੇਸ ਰੇ ਰਿਕਾਰਡਰ
Cosmic shower,ਸਪੇਸ ਵਰਖਾ
Cosmic space,ਸਪੇਸ
Cosmical,ਬ੍ਰਹਿਮੰਡੀ
Cosmical repulsion,ਬ੍ਰਹਿਮੰਡੀ ਪ੍ਰਤੀਕਰਮ
Cosmical terem,ਬ੍ਰਹਿਮੰਡੀ ਮਿਆਦ
Cosmological constant,ਬ੍ਰਹਿਮੰਡੀ ਸਥਿਰ
Cosmological line element,ਬ੍ਰਹਿਮੰਡੀ ਲਾਈਨ ਤੱਤ
Cosmological model,ਬ੍ਰਹਿਮੰਡੀ ਮਾਡਲ
Cosmological phenomenon,ਬ੍ਰਹਿਮੰਡੀ ਵਰਤਾਰੇ
Cosmological process,ਬ੍ਰਹਿਮੰਡੀ ਪ੍ਰਕਿਰਿਆ
Cosmological theory,ਬ੍ਰਹਿਮੰਡੀ ਸਿਧਾਂਤ
Cosmology,"ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ, ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ"
Cosmonaut,ਪੁਲਾੜ ਯਾਤਰੀ
Cosmonautics,ਪੁਲਾੜ ਵਿਗਿਆਨ
Cosmos,"ਬ੍ਰਹਿਮੰਡ, ਬ੍ਰਹਿਮੰਡ"
Cosmotron,ਕੋਸਮੋਟ੍ਰੋਨ
Cot frequency,ਬਿੰਦੂ ਬਾਰੰਬਾਰਤਾ
Cotar,ਕੋਟਰ
Cotton wool filter,ਕਪਾਹ ਫਿਲਟਰ
Cottrell hardening,ਕੋਟਰੇਲ ਸਖਤ ਕਰਨਾ
Cottrell locking,"ਕੋਟਰੇਲ ਮੈਨੇਜਮੈਂਟ, ਕੋਟਰੇਲ ਟੈਲਨ"
Cottrell method,ਕੋਟਰੇਲ ਵਿਧੀ
Cottrell precipitator,ਕੋਟਰੇਲ ਪ੍ਰੀਸੀਪੀਟੇਟਰ
Couble pole single throw-switch,ਡਾਇਪੋਲ ਰਿਸੀਪ੍ਰੋਕੇਟਿੰਗ ਸਵਿੱਚ
Couette viscosimeter,Quet viscometer
Coulmer array (antenna),coulmer ਐਰੇ
Coulomb,coulomb
Coulomb barrier,coulomb ਰੁਕਾਵਟ
Coulomb barrier radius,coulomb-ਰੇਡੀਅਸ
Coulomb damping,coulomb damping
Coulomb degeneracy,coulomb depravity
Coulomb energy,coulomb ਊਰਜਾ
Coulomb excitation,coulomb ਉਤੇਜਨਾ
Coulomb force,coulomb ਫੋਰਸ
Coulomb friction,coulomb-ਰਗੜ
Coulomb part,coulomb ਫਰੈਕਸ਼ਨ
Coulomb scattering (=Rutherford scattering),"ਕੂਲੰਬ ਸਕੈਟਰਿੰਗ, ਰਦਰਫੋਰਡ ਸਕੈਟਰਿੰਗ"
Coulomb's law,coulomb ਦੇ ਕਾਨੂੰਨ
Coulombic excitation,Coulombi ਉਤੇਜਨਾ
Coulombic field,ਕੁਲੋਮੀ ਖੇਤਰ
Coulometer,ਕੂਲਮੀਟਰ
Coulometry,coulometry
Counducting chamber,ਡਰਾਈਵਿੰਗ ਰੂਮ
Count,"ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ, ਜਨਗਣਨਾ"
Count down,"ਗਿਣਤੀ, ਉਲਟ ਗਿਣਤੀ"
Count down circuit,ਉਲਟਾ ਸਰਕਟ
Count rate,"ਗਿਣਤੀ ਦਰ, ਗਿਣਤੀ ਦਰ"
Count register,ਕੈਲਕੁਲੇਟਰ
Countdown procedure,ਉਲਟਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ
Counter,"ਕੈਲਕੁਲੇਟਰ, ਪੈਨਲ, ਕਾਊਂਟਰ"
Counter balance,ਵਿਰੋਧੀ ਸੰਤੁਲਨ
Counter clockwise,ਘੜੀ ਦੇ ਉਲਟ ਦਿਸ਼ਾ ਵਿੱਚ
Counter controlled,ਗਣਿਤ-ਨਿਯੰਤਰਿਤ
Counter current,"ਰਿਵਰਸ ਕਰੰਟ, ਕਾਊਂਟਰ ਕਰੰਟ"
Counter current apparatus,ਮੌਜੂਦਾ ਡਿਵਾਈਸ ਨੂੰ ਉਲਟਾਓ
Counter current braking,ਵਿਰੋਧੀ ਮੌਜੂਦਾ
Counter current centrifuge,ਰਿਵਰਸ ਮੌਜੂਦਾ ਸੈਂਟਰਿਫਿਊਜ
Counter current flow method,ਵਿਰੋਧੀ ਵਹਾਅ ਢੰਗ
Counter current principle,ਪ੍ਰਤੀਕੂਲ ਥਿਊਰੀ
Counter efficiency,ਗਣਿਤ ਦੀ ਮੁਹਾਰਤ
Counter electromotive force,ਵਿਰੋਧੀ ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ
Counter heat exchanger,ਹੀਟ ਐਕਸਚੇਂਜਰ
Counter image (=inverse image),ਉਲਟ ਚਿੱਤਰ
Counter principle,ਉਪਦੇਸ਼
Counter spectrometer,ਗਣਿਤ ਸਪੈਕਟਰੋਮੀਟਰ
Counter telescope (=coincidence telescope of counters),ਪੈਰੇਲਲੋਗ੍ਰਾਮ
Counter tube,ਗਣਿਤ ਟਿਊਬ
Counter weight,ਵਿਰੋਧੀ ਭਾਰ
Counter-current exchange,ਵਿਰੋਧੀ ਮੌਜੂਦਾ ਐਕਸਚੇਂਜ
Counterdoping,ਮਾਡਲ
Countere measures,ਡੈਪੂਟੇਸ਼ਨ
Counterepoise,"ਉਲਟਾ, ਧੜ"
Counterpoise antenna,ਰੀਬਾਉਂਡ ਐਂਟੀਨਾ
Counterpoise earth (=capacity earth =balancing earth),"ਕੈਪੈਸੀਟੈਂਸ ਅਰਥ ਕਨੈਕਟੀਵਿਟੀ, ਰਿਵਰਸ ਅਰਥ ਕਨੈਕਟੀਵਿਟੀ"
Counterpoise weight,ਵਿਰੋਧੀ ਭਾਰ
Counterpoised,ਵਿਰੋਧੀ ਸੰਤੁਲਿਤ
Counting circuit,"ਸਰਕਟਾਂ ਦੀ ਗਿਣਤੀ ਕਰਨੀ, ਸਰਕਟਾਂ ਦੀ ਗਿਣਤੀ ਕਰਨੀ"
Counting dial,ਗੋਂਡਿਆਲ
Counting disc,ਡਿਸਕ ਦੀ ਗਿਣਤੀ
Counting losses,ਗਣਨਾ ਵਿੱਚ ਕਮੀ
Counting rate,ਗਿਣਤੀ ਦੀ ਦਰ
Counting rate meter,ਗਿਣਤੀ ਦਰ ਮਾਪੀ ਗਈ
Counting relay,ਰੀਲੇਅ ਦੀ ਗਿਣਤੀ
Counts,"ਗਿਣਤੀ, ਗਿਣਤੀ-ਸੰਖਿਆ, ਗਿਣਤੀ, ਗਿਣਤੀ"
Counts in analysis,ਵਿਸ਼ਲੇਸ਼ਣ ਵਿੱਚ ਗਣਨਾ
Couple,ਫੋਰਸ ਜੋੜਾ
Coupled circuit,ਜੋੜੇ ਸਰਕਟ
Coupled diffusion mechanism,ਜੋੜੀ ਫੈਲਾਅ ਵਿਧੀ
Coupled I mpedance,ਜੋੜੀ ਰੁਕਾਵਟ
Coupled pendulum,ਜੋੜਿਆ ਪੈਂਡੂਲਮ
Coupled reaction,ਜੋੜੀ ਪ੍ਰਤੀਕਿਰਿਆ
Coupled system,ਜੋੜੇ ਸਿਸਟਮ
Coupled wave,ਜੋੜੀ ਲਹਿਰ
Coupler,ਜੋੜਨ ਵਾਲਾ
Couplilng component,ਜੋੜਨ ਵਾਲਾ ਹਿੱਸਾ
Couplilng hole,ਜੋੜੀ ਮੋਰੀ
Couplilng value,ਜੋੜ ਮੁੱਲ
Coupling,ਜੋੜੀ
Coupling coefficient,ਜੋੜਨ ਗੁਣਾਂਕ
Coupling compound,ਜੋੜਨ ਦਾ ਮਿਸ਼ਰਣ
Coupling condenser,ਕਪਲਰ ਕੈਪਸੀਟਰ
Coupling constant,ਜੋੜੀ
Coupling correction,ਜੋੜੀ ਸ਼ੁੱਧਤਾ
Coupling energy,ਜੋੜੀ ਊਰਜਾ
Coupling exit,ਜੋੜੀ ਨਿਕਾਸ
Coupling loop,ਜੋੜੀ ਲੂਪ
Coupling network,ਜੋੜੀ ਜਾਲ
Coupling probe,ਜੋੜੀ ਪੜਤਾਲ
Coupling resistance,ਜੋੜਨ ਪ੍ਰਤੀਰੋਧ
Coupling strength,ਜੋੜੀ ਮਜ਼ਬੂਤੀ
Coupling system,ਜੋੜ ਸਿਸਟਮ
Couplling aperture (=couplilng hole),ਜੋੜੀ ਮੋਰੀ
Couplling rod,ਜੋੜਨ ਵਾਲੀ ਪੱਟੀ
Course,"ਇੱਛਤ ਦਿਸ਼ਾ, ਰਸਤਾ, ਰਸਤਾ"
Course computer (=course line computer=off-set course computer),"ਮਾਰਗ ਕੰਪਿਊਟਰ, ਮਾਰਗ ਕੰਪਿਊਟਰ"
Course deviation indicator,ਡਾਇਵਰਸ਼ਨ ਸੂਚਕ
Course indicating beacon,ਮਾਰਗ ਸੂਚਕ ਬੀਕਨ
Course line (=course),ਮਾਰਗ
Course line computer (=course computer),"ਮਾਰਗ ਕੰਪਿਊਟਰ, ਮਾਰਗ ਕੰਪਿਊਟਰ"
Course made good,ਮਾਰਗ ਦਾ ਅਨੁਸਰਣ ਕੀਤਾ
Course marker,ਸੜਕ ਚਿੰਨ੍ਹ
Course pull (=course push),ਸਟਰੋਕਿੰਗ
Course sensitivity,ਮਾਰਗ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
Course softening,ਧੜਕਣ
Covalence,covalency
Covalency,covalency
Covalent,ਸਹਿਯੋਗੀ
Covalent binding,ਸਹਿ-ਸਹਿਯੋਗੀ ਬੰਧਨ
Covalent bond,ਸਹਿ-ਸਹਿਯੋਗੀ ਬਾਂਡ
Covalent compound,covalent ਮਿਸ਼ਰਣ
Covalent link,ਸਹਿ-ਸਹਿਯੋਗੀ ਬੰਧਨ
Covalent linkage,covalent ਬੰਧਨ
Covalent radius,covalent ਘੇਰੇ
Covalent structure,covalent ਬਣਤਰ
Covariance,ਸਹਿਵਿਹਾਰ
Covariant,ਸਮਕਾਲੀ
Cover age diagram,ਪ੍ਰਸਾਰਣ ਖੇਤਰ ਚਿੱਤਰ
Cover plate,ਕਵਰ ਸ਼ੀਟ
Coverage,"ਕਵਰੇਜ ਖੇਤਰ, ਪ੍ਰਸਾਰਣ ਖੇਤਰ"
Cozi,"ਆਰਾਮਦਾਇਕ, ਸੰਚਾਰ ਜ਼ੋਨ ਸੂਚਕ"
Cpmpensating winding,ਵਿਰੋਧੀ ਕੁੰਡਲੀ
Cpmplemented modular lattice,ਪੂਰਕ ਮਾਡਿਊਲਰ ਜਾਲੀ
Cpntinuous wave,ਲਗਾਤਾਰ ਲਹਿਰ
Cpontent addressed storage (=associative storage),ਸਹਿਯੋਗੀ ਸੰਚਵਕ
Crab angle,ਕੈਂਸਰ ਦਾ ਕੋਣ
Cracking,ਦਰਾੜ
Crackle,ਬਕਵਾਸ
Crackling noise,ਬਕਵਾਸ
Craig effect,ਕਰੈਗ-ਪ੍ਰਭਾਵ
Crane,"ਕਰੇਨ, ਕਰੇਨ"
Crank,"crank, ਸਨਕੀ"
Crank case,ਕ੍ਰੈਂਕ ਚੈਂਬਰ
Crank handle,"crank hilt, crank shaft"
Crank press,ਕ੍ਰੈਂਕ ਪ੍ਰੈਸ
Crank wheel,ਕ੍ਰੈਂਕ ਵ੍ਹੀਲ
Crank-shaft,ਕਰੈਂਕਸ਼ਾਫਟ
Crankcase dilution,crankcase ਪਤਲਾ
Crankcase oil,crankcase ਤੇਲ
Crater lamp,"ਮੋਰੀ-ਡੂੰਘੀ, ਗੁਫਾ-ਡੂੰਘੀ"
Crater model,ਬੁਣਾਈ ਮਾਡਲ
Creaking,ਚੀਕਣਾ
Creation rate (=generation rate),ਕੀਟਾਣੂ ਦੀ ਦਰ
Creative evolution,ਰਚਨਾਤਮਕ ਵਿਕਾਸ
Creep,ਹੌਲੀ ਵਿਗਾੜ ਦਾ ਅੰਤਰ
Creep jump,ਕ੍ਰੀਪ ਜੰਪ
Crescelcration,ਚਤੁਰਭੁਜ ਪ੍ਰਵੇਗ
Crest,"ਸਿਖਰ, ਸ਼ਿਲਾ"
Crest factor,ਸਿਖਰ
Crest of wave,ਸਿੰਗ-ਪੀਕ
Crest voltmeter,ਪੀਕ ਵੋਲਟਮੀਟਰ
Cricondenbar,ਡਬਲ ਪੜਾਅ ਉੱਚ ਦਬਾਅ
Cricondentherm,ਡਬਲ ਪੜਾਅ ਸਭ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ
Crimp contact,ਕਲਚ ਸੰਪਰਕ
Crinal,ਕ੍ਰੀਨਲ
Crippled leapfrog test,ਅਧਰੰਗੀ ਪਲਮੇਜ ਟੈਸਟ
Crispation,ਕਰੰਚ
Crispening (=contour accentuation),"ਸਮਰੂਪ, ਤਿੱਖਾ"
Crit,ਇਨਕਲਾਬੀ
Criterion,"ਮਾਪਦੰਡ, ਮਾਪਦੰਡ"
Critical angle,ਨਾਜ਼ੁਕ ਕੋਣ
Critical band,ਨਾਜ਼ੁਕ ਬਿਸਤਰਾ
Critical characteristic,ਨਾਜ਼ੁਕ ਗੁਣ
Critical coefficient,ਨਾਜ਼ੁਕ ਗੁਣਾਂਕ
Critical concentration,ਨਾਜ਼ੁਕ ਇਕਾਗਰਤਾ
Critical condition,ਨਾਜ਼ੁਕ ਪੜਾਅ
Critical constant,ਨਾਜ਼ੁਕ ਸਥਿਰ
Critical coupling,ਨਾਜ਼ੁਕ ਜੋੜੀ
Critical curve,ਨਾਜ਼ੁਕ ਕਰਵ
Critical damping,ਗੰਭੀਰ ਡਿਪਰੈਸ਼ਨ
Critical defect,ਨਾਜ਼ੁਕ ਨੁਕਸ
Critical deformation energy,ਨਾਜ਼ੁਕ ਵਿਕਾਰ ਊਰਜਾ
Critical density,ਨਾਜ਼ੁਕ ਘਣਤਾ
Critical dimension,ਨਾਜ਼ੁਕ ਬੀਮਾ
Critical dispersion size,"ਨਾਜ਼ੁਕ-ਡਿਫਲੈਕਸ਼ਨ ਆਕਾਰ, ਨਾਜ਼ੁਕ-ਡਿਫਲੈਕਸ਼ਨ ਆਕਾਰ"
Critical energy,ਨਾਜ਼ੁਕ ਊਰਜਾ
Critical equation (=pile equation),ਨਾਜ਼ੁਕ ਸਮੀਕਰਨ
Critical equilibrium,"ਨਾਜ਼ੁਕ ਸੰਤੁਲਨ, ਨਾਜ਼ੁਕ ਸੰਤੁਲਨ"
Critical escape altitude,ਨਾਜ਼ੁਕ ਬਚਣ ਦੀ ਉਚਾਈ
Critical experiment,ਨਾਜ਼ੁਕ ਪ੍ਰਯੋਗ
Critical field,ਨਾਜ਼ੁਕ ਖੇਤਰ
Critical form,ਨਾਜ਼ੁਕ ਰੂਪ
Critical function,ਨਾਜ਼ੁਕ ਫੰਕਸ਼ਨ
Critical induction,ਨਾਜ਼ੁਕ ਇੰਡਕਸ਼ਨ
Critical isotherm,"ਨਾਜ਼ੁਕ ਆਈਸੋਥਰਮ ਕਰਵ, ਨਾਜ਼ੁਕ ਆਈਸੋਥਰਮ"
Critical isothermal,ਨਾਜ਼ੁਕ isotherm
Critical load,ਨਾਜ਼ੁਕ ਲੋਡ
Critical Mach number,ਨਾਜ਼ੁਕ ਮਾਚ ਨੰਬਰ
Critical mass,ਨਾਜ਼ੁਕ ਪੁੰਜ
Critical maximum temperature,ਨਾਜ਼ੁਕ ਵੱਧ ਤਾਪਮਾਨ
Critical mechanism,ਨਾਜ਼ੁਕ ਵਿਧੀ
Critical minimum temperature,ਗੰਭੀਰ ਨਿਊਨਤਮ ਮਾਪ
Critical number,ਨਾਜ਼ੁਕ ਨੰਬਰ
Critical operating point,ਨਾਜ਼ੁਕ ਓਪਰੇਟਿੰਗ ਬਿੰਦੂ
Critical operation,ਨਾਜ਼ੁਕ ਕਾਰਵਾਈ
Critical organ,marmag
Critical period,ਨਾਜ਼ੁਕ ਮਿਆਦ
Critical point,ਨਾਜ਼ੁਕ ਬਿੰਦੂ
Critical point of function,ਫੰਕਸ਼ਨ ਦਾ ਨਾਜ਼ੁਕ ਬਿੰਦੂ
Critical potential,ਨਾਜ਼ੁਕ ਸੰਭਾਵਨਾ
Critical pressure ratio,ਨਾਜ਼ੁਕ ਦਬਾਅ ਅਨੁਪਾਤ
Critical presure,ਨਾਜ਼ੁਕ ਦਬਾਅ
Critical quantity,ਨਾਜ਼ੁਕ ਮਾਤਰਾ
Critical radius,"ਨਾਜ਼ੁਕ ਰੇਡੀਅਸ, ਨਾਜ਼ੁਕ ਰੇਡੀਅਸ"
Critical ratio,ਨਾਜ਼ੁਕ ਅਨੁਪਾਤ
Critical reaction,ਨਾਜ਼ੁਕ ਕਾਰਵਾਈ
Critical region (=rejection region),"ਨਾਜ਼ੁਕ ਜ਼ੋਨ, ਨਿਰਪੱਖ ਜ਼ੋਨ"
Critical resistance,ਨਾਜ਼ੁਕ ਵਿਰੋਧ
Critical separation,ਨਾਜ਼ੁਕ ਵੱਖ
Critical shape,ਨਾਜ਼ੁਕ ਚਿੱਤਰ
Critical size,"ਨਾਜ਼ੁਕ ਮਾਤਰਾ, ਨਾਜ਼ੁਕ ਮਾਤਰਾ"
Critical spark length,ਨਾਜ਼ੁਕ ਸਪਾਰਕਿੰਗ ਲੰਬਾਈ
Critical speed,ਨਾਜ਼ੁਕ ਚਾਲ
Critical stress,ਨਾਜ਼ੁਕ ਤਣਾਅ
Critical surface,ਨਾਜ਼ੁਕ ਪੰਨਾ
Critical temperature,"ਨਾਜ਼ੁਕ ਤਾਪਮਾਨ, ਨਾਜ਼ੁਕ ਤਾਪਮਾਨ"
Critical torque,ਨਾਜ਼ੁਕ ਟਾਰਕ
Critical value,ਨਾਜ਼ੁਕ ਮੁੱਲ
Critical velocity,ਨਾਜ਼ੁਕ ਗਤੀ
Critical voltage,ਨਾਜ਼ੁਕ ਵੋਲਟੇਜ
Critical voltage parabole (=cut-off-parabole),ਨਾਜ਼ੁਕ ਵੋਲਟੇਜ ਕਰਵ
Critical volume,ਨਾਜ਼ੁਕ ਵਾਲੀਅਮ
Criticality,ਆਲੋਚਨਾ
Critically energized,ਆਲੋਚਨਾਤਮਕ ਤੌਰ &#39;ਤੇ ਊਰਜਾਵਾਨ
Croaking,ਘਰਘਰਾਹਟ ਦਾ ਸ਼ੋਰ
Crochet,ਸੈਮੀਟੋਨ
Crocodile clop,ਮਕਰ ਕਲਿੱਪ
Crookes dark space,ਬਦਮਾਸ਼ਾਂ ਦਾ ਹਨੇਰਾ ਰਾਜ
Crookes glass,ਬਦਮਾਸ਼ ਕੱਚ
Crookes layer,crux ਖੇਤਰ
Crookes radiometer,ਕ੍ਰੋਕਸ ਰੇਡੀਓਮੀਟਰ
Crookes tube,crooks duct
Crookes vacum,crux-ਵੈਕਿਊਮ
Cross,"ਕਰਾਸ, ਹਾਈਬ੍ਰਿਡ, ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ"
Cross arm,ਕਰਾਸ ਬਾਂਹ
Cross band,"ਕਰਾਸ ਬੈਂਡ, ਆਪਸੀ ਸੰਚਾਰ"
Cross band transponder,ਅੰਤਰ ਸੰਚਾਰ ਟ੍ਰਾਂਸਪੋਂਡਰ
Cross banding,ਕਰਾਸ ਸੰਚਾਰ
Cross bar switch,ਕਰਾਸ-ਬਾਰ ਸਵਿੱਚ
Cross bearing,"ਟ੍ਰਾਂਸਵਰਸ ਡੈਕਮੈਨ, ਕਰਾਸ ਡੈਕਮੈਨ"
Cross colour interference,ਅਪ੍ਰਸੰਗਿਕ ਅੱਖਰ ਦਖਲ
Cross connection,ਕਰਾਸ ਸਬੰਧ
Cross correlation,ਅੰਤਰ-ਸਬੰਧ
Cross correlation function,ਉਲਟ ਸਬੰਧ ਫੰਕਸ਼ਨ
Cross correlator,ਕਰਾਸ correlator
Cross coupling,ਕਰਾਸ ਕਪਲਿੰਗ
Cross coupling capacitor,ਕਰਾਸ ਕਪਲਿੰਗ ਕੈਪਸੀਟਰ
Cross fibre,ਟ੍ਰਾਂਸਵਰਸ ਫਾਈਬਰ
Cross fire (=cross talk),ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ
Cross fire method (X-ray),ਵੱਖਰਾ ਤਰੀਕਾ
Cross fired furnance,ਕਰਾਸ ਫਾਇਰਡ ਭੱਠੀ
Cross flow field,ਟ੍ਰਾਂਸਵਰਸ ਵਹਾਅ ਖੇਤਰ
Cross foot,ਕਰਾਸ ਪੋਸਟ
Cross hair,ਕਰਾਸ ਤਾਰ
Cross hatch pattern,ਪਾਰ ਖੜੇ ਚਿਤਰਮ
Cross head,ਕਰਾਸ ਸਿਖਰ
Cross linked network,"ਕਰਾਸ ਵੈੱਬ, ਕਰਾਸ ਵੈੱਬ"
Cross modulation,"ਅਟੱਲ ਮੋਡੂਲੇਸ਼ਨ, ਕਰਾਸ ਮੋਡੂਲੇਸ਼ਨ"
Cross neutralisation,ਕਰਾਸ ਨਿਰਪੱਖਕਰਨ
Cross over network (=dividing network),"ਪਰਿਵਰਤਨ ਜਾਲ, ਵੱਖਰਾ ਜਾਲ"
Cross over point,ਤਬਦੀਲੀ ਬਿੰਦੂ
Cross plot,ਕਰਾਸਪਲਾਟ
Cross point (=stationary point),ਸੁੰਨ ਬਿੰਦੂ
Cross polarisation,ਕਰਾਸ ਪੋਲਰਿਟੀ
Cross polarised component,ਕਰਾਸ ਪੋਲਰਾਈਜ਼ਡ ਹਿੱਸੇ
Cross power spectrum,ਕਰਾਸ-ਪਾਵਰ ਸਪੈਕਟ੍ਰਮ
Cross pressure correlation,ਅੰਤਰ-ਦਬਾਅ ਸਬੰਧ
Cross product,"ਵੈਕਟਰ-ਉਤਪਾਦ, ਵੈਕਟਰ-ਉਤਪਾਦ"
Cross ratio,ਥੰਡਰਬੋਲਟ ਅਨੁਪਾਤ
Cross section,"ਕਰਾਸ ਭਾਗ, ਕਰਾਸ ਭਾਗ"
Cross slip,ਕਮੀ
Cross spectral density,ਕਰਾਸ ਸਪੈਕਟ੍ਰਲ ਘਣਤਾ
Cross talk,ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ
Cross talk meter,ਅਨਿਯਮਿਤ ਸਿਗਨਲ ਮਾਪਿਆ ਗਿਆ
Cross term,"ਮਲਟੀਪਲ ਮਿਆਦ, ਹਾਈਬ੍ਰਿਡ ਮਿਆਦ"
Cross wire,ਕਰਾਸ ਤਾਰ
Cross-batch pattern generator,ਲੰਬਕਾਰੀ ਚਿਤਰਮ ਜਨਰੇਟਰ
Cross-hair ring,"ਕਰਾਸ ਫਾਈਬਰ ਰਿੰਗ, ਕਰਾਸ ਫਾਈਬਰ ਰਿੰਗ"
Cross-hearing,ਕਰਾਸ ਸੁਣਵਾਈ
Cross-linkage,ਕਰਾਸ ਟਾਈ
Cross-over area,ਤਬਦੀਲੀ ਜ਼ੋਨ
Cross-phenomenon,ਹਾਈਬ੍ਰਿਡ ਵਰਤਾਰੇ
Crossed aerials (=crossed antennas),ਪਾਰ ਐਂਟੀਨਾ
Crossed coil aerial (=crossed loop aerial=crossed coil antenna),ਕ੍ਰਾਸਡ ਕੋਇਲ ਐਂਟੀਨਾ
