Malayalam,Gujarati
ഗെഫർ,ઉકેલવું
തീരുമാനം,નિર્ણય
തീരുമാന ബോക്സ്,નિર્ણય -પેટી
തീരുമാന സർക്യൂട്ട്,નિર્ણય
തീരുമാനം ഉള്ളടക്കം,નિર્ણય સામગ્રી
തീരുമാന ഘടകം,નિર્ણય -તત્વ
"തീരുമാനം
 നിര്ദ്ദേശം","નિર્ણય
 સૂચના"
"തീരുമാനം
 കെഎംഅക്കാനിസം","નિર્ણય
 ક્મેકનિઝમ"
തീരുമാന ഭാഷ,નિર્ણય ભાષા
തീരുമാനം ലോഗ്,નિર્ણય તર્ક
"തീരുമാനം ലോഗ്
 വിവര്ത്തകന്","નિર્ણય તર્ક
 ભાષાંતર કરનાર"
തീരുമാനം തത്ത്വം,નિર્ણય સિદ્ધાંત
തീരുമാന നിയമം,નિર્ણય નિયમ
"തീരുമാനം
 സിമുലേഷൻ","નિર્ણય
 સિમ્યુલેશન"
തീരുമാനഘടന,નિર્ણયની રચના
തീരുമാന പട്ടിക,નિર્ણય અંગેનો નિર્ણય
തീരുമാന സിദ്ധാന്തം,નિર્ણય સિદ્ધાંત
തീരുമാനം സ്ഥിരത,નિર્ણય સતત
അചഞ്ചര്,ડીકોડર
"ഡീകോഡിംഗ്
 നിര്ദ്ദേശം","ડીકોડિંગ
 સૂચના"
അഗാങ്കാരം,અકસ્માત કરવું
അഞ്ചെലേറ്റർ,ડિક્લેટર
അസോൺസെന്ററേഷൻ,શાસ્ત્ર
കുറമം,ઘટાડો
നിശ്വസ്തമാക്കുക,દુ: ખ
ഷർൾ,દબાવી દેવી
സമർപ്പിത ചാനല്,સમર્પિત માધ્યમ
സമർപ്പിത സർക്യൂട്ട്,સમર્પિત સર્કિટ
"സമർപ്പിച്ചു
 കൂട്ടുകെട്ട്","સમર્પિત
 જોડાણ"
സമർപ്പിത ഉപകരണങ്ങൾ,સમર્પિત
സമർപ്പിതരേഖ,સમર્પિત રેખા
സമർപ്പിത പോർട്ട്,સમર્પિત બંદર
സമർപ്പിത രജിസ്റ്റർ,સમર્પિત રજિસ્ટર
കുറ്റം,ચૂક
സ്ഥിരസ്ഥിതി ഗ്രൂപ്പ്,ક defaultન્ટ્રા જૂથ
സ്ഥിരസ്ഥിതി ഓപ്ഷൻ,કણ વિકલ્પ
സ്ഥിരസ്ഥിതി പാരാമീറ്റർ,ડિફોલ્ટ પરિમાણ
സ്ഥിര മൂല്യം,પરત મૂલ્ય
"വാണിജ്യമായി
 അഭിസംബോധന","સ્થગિત
 સંબોધન"
മാറ്റിവച്ച എൻട്രി,વિલંબિત નોંધ
പുറത്തുകടക്കുക,સ્થગિત બહાર નીકળવું
"വാണിജ്യമായി
 പരിപാലനം","સ્થગિત
 જાળવણી"
"വാണിജ്യമായി
പരിപാലനം
കാലം","સ્થગિત
જાળવણી
સમય"
"വാണിജ്യമായി
 നടപടി","સ્થગિત
 પ્રક્રિયા"
മാറ്റിവച്ച പുനരാരംഭിക്കുക,વિલંબિત ફરીથી પ્રારંભ
നിർവചിക്കപ്പെട്ട ഇനം,નિર્ધારિત વસ્તુ
കൃത്യമായ നെറ്റ്വർക്ക്,વિશિષ્ટ નેટવર્ક
വ്യതിചലന പ്ലേറ്റ്,નિવારણ પ્લેટ
ഡൈഗ a,અણીદાર
ഡെഗാസസ്സർ,અખવાટી
അപര്യംപയോഗം,અધોગતિ
അധ d പതനം ഘടകം,અધોગતિ પરિબળ
"മൾട്ടി-
 പ്രോഗ്രാമിംഗ്","બહુવિધ
 કાર્યક્રમ"
താമസിക്കുക,વિલંબ
എതിരാളി ക counter ണ്ടർ,વિલંબ કાઉન્ટર
വ്യത്യസ്ത കാലതാമസം,વિલંબ
കാലതാമസവും,વિલંબ
വക്രീകരണം വൈകിപ്പിക്കുക,વિલંબ
കാലതാമസം extement,વિલંબ તત્વ
കാലതാമസം കാലതാമസം,Equalલટ
കാലതാമസം,વિલંબ
ലൈൻ മെമ്മറി കാലതാമസം,વિલંબ રેખા
ലൈൻ രജിസ്റ്റർ കാലതാമസം,વિલંબ રેખા રજિસ્ટર
ലൈൻ സംഭരണം കാലതാമസം,વિલંબ રેખા
ലൂപ്പ് സ്റ്റോർ കാലതാമസം,વિલંબ લૂપ સ્ટોર
"താമസിക്കുക
 പ്രോഗ്രാമിംഗ്","વિલંબ
 કાર્યક્રમ"
കാലതാമസം,વિલંબ સમય
"അപകീർത്തിപ്പെടുത്തുക
 (= അഞ്ചെണ്ണക്റ്റ് ചെയ്യുക)","કા delી નાખવું
 (= ડિકોલેટ)"
ഇല്ലാതാക്കുക,કા delી નાખવું
പ്രതീകം ഇല്ലാതാക്കുക,પાત્ર કા Delete ી નાખો
കീ ഇല്ലാതാക്കുക,કી કા Delete ી નાખો
ഇല്ലാതാക്കൽ രേഖ,કા delી નાખવું રેકોર્ડ
ഡിലിമിറ്റർ,ડિલિમિટર
"ഡിലിമിറ്റർ
 പ്രസ്താവന","ડિલિમિટર
 નિવેદન"
ഡെലിവറി സമയം,વિતરણ સમય
ഡെൽറ്റ മോഡുലേഷൻ,ડેલ્ટા મોડ્યુલેશન
ഡെൽറ്റ ശബ്ദം,ડેલ્ટા અવાજ
അവകാശം,માંગ
ആവശ്യാനുസരണം ലഭ്യമാക്കുന്നു,માંગ
ആവശ്യാനുസരണം,માંગ -ચપળ
"അവകാശം
 നടപടി","માંગ
 પ્રક્રિયા"
ഡിമാൻഡ് സ്റ്റേജിംഗ്,માંગ -સ્ટેજીંગ
അപര്യാപ്തമായ സ്ട്രിപ്പ്,સીમાંકન પટ્ટી
പൊളിക്കുക,નશાખોરી
തകരാറ്,તોડફોડ કરનાર
"ജനസംഖ്യാശാസ്ത
 അപേക്ഷ","વસ્તીશાસ્ત્રને લગતું
 નિયમ"
അവകാശം,ચપટી
ലംഡിപ്ലെക്സിംഗ്,નિરુત્સાહ
ഇടതൂർന്ന പട്ടിക,ઘેરા યાદી
സാന്ദ്രത,ઘનતા
ആശ്രിത സിദ്ധാന്തം,આશ્રિત સિદ્ધાંત
"ആശയിക്കുന്ന
 അംശം","આશ્રિત
 ભાગ"
ആശ്രിത യൂണിറ്റ്,આશ્રિત એકમ
Deque,મુક્કાબાજી
ഭേദിതം,ઉઝરડા
ഉപേ ദേശത്തുകാരൻ,વંશજ
തരംതിരിക്കുന്നു,ઉતરતા સોર્ટ
വിവരണം,વર્ણન
വിവരണം ലിസ്റ്റ്,વર્ણન
ഡിഗ്രിപ്പ്പ്റ്റർ,વર્ણનકર્તા
ചിതണം,આચાર
ഉപകരണം നിർവഹിക്കുന്നു,નિયુક્ત ઉપકરણ
ഡിസൈൻ മോഡം,રચના મોડેમ
"ചിതണം
 ഒപ്റ്റിമൈസേഷൻ","આચાર
 Optimપ્ટિમાઇઝેશન"
ഡിസൈൻ രഹസ്യമാണ്,ગુપ્તતા
ഡിസൈൻ സിമുലേഷൻ,રચના
ആവശ്യമുള്ള മൂല്യം,ઇચ્છિત મૂલ્ય
ഡെസ്ക് കാൽക്കുലേറ്റർ,ડેસ્ક કેલ્ક્યુલેટર
ഡെസ്ക് ചെക്കിംഗ്,ડેસ્ક ચેકિંગ
ഡെസ്ക്ടോപ്പ് കമ്പ്യൂട്ടർ,ડેસ્ક ટોચનું કમ્પ્યુટર
അയക്കുക,રવાનગી
ഉദ്ദിഷ്ടസ്ഥലം,ગંતવ્ય
"ഉദ്ദിഷ്ടസ്ഥലം
 അഭിസംബോധന ചെയ്യുക","ગંતવ્ય
 સંબોધન"
ഉദ്ദിഷ്ടസ്ഥാന കോഡ്,ગતકામની સજા
ഉദ്ദിഷ്ടസ്ഥാന ഫീൽഡ്,લક્ષ્યસ્થાન ક્ષેત્ર
ലക്ഷ്യസ്ഥാന ഫയൽ,લક્ષ્યસ્થાન ફાઈલ
ലക്ഷ്യസ്ഥാനം,લક્ષ્યસ્થાન મથક
നശിപ്പിക്കുക,વિનાશક
വിനാശകരമായ കഴ്സർ,વિનાશક કર્સર
വിനാശകരമായ വായന,વિનાશક વાંચન
വിനാശകരമായ സംഭരണം,વિનાશક સંગ્રહ
ഡിലാബ്,ફાટવું
വിശദാംശ കാർഡ്,વિગતવાર કાર્ડ
വിശദമായ ഫയൽ,વિગતવાર ફાઈલ
ഡിറ്റാപ്പിന്,અટકાયત કરવું
കണ്ടെത്തൽ ഘടകം,શોધી શકાય તેવું તત્વ
"നിശ്ചയദാർ
 ഓട്ടോമാറ്റ","નિષ્ઠાપૂર્વક
 નકલો"
"നിശ്ചയദാർ
 യന്തം","નિષ્ઠાપૂર્વક
 મશીન"
"നിശ്ചയദാർ
 മാതൃക","નિષ્ઠાપૂર્વક
 નમૂનો"
"നിശ്ചയദാർ
 പശ്നം","નિષ્ઠાપૂર્વક
 સમસ્યા"
"നിശ്ചയദാർ
 പതേകനടപടികള്","નિષ્ઠાપૂર્વક
 પ્રક્રિયા"
"നിശ്ചയദാർ
 കാരപരിപാടി","નિષ્ઠાપૂર્વક
 કાર્યક્રમ"
"നിശ്ചയദാർ
 പ്രോഗ്രാമിംഗ്","નિષ્ઠાપૂર્વક
 કાર્યક્રમ"
"നിശ്ചയദാർ
 സീക്വിംഗ്
 പശ്നം","નિષ્ઠાપૂર્વક
 અનુકૂળતા
 સમસ્યા"
"നിശ്ചയദാർ
 അവസ്ഥ","નિષ્ઠાપૂર્વક
 સ્થિતિ"
"വികസനം
 ഏര്പ്പാട്","વિકાસ
 પદ્ધતિ"
വികസന സമയം,વિકાસ સમય
വികസന ഉപകരണം,વિકાસ -કાર્ય
"നിന്നുള്ള വ്യതിയാനം
 രേഖീയത","થી વિચલન
 સુશોભન"
ഉപായം,સાધન
ഉപകരണ വിലാസം,ઉપરાઇ
ഉപകരണ ബാക്കപ്പ്,ઉપકરણ
"ഉപകരണ നിയന്ത്രണം
 കഥാപാതം","ઉપકરણ નિયંત્રણ
 પાત્ર"
ഉപകരണ കണ്ട്രോളർ,ઉપકરણ નિયંત્રક
ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്,ઉપકરણ નિયંત્રણ એકમ
ഉപകരണം ഏവിനിടുക്കുക,સંકલન
ഉപകരണം-ആശ്രിതൻ,ઉપકરણ પર આધારિત
"ഉപകരണം ആശ്രിതൻ
 കാരപരിപാടി","ઉપકરણ
 કાર્યક્રમ"
ഉപകരണ ഫ്ലാഗ്,સાધન -ધ્વજ
"ഉപായം
 സാതന്തം","સાધન
 સ્વતંત્રતા"
"ഉപായം
 സതന്തനായ","સાધન
 સ્વતંત્ર"
"ഉപായം
 സാതന്തം
 കാരപരിപാടി","સાધન
 સ્વતંત્રતા
 કાર્યક્રમ"
"ഉപകരണരേഖ
 (= പ്രദർശിപ്പിക്കുക)","રેખા
 (= ડિસ્પ્લે લાઇન)"
"ഉപകരണ മീഡിയ
 ഭാഷ നിയന്ത്രിക്കുക","ઉપકરણ માધ્યમ
 નિયંત્રણ ભાષા"
ഉപകരണത്തിന്റെ പേര്,ઉપકરણનું નામ
ഉപകരണ നമ്പർ,નંબર
ഉപകരണ ക്യൂ,ઉપકરણની કતલ
ഉപകരണ നില പദം,ઉપકરણની સ્થિતિ શબ્દ
