Tamil,Telugu
மில்லோபீட்,మిల్లెపెడ్
தினை,మిల్లట్లు
அரைக்கும் மீட்பு,మిల్లింగ్ రికవరీ
அரைத்தல்,మిల్లింగ్
கனிம ஊட்டச்சத்து,ఖనిజ పోషణ
கனிம மண்,ఖనిజ నేల
கனிமமயமாக்கல்,ఖనిజీకరణ
தாதுக்கள்,ఖనిజాలు
குறைந்தபட்ச வெப்பமானி,కనిష్ట థర్మామీటర్
குறைந்தபட்ச உழவு,కనీస పండించడం
சிறிய பயிர்கள்,చిన్న పంటలు
மியோடிக் இன்டெக்ஸ்,మియోటిక్ ఇండెక్స్
மாயை பிறழ்வு,మిస్సెన్స్ మ్యుటేషన్
மூடுபனி நீர்ப்பாசனம்,పొగమంచు నీటిపారుదల
மூடுபனி,పొగమంచు
மைட்டோகாண்ட்ரியா,మైటోకాండ్రియా
மைட்டோசிஸ்,మైటోసిస్
மிட்செர்லிச்சின் சட்டம்,మిత్చెర్లిచ్ యొక్క చట్టం
கலப்பு பயிர்,మిశ్రమ పంట
கலப்பு விவசாயம்,మిశ్రమ వ్యవసాయం
கலப்பு உரம்,మిశ్రమ ఎరువులు
கலப்பு மேய்ச்சல்,మిశ్రమ మేత
கலப்பு ஸ்வார்ட்,మిశ్రమ స్వార్డ్
மாதிரி,మోడల్
மாடலிங்,మోడలింగ్
மாற்றியமைக்கப்பட்ட வளிமண்டல பேக்கேஜிங்,సవరించిన వాతావరణ ప్యాకేజింగ్
ஈரப்பதம் கிடைக்கும் அட்டவணை,తేమ లభ్యత సూచిక
ஈரப்பதம் பற்றாக்குறை அட்டவணை,తేమ లోటు సూచిక
ஈரப்பதம் சமம்,తేమ సమానమైనది
ஈரப்பதம் ஆட்சி,తేమ పాలన
ஈரப்பதம் வெளியீட்டு வளைவு,తేమ విడుదల కర్వ్
ஈரப்பதம் தக்கவைத்தல்,తేమ నిలుపుదల
ஈரப்பதம் மன அழுத்தம்,తేమ ఒత్తిడి
ஈரப்பதம் பதற்றம்,తేమ ఉద్రిక్తత
ஈரப்பதம்,తేమ
மோலார் தீர்வு,మోలార్ ద్రావణం
மோலாஸ்கள்,మొలాసిస్
மோல் வடிகால்,మోల్ డ్రైనేజ్
மூலக்கூறு உயிரியல்,అణు జీవశాస్త్రం
மூலக்கூறு இனப்பெருக்கம்,పరమాణు పెంపకం
மூலக்கூறு கலப்பின,మాలిక్యులర్ హైబ్రిడైజేషన్
Mollusciced,మొలస్సిసైడ్
நாணய நன்மை அட்டவணை (MAI),ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI)
மோனோக்ளோனல் ஆன்டிபாடி,మోనోక్లోనల్ యాంటీబాడీ
மோனோகோட்டிலிடன்கள்,మోనోకోటిలెడాన్స్
மோனோக்ரோப் (ஒற்றை வளர்ப்பு),మోటుకలు
மோனோசியஸ்,మోనోసియస్
மோனோஜெனெஸிஸ்,మోనోజెనిసిస్
மோனோஹைப்ரிட்,మోనోహైబ్రిడ్
மோனோசைகோடிக்,మోనోజైగోటిక్
மழைக்காலம்,రుతుపవనాలు
மான்ட்மொரில்லோனைட்,మోంట్మోరిల్లోనైట్
மூர்,మూర్
மோர்,మోర్
மோர்கன் பிரிவு,మోర్గాన్ యూనిట్
மார்போஜெனெஸிஸ்,మోర్ఫోజెనిసిస్
உருவவியல் தழுவல்,పదనిర్మాణ అనుసరణ
உருவவியல்,పదనిర్మాణ శాస్త్రం
அடமானம்,తాకట్టు
மோட்டில்,మోటిల్
மோட்லிங்,మోట్లింగ్
அச்சு,అచ్చు
Moulding,మౌల్టింగ్
மவுண்ட் கலாச்சாரம்,మట్టిదిబ్బ సంస్కృతి
மவுண்ட் அடுக்கு,మట్టిదిబ్బ పొరలు
அறுக்கும்,మొవర్
வெட்டுதல்,మొవింగ్
மியூசிலேஜ்,శ్లేష్మం
மண் மண்,చెత్త నేల
சேற்று,మడ్డీ
மஃபிள்,మఫిల్
தழைக்கூளம் விவசாயம்,రక్షక కవచం వ్యవసాయం
தழைக்கூளம் உழவு,రక్షక కవచం పండించడం
தழைக்கூளம்,రక్షక కవచం
தழைக்கூளம்,మల్చింగ్
மல்,ముల్
பல மாடி பயிர்,బహుళ అంతస్తుల పంట
பல தொடர்பு,బహుళ సహసంబంధం
பல பயிர்,బహుళ పంట
பல பயிர் அட்டவணை,బహుళ పంట సూచిక
பல குறுக்கு,బహుళ క్రాస్
பல எதிர்ப்பு,బహుళ ప్రతిఘటన
பன்முகத்தன்மை,మల్టీవియారిట్
மல்டிசைகோடிக்,మల్టీజోటిక్
மம்மிஃபிகேஷன்,మమ్మీఫికేషన్
மம்மியப்பட்ட பழம்,మమ్మీ చేసిన పండు
மஸ்கோவைட்,మస్కోవైట్
காளான்,పుట్టగొడుగు
