Odiya,Telugu
ବିସ୍ଥାପନ,స్థానభ్రంశం
ପ୍ରଦର୍ଶନ,ప్రదర్శన
ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ (କନସୋଲ୍),ప్రదర్శన యూనిట్ (కన్సోల్)
ରୂପାନ୍ତର,వెదజల్లడం
ବିସୋନ୍ସ,వైరుధ్యం
ଡିଷ୍ଟିଲ୍ ପାଣି |,పరిశుద్ధమైన నీరు
ବିକୃତି,వక్రీకరణ
ବଣ୍ଟନ,పంపిణీ
ବଣ୍ଟନ ଏମ୍ପଲିଫାୟର୍ |,పంపిణీ యాంప్లిఫైయర్
ବିଭାଜନ,విభజన
ଡିଭିସିଆସର,విభజన
ଡକ୍ୟୁମେଣ୍ଟ୍,పత్రం
ଡଲବି ଡିଜିଟାଲ୍ |,డాల్బీ డిజిటల్
ଡୋମେନ୍,డొమైన్
ଡୋମେନ୍ ନିୟନ୍ତ୍ରକ |,డొమైన్ కంట్రోలర్
ଡୋପେଲର ପ୍ରଭାବ,డాప్లర్ ప్రభావం
ଡବଲ୍ ପୋଲ୍ (ଡିପୋଲ୍),ద్వారం)
ଡବଲ୍ ପୋଲ୍ ସିଙ୍ଗଲ୍ ଥ୍ରୋ ସୁଇଚ୍ |,డబుల్ పోల్ సింగిల్ త్రో స్విచ్
ଡବଲ୍ ସାଇଡ୍ ଡିସ୍କ |,డబుల్ సైడెడ్ డిస్క్
ଦ୍ୱନ୍ଦ୍ୱ,డబుల్
ତଳକୁ ଆସୁଥିବା ତରଙ୍ଗ |,డౌన్ రాబోయే వేవ్
ତଳେ ସ୍ରୋତ |,డౌన్ స్ట్రీమ్
ଅଦୃଶ୍ୟ,డౌన్‌లింక్
ଡାଉନଲୋଡ୍ କରନ୍ତୁ |,డౌన్‌లోడ్
ଡାଉନଲୋଡ୍ କରିବା,డౌన్‌లోడ్
ଚିତ୍ରାଙ୍କନ,డ్రాయింగ్
ଡ୍ରିଲିଂ ବିଟ୍,డ్రిల్లింగ్ బిట్
ଡ୍ରିଲିଂ ମେସିନ୍ |,డ్రిల్లింగ్ మెషిన్
ଡ୍ରାଇଭ୍,డ్రైవ్
ଡ୍ରମ୍,డ్రమ్
ଶୁଖିଲା ବଲ୍ବ ତାପମାତ୍ରା |,పొడి బల్బ్ ఉష్ణోగ్రత
ଶୁଖିଲା କୋଷ,పొడి సెల్
ଶୁଖିଲା ସୋଲିୟର |,డ్రై టంకము
ଡୁଆଲ୍ ଚ୍ୟାନେଲ ମୋଡ୍ |,ద్వంద్వ ఛానల్ మోడ్
ଅଳିଆ,డబ్బింగ్
ଡୁଡ୍,డడ్
ଡମ୍ପ୍ |,డంప్
ଡୁପ୍ଲେକ୍ସ,డ్యూప్లెక్స్
ଅବଧି,వ్యవధి
ଧୂଳି,దుమ్ము
ଧୂଳି ବଗ୍,డస్ట్ బగ్
ଧୂଳି ପ୍ରମାଣ,డస్ట్ ప్రూఫ్
ଡଷ୍ଟର୍,డస్టర్
ଗତିଶୀଳତା |,డైనమిక్
ଗତିଶୀଳ ବିଟ୍ ଆବଣ୍ଟନ |,డైనమిక్ బిట్ కేటాయింపు
ଡାଇନାମିକ୍ ଇଣ୍ଟରମୋଡୁଲେସନ୍ ବିକୃତ (DIM),డైనమిక్ ఇంటర్మోడ్యులేషన్ వక్రీకరణ (DIM)
ଡାଇନାମିକ୍ ପରିମାଣ,డైనమిక్ పరిమాణీకరణ
ଗତିଶୀଳ ପରିସର,డైనమిక్ పరిధి
ଡାଇନାମିକ୍ ରେଞ୍ଜ ନିୟନ୍ତ୍ରଣ |,డైనమిక్ పరిధి నియంత్రణ
ଡାଇନାମୋ |,డైనమో
କାନ ଫୋନ୍,చెవి ఫోన్
ପୃଥିବୀ,భూమి
ପୃଥିବୀ ବଲଜ |,భూమి ఉబ్బెత్తు
ପୃଥିବୀ ପ୍ରତିରୋଧ,భూమి నిరోధకత
ପୃଥିବୀ ରୋଡ୍ |,ఎర్త్ రాడ్
ପୃଥିବୀ ଉପଗ୍ରହ |,ఎర్త్ ఉపగ్రహం
ପୃଥିବୀ କେନ୍ଦ୍ର |,ఎర్త్ స్టేషన్
ପୃଥିବୀ ଟର୍ମିନାଲ୍ |,ఎర్త్ టెర్మినల్
ଘିଅ |,ఎర్తింగ్
ଇକୋ,ఎకో
ଇକୋ ଚାମ୍ବର |,ఎకో చాంబర్
ଏଡି କରେଣ୍ଟ୍ |,ఎడ్డీ కరెంట్
ଏଡି ସାମ୍ପ୍ରତିକ କ୍ଷତି |,ఎడ్డీ కరెంట్ నష్టం
ଧାରବାହୀ ମିଟର,ఎడ్జ్వైస్ మీటర్
ସମ୍ପାଦନା,ఎడిటింగ్
ପ୍ରଭାବଶାଳୀ ଆଣ୍ଟେନନା ଉଚ୍ଚତା |,ప్రభావవంతమైన యాంటెన్నా ఎత్తు
ପ୍ରଭାବଶାଳୀ ଆଣ୍ଟେନନା ଲମ୍ବ |,ప్రభావవంతమైన యాంటెన్నా పొడవు
ପ୍ରଭାବଶାଳୀ ଭୋଲଟେଜ୍ |,ప్రభావవంతమైన వోల్టేజ్
ଦକ୍ଷତା,సామర్థ్యం
ଇଲାସ୍ଟିସିଟି |,స్థితిస్థాపకత
ବ electric ଦ୍ୟୁତିକ ଡିସଚାର୍ଜ,విద్యుత్ ఉత్సర్గ
ବ electric ଳିକ କ୍ଷେତ୍ର,ఎలక్ట్రిక్ ఫీల్డ్
ବ electrical ଳିକ ଫ୍ଲାସ,ఎలక్ట్రిక్ ఫ్లాష్
ବ electric ଦ୍ୟୁତିକ ହିଟର |,విద్యుత్ హీటర్
ଇଲେକ୍ଟ୍ରିକ୍ ମିଟର,ఎలక్ట్రిక్ మీటర్
ଇଲେକ୍ଟ୍ରିକ୍ ମୋଟର,విద్యుత్ మోటారు
ବ electric ଦ୍ୟୁତିକ ଶକ୍,విద్యుదాఘాతం
ଇଲେକ୍ଟ୍ରିକ୍ ସ୍ପାର୍କ |,ఎలక్ట్రిక్ స్పార్క్
ବ electrical ଦ୍ୟୁତିକ ଉପକରଣ |,విద్యుత్ ఉపకరణం
ବ electrical ଦ୍ୟୁତିକ ଶବ୍ଦ,విద్యుత్ శబ్దం
ବ electrical ଦୁତିକ storm ଡ |,విద్యుత్ తుఫాను
ବ als ତିକ ଭାବରେ ବାଦ୍ୟଯନ୍ତ୍ରିତ ବାଦ୍ୟଯନ୍ତ୍ର |,విద్యుత్తుతో పనిచేసే సంగీత పరికరం
ବିଦ୍ୟୁତ୍,విద్యుత్
ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |,విద్యుత్ సరఫరా
ଇଲେକ୍ଟ୍ରୋଡାମନ |,ఎలెక్ట్రోడైనమిక్
ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର |,ఎలక్ట్రోలైటిక్ కెపాసిటర్
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ |,విద్యుదయస్కాంత
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ବିଶୃଙ୍ଖଳା |,విద్యుదయస్కాంత భంగం
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଅନ୍ତ incer କଣ୍ଟାକ୍ଟ |,విద్యుదయస్కాంత ఇంటర్‌ఫెరెన్స్
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ସ୍ପେକ୍ଟ୍ରମ୍ |,విద్యుదయస్కాంత వర్ణపటం
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ତରଙ୍ଗ |,విద్యుదయస్కాంత తరంగం
ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ତରଙ୍ଗ ପ୍ରସାରଣ |,విద్యుదయస్కాంత తరంగ ప్రచారం
ଇଲେକ୍ଟ୍ରନ୍ ଏକାଧିକ ଫଟୋ |,ఎలక్ట్రాన్ మల్టిపుల్ ఫోటోట్యూబ్
ଇଲେକ୍ଟ୍ରୋନିକ୍ କାଲକୁଲେଟର |,ఎలక్ట్రానిక్ కాలిక్యులేటర్
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ପ୍ରକ୍ରିୟାକରଣ (EDP),ఎలక్ట్రనిక్ డేటా ప్రాసెసింగ్ (ఇడిపి)
ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ (ଇ-ମେଲ୍),ఇ-మెయిల్
ବ Elect ଦ୍ୟୁତିକ ସୁଇଚ୍ ସିଷ୍ଟମ୍ |,ఎలక్ట్రానిక్ స్విచింగ్ సిస్టమ్
ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,ఎలక్ట్రానిక్స్
ଇଲେକ୍ଟ୍ରୋପିଂ,ఎలక్ట్రోప్లేటింగ్
ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍,ఎలెక్ట్రోస్టాటిక్
ଉଚ୍ଚତା,ఎలివేషన్
ଏମ୍ବେଡ୍,పొందుపరచబడింది
ଏମ୍ବେଡ୍ ଅଡିଓ |,పొందుపరిచిన ఆడియో
ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |,పొందుపర్చిన వ్యవస్థ
ପ୍ରତୀକ,చిహ్నం
ଉଦତର ଟ୍ରେଣ୍ଡଗୁଡିକ,అభివృద్ధి చెందుతున్న పోకడలు
ନିର୍ଗରଣ,ఉద్గార
ତିକ୍ତ,ఉద్గారిణి
ଏମିଟର ଅନୁସରଣକାରୀ |,ఉద్గారిణి అనుచరుడు
ଏମୋଟିକ୍ ଟର୍ମିନାଲ୍ |,ఉద్గారిణి టెర్మినల్
ଏମିଟର-ବେସ୍-ଜଙ୍କସନ |,ఉద్గారిణి-బేస్-జంక్షన్
ସକ୍ଷମ କରନ୍ତୁ |,ఎనేబుల్
ଏନନେଲ୍ ତାର,ఎనామెల్డ్ వైర్
ଆବଦ୍ଧ,ఎన్‌సిఫర్
ଏନକ୍ଲୋଜର,ఆవరణ
ଏନକୋଡ୍ |,ఎన్కోడ్
ଏନକୋଡର୍ |,ఎన్కోడర్
ଏନକୋଡିଂ,ఎన్కోడింగ్
ଏନକ୍ରିପସନ୍,గుప్తీకరణ
ଶେଷ ଚିହ୍ନ,ముగింపు గుర్తు
ଶେଷ ବ୍ୟବହାରକାରୀ |,తుది వినియోగదారుడు
ଶକ୍ତି,శక్తి
ଶକ୍ତି ବିସର୍ଜନ |,శక్తి వ్యాప్తి
ଶକ୍ତି ବଣ୍ଟନ,శక్తి పంపిణీ
ଅଭିଶନ୍ତ,అమలు
ଇଞ୍ଜିନ୍,ఇంజిన్
ଇଞ୍ଜିନିୟର,ఇంజనీర్
ଇଞ୍ଜିନିୟରିଂ,ఇంజనీరింగ్
ଇଞ୍ଜିନିୟରିଂ ଷ୍ଟୋର,ఇంజనీరింగ్ స్టోర్
ଖୋଦନ,చెక్కడం
ବାରଣ କରନ୍ତୁ,మెరుగుపరచండి
Entemble,సమిష్టి
କୀ ପ୍ରବେଶ କରନ୍ତୁ |,కీని నమోదు చేయండి
ଅତିରିକ୍ତ ସ୍ଥାପତ୍ୟ,ఎంటర్ప్రైజ్ ఆర్కిటెక్చర్
ସମ୍ପତ୍ତି |,ఎంథాల్పీ
ଏଣ୍ଟ୍ରପି |,ఎంట్రోపీ
ଏଣ୍ଟ୍ରପି କୋଡିଂ |,ఎంట్రోపీ కోడింగ్
ଏଣ୍ଟ୍ରପି ଅନାବଶ୍ୟକତା |,ఎంట్రోపీ రిడెండెన్సీ
ସମାନ,సమం
ସମାନତା,ఈక్వలైజేషన్
ସମାନ,ఈక్వలైజర్
ଉପକରଣ,పరికరాలు
ଯନ୍ତ୍ରପାତି ବନ୍ଦ |,పరికరాల కవర్
ସମାନ,సమానం
ଲିଭାନ୍ତୁ,చెరిపివేయండి
ମୁଣ୍ଡ ଲିଭାନ୍ତୁ |,తల తొలగించండి
କ୍ଷୟ,ఎరోషన్
ତ୍ରୁଟି,అవాంఛనీయ
ତ୍ରୁଟି,లోపం
ତ୍ରୁଟି ବିନା କଣ୍ଟ୍ରୋଡିଂ |,లోపం నియంత్రణ కోడింగ్
ତ୍ରୁଟି ସଂଶୋଧନ |,లోపం దిద్దుబాటు
ତ୍ରୁଟି ଚିହ୍ନଟ |,లోపం గుర్తించడం
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ କରିବା |,లోపం నిర్వహణ
ତ୍ରୁଟି ସମ୍ଭାବନା |,లోపం సంభావ్యత
ଇଥରନେଟ୍ |,ఈథర్నెట్
ଇଥରନେଟ୍ କେବୁଲ୍ |,ఈథర్నెట్ కేబుల్
ଇଉଜେନିକ୍ସ,యూజెనిక్స్
ସ୍ଥାନାନ୍ତର କର |,ఖాళీ చేయండి
ବିନିମୟ,మార్పిడి
ଉତ୍ତେଜନା,ఎక్సైటర్
ଏକଜେକ୍ୟୁଟ୍ କର,అమలు చేయండి
ସମୟିଆନିଆ ସମୟ,అమలు సమయం
ନିଷ୍କାସନ,ఎగ్జాస్ట్
ପ୍ରସ୍ଥାନ,బయటకి దారి
ବିସ୍ତାରିତ,విస్తరించబడింది
ବିସ୍ତାର ଭଲଭ୍ |,విస్తరణ వాల్వ్
ପରୀକ୍ଷଣ |,ప్రయోగం
ବିଶେଷଜ୍ଞ ସିଷ୍ଟମ୍ |,నిపుణుల వ్యవస్థ
ଅନୁସନ୍ଧାନ କର |,అన్వేషించండి
ଏକ୍ସପ୍ଲୋରର |,ఎక్స్‌ప్లోరర్
ଏକ୍ସପୋ (ପ୍ରଦର୍ଶନୀ),గుడ్డ
ବିଦ୍ୟୁତ୍ ଯୋଗାଣର ବିସ୍ତାର |,విద్యుత్ సరఫరా పొడిగింపు
ବାହ୍ୟ ନିୟନ୍ତ୍ରଣ,బాహ్య నియంత్రణ
ବାହ୍ୟ ସ୍ମୃତି,బాహ్య మెమరీ
ବାହ୍ୟ ସଂରକ୍ଷଣ,బాహ్య నిల్వ
ବାହ୍ୟ ସୂତ୍ର,బాహ్య థ్రెడ్
ବାହାର,సారం
ଅତିରିକ୍ତ,ఎక్స్‌ట్రానెట్
କପଡା |,కల్పించండి
ଫେନ୍ସ,ముఖభాగం
କାରସିମ୍,ఫేస్‌సిమైల్
କାରକ,కారకం
ମଳିନ,వాడిపోవు
ମଳିନ,ఫేడ్ ఇన్
କମେ,వెళ్లి పోవడం
ଫ୍ୟାଜର୍,ఫేడర్
କ୍ଷୀଣ,క్షీణించడం
କ୍ଷୀଣ ଜୋନ୍ |,క్షీణిస్తున్న జోన్
ଫ୍ୟାନ୍ମ୍ (= ଫାଣ୍ଟମ୍),ఫాంటమ్
ଦ୍ରୁତ ଅଧିକକ ପରିବର୍ତ୍ତନ (FFT) ଆଲଗୋରିଦମ |,ఫాస్ట్ ఫోరియర్ ట్రాన్స్ఫార్మ్ (FFT) అల్గోరిథం
ସାଂଘାତିକ ତ୍ରୁଟି |,తీవ్రమైన దోషం
ଦୋଷ,తప్పు
ବ feature ଶିଷ୍ଟ୍ୟ,లక్షణం
ଫିଡ୍,ఫీడ్
ମତାମତ,అభిప్రాయం
ମତାମତ ଏମ୍ପ୍ଲିଫାୟର୍ |,ఫీడ్‌బ్యాక్ యాంప్లిఫైయర్
ଥାପର୍ସ ସର୍କିଟ |,ఫీడ్‌బ్యాక్ సర్క్యూట్
ମନିକଲ୍ସ ଭୋଲଟେଜ୍ |,ఫీడ్‌బ్యాక్ వోల్టేజ్
ଫିଡର୍,ఫీడర్
ଫିଡର୍ କେବୁଲ୍ |,ఫీడర్ కేబుల్
ଫିଡର୍ ହଟ୍ |,ఫీడర్ హట్
ଫିଡର୍ ଲାଇନ୍ |,ఫీడర్ లైన్
ଫିଡର୍ ସିଷ୍ଟମ୍ |,ఫీడర్ వ్యవస్థ
ଫିଡର୍ ତାର,ఫీడర్ వైర్
ଫାଇବର,ఫైబర్
ଫାଇବର ଅପ୍ଟିକ୍ସ |,ఫైబర్ ఆప్టిక్స్
ବିଶ୍ୱସ୍ତତା,విశ్వసనీయత
ଫିଡେଲିଟି ରେଞ୍ଜ୍ ବିସ୍ତାର |,విశ్వసనీయత పరిధి పొడిగింపు
କ୍ଷେତ୍ର,ఫీల్డ్
କ୍ଷେତ୍ର ଡ୍ରାଇଭ୍,ఫీల్డ్ డ్రైవ్
କ୍ଷେତ୍ର ପ୍ରଭାବ ଟ୍ରାନ୍ସଜିଷ୍ଟର |,ఫీల్డ్ ఎఫెక్ట్ ట్రాన్సిస్టర్
କ୍ଷେତ୍ର ଶକ୍ତି,క్షేత్ర బలం
କ୍ଷେତ୍ର ଶକ୍ତି ମିଟର |,ఫీల్డ్ బలం మీటర్
କ୍ଷେତ୍ର ଶକ୍ତି ସର୍ବେକ୍ଷଣ |,ఫీల్డ్ స్ట్రెంత్ సర్వే
ଚିତ୍ର,మూర్తి
ଯୋଗ୍ୟତା ଚିତ୍ର,మెరిట్ యొక్క సంఖ్య
ଚମକ,ఫిలమెంట్
ଫାଇଲ୍ |,ఫైల్
ଫାଇଲ୍ ସର୍ଭର |,ఫైల్ సర్వర్
ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,ఫైల్ సిస్టమ్
ଫିଲର୍,ఫిల్లర్
ଚଳଚ୍ଚିତ୍ର ରେକର୍ଡର୍ |,ఫిల్మ్ రికార్డర్
ଚଳଚ୍ଚିତ୍ର ଧୂପ,ఫిల్మ్ స్పీడ్
ଫିଲ୍ଟର୍,ఫిల్టర్
ଫିଲ୍ଟର ଚକ୍କର |,ఫిల్టర్ చౌక్
ଫିଲ୍ଟର୍ ସର୍କିଟ୍ |,ఫిల్టర్ సర్క్యూట్
ଫିଲ୍ଟରିଙ୍ଗ୍,ఫిల్టరింగ్
ସୂକ୍ଷ୍ମ ଟ୍ୟୁନିଂ ନିୟନ୍ତ୍ରଣ |,చక్కటి ట్యూనింగ్ నియంత్రణ
