Hindi,English
"पूर्ण चित्र, चौखटा, फ्रेम, ढांचा",Frame
"निर्देश तंत्र, निर्देश फ्रेम",frame of reference
मुक्त,Free
"शुद्ध वायुमंडल, मुक्त वायुमंडल",free atmosphere
"निर्बाध दोलन, मुक्त दोलन, प्रकृत दोलन",free oscillation
"जमाना, हिमीभूत करना, हिमीभूत होना, जमना",Freeze
हिमांक,freezing point
फ्रेन्केल दुर्व्यवस्था,Frenkel disorder
"आवृत्ति, बारंबारता",Frequency
फ्रेनल-द्विप्रिज्म,Fresnel biprism
घर्षण,Friction
घर्षणी,Frictional
घर्षण विद्युत,frictional electricity
घर्षण बल,frictional forces
घर्षणी कर्ष,friction drag
घर्षणहीन,Frictionless
"धारी, फ्रिन्ज, झल्ली",fringe
उपांत प्रभाव,fringe effect
फ्रिज प्रतिरूप,fringe pattern
अंचल विस्तार,Fringing
ईंधन,Fuel
"आलंब, आलंबक",fulcrum
"प्रकार्य, फंक्शन, अभिलक्षक (समूह), फलन",Function
"प्रकार्यक, अभिलक्षकी, फलनक",functional
"मूल, मौलिक",fundamental
फनल प्रभाव,funnel effect
"गलना, संगलित होना, मिलाना, संगलित करना",Fuse
फ्यूज तार,fuse wire
संगलनीय,Fusible
"संलयन, संगलन",Fusion
संलयन बम,fusion bomb
संलयन ऊर्जा,fusion energy
ॠ-मान,F-value (of a lens)
"लाभ, लब्धि",gain
"गांगेय, गैलेक्सीय, मंदाकिनीय",Galactic
"गैलेक्सी, आकाश-गंगा, मंदाकिनी",Galaxy
मंदाकिनी,galaxy of stars
गैलन,gallon
गैल्वैनी सेल,galvanic cell
"जस्ता चढ़आना, यशद-लेपन",Galvanise
जस्तेदार तार,galvanized wire
"गैल्वनोमीटर, धारामापी",galvanometer
"विपर्यासांक, गामा",Gamma
गुम्फित संधारित्र,gang condenser
"दर्रा, विदर, अंतराल, रिक्ति",Gap
"अपशिष्ट, कचरा",Garbage
गैस्केट,Gasket
गैसन,Gassing
"द्वार इलैक्ट्रोड, कपाट, गेट, दहन परिसर, द्वार",Gate
द्वार परिपथ,gate circuit
"प्रमाप, प्रमापी, गेज",Gauge
गेज क्षेत्र,gauge-field
गाउस-नेत्रिका,Gauss eye-piece
गाउसीय वितरण,Gaussian distribution
गाउस,gauss (unit)
"जाली, गॉज",Gauze
गिअर,Gear
गाइगर नली,Geiger tube
व्यापकीकृत,generalisation
सामान्यीकृत आकृति,generalised form
सामान्य चित्राम,general pattern
व्यापक पद,general term
"व्यापक सापेक्षवाद, आपेक्षिकता का व्याएक सिद्धांत",general theory of relativity
जनक फलन,generating function
जनन दर,generation rate
"जनक, जनित्र",Generator
"भू-केन्द्रीय, भू-केन्द्रिक",geocentric
भूचुंबकीय,Geomagnetic
भूचुंबकत्व,geomagnetism
"ज्यामितीय, ज्यामितीय कारक",geometrical (=geometry factor)
भूभौतिकीय,Geophysical
भूभौतिकीविद्,Geophysicist
तुल्यकाली उपग्रह,geostationary satellite
गेव (गीगा इलेक्ट्रॉन वोल्ट),GeV (giga electron volt)
कपट मूर्ति,ghost-image
कपट-संकेत,ghost signal
बृहत् नीहारिका,giant nebula
"दानव तारा, बृहत् तारा",giant star
पृष्ठसपी कोण,glancing angle
"विसर्पण, सर्पण",Glide
परासर्पण,glide operation
सी परावर्तन,glide reflection
सी स्थानान्तरण,glide translation
"विसर्पण (सं.), विसी (वि.)",Gliding
दीप्ति,glow
ताप स्विच,glow switch
सुचालक,good conductor
सुक्रिस्टल,good crystal
श्रेष्ठ परावर्तकता,good reflectivity
उत्तम दृश्यता,good visibility
नियामक,Governor
"श्रेणी, दर्जा, कोटि, क्रम (सं.), कोटि निर्धारण करना (क्रि.)",Grade
"प्रवणित, क्रमिक, श्रेणीकृत, संतुलित",Graded
"प्रवणता, ग्रेडिएन्ट",Gradient
