Telugu,Marathi
మార్గదర్శకాలు,मार्गदर्शक तत्त्वे
అపరాధం,दोषी
అలవాటు,सवय
అలవాటు,सवय
సగం హాలిడే,अर्ध्या सुट्टीचा
సగం పే,अर्धा वेतन
హాల్,हॉल
హాల్ట్,थांबवा
చెయ్యి,हात
హ్యాండ్‌బిల్,हँडबिल
హ్యాండ్‌బుక్,हँडबुक
హ్యాండిక్యాప్,अपंग
హ్యాండిల్,हँडल
చేనేత,हातमाग
హ్యాండీ,सुलभ
అప్పగించు,हस्तांतरण
చేతివ్రాత,हस्ताक्षर
వేధింపులు,छळ
నౌకాశ్రయం,हार्बर
కఠినమైన శ్రమ,कठोर कामगार
హార్డ్వేర్,हार्डवेअर
కష్టపడి పనిచేయడం,कठोर परिश्रम करणारा
లాగడం,हाउलाज
హాకర్,फेरीवाला
హజార్డ్,धोका
తల,डोके
ప్రధాన కార్యాలయం,मुख्य कार्यालय
ప్రధాన కార్యాలయం,मुख्यालय
ఆరోగ్య నిర్ధారణ పత్రము,आरोग्य प्रमाणपत्र
వినికిడి,सुनावणी
వినికిడి,सुनावणी
భారీ వాహనం,जड वाहन
వారసుడు,वारस
పట్టుకుంది,आयोजित
ఇక్కడ,यासह
వారసత్వం,हेरिटेज
సోపానక్రమం,पदानुक्रम
అధిక అధికారం,उच्च अधिकार
ఉన్నత స్థాయి,उच्च दर्जाचा
ఉన్నతమైన స్థానం,उच्चस्तरीय
అధిక స్థాయి నిర్ణయం,उच्च स्तरीय निर्णय
ముఖ్యాంశాలు,हायलाइट्स
అధిక అధికారి,उच्च अधिकारी
అధిక ప్రీయోర్టీ,उच्च प्रॉर्टी
ఉన్నత పాఠశాల,हायस्कूल
హిందీ వెర్షన్,हिंदी आवृत्ती
హైర్,भाड्याने द्या
నియామకం,भाड्याने देणे
చరిత్ర షీట్,इतिहास पत्रक
హోర్డింగ్,होर्डिंग
పట్టుకొని,होल्डिंग
సెలవు,सुट्टी
నివాళి,श्रद्धांजली
హోమ్,मुख्यपृष्ठ
నరహత్య,हत्याकांड
నిజాయితీ,प्रामाणिक
గౌరవార్థం,मानधन
గౌరవ,मानद
గౌరవం,सन्मान
వసతిగృహం,वसतिगृहात
విరుద్ధమైన,विरोधी
ఇంటి అద్దె,घराचे भाडे
ఇంటి అద్దె భత్యం,घराचे भाडे भत्ता
ఇంటి పన్ను,घर कर
గృహ,गृहनिर्माण
హౌసింగ్ సొసైటీ,गृहनिर्माण संस्था
హ్యూ మరియు ఏడుపు,ह्यू आणि रडणे
హ్యూమన్,मानवी
మానవ హక్కులు,मानवी हक्क
అవమానం,अपमान
పరిశుభ్రత,स्वच्छता
హైపోథెకేషన్,हायपोथेकेशन
హార్టేజ్ ఆఫ్ మ్యాన్‌పవర్,मनुष्यबळाचा हॉर्टेज
ఆలోచన,कल्पना
ఆదర్శం,आदर्श
ఒకేలా ఉంటుంది,एकसारखे
గుర్తింపు,ओळख
గుర్తింపు,ओळख
గుర్తింపు కార్డు,ओळखपत्र
అజ్ఞానం,अज्ञान
పట్టించుకోకుండా,दुर्लक्ष करा
చట్టవిరుద్ధం,बेकायदेशीर
అక్రమ సమ్మె,बेकायदेशीर संप
అస్పష్టంగా,अयोग्य
అనారోగ్య భావన,दुर्दैवी भावना
అక్రమ,बेकायदेशीर
నిరక్షరాస్యత,निरक्षरता
అశాస్త్రీయ,अतार्किक
ఉదాహరణ,उदाहरण
చిత్రం,प्रतिमा
