English,Kannada
Barometer,ವಾಯುಭಾರ ಮಾಪಕ
Barometer method,ಮಾಪಕ ವಿಧಾನ
Barometer tube,ಬಾರೋಮೀಟರ್ ಟ್ಯೂಬ್
Barometric characteristic,ವಾಯುಮಂಡಲದ ಗುಣಲಕ್ಷಣಗಳು
Barometric condenser,ಬಾರೋಮೀಟರ್ ಕಂಡೆನ್ಸರ್
Barometric formula,ಒತ್ತಡ ಸೂತ್ರ
Barometric gardient,ವಾಯು ಒತ್ತಡದ ಗ್ರೇಡಿಯಂಟ್
Barometric height,ವಾಯುಮಂಡಲದ ಎತ್ತರ
Barometric levelling,ವಾಯು ಒತ್ತಡದ ಮೇಲ್ವಿಚಾರಣೆ
Barometric load,ಒತ್ತಡದ ಹೊರೆ
Barometric pressure,ವಾತಾವರಣದ ಒತ್ತಡ
Barometric slope,ವಾಯು ಒತ್ತಡದ ಗ್ರೇಡಿಯಂಟ್
Barometric tendenccy,ವಾಯು ಒತ್ತಡದ ಪ್ರವೃತ್ತಿ
Barometric wave,ವಾಯು ಒತ್ತಡ ತರಂಗ
Barometry,ವಾತಾವರಣದ ಒತ್ತಡ
Baroport,ವಾಯು ಒತ್ತಡದ ಬಾಯಿ
Baroresistor,ಒತ್ತಡ ಪ್ರತಿರೋಧ
Baroscope,ವಾಯುಭಾರ ಮಾಪಕ
Barosphere,"ಕರ್ಷ್ ಮಂಡಲ, ಬಾರೋ ಮಂಡಲ"
Barostat,ಒತ್ತಡಕ್ಕೆ ಒಳಗಾದ
Baroswitch,ನ್ಯೂಮ್ಯಾಟಿಕ್ ಸ್ವಿಚ್
Barotrauma,ಒತ್ತಡದ ಆಘಾತ
Barrage jammer,ಫ್ಲಾಶ್ ಕನೆಕ್ಟರ್
Barrage jamming,ಚಂಡಮಾರುತದ ಸಂಪರ್ಕ
Barred spiral,ಬಾರ್ ಸುರುಳಿ
Barrel sprayer,ಬ್ಯಾರೆಲ್ ಸ್ಪ್ರೇ
Barretter,ನ್ಯಾಯವಾದಿ
Barretter mount,ಬ್ಯಾರೇಟರ್ ಇಂಪ್ಲಾಂಟೇಶನ್
Barrier,"ತಡೆಗೋಡೆ, ತಡೆಗೋಡೆ, ಪರಮಾಣು ತಡೆಗೋಡೆ, ಪೊರೆ"
Barrier energy,ತಡೆ ಶಕ್ತಿ
Barrier field,ತಡೆ ವಲಯ
Barrier height,ತಡೆಗೋಡೆಯ ಎತ್ತರ
Barrier layer (rectifier) =blocking layer =depletion layer =space-charge layer,ತಡೆ ಮಟ್ಟ
Barrier layer capacitance,ತಡೆ ಮಟ್ಟದ ಸಾಮರ್ಥ್ಯ
Barrier layer cell,ತಡೆ ಮಟ್ಟದ ಕೋಶ
Bartlett forece,ಬಾರ್ಟ್ಲೆಟ್ ಫೋರ್ಸ್
Baryon,ಬೇರಿಯನ್
Baryon charge,ಬ್ಯಾರಿಯನ್-ಚರ್ಚ್
Baryon number,ಬ್ಯಾರಿಯನ್ ಸಂಖ್ಯೆ
Baryon resonance,ಬ್ಯಾರಿಯನ್ ಅನುರಣನ
Baryonium nuclear atom,ಬೇರಿಯಮ್ ಪರಮಾಣು ಪರಮಾಣು
Barysphere,ಗುರುಮಂಡಲ
Basal mole,"ಮೂಲ ಗ್ರಾಮ್-ಅಣು, ಮೂಲ ಮೋಲ್"
Basal plane,ನೆಲ ಮಹಡಿಯಲ್ಲಿ
Base address=reference address,ಸೂಚನಾ ವಿಳಾಸ
Base band,ಬೇಸ್ ಬ್ಯಾಂಡ್
Base bar,ಬೇಸ್ ಪೆನಾಲ್ಟಿ
Base clipping,ಕೆಳಭಾಗದ ಕತ್ತರಿಸುವುದು
Base collector junction=collector junction,ಮೂಲ ಸಂಗ್ರಾಹಕ ಸಮಾವೇಶ
Base conic,ಆಧಾರ್ ಶಂಕೆ
Base conversion,ಮೂಲ ಬದಲಾವಣೆ
Base drag,ಬೇಸ್ ಎಳೆತ
Base electrode,ಮೂಲ ವಿದ್ಯುದ್ವಾರ
Base exchange,ಮೂಲ ವಿನಿಮಯ
Base exchange capacity,"ಮೂಲ ವಿನಿಮಯ ಸಾಮರ್ಥ್ಯ, ಮೂಲ ವಿನಿಮಯ ಸಾಮರ್ಥ್ಯ"
Base film,ಮೂಲ ಚಿತ್ರ
Base froup,ಕೋರ್ ತಂಡ
Base hardness,ಮೂಲ ಶಕ್ತಿ
Base height ratio,ಬೇಸ್-ಎತ್ತರ ಅನುಪಾತ
Base insulator,ನಿರೋಧಕ ಬೇಸ್
Base line,"ಬೇಸ್ಲೈನ್, ಸೂಚನಾ ಸಾಲು"
Base line value,ಮೂಲ ಮೌಲ್ಯ
Base metal,"ಲೋಹವಲ್ಲದ, ಮೂಲ ಲೋಹ"
Base modulation,ಬೇಸ್ ಮಾಡ್ಯುಲೇಶನ್
Base number,ಆಧಾರ್ ಸಂಖ್ಯೆ
Base region,ಮೂಲ ಪ್ರದೇಶ
Base resistence,ಮೂಲ ಪ್ರತಿರೋಧ
Base ring,ಬೇಸ್ ರಿಂಗ್
Base spreading resistance,ಬೇಸ್ ವಿಸ್ತರಣೆ ಪ್ರತಿರೋಧ
Base terminal,ಬೇಸ್ ಟರ್ಮಿನಲ್
Base transmission factor (=base transport factor),ಬೇಸ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಗುಣಾಂಕ
Base voltage,ಬೇಸ್ ವೋಲ್ಟೇಜ್
Base-in,ಆಂತರಿಕ ಬೇಸ್
Base-line circuit,ಬೇಸ್ಲೈನ್ ಸರ್ಕ್ಯೂಟ್
Base-loaded antenna,ಬೇಸ್-ಲೋಡೆಡ್ ಆಂಟೆನಾ
Base-out,ಹೊರಗಿನ ಬೇಸ್
Base-stock system,ಮೂಲ ಸ್ಟಾಕ್ ವ್ಯವಸ್ಥೆ
Basic,ಮೂಲಭೂತ
Basic frequency,ಮೂಲ ಆವರ್ತನ
Basic metallic retifier,ಮೂಲ ಲೋಹದ ರಿಕ್ಟಿಫೈಯರ್
Basic photographic theory,ಮೂಲ ಛಾಯಾಗ್ರಹಣ ತತ್ವಗಳು
Basic repetition rate,ಕಡಿಮೆ ಪುನರಾವರ್ತನೆಯ ದರ
Basic structure,ಮೂಲಸೌಕರ್ಯ
Basic wave phenomenon,ಮೂಲ ತರಂಗ ವಿದ್ಯಮಾನ
Basis,ಬೇಸ್
Basis of atom,ಪರಮಾಣು ಬೇಸ್
Basket winding,ಬುಟ್ಟಿ ಸುರುಳಿ
Basketry hat,ಕ್ರ್ಯಾನ್ಬೆರಿ ಕ್ಯಾಪ್
Bass bar =sound bar,"ಬೈಸ್ ದಂಡ್, ಮಂದ್ರ ದಂಡ್"
Bass boost,"ಮಂದ್ರ ಹೆಚ್ಚಳ, ಬಾಸ್ ಹೆಚ್ಚಳ"
Bass clarionet,ಬಾಸ್ ಕ್ಲಾರಿನೆಟ್
Bass clef,"ಬಾಸ್ಕ್ಲೆಫ್, ಎಫ್ ಕ್ಲೆಫ್"
Bass compensation,ಬಾಸ್ ಪರಿಹಾರ
Bass control,ಬಾಸ್ ನಿಯಂತ್ರಕ
Bass corrector,"ಮಂದ್ರ ಮಾರ್ಪಾಡು, ಬಾಸ್ ಪರಿವರ್ತಕ"
Bass cut filter,"ರಿಫ್ಲೆಕ್ಟರ್ ಫಿಲ್ಟರ್, ಬಾಸ್ ರಿಫ್ಲೆಕ್ಟರ್ ಫಿಲ್ಟರ್"
Bass drum,"ಬಾಸ್ ಡ್ರಮ್, ದೊಡ್ಡ ಡ್ರಮ್"
Bass flute,"ಮಂದ್ರ ಕೊಳಲು, ಬಾಸ್ ಕೊಳಲು"
Bass loudspeaker=woofer,"ಮಂದಾರ ಸ್ವರ್ ಧ್ವನಿವರ್ಧಕ, ಊಫರ್"
Bass reflex,"ಮಂದರ್ ಸ್ವರ ರಿಫ್ಲೆಕ್ಸ್, ಬಾಸ್ ರಿಫ್ಲೆಕ್ಸ್"
Bass reflex baffle,ಬೇಸ್ ರಿವರ್ಸಿಬಲ್ ರೆಸಿಸ್ಟರ್
Bass response,"ಬಾಸ್ ಪ್ರತಿಕ್ರಿಯೆ, ಚಂದ್ರನ ಪ್ರತಿಕ್ರಿಯೆ"
Bass string,ಮಂದ್ರ ಬಾಗಿಲು
Bass tuba,ಬಾಸ್ ಟ್ಯೂಬಾ
Bass tuning,ಧ್ವನಿ ಶ್ರುತಿ
Bass-=(bast),"ಬೈಸ್, ಮಂದ್ರಸ್ವರ್"
Bass-baritone,ಮಂದ್ರಸ್ವರ ಬ್ಯಾರಿಟೋನ್
Bass-compensator,"ಮಂದ್ರ ಪರಿಹಾರ, ಬೈಸ್ ಪರಿಹಾರ"
Bassy,"ಬಾಸಲ್, ಮಂದ್ರ"
Batch feeder,"ಗ್ಯಾನ್ ಫೀಡರ್, ಬ್ಯಾಚ್ ಫೀಡರ್"
Batching,"ಎಣಿಕೆ, ತಂಡದ ಸಂಯೋಜನೆ"
Batching of sheet,ಶೀಟ್-ಬೈಂಡಿಂಗ್
Bath,"ತೊಟ್ಟಿ, ತೊಟ್ಟಿ, ಹೀಟರ್, ತಾಪನ ಮಡಕೆ, ಸ್ನಾನ"
Bathochrome,ವರ್ಣರಹಿತ
Bathysphere,"ಕ್ರೋಡೋಸ್ಪಿಯರ್, ಬ್ಯಾಥಿಸ್ಪಿಯರ್"
Bathytheromograph,"ಬಾಥಿಥರ್ಮೋಗ್ರಾಫ್, ಆಳವಾದ ಥರ್ಮಾಮೀಟರ್"
Batten system (=peek-a-boo system),ಪೀಕ್-ಎ-ಬೂ ವ್ಯವಸ್ಥೆ
Batteries in parallel,ಅಡ್ಡ ಬ್ಯಾಟರಿಗಳು
Batteries in series,ಶ್ರೇಣೀಕೃತ ಬ್ಯಾಟರಿಗಳು
Battery,ಬ್ಯಾಟರಿ
Battery charger,ಬ್ಯಾಟರಿ ಚಾರ್ಜರ್
Battery electroyte,ಬ್ಯಾಟರಿ ವಿದ್ಯುದ್ವಿಚ್ಛೇದ್ಯ
Battery meter,ಬ್ಯಾಟರಿ ಗೇಜ್
Battery-powered headphone,ಬ್ಯಾಟರಿ ಚಾಲಿತ ಹೆಡ್‌ಫೋನ್‌ಗಳು
Battlefield surveillance radar,ಯುದ್ಧಭೂಮಿ ಕಣ್ಗಾವಲು ರಾಡಾರ್
Batwing antenna,ಗರಿ ಆಂಟೆನಾ
Baud,ಬೌಡ್
Baudot code,ಬೋಡೋ ಕೋಡ್
Bay,"ಅರೇ, ಚೇಂಬರ್, ಕೊಲ್ಲಿ, ಸಾಗರ"
Bayonet socket,ಬಯೋನೆಟ್ ಸಾಕೆಟ್
Beacon,ದಾರಿದೀಪ
Beacon course,ದಾರಿದೀಪ ಮಾರ್ಗ
Beacon light,ದಾರಿದೀಪ
Beacon presentation,ದಾರಿದೀಪ ಪ್ರಸ್ತುತಿ
Beacon red,"ಬೀಕನ್-ಬ್ಲಡ್, ಬೀಕನ್ ರೆಡ್"
Beacon stealing,ದಾರಿದೀಪ ಅಪಹರಣ
Beacon transponder,ಬೀಕನ್ ಟ್ರಾನ್ಸ್ಪಾಂಡರ್
Bead,"ಮಾಣಿಕ, ಬೀಡು"
Bead thermistor,ಮಾಣಿಕಾ ಥರ್ಮಿಸ್ಟರ್
Beam,"ಕಿರಣ, ಕಿರಣ, ಕಿರಣ, ಟ್ರಂಪ್"
Beam (of particles),ಕಣದ ಕಿರಣ
Beam aerial,ಕಿರಣದ ವೈಮಾನಿಕ
Beam alignment (=camera alignment),"ಬೀಮ್ ಜೋಡಣೆ, ಕ್ಯಾಮೆರಾ ಜೋಡಣೆ"
Beam angle,ಕಿರಣದ ಕೋನ
Beam arrest,"ಕಿರಣದ ಪ್ರತಿರೋಧ, ಕಿರಣದ ಪ್ರತಿರೋಧ"
Beam attenuator,ಕಿರಣದ ಅಟೆನ್ಯೂಯೇಟರ್
Beam balance,ದಂಡ-ಬಾಗಿದ
Beam bender,ಕಿರಣದ ಫ್ಲೆಕ್ಟರ್
Beam bending,ಕಿರಣದ ಬಾಗುವಿಕೆ
Beam compass,"ಬಾರೋಮೀಟರ್, ಕಿರಣದ ದಿಕ್ಸೂಚಿ"
Beam convergence,ಕಿರಣದ ಒಮ್ಮುಖ
Beam coupling,ಕಿರಣದ ಜೋಡಣೆ
Beam coupling coefficient,ಕಿರಣದ ಜೋಡಣೆ
Beam current,ಕಿರಣದ ಸ್ಟ್ರೀಮ್
Beam curvature,ಬಾರ್ ವಕ್ರತೆ
Beam deflection tube,ಕಿರಣದ ಟ್ಯೂಬ್
Beam divergence,ಕಿರಣದ ವ್ಯತ್ಯಾಸ
Beam hole,ಕಿರಣದ ರಂಧ್ರ
Beam impedance,ಕಿರಣದ ಪ್ರತಿರೋಧ
Beam index,ಕಿರಣದ ಪಾಯಿಂಟರ್
Beam jitter,ಕಿರಣದ ನಡುಗುವಿಕೆ
Beam loading,ಹರಳಿನ ಆಂದೋಲನಗಳು
Beam mechanism,ದಂಡದ ಕಾರ್ಯವಿಧಾನ
Beam modulation,ಕಿರಣದ ಸಮನ್ವಯತೆ
Beam noisiness,ಕಿರಣದ ತರಂಗ
Beam of balance,ಪೆನಾಲ್ಟಿ ತೂಕ
Beam of molecular rays,ಪರಮಾಣು ಕಿರಣ
Beam pattern=directional pattern,ಕಿರಣದ ಚಿತ್ರ
Beam plasma ampllifier,ಕಿರಣದ ಪ್ಲಾಸ್ಮಾ ಆಂಪ್ಲಿಫಯರ್
Beam power tube,ಕಿರಣದ ವಿದ್ಯುತ್ ಟ್ಯೂಬ್
Beam projectile,ಕಿರಣದ ಉತ್ಕ್ಷೇಪಕ
Beam rider,ಕಿರಣದ ಆರೋಹಣ
Beam rider guidance,ಕಿರಣದ ದಿಕ್ಕು
Beam riding,ಕಿರಣದ ಆರೋಹಣ
Beam separator,ಕಿರಣದ ವಿಭಜಕ
Beam signal,ಕಿರಣದ ಸಂಕೇತ
Beam splitter and combiner,ಕಿರಣದ ಛೇದಕ ಮತ್ತು ಸಂಯೋಜಕ
Beam splitting system,ಕಿರಣದ ವಿಭಜಿಸುವ ವ್ಯವಸ್ಥೆ
Beam spllitting,ಕಿರಣದ ವಿಭಜನೆ
Beam spread,ಕಿರಣದ ವಿಸ್ತರಣೆ
Beam switching,ಕಿರಣ ಸ್ವಿಚಿಂಗ್
Beam switching commutator,ಕಿರಣದ ಸ್ವಿಚಿಂಗ್ ಪರಿವರ್ತಕ
Beam transadmittance,ಕಿರಣದ ಪರಸ್ಪರ
Beam transmission,ಕಿರಣದ ಪ್ರಸರಣ
Beam trap,ಕಿರಣದ ಬಲೆ
Beam tube,ಕಿರಣದ ಎಲೆಕ್ಟ್ರಾನ್ ಟ್ಯೂಬ್
Beam voltage-acceleration voltage,"ಕಿರಣದ ವೋಲ್ಟೇಜ್, ವೇಗವರ್ಧಕ ವೋಲ್ಟೇಜ್"
Beam wave guide,"ಕಿರಣ ತರಂಗ ಮಾರ್ಗದರ್ಶಿ, ಕಿರಣ ತರಂಗ ಮಾರ್ಗದರ್ಶಿ"
Beam width error,ಕಿರಣದ ವಿಸ್ತರಣೆ ದೋಷ
Beam width=aperture angle=apex angle,"ಕಿರಣದ ಕೋನ, ದ್ಯುತಿರಂಧ್ರ ಕೋನ, ಶೃಂಗದ ಕೋನ"
Beam-column,ಬಾರ್ ಕಾಲಮ್
Bearing,"ದಶಮಾನ, ದಶಭುಜ ಬೇರಿಂಗ್"
Bearing cursor,"ಬೇರಿಂಗ್ ಸೂಚನೆಗಳು, ಡೆಕ್ಮನ್ ಸೂಚನೆಗಳು"
Bearing deviation indicator,"ಡೆಕ್ಮನ್ ವಿಚಲನ ಸೂಚಕ, ಬೇರಿಂಗ್ ವಿಚಲನ ಸೂಚಕ"
Bearing potentiometer,ಕೋನ ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್
Bearing resolution,"ಬೇರಿಂಗ್ ರೆಸಲ್ಯೂಶನ್, ಡೆಕ್ಮನ್ ರೆಸಲ್ಯೂಶನ್"
Bearing transmission unit,ಕರ್ಣೀಯ ಪ್ರಸರಣ ಘಟಕ
Beat,"ಡೋಲ್, ವಿಸ್ಪಾಂಡ್"
Beat frequency,ಬೀಟ್ ಆವರ್ತನ
Beat frequency oscillator,ಬೀಟ್ ಆವರ್ತನ ಆಂದೋಲಕ
Beat frequency-oscillator system,ಬೀಟ್-ಫ್ರೀಕ್ವೆನ್ಸಿ ಆಂದೋಲಕ ವ್ಯವಸ್ಥೆ
Beat frrequency component,ಬೀಟ್-ಫ್ರೀಕ್ವೆನ್ಸಿ ಘಟಕ
Beat movement=dog movement,ಆಘಾತ ಚಲನೆ
Beat note,ಕಂಪಿಸುವ ಧ್ವನಿ
Beat note deterctor,ಕಂಪಿಸುವ ಟೋನ್ ಡಿಟೆಕ್ಟರ್
Beat reception (=heterodyne reception),"ಪಲ್ಸೆಷನ್ ಸ್ವಾಗತ, ಹೆಟೆರೊಡೈನ್ ಸ್ವಾಗತ"
Beat tone,ಪಿಸುಮಾತು-ಸ್ವರ
Beat wave,ಮಿಡಿಯುವ ಅಲೆ
Beat-beat,ಖಿನ್ನನಾಗುತ್ತಿದೆ
Beat-beat instrumentation,ಡಿ-ಪಲ್ಸೇಶನ್ ಉಪಕರಣ
Beating,"ಬಡಿಯುವುದು, ಮಿಡಿಯುವುದು"
Beating oscillator,ಕಂಪಿಸುವ ಆಂದೋಲಕ
Beating reed,ಆಘಾತ ರೀಡ್
Beavertail,ಅಭಿಮಾನಿ ಕಿರಣ
Becaqueral ray,ಬೆಕ್ವೆರೆಲ್ ಕಿರಣ
Becqueral effect,ಬೆಕ್ವೆರೆಲ್ ಪರಿಣಾಮ
Becquerel (unit of radio activity),ಬೆಕ್ವೆರೆಲ್ (ವಿಕಿರಣಶೀಲತೆಯ ಘಟಕ)
Beep,ಬೀಪ್ ಶಬ್ದ
Beeper,ಬೀಪರ್
Beery voice (=throaty voice),ಒರಟು ಗಾಯನ
Beevers Lipson strip,ಬೀವರ್ಸ್ ಲಿಪ್ಸನ್ ಸ್ಟ್ರಿಪ್
Beilby layer,ಬಿಲ್ಬಿ ಮಟ್ಟ
Bel,ಗಂಟೆ
Belinogram,ಬೆಲ್ಲಿನೋಗ್ರಾಮ್
Bell curve,ಬೆಲ್ ಕರ್ವ್
Bell jar,ಬೆಲ್ ಜಾರ್
Bell push,ಬೆಲ್ ಬಟನ್
Bell shaped curve,ಬೆಲ್ ಕರ್ವ್
Bell shaped distribution,ಮರಳು ಗಡಿಯಾರ ವಿತರಣೆ
Belll shaped,ಗಂಟೆ ಗಡಿಯಾರ
Bellow,ಬೆಲ್ಲೋಸ್
Belt scanner,ಸ್ಟ್ರಿಪ್ ಸ್ಕ್ಯಾನರ್
Belt tension,ಪಟ್ಟಿಯ ಒತ್ತಡ
Benach space,ಬನಾಖ್ ದೂರ
Bench,"ಬೆಂಚ್, ವೇದಿಕಾ, ಬೆಂಚ್"
Bench error,ಬೆಂಚ್-ದೋಷ
Bench photometer,ಬೆಂಚ್ ಫೋಟೋಮೀಟರ್
Bend,"ಬಾಗಿ, ಬಂಕ್ (ed.), ತಿರುಗಿಸಲು (ver.)"
Bender element,ಬಾಗುವ ಅಂಶ
Bender transducer,ಬಾಗುವ ಸಂಜ್ಞಾಪರಿವರ್ತಕ
Bending,ಬ್ಯಾಂಕನ್
Bending energy,ಬಾಗುವ ಶಕ್ತಿ
Bending frequency,ಬಾಗುವ ಆವರ್ತನ
Bending invariant,ಬ್ಯಾಂಕ್ ಖಚಿತ
Bending moment,ಬಗ್ಗುವ ಸಮಯ
Bending of lens,ಲೆನ್ಸ್ ಬಾಗುವುದು
Bending strength,ಬಾಗುವ ಶಕ್ತಿ
Bending stress,ಬ್ಯಾಂಕನ್ ptbal
Bending test,ಬಾಗುವ ಪರೀಕ್ಷೆ
Bending torque,ಬಾಗುವ ಟಾರ್ಕ್
Bending vibration,ಬಾಗುವ ಕಂಪನ
Bending wave,ಬಾಗುವ ಅಲೆ
Benito,ಬೆನಿಟೊ
Bent beam,ಮಡಿಸಿದ ಪೆನಾಲ್ಟಿ
Bent lever,"ಮಡಿಸಿದ ಹಾರಿಸು, ಬಾಗಿದ ಹಾರಿಸು"
Bent' bond,ಬಾಂಡ್ ಬಾಂಡ್
Berkeliam,ಬರ್ಕೆಲಿಯಮ್
Berman density balance,ಬಾರ್ಮನ್ ಸಾಂದ್ರತೆಯ ತೂಕ
Bernal chart,ಬರ್ನಾಲ್ ಚಾರ್ಟ್
Bernoulli theorem,ಬರ್ನೌಲಿಯ ಪ್ರಮೇಯ
Bernoulli's equation,ಬರ್ನೌಲ್ಲಿ-ಸಮೀಕರಣ
Bessel equation,ತಳದ ಸಮೀಕರಣ
Bessel function,ತಳದ-ಕಾರ್ಯ
Bessel transform,ತಳದ ವ್ಯತ್ಯಾಸ
Best fit,ಅತ್ಯುತ್ತಮ ಅಂಟಿಕೊಳ್ಳುವಿಕೆ
Best-fit lline,ಅತ್ಯುತ್ತಮ ಅಂಟಿಕೊಳ್ಳುವ ರೇಖೆ
Beta (B),ಬೀಟಾ (ಬಿ) (ಟ್ರಾನ್ಸಿಸ್ಟರ್)
Beta cut off frequency,ಬೀಟಾ ಟರ್ಮಿನಲ್ ಆವರ್ತನ
Beta decay,ಬೀಟಾ ಕೊಳೆತ
Beta disintegration,ಬೀಟಾ-ವಿಸರ್ಜನೆ
Beta disintegration energy,ಬೀಟಾ ವಿಘಟನೆ ಶಕ್ತಿ
Beta distribution,ಬೀಟಾ ವಿತರಣೆ
Beta emitter,ಬೀಟಾ ಎಮಿಟರ್
Beta function,"ಬೀಟಾ-ಫಂಕ್ಷನ್, ಬೀಟಾ-ಫಂಕ್ಷನ್"
Beta particle,ಬೀಟಾ ಕಣ
Beta ray,ಬೀಟಾ ಕಿರಣಗಳು
Beta ray spectrometer,ಬೀಟಾ-ರೇ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್
Beta ray spectrum,ಬೀಟಾ-ರೇ ಸ್ಪೆಕ್ಟ್ರಮ್
Beta sensitive emulsion,ಬೀಟಾ-ಸೆನ್ಸಿಟಿವ್ ಎಮಲ್ಷನ್
Beta transformation,ಬೀಟಾ ಪರಿವರ್ತನೆ
Beta type series,ಬೀಟಾ ಪ್ರಕಾರದ ಶ್ರೇಣಿ
Beta-coefficient,ಬೀಟಾ-ಗುಣಾಂಕ
Betatron,ಬೆಟಾಟ್ರಾನ್
Betatron acceleration,ಬೆಟಾಟ್ರಾನ್ ವೇಗವರ್ಧನೆ
Bethe hole directional coupler,ಬಾಜಿ ರಂಧ್ರ ದಿಕ್ಕಿನ ಸಂಯೋಜಕ
Bethe's model,ಮಗ ಮಾದರಿ
Bev,BEV
Bevatron,ಬೆವಟ್ರಾನ್
Beveridge antenna (=wave antenna),"ಬೆವೆರಿಡ್ಜ್ ಆಂಟೆನಾ, ವೇವ್ ಆಂಟೆನಾ"
Bhabha scattering,ಭಾಭಾ ಚದುರುವಿಕೆ
Bi-signal zone (=equi-signal zone),ಡ್ಯುಯಲ್ ಸಿಗ್ನಲ್ ವಲಯ
Biangular,ದ್ವಿಕೋನ
Bias,"ಪಕ್ಷಪಾತ, ಪಕ್ಷಪಾತ"
Bias,ಅನುಮತಿಸುವ ವರ್ತನೆ
Bias automatic gain control,ಪಕ್ಷಪಾತ ಸ್ವಯಂಚಾಲಿತ ಲಾಭ ನಿಯಂತ್ರಣ
Bias cell,"ಗ್ರಿಡ್ ಬ್ಯಾಟರಿ, ಬಯಾಸ್ ಸೆಲ್"
Bias circuit,ಪಕ್ಷಪಾತ ಸರ್ಕ್ಯೂಟ್
Bias current,ಪಕ್ಷಪಾತ ಪ್ರಸ್ತುತ
Bias cutter,ಪಕ್ಷಪಾತಿ ಪ್ರದರ್ಶಕ
Bias from nonresponse,ಉತ್ತರಿಸದ
Bias from substitution,ಶ್ರೇಣೀಕರಣ
Bias impedance,ಪಕ್ಷಪಾತ ಪ್ರತಿರೋಧ
Bias light,ಪಕ್ಷಪಾತ ಬೆಳಕು
Bias modulation,ಪಕ್ಷಪಾತ ಮಾಡ್ಯುಲೇಶನ್
Bias oscillator,ಪಕ್ಷಪಾತ ಆಂದೋಲಕ
Bias resistor,ಪಕ್ಷಪಾತ ನಿರೋಧಕ
Bias setting,ಪಕ್ಷಪಾತ ಹೊಂದಾಣಿಕೆ
Bias stabilization,ಪಕ್ಷಪಾತ ಸ್ಥಿರೀಕರಣ
Bias telegraph distortion,ಪಕ್ಷಪಾತ ಟೋಲಿಗ್ರಾಫ್ ಅಸ್ಪಷ್ಟತೆ
Bias voltage,ಪಕ್ಷಪಾತ-ವೋಲ್ಟೇಜ್
Bias winding,ಪಕ್ಷಪಾತ ಕುಂಡ್ಲಿ
Biased error,ಪಕ್ಷಪಾತ ದೋಷ
Biased in the forward direction,ಮುಂದೆ ಪಕ್ಷಪಾತಿ
Biased in the reverse direction,ಹಿಂದೆ ಪಕ್ಷಪಾತಿ
Biasl potentiometer,ಪಕ್ಷಪಾತ ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್
Biaxial,ದ್ವಿ-ಅಕ್ಷೀಯ
Biaxial crystal,ಡಬಲ್-ಸ್ಫಟಿಕ
Biaxial harmonic,ದ್ವಿ-ಅಕ್ಷೀಯ ಹಾರ್ಮೋನಿಕ್
Biaxial stress,ದ್ವಿಪಕ್ಷೀಯ ಒತ್ತಡ
Biaxial tension,ದ್ವಿಪಕ್ಷೀಯ ಒತ್ತಡ
Bichromate cell,ಬೈಕ್ರೋಮೇಟ್ ಕೋಶ
Bickford fuse,ಬಿಕ್ಫೋರ್ಡ್ ಫ್ಯೂಸ್
Bicompact=compact,ಕಾಂಪ್ಯಾಕ್ಟ್
Biconcave,ಬೈಕಾನ್ವೆಕ್ಸ್
Biconcave lens,ಬೈಕಾನ್ವೆಕ್ಸ್ ಲೆನ್ಸ್
Biconical aerial,ಡಬಲ್ ಆಂಟೆನಾ
Biconical horn,ಎರಡು ಕೊಂಬು
Biconical horn antenna,ಡಬಲ್ ಹಾರ್ನ್ ಆಂಟೆನಾ
Biconjugate net-work,ಡಬಲ್ ಕಂಜುಗೇಟ್ ಮೆಶ್
Biconvex,ಬೈಕಾನ್ವೆಕ್ಸ್
Biconvex lens,ಬೈಕಾನ್ವೆಕ್ಸ್ ಲೆನ್ಸ್
Bicotar,ದ್ವಿಮುಖ
Bicrystal,ಡಬಲ್ ಸ್ಫಟಿಕ
Bicycle ergometer,ಬೈಸಿಕಲ್ ಎರ್ಗೋಮೀಟರ್
Bidirectional microphone,ದ್ವಿಮುಖ ಮೈಕ್ರೊಫೋನ್
Bidirectional pulse,ದ್ವಿಮುಖ ನಾಡಿ
Bidirectional pulse train,ದ್ವಿಮುಖ ಸ್ಪಿಂಡಲ್
Bidirectional transistor,ದ್ವಿಮುಖ ಟ್ರಾನ್ಸಿಸ್ಟರ್
Bidirectional triode thyristor,ದ್ವಿಮುಖ ಟ್ರೈಡ್ ಥೈರಿಸ್ಟರ್
Bierbaum micro-character,ಬೀರ್ಬಾಮ್ ಸೂಕ್ಷ್ಮ ಚಿಹ್ನೆ
Bifactor model,ದ್ವಿಪದ ಮಾದರಿ
Bifilar,ಡೈಯೋಸಿಯಸ್
Bifilar gravimeter,ಡಬಲ್ ಪಾಯಿಂಟ್ ಗ್ರಾವಿಮೀಟರ್
Bifilar micrometer,ದ್ವಿಧ್ರುವಿ ಸೂಕ್ಷ್ಮದರ್ಶಕ
Bifilar oscillograph,ಡಬಲ್ ಪಾಯಿಂಟ್ ಆಸಿಲೇಟರ್
Bifilar resistor,ದ್ವಿಧ್ರುವಿ ಪ್ರತಿರೋಧ
Bifilar suspension,ಡಬಲ್ ಅಮಾನತು
