Odiya,Malayalam
ମାଗଣା ଜୋନ୍ |,സ്വതന്ത്ര മേഖല
ମାଗଣା ଚଳପ୍ରଚଳ ଓସିଲେଟର |,സ്വതന്ത്ര ചലിക്കുന്ന ഓസിലേറ്റർ
ମାଗଣା ବ୍ୟବଧାନ ପ୍ରତିରୋଧ |,സ്വതന്ത്ര സ്‌പെയ്‌സിംഗ് ഇം‌പെഡൻസ്
ମାଗଣା ବ୍ୟବଧାନ,സ്വതന്ത്ര ഇടം
ମାଗଣା ଚଳପ୍ରଚଳ ମଲ୍ଟିଭାଇବ୍ରେଟର |,സ്വതന്ത്ര ചലിക്കുന്ന മൾട്ടിവൈബ്രേറ്റർ
ଆବୃତ୍ତି,ആവൃത്തി
ଆବୃତ୍ତି,ആവൃത്തി
ଆବୃତ୍ତି,ആവൃത്തി
ଆବୃତ୍ତି,ആവൃത്തി
ଫ୍ରିକ୍ୱେନ୍ସି ସଂଲଗ୍ନ ଚ୍ୟାନେଲ |,ഫ്രീക്വൻസി ഘടിപ്പിച്ച ചാനൽ
ଫ୍ରିକ୍ୱେନ୍ସି ଆସାଇନମେଣ୍ଟ,ഫ്രീക്വൻസി അസൈൻമെന്റ്
ଫ୍ରିକ୍ୱେନ୍ସି ବ୍ୟାଣ୍ଡ |,ഫ്രീക്വൻസി ബാൻഡ്
ଫ୍ରିକ୍ୱେନ୍ସି କନଭର୍ଟର |,ഫ്രീക്വൻസി കൺവെർട്ടർ
ବାରମ୍ବାର କ୍ଷତିପୂରଣ,ഫ്രീക്വൻസി നഷ്ടപരിഹാരം
ବାରମ୍ବାର କ୍ଷତିପୂରଣ,ഫ്രീക്വൻസി നഷ്ടപരിഹാരം
ଫ୍ରିକ୍ୱେନ୍ସି ନିୟନ୍ତ୍ରିତ ଓସିଲେଟର |,ഫ്രീക്വൻസി നിയന്ത്രിത ഓസിലേറ്റർ
ବାରମ୍ବାର ପରିବର୍ତ୍ତନ,ആവൃത്തി പരിവർത്തനം
ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେସନ୍,ഫ്രീക്വൻസി മോഡുലേഷൻ
ଫ୍ରିକ୍ୱେନ୍ସି ଡିଟେକ୍ଟର |,ഫ്രീക്വൻസി ഡിറ്റക്ടർ
ବାରମ୍ବାର ବିଭ୍ରାଟ |,ആവൃത്തി വ്യതിയാനം
ବାରମ୍ବାର ବିଭ୍ରାଟ |,ആവൃത്തി വ്യതിയാനം
ବାରମ୍ବାର ଭିନ୍ନତା,ആവൃത്തി വ്യത്യാസം
ବାରମ୍ବାର ଭେଦଭାବ,ഫ്രീക്വൻസി ഡിസ്ക്രിമിനേറ്റർ
ବାରମ୍ବାର ବିକୃତି,ആവൃത്തി വക്രീകരണം
ବାରମ୍ବାର ପରିବର୍ତ୍ତନ,ആവൃത്തി വ്യത്യാസം
ଫ୍ରିକ୍ୱେନ୍ସି ବିଛିନ୍ନକାରୀ |,ഫ്രീക്വൻസി സെപ്പറേറ്റർ
ମଲ୍ଟିପ୍ଲେକ୍ସର୍ ଫ୍ରିକ୍ୱେନ୍ସି ଡିଭିଜନ୍ |,മൾട്ടിപ്ലക്‌സർ ഫ്രീക്വൻസി ഡിവിഷൻ
ଫ୍ରିକ୍ୱେନ୍ସି ଡବଲ୍,ആവൃത്തി ഇരട്ടി
ଫ୍ରିକ୍ୱେନ୍ସି ସୁଇଚ୍,ഫ്രീക്വൻസി സ്വിച്ചിംഗ്
ବାରମ୍ବାର ଉତ୍ପାଦନ,ഫ്രീക്വൻസി ജനറേഷൻ
ଫ୍ରିକ୍ୱେନ୍ସି ନିର୍ଭରଶୀଳ ଆଣ୍ଟେନା |,ഫ്രീക്വൻസി ആശ്രിത ആന്റിന
ଫ୍ରିକ୍ୱେନ୍ସି ଇଣ୍ଟରଫେସ୍,ഫ്രീക്വൻസി ഇന്റർഫേസ്
ବାରମ୍ବାର ବାଧା,ഫ്രീക്വൻസി ഇടപെടൽ
ଫ୍ରିକ୍ୱେନ୍ସି ଓଲଟା |,ആവൃത്തി വിപരീതം
ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେସନ୍,ഫ്രീക്വൻസി മോഡുലേഷൻ
ଫ୍ରିକ୍ୱେନ୍ସି ମୋଡ୍ୟୁଲେସନ୍ ଇଣ୍ଡେକ୍ସ |,ഫ്രീക്വൻസി മോഡുലേഷൻ സൂചിക
ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେଟର,ഫ്രീക്വൻസി മോഡുലേറ്റർ
ଫ୍ରିକ୍ୱେନ୍ସି ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ |,ആവൃത്തി ഇടുങ്ങിയ ബാൻഡ്
ବାରମ୍ବାର ଶବ୍ଦ,ഫ്രീക്വൻസി ശബ്ദം
ଫ୍ରିକ୍ୱେନ୍ସି ପରିସର,തരംഗ ദൈര്ഘ്യം
ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିକ୍ରିୟା ମଡ୍ୟୁଲେଟର |,ഫ്രീക്വൻസി റിയാക്ടൻസ് മോഡുലേറ്റർ
ଫ୍ରିକ୍ୱେନ୍ସି ରେଫରେନ୍ସ,ഫ്രീക്വൻസി റഫറൻസ്
ବାରମ୍ବାର ପ୍ରତିକ୍ରିୟା,ആവൃത്തി പ്രതികരണം
ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରେଡିଂ,ഫ്രീക്വൻസി ഗ്രേഡിംഗ്
ଫ୍ରିକ୍ୱେନ୍ସି ସାଉଣ୍ଡ ସର୍କିଟ |,ഫ്രീക്വൻസി സൗണ്ട് സർക്യൂട്ട്
ଫ୍ରିକ୍ୱେନ୍ସି ସ୍ପେକ୍ଟ୍ରମ୍ |,ഫ്രീക്വൻസി സ്പെക്ട്രം
ବାରମ୍ବାର ସ୍ଥିରତା |,ആവൃത്തി സ്ഥിരത
ଫ୍ରିକ୍ୱେନ୍ସି ମାନକ,ഫ്രീക്വൻസി സ്റ്റാൻഡേർഡ്
ବାରମ୍ବାର ତ୍ରୁଟି,ആവൃത്തി തെറ്റ്
ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥେସିସ୍ |,ഫ്രീക്വൻസി സിന്തസിസ്
ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥେସିସ୍ |,ഫ്രീക്വൻസി സിന്തസിസ്
ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥାଇଜଡ୍ ଟ୍ୟୁନିଂ |,ഫ്രീക്വൻസി സിന്തസിസ് ട്യൂണിംഗ്
ଫ୍ରିକ୍ୱେନ୍ସି ଭୋଲଟେଜ୍ ପରିବର୍ତ୍ତନ |,ഫ്രീക്വൻസി വോൾട്ടേജ് മാറ്റം
ଭୋଲଟେଜ୍ କନଭର୍ଟରକୁ ଫ୍ରିକ୍ୱେନ୍ସି |,വോൾട്ടേജ് കൺവെർട്ടറിലേക്കുള്ള ആവൃത്തി
ଫ୍ରିକ୍ୱେନ୍ସି-ଭୋଲଟେଜ୍ କନଭର୍ଟର |,ഫ്രീക്വൻസി-വോൾട്ടേജ് കൺവെർട്ടർ
ଫ୍ରିକ୍ୱେନ୍ସି-ଭୋଲଟେଜ୍ କନଭର୍ଟର |,ഫ്രീക്വൻസി-വോൾട്ടേജ് കൺവെർട്ടർ
ବାରମ୍ବାର ବହନ,ഫ്രീക്വൻസി ബെയറിംഗ്
ବାରମ୍ବାର ସ୍ଥାନାନ୍ତର,ആവൃത്തി കൈമാറ്റം
ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସମିସନ୍ |,ഫ്രീക്വൻസി ട്രാൻസ്മിഷൻ
ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ୟୁନର୍,ഫ്രീക്വൻസി ട്യൂണർ
ବର୍ଣ୍ଣ ମଡ୍ୟୁଲେଟର,വെക്റ്റർ മോഡുലേറ്റർ
ଫ୍ରିକ୍ୱେନ୍ସି ୱାଇଡ୍ ବ୍ୟାଣ୍ଡ |,ഫ്രീക്വൻസി വൈഡ് ബാൻഡ്
ଫ୍ରେସେଲ୍ ଅବନତି ଫ୍ରିକ୍ୱେନ୍ସି |,ഫ്രെസ്നെൽ ഡീഗ്രഡേഷൻ ആവൃത്തി
ଘର୍ଷଣ ତ୍ରୁଟି |,ഘർഷണ പിശക്
ବୃତ୍ତ ବର୍ଣ୍ଣ,സർക്കിൾ പ്രതീകം
ସାମ୍ନା ବୋର୍ଡ ନିୟନ୍ତ୍ରଣ |,ഫ്രണ്ട് ബോർഡ് നിയന്ത്രണം
ଆଗ ବାରଣ୍ଡା,മുൻവശത്തെ പൂമുഖം
ଫ୍ରଷ୍ଟ ପଏଣ୍ଟ ହାଇଗ୍ରୋମିଟର |,ഫ്രോസ്റ്റ് പോയിന്റ് ഹൈഗ്രോമീറ്റർ
ଫାଇଲ୍ ଷ୍ଟୋରେଜ୍ |,ഫയൽ സംഭരണം
ଫୁ ମଞ୍ଚୁ ଭାଇରସ୍ |,ഫു മഞ്ചു വൈറസ്
ଇନ୍ଧନ ପମ୍ପ ବାଧା,ഇന്ധന പമ്പ് ഇടപെടൽ
ଫୁଜି ଇନଫ୍ଲେକ୍ସିବିଲିଟି ଅପରେସନ୍ |,ഫ്യൂജി വഴക്കമില്ലാത്ത പ്രവർത്തനം
ପୂର୍ଣ୍ଣ ଆଡର୍ |,പൂർണ്ണ ആഡർ
ପୂର୍ଣ୍ଣ ଡୁପ୍ଲେକ୍ସ |,മുഴുവൻ ഡ്യൂപ്ലക്സ്
ପୂର୍ଣ୍ଣ ଡୁପ୍ଲେକ୍ସ ସେଟଅପ୍ |,പൂർണ്ണ ഡ്യുപ്ലെക്സ് സജ്ജീകരണം
ପୂର୍ଣ୍ଣ ଡୁପ୍ଲେକ୍ସ ଟ୍ରାନ୍ସମିସନ୍ |,പൂർണ്ണ ഡ്യുപ്ലെക്സ് ട്രാൻസ്മിഷൻ
ପୂର୍ଣ୍ଣ ଲୋଡ୍ ଭୋଲଟେଜ୍ |,പൂർണ്ണ ലോഡ് വോൾട്ടേജ്
ପୂର୍ଣ୍ଣ ଶକ୍ତି,പൂർണ്ണ ശക്തി
ପୂର୍ଣ୍ଣ ଶକ୍ତି ବ୍ୟାଣ୍ଡ ବିସ୍ତାର |,മുഴുവൻ പവർ ബാൻഡ് വിപുലീകരണം
ସଂପୂର୍ଣ୍ଣ ସ୍କେଲ ଡିଫ୍ଲେକ୍ସନ୍ |,കേവല സ്കെയിൽ വ്യതിചലനം
ପୂର୍ଣ୍ଣ ପରଦା |,പൂർണ്ണ സ്ക്രീൻ
ସଂପୂର୍ଣ୍ଣ ଯ ound ଗିକ |,തികഞ്ഞ സംയുക്തം
ପୂର୍ଣ୍ଣ ଲିକ୍ ବଫରିଂ |,പൂർണ്ണ ചോർച്ച ബഫറിംഗ്
ପୂର୍ଣ୍ଣ ତରଙ୍ଗ |,മുഴുവൻ തരംഗം
ପୂର୍ଣ୍ଣ ତରଙ୍ଗ ବ୍ରିଜ୍ ରେକ୍ଟିଫାୟର୍ |,മുഴുവൻ വേവ് ബ്രിഡ്ജ് റക്റ്റിഫയർ
ପୂର୍ଣ୍ଣ ତରଙ୍ଗ ସଂଶୋଧନକାରୀ |,മുഴുവൻ വേവ് റക്റ്റിഫയർ
ଫଙ୍କସନ୍ କୋଡ୍,ഫംഗ്ഷൻ കോഡ്
ଫଙ୍କସନ୍ ଜେନେରେଟର,ഫംഗ്ഷൻ ജനറേറ്റർ
ଫଙ୍କସନ୍ ଲାଇବ୍ରେରୀ |,ഫംഗ്ഷൻ ലൈബ്രറി
ଫଙ୍କସନ୍ ସୁଇଚ୍,ഫംഗ്ഷൻ സ്വിച്ച്
କାର୍ଯ୍ୟକ୍ଷମ ଅନୁକରଣ,ഫങ്ഷണൽ സിമുലേഷൻ
ମୂଳ,ഒറിജിനൽ
ମ basic ଳିକ ଆବୃତ୍ତି,അടിസ്ഥാന ആവൃത്തി
ମ basic ଳିକ ମୋଡ୍ |,അടിസ്ഥാന മോഡ്
ମୂଳ ଅନୁକମ୍ପା |,യഥാർത്ഥ അനുരണനം
ଫ୍ୟୁଜ୍ |,ഫ്യൂസ്
ଫ୍ୟୁଜ୍ ପ୍ରଭାବ,ഫ്യൂസ് പ്രഭാവം
ଫ୍ୟୁଜ୍ ମାନଚିତ୍ର,ഫ്യൂസ് മാപ്പ്
ଦ୍ରବୀଭୂତ ଲିଙ୍କ୍ |,ലയിക്കുന്ന ലിങ്ക്
ଭବିଷ୍ୟତ ଧାରା,ഭാവി പ്രവണത
"ଅସ୍ପଷ୍ଟ ତର୍କ, ଅସ୍ପଷ୍ଟ ତର୍କ |","അവ്യക്തമായ യുക്തി, അവ്യക്തമായ യുക്തി"
"ଅସ୍ପଷ୍ଟ ଯୁକ୍ତି, ଘୋର ଯୁକ୍ତି |","അവ്യക്തമായ ന്യായവാദം, വ്യാജ ന്യായവാദം"
ଫାଇଲ୍ ନିଷ୍କାସନ,ഫയൽ എക്സ്ട്രാക്ഷൻ
ପୁନ vest ନିବେଶ ସମ୍ବେଦନଶୀଳତା |,പുനർനിക്ഷേപ സെൻസിറ്റിവിറ്റി
ଲାଭ,നേട്ടം
ଗାଇଡ୍ ଲେଜର ପ୍ରାପ୍ତ କରନ୍ତୁ |,ഗൈഡഡ് ലേസർ നേടുക
ଲାଭ ସୀମା,ലാഭ പരിധി
ବ୍ୟାଣ୍ଡ ବିସ୍ତାର ଗୁଣନ ଲାଭ କରନ୍ତୁ |,ബാൻഡ് വിപുലീകരണ ഗുണനം നേടുക
ସ୍ଥାନାନ୍ତରଣ ବାରମ୍ବାର ଲାଭ କରନ୍ତୁ |,ട്രാൻസിഷൻ ഫ്രീക്വൻസി നേടുക
ଗାଲାଗର୍ କୋଡ୍ |,ഗല്ലഗെർ കോഡ്
ଗାଲିୟମ୍ ଆର୍ସେନାଇଡ୍ |,ഗാലിയം ആർസെനൈഡ്
ଗାଲଭାନିକ୍ କକ୍ଷ |,ഗാൽവാനിക് സെൽ
ଗାଲଭାନୋମିଟର,ഗാൽവനോമീറ്റർ
ଗାଲ୍ଭାନାଇଜଡ୍ ରେକର୍ଡର୍ |,ഗാൽവാനൈസ്ഡ് റെക്കോർഡർ
ଗାମା,ഗാമ
ଗାମା-କି,ഗാമാ-റേ
ସ୍ୱର ସ୍ୱର,ശബ്ദം ട്യൂണിംഗ്
ବ୍ୟବଧାନ,ഇടവേള
ଗ୍ୟାସ୍ ବୁଡିବା ଦୀପ |,ഗ്യാസ് ഇമ്മർഷൻ ലാമ്പ്
ଗ୍ୟାସ୍ ଲେଜର,ഗ്യാസ് ലേസർ
"ଫାଟକ, ଫାଟକ","ഗേറ്റ്, ഗേറ്റ്"
ଗେଟ୍ ଆରେ,ഗേറ്റ് അറേ
ଗେଟ୍ ଆରେ,ഗേറ്റ് അറേ
ଗେଟ୍ କ୍ଷମତା / ଗେଟ୍ କ୍ୟାପେସିଟର୍ |,ഗേറ്റ് കപ്പാസിറ്റൻസ് / ഗേറ്റ് കപ്പാസിറ്റർ
ଗେଟ୍ ଇନସୁଲେଟିଂ |,ഗേറ്റ് ഇൻസുലേറ്റിംഗ്
ଗେଟ୍ ଓସିଲେଟର,ഗേറ്റ് ഓസിലേറ്റർ
ଗେଟ୍ ସୁରକ୍ଷା,ഗേറ്റ് സുരക്ഷ
ଗେଟ୍ ସୁରକ୍ଷା ଡାୟୋଡ୍ |,ഗേറ്റ് സംരക്ഷണ ഡയോഡ്
ଗେଟ୍ ଲକ୍ ସୁଇଚ୍ |,ഗേറ്റ് ലോക്ക് സ്വിച്ച്
ଗେଟ୍ ନିୟନ୍ତ୍ରିତ ସୁଇଚ୍ |,ഗേറ്റ് നിയന്ത്രിത സ്വിച്ച്
ଗେଟ୍ ପଛ ନେଟୱାର୍କ |,ഗേറ്റ് പിൻ നെറ്റ്വർക്ക്
ଗେଟ୍ ଅକ୍ସାଇଡ୍ କ୍ୟାପେସିଟର୍ |,ഗേറ്റ് ഓക്സൈഡ് കപ്പാസിറ്റർ
ଖୋଲିବା ତ୍ରୁଟି |,തുറക്കൽ പിശക്
ଗେଜ୍,ഗേജ്
ଗେଜ୍ ଗୁଣକର୍ତ୍ତା |,ഗേജ് മൾട്ടിപ്ലയർ
ଗସ୍ ମିଟର |,ഗാസ് മീറ്റർ
ଗାଉସିଆନ୍ ସାନ୍ଧ୍ରତା କାର୍ଯ୍ୟ |,ഗാസിയൻ സാന്ദ്രത പ്രവർത്തനം
ଗ uss ସିଆନ୍ ବିସ୍ତାର |,ഗൗസിയൻ വ്യാപനം
ଗ uss ସିଆନ୍ ବଣ୍ଟନ |,ഗാസിയൻ വിതരണം
ଗ uss ସିଆନ୍ ବଣ୍ଟନ |,ഗാസിയൻ വിതരണം
ଗାଉସିଆନ୍ ଶବ୍ଦ |,ഗാസിയൻ ശബ്ദം
ଗ uss ସିଆନ୍ ଶବ୍ଦ |,ഗാസിയൻ ശബ്ദം
ଗାଉସିଆନ୍ ପ୍ରକ୍ରିୟା |,ഗാസിയൻ പ്രക്രിയ
ଗ uss ସିଆନ୍ ନାଡ |,ഗൗസിയൻ പൾസ്
ଗ uss ସିଆନ୍ ନିୟମ |,ഗാസിയൻ നിയമം
giga hertz,ഗിഗ് ഹെർട്സ്
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ ପ୍ରତିରୋଧ |,പൊതു ഉദ്ദേശ്യ പ്രതിരോധം
ଶବ୍ଦ ସୃଷ୍ଟି କଲା |,സൃഷ്ടിച്ച ശബ്ദം
ଜେନେରେଟର,ജനറേറ്റർ
"ପିତାମାତା, ସାଧାରଣ |","മാതാവ്, പൊതുവായ"
ଜ୍ୟାମିତିକ ଅର୍ଥ |,ജ്യാമിതീയ അർത്ഥം
ଜ୍ୟାମିତିକ ରଶ୍ମୀ ଅନୁରେଶ |,ജ്യാമിതീയ രശ്മി അനുരേഷ്
ଜିଓଷ୍ଟେସନାରୀ ଚାମ୍ବର |,ജിയോസ്റ്റേഷണറി ചേമ്പർ
gerber foment,ഗർബർ ഫോമെന്റ്
ଜର୍ମାନ୍,ജെർമേനിയം
ଜର୍ମାନ୍ ଡାୟୋଡ୍ |,ജെർമേനിയം ഡയോഡ്
ଗେଟ୍ରାନ୍ ଚିକିତ୍ସା |,ഗെറ്റാൻ ചികിത്സ
ଗିଜର କାଲକୁଲେଟର,ഗെയ്സർ കാൽക്കുലേറ്റർ
ଛଉ ମେମୋରୀ ରିଫ୍ଲେକ୍ସ |,കപട മെമ്മറി റിഫ്ലെക്സ്
ଗିବ୍ସ ଘଟଣା |,ഗിബ്സ് പ്രതിഭാസം
ଗିଗା,ഗിഗാ
ଜିମିକ୍ |,ഗിമ്മിക്ക്
ଗ୍ଲେର୍ ଫିଲ୍ଟର୍ |,ഗ്ലെയർ ഫിൽട്ടർ
ଗ୍ଲାସ୍ କ୍ୟାପେସିଟର୍ |,ഗ്ലാസ് കപ്പാസിറ്റർ
glitch,തകരാർ
ପୃଥିବୀ ସ୍ଥିତି ଉପଗ୍ରହ |,ഭൂമിയുടെ സ്ഥാനം ഉപഗ്രഹം
ଚମକ,പ്രകാശത്തിന്റെ നിമജ്ജനം
ଶେଲ୍ କୋଡ୍ |,ഷെൽ കോഡ്
ସୁନା କୋଡ୍,സ്വർണ്ണ കോഡ്
ଗୋନିଓମିଟର |,ഗോണിയോമീറ്റർ
g- ଅପରେସନ୍,ജി-ഓപ്പറേഷൻ
ଗ୍ରେଡ୍,ഗ്രേഡ്
କ୍ରମିକ ସୂଚକାଙ୍କ ଫାଇବର |,സീരിയൽ ഇൻഡക്സ് ഫൈബർ
ope ୁଲା,ചരിവ്
ପୃଥିବୀ ଶବ୍ଦ ରେଜୋଲୁସନ |,ഭൂമിയിലെ ശബ്ദ മിഴിവ്
କଣିକା ଶବ୍ଦ |,കണിക ശബ്ദം
ଗ୍ରାନୁଲାର୍ ଶବ୍ଦ |,ഗ്രാനുലാർ ശബ്ദം
କଣିକା ଶବ୍ଦ |,കണിക ശബ്ദം
ପ୍ରବନ୍ଧ,ലേഖനം
ଆଲେଖୀକ ପ୍ରଦର୍ଶନ ଏକକ |,ഗ്രാഫിക്കൽ ഡിസ്പ്ലേ യൂണിറ്റ്
ଆଲେଖୀକ ସମୀକରଣ,ഗ്രാഫിക്കൽ ഇക്വലൈസർ
ଆଲେଖୀକ ବିଶ୍ଳେଷଣ |,ഗ്രാഫിക്കൽ വിശകലനം
graticule,നന്ദി
ଗ୍ରେଟିଂ ପ୍ରତିଫଳକ,ഗ്രേറ്റിംഗ് റിഫ്ലക്ടർ
ସମୁଦାୟ ତ୍ରୁଟି |,മൊത്തം പിശക്
ଜିଓ-ରେଫରେନ୍ସ ନିବେଶ |,ജിയോ റഫറൻസ് നിക്ഷേപം
"ଜମି, ଜମି","ഭൂമി, ഭൂമി"
ଭୂମି ପ୍ରତିଫଳନ,ഗ്രൗണ്ട് പ്രതിഫലനം
ଜମି ଫେରସ୍ତ,ഭൂമി തിരിച്ചുവരവ്
ଭୂତଳ ତରଙ୍ଗ |,ഗ്രൗണ്ട് വേവ്
ଭୂତଳ ତରଙ୍ଗ |,ഗ്രൗണ്ട് വേവ്
ଭୂତ ସଂକ୍ରମଣ,പ്രേത സംക്രമണം
ପୃଥିବୀ ସଂଯୋଗ |,ഭൂമി കണക്ഷൻ
ଗ୍ରାଉଣ୍ଡ୍ ଲୋଡ୍ (ଲୋଡ୍),ഗ്രൗണ്ടഡ് ലോഡ് (ലോഡ്)
ଗ୍ରାଉଣ୍ଡ ଆଣ୍ଟେନା |,ഗ്രൗണ്ട് ആന്റിന
ଗ୍ରାଉଣ୍ଡ୍ ଏମିଟର ଏମ୍ପ୍ଲିଫାୟର୍ |,ഗ്രൗണ്ടഡ് എമിറ്റർ ആംപ്ലിഫയർ
ଗ୍ରାଉଣ୍ଡ୍ ଉତ୍ସ ଏମ୍ପ୍ଲିଫାୟର୍ |,ഗ്രൗണ്ടഡ് സോഴ്സ് ആംപ്ലിഫയർ
ଗ୍ରାଉଣ୍ଡ୍ ଲୁପ୍,ഗ്രൗണ്ട് ലൂപ്പ്
ଭୂମି ସ୍ତର,ഭൂ നിരപ്പ്
ଗୋଷ୍ଠୀ କୋଡ୍,ഗ്രൂപ്പ് കോഡ്
ଗୋଷ୍ଠୀ ବିଳମ୍ବ ଅବଧି |,ഗ്രൂപ്പ് കാലതാമസം കാലയളവ്
ଗୋଷ୍ଠୀ ଚୟନକର୍ତ୍ତା |,ഗ്രൂപ്പ് സെലക്ടർ
ଗୋଷ୍ଠୀ ବେଗ,ഗ്രൂപ്പ് വേഗത
