Telugu,Kannada
ఐకార్నియా క్రాసిప్స్,ಐಕ್ಚಾರ್ನಿಯಾ ಕ್ರಾಸ್ಸಿಪ್ಸ್
స్ఖలనం వాహిక,ಸ್ಖಲನ ನಾಳ
ఎల్ నినో ప్రభావం,ಎಲ್ ನಿನೊ ಪರಿಣಾಮ
ఎలియోప్లాస్ట్,Eonoiplast
ఎలాస్మోబ్రాంచ్,ಜರಿಗೋಳ
సాగే ఫైబర్,ಸ್ಥಿತಿಸ್ಥಾಪಕ
సాగే శక్తి,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
స్థితిస్థాపకత,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ఎలాస్టిన్,ಎಲಾಸ್ಟಿನ್
ఎలాటర్,ಹಾಯದವನು
ఎలక్ట్రిక్ ఫీల్డ్,ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ
ఎలక్ట్రిక్ ఇల్యూమినేటర్,ವಿದ್ಯುತ್ ಪ್ರಕಾಶಕ
ఎలక్ట్రిక్ ఆర్గాన్,ವಿದ್ಯುತ್ ಅಂಗ
విద్యుత్ ఉత్సర్గ,ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ
విద్యుత్ సంభావ్య వ్యత్యాసం,ವಿದ್ಯುತ್ ಸಂಭಾವ್ಯ ವ್ಯತ್ಯಾಸ
ఎలక్ట్రికల్ సినాప్సే,ವಿದ್ಯುತ್ ಸಂಪೇ
గుండె కంపన (ఇజిజిజి,ಎಲೆಕ್ಟ್ರೋಕಾರ್ಡಿಯೋಗ್ರಾಮ್ (ಇಸಿಜಿ)
ఎలక్ట్రో కార్డియోగ్రాఫ్,ವಿದ್ಯುದರ್ಚಿ
ఎలక్ట్రో కార్డియోగ్రఫీ,ವಿದ್ಯುತ್ಕಂಪನ ಚಿಕಿತ್ಸೆ
ఎలక్ట్రోకెమికల్ ప్రోటాన్ గ్రేడియంట్,ಎಲೆಕ್ಟ್ರೋಕೆಮಿಕಲ್ ಪ್ರೋಟಾನ್ ಗ್ರೇಡಿಯಂಟ್
ఎలెక్ట్రోఎన్సెఫలోగ్రామ్,ವಿದ್ಯುತ್ತುತನ
ఎలెక్ట్రోఎన్సెఫలోగ్రఫీ,ವಿದ್ಯುದ್ವವತೆ
ఎలక్ట్రోజెనిక్,ವಿದ್ಯುದ್ವಿಭಜಿತ
విద్యుదయస్కాంత లెన్స్,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಮಸೂರ
విద్యుదయస్కాంత వికిరణం,ವಿದ್ಯುತ್ಕಾಂತೀಯ ವಿಕಿರಣ
విద్యుదయస్కాంత సిద్ధాంతం,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಸಿದ್ಧಾಂತ
ఎలక్ట్రాన్ అంగీకారం,ವಿದ್ಯುದನಿ
ఎలక్ట్రాన్ బాంబు దాడులు,ವಿದ್ಯುತ್ತು ಬಾಂಬು
ఎలక్ట్రాన్ లోపం,ಎಲೆಕ್ಟ್ರಾನ್ ಕೊರತೆ
ఎలక్ట్రాన్ దాత,ಕಾಲ್ಚೀಲ
ఎలక్ట్రాన్ మైక్రోస్కోప్,ವಿದ್ಯುದನಿ
ఎలక్ట్రాన్ పారదర్శకత,ವಿದ್ಯುತ್ತುರ ಪಾರದರ್ಶಕತೆ
ఎలక్ట్రాన్ రవాణా గొలుసు,ಎಲೆಕೋಸು ಸರಪಳಿ
ఎలక్ట్రాన్ రవాణా వ్యవస్థ,ವಿದ್ಯುತ್ತುರ ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆ
ఎలెక్ట్రోనెగేటివ్,ವಿದ್ಯುದ್ವಿಭಜಿತ
ఎలెక్ట్రోనెగేటివ్ అణువు,ವಿದ್ಯುದಿವಂಗ್ಯಾಮ
ఎలక్ట్రానిక్ వ్యర్థాలు,ವಿದ್ಯುನ್ಮಾನಿನ ತ್ಯಾಜ್ಯ
ఎలెక్ట్రోఫోరేసిస్,ವಿದ್ಯುನ್ಮವತೆ
ఎలెక్ట్రోపోరేషన్,ವಿದ್ಯುಚ್ಚಲನವಾಸ
ఎలెక్ట్రోస్టాటిక్ ప్రెసిపిటేటర్,ಸ್ಥಾಯೀ ಚುಚ್ಚುವ ವ್ಯಕ್ತಿ
మూలకం,ಅಂಶ
మూలకం,ಅಂಶ
ఎలిఫాస్,ಆನೆಫರು
ఎలిప్సోయిడ్ స్ట్రిప్,ದೀರ್ಘವೃತ್ತ ಪಟ್ಟಿ
దీర్ఘవృత్తాకార ఉమ్మడి,ದೀರ್ಘವೃತ್ತ
పొడుగుచేసిన హృదయం,ಉದ್ದವಾದ ಹೃದಯ
పొడుగు కారకం,ಉದ್ದನೆಯ ಅಂಶ
ఎల్ఫిడియం,ಎಲ್ಫಿಡಿಯಂ
ఎలుషన్,ಉದಾತ್ತನೆ
Emarginate,ತಿಕ್ಕಲು
ఎమాస్క్యులేషన్,ಇಂಚರು
పిండ సంస్కృతి,ಭ್ರೂಣ ಸಂಸ್ಕೃತಿ
పిండం అభివృద్ధి,ಭ್ರೂಣ ಅಭಿವೃದ್ಧಿ
పిండం రెస్క్యూ,ಭ್ರೂಣ ರಕ್ಷಣೆ
పిండం,ಭ್ರೂಣ
పిండం శాక్,ಭ್ರೂಣದ ಚೀಲ
పిండ పరిశోధన,ಭ್ರೂಣಶಾಸ್ತ್ರದ ಸಂಶೋಧನೆ
పిండశాస్త్రం,ಭ್ರೂಣಶಾಸ್ತ್ರ
పిండం బ్లాస్టోపోర్,ಭ್ರೂಣದ ಬ್ಲಾಸ್ಟೋಪೋರ್
పిండం అభివృద్ధి,ಭ್ರೂಣದ ಅಭಿವೃದ್ಧಿ
పిండ మరణాలు,ಭ್ರೂಣದ ಮರಣ
ఎమర్జెంట్ హైడ్రోఫైట్,ಜಲೀಯ
వలస,ವಲಸೆ
ఎమిలియా సోంచిఫోలియా,ಎಮಿಲಿಯಾ ಸೋಂಚಿಫೋಲಿಯಾ
భావోద్వేగ అల్లకల్లోలం,ಭಾವಾತ್ಮಕ ಪ್ರಕ್ಷುಬ್ಧತೆ
Empetraceae,ಸ ೦ ಗಲಗಂಜ
ఎంఫిసెమా,ಮಧುರ
అనుభావిక సూత్రం,ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ
ఎము,ಬಾಯಿ
ఎమల్సిఫైయింగ్,ಎಮದಿ ಮಾಡುವಿಕೆ
ఎనిమా,ಪತಂಗ
ఎనామెల్,ದಂತಕೇಂದ್ರ
ఎన్కోడ్ చేసిన ఎంజైమ్,ಎನ್‌ಕೋಡ್ ಮಾಡಲಾದ ಕಿಣ್ವ
ఎన్సిస్టేషన్,ಸುತ್ತಳತೆ
ఎండ్ వాల్,ಅಂತ್ಯದ ಗೋಡೆ
అంతరించిపోతారు,ತರುವ
స్థానిక,ಸ್ಥಳೀಯ
ఎండెమిజం,ಅಂತ್ಯ
ఎండర్గోనిక్ ప్రతిచర్య,ಎಂಡರ್ಗೋನಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
ఎండోకార్ప్,ಎಂಡೊಕಾರ್ಜ
ఎండోక్రైన్ వ్యవస్థ,ಅಂತಃಸ್ರಾವಕ ವ್ಯವಸ್ಥೆಯ
ఎండోసైటోసిస్,ಎಂಡೊಸೈಟೋಸುಗಳು
ఎండోడెర్మ్,ಎಂಡುಡರ್ಮ್
ఎండోలింప్,ಎಂಡೊಲಾಪು
ఎండోమెట్రియం,ಎಂಡೊಮೆಟ್ರಿಯಂ
ఎండోమైకోరైజా,ಎಂಡೊಮೈಕೊರಿ iz ೆ
ఎండోన్యూకలీస్ రికగ్నిషన్ సైట్,ಎಂಡೋನ್ಯೂಕ್ಲೀಸ್ ಗುರುತಿಸುವಿಕೆ ತಾಣ
ఎండోప్లాస్మిక్ రెటిక్యులం,ಎಂಡೊಪ್ಲಾಸ್ಮಿಕ್ ರೆಟಿಕ್ಯುಲಮ್
ఎండోస్కోప్,ಎಪೋಲು
ఎండోస్కోపీ,ಎಂಡೋಸ್ಕೋಪಿ
ఎండోస్కెలిటన్,ಎಂಡೊಸ್ಕೆಲಿಟನ
ఎండోసోమ్,ಎಂಡೋಸಮ್
ఎండోస్పెర్మ్,ಎಂಡೋಸ್ಪರೆ
ఎండోస్పెర్మిక్,ಎಂಡೋಸ್ಪರ್ಮ
ఎండోథెలియల్ లైనింగ్,ಎಂಡೋಥೆಲಿಯಲ್ ಲೈನಿಂಗ್
ఎండోథెలియం,ಎಂಡೂಥೀಲಿಯಂ
ఎముక లోపలి భాగము,ಎಂಡೋಥೆರ್ಮ್ (eomoiotherm)
ఎండోథెర్మిక్,ಎಂಡೋಥರ್ಮಿಟ್ ಮಾಡಿದ
ఎండోథెర్మిక్,ಎಂಡೋಥರ್ಮಿಟ್ ಮಾಡಿದ
ఎండోటాక్సిన్,ಏಕಕಂಡ
ఎండ్ శాక్,ಅಂತ್ಯ ಚೀಲ
ఎండోప్లాస్మిక్,ಎಂಡೋಪ್ಲಾಸಮದ
ఎండ్రోక్రిన్ వ్యవస్థ,ಎಂಡ್ರೆಕ್ರೈನ್ ವ್ಯವಸ್ಥೆಯ
శక్తి సమీకరించబడింది,ಶಕ್ತಿಯನ್ನು ಒಟ್ಟುಗೂಡಿಸಲಾಗಿದೆ
శక్తి ప్రవాహ నమూనా,ಶಕ್ತಿ ಹರಿವು
శక్తి తోట,ಶಕ್ತಿ ತೋಟ
శక్తి తోట,ಶಕ್ತಿ ತೋಟ
శక్తి వనరు,ಶಕ್ತಿಯ ಮೂಲ
ఇంజనీరింగ్,ಎಂಜಿನಿಯರಿಂಗ್
ఎంటామోబా హిస్టోలిటికా,ಎಂಟಾಮೀಬಾ ಹಿಸ್ಟೊಲಿಟಿಕಾ
ఎంటర్‌బియస్,ಎಂಟರೋಬಿಯಸ್
ఎంటెర్టోసైట్,ಎಂಟೊಡೆಟ್
Enteron,ಎಂಟೆನ್
ఎంథాల్పీ,ಸುಲಿಗೆ
ఎంటోమోఫిలస్,ತಳಮಳವಿಲ್ಲದ
ఎంటోమోఫిలీ,ಬುದ್ಧಿ
ఎంట్రోపీ,ಎಳೆಯ
పర్యావరణం,ವಾತಾವರಣ
పర్యావరణ పరిస్థితి,ಪರಿಸರ ಸ್ಥಿತಿ
పర్యావరణ నీతి,ಪರಿಸರ ನೀತಿಶಾಸ್ತ್ರ
పర్యావరణ కారకం,ಪರಿಸರ ಅಂಶ
పర్యావరణ ప్రభావం,ಪರಿಸರ ಪ್ರಭಾವ
పర్యావరణ నిర్వహణ,ಪರಿಸರ ನಿರ್ವಹಣೆ
పర్యావరణ ప్రణాళిక మరియు సమన్వయం,ಪರಿಸರ ಯೋಜನೆ ಮತ್ತು ಸಮನ್ವಯ
పర్యావరణ నిరోధకత,ಪರಿಸರ ಪ್ರತಿರೋಧ
ఎంజైమాటిక్ కంటెంట్,ಕಿಣ್ವಕತ್ವ
ఎంజైమ్,ಕಿಣ್ವ
ఎంజైమ్ వ్యవస్థ,ಕಿಣ್ವ ವ್ಯವಸ್ಥೆ
ఎంజైమ్-లింక్డ్,ಕಿಣ್ವ-ಸಂಯೋಜಿತ
ఈయోసిన్,ಜೀವಿಗೀನ್
ఇసినోఫిల్,ಈಸೈನಿಲ್
ఎఫెడ్రా,ಮಚ್ಚೆ
ఎఫెమెరల్ వార్షిక హెర్బ్,ಅಲ್ಪಕಾಲಿಕ ವಾರ್ಷಿಕ ಮೂಲಿಕೆ
అశాశ్వతమైన,ಪೆಟ್ಟಿಗೆ
ఎపికాలిక్స్,ಮಹಾಕಾವ್ಯಕ್ಸ್
ఎపికార్ప్,ಹೊರಗಿನ
ఎపిడెర్మల్ సెల్,ಎಪಿಡರ್ಮಲ್ ಕೋಶ
బాహ్యచర్మం,ಉಜ್ಜೆ
ఎపిడెర్మోఫైటన్,ಎಡ್ಡಿಮೊಫಿಟನ್
ఎపిడిడిమిస్,ಎಡ್ಡಿಡಿಮಿಗಳು
ఎపిజినే,ಉಚ್ಚಾರಣಾ
ఎపిజైనస్,ಮಧುರ
మూర్ఛ,ಅಪಸ್ಮಾರ
ఎపిలిమ్నియన్,ಎಪಿಲಿಮ್ನನ
ఎపిమోర్ఫోసిస్,ಉಭಯಾಕೃತಿ
ఎపినెఫ్రిన్,ಎಪಿನ್ಫ್ರಿನ್
ఎపినూరియం,ಎಪಿನ್ಯೂರಿಯಂ
ఎపిపెటాలస్,ಮಧುರ
ఎపిఫిసిస్,ಸ ೦ ಗೀತ
ఎపిఫైట్,ವಿಪತ್ತಿನ
ఎపిసోడిక్ డిప్రెషన్,ಎಪಿಸೋಡಿಕ್ ಖಿನ್ನತೆ
ఎపిస్టాసిస్,ಪತ್ರ
ఎపిస్టాసిస్,ಪತ್ರ
"చర్మ సంబంధమైన పొరలు, కణజాలం",ಎಪಿಥೇಲಿಯಲ್ ಅಂಗಾಂಶ
ఎబోచ్,ಯುಗ
ఎపులోప్స్సియం ఫిషసోని,ಎಪ್ಯುಲೋಪ್ಸಿಯಮ್ ಫಿಶೆಸೋನಿ
ఈక్వటోరియల్ ప్లేట్,ಸಮ ಸಮುಚ್ಚಯ
సమతౌల్య,ಸಮತಟ್ಟಾದ
సమతౌల్య అవక్షేపణ,ಸಮತೋಲನ
ఈక్విసెటమ్,ಇಕ್ವಿಷತ್ತು
ఈక్వస్,ಸಮೋಡು
ERA,ಯುಗ
ఎర్గోస్టెరాల్,ಎರ್ಗೋಸ್ಟರಿ
ఎరికేల్స్,ಬಿಲ್ಲೆ
ఎరోషన్,ಸವೆನ
ఎరుసిక్ ఆమ్లం,ಸೋಗು ಆಮ್ಲ
ఎరిథ్రినా,ಅಪರಿಚಿತ
ఎర్ర రక్త కణములు,ಎರಿಥ್ರೋಸೈಟ್ (ಆರ್ಬಿಸಿ)
ఎరిథ్రోసైటిక్,ಅಪರಿತ್ರೀಯ
ఎరిథ్రోపోయిటిక్ కారకం,ಸರಿಥ್ರೋಪೂಟಿಕ್ ಅಂಶದ
ఎరిథ్రోపోయిటిన్,ಅಪೇಕ್ಷೆ
ఎరిథ్రోక్సిలమ్ కోకా,ಎರಸಿಥ್ರೋಕ್ಸಿಲಮ್ ಕೋಕ
ఎస్చెరిచియా కోలి,ಎಸ್ಚೆರಿಚಿಯಾ ಕೋಲಿ
ముఖ్యమైన నూనె,ಸಾರಭೂತ ತೈಲ
ఈస్టర్ బాండ్,ಈಟಿ
ఈస్ట్రోజెన్,ಹುರಿ ಜನಕ
ఈస్ట్రోజెన్ రీప్లేస్‌మెంట్ థెరపీ,ಈಸ್ಟ್ರೊಜೆನ್ ಬದಲಿ ಚಿಕಿತ್ಸೆ
నదివాయి,ತಪಣ
ఎటిరియో,ಮರಿ
ఇథనాల్,ಎಥೆನಾಲ್
ఈథర్,ಈಥರ್
ఇథిడియం బ్రోమైడ్,ಎಥಿಡಿಯಂ ಬ್ರೋಮೈಡ್
ఎథాలజీ,ಶೃಂಗಶಾಸ್ತ್ರ
ఎథాలజీ,ಶೃಂಗಶಾಸ್ತ್ರ
ఇథిలీన్,ಈಪಲೀನ್
ఇథైల్మెథేన్ సల్ఫోనేట్,ಈತತ್ವ ಸಲ್ಫೋನೇಟ್
ఎటిలేషన్,ವಿವರ್ಣೀಕರಣ
యుబాక్టీరియా,ಯುಬ್ಯಾಕ್ಟರತೆ
యుబాక్టీరియా సెల్,ಯುಬ್ಯಾಕ್ಟರಿ ಕೋಶ
యూక్రోమాటిన్,ಯುಕ್ರೊಮಾಟಿನ್
యూగ్లెనా,ಯುಗದ
యూగ్లెనాయిడ్,ಯುಗ್ಗು
యూకారియోట్,ಯುಕ್ಯಾರಿಯೋಟ್ (ಯುಕ್ಯಾರಿಯೋಟ್)
యూకారియోటిక్ సెల్,ಯುಕಾರ್ಯಾಟಿಕ್ ಕೋಶ
యూకారియోటిక్ జాతులు,ಯುಕಾರ್ಯೋಟಿಕ್ ಪ್ರಭೇದಗಳು
యుమెటాజోవా,ಉಣ್ಣೆಯಂಥ
యుమిటోసిస్,ಉಚ್ಚಾಟನೆ
నపుంసోయిడిజం,ನಪುಂಸನಕಾರಿತ್ವ
యుపాగరస్,ಉಪಗ್ರಹ
యుఫోర్బియా,ಸುಸಂಬದ್ಧ
యుఫోర్బియాసి,ಸುಸಂಬದ್ಧ
యూప్లెక్టెల్లా,ಇಸ್ಲೆಕ್ಟೆಲ್ಲಾ
యూరిహాలిన్,ಯೂರಿಹಲೈನ್
యూరిథర్మల్,ಯೂರಿಥರ್ಮಲ್
Euspongia,ಉಸಿರು
యూస్టాచియన్ ట్యూబ్,ಯುಸ್ಟಾಚಿಯಾದ ಟ್ಯೂಬ್
యూట్రోఫిక్ నీటి శరీరం,ಯುಟ್ರೊಫಿಕ್ ನೀರಿನ ದೇಹ
యూట్రోఫికేషన్,ಯುಟ್ರೊಫಿಕೇಶನ್
యూట్రోఫికేషన్,ಯುಟ್ರೊಫಿಕೇಶನ್
ఖాళీ చేయబడింది,ಖಾಲಿಕ
మూల్యాంకనం,ಮೌಲ್ಯಮಾಪನ
బాష్పీభవనం,ಆವಿಯಾಗುವಿಕೆ
సాయంత్రం ప్రింరోస్,ಸಂಜೆ ಪ್ರೈಮ್ರೋಸ್
సతత హరిత ఉష్ణమండల రెయిన్ ఫారెస్ట్,ನಿತ್ಯಹರಿದ್ವರ್ಣ ಉಷ್ಣವಲಯದ ಮಳೆಕಾಡು
పరిణామం,ವಿಕಸನ
జీవిత పరిణామం,ಜೀವನದ ವಿಕಸನ
పరిణామ ఏజెంట్,ವಿಕಸನ
పరిణామ జీవశాస్త్రం,ವಿಕಸನ ಜೀವಶಾಸ್ತ್ರ
పరిణామ ప్రక్రియ,ವಿಕಸನ ಪ್ರಕ್ರಿಯೆ
పరిణామ క్రమం,ವಿಕಸನ ಅನುಕ್ರಮ
పరిణామ జాతులు,ವಿಕಸನ ಪ್ರಭೇದಗಳು
పరిణామ వర్గీకరణ శాస్త్రవేత్త,ವಿಕಸನ ಜೀವಿವರ್ಗ
పరిణామ ధోరణి,ವಿಕಸನೀಯ ಪ್ರವೃತ್ತಿ
ఎక్సల్బుమినస్,ಉತ್ಕೃಷ್ಟವಾದ
అధిక పెరుగుదల,ಅತಿಯಾದ ಬೆಳವಣಿಗೆ
అధిక నిద్ర,ಅತಿಯಾದ ನಿದ್ರೆ
ఎక్సైటిబిలిటీ,ಉತ್ಸಾಹ
విసర్జన,ವಿಸರ್ಜನೆ
విసర్జన జననేంద్రియ వాహిక,ವಿಸರ್ಜನಾ ಜನನಾಂಗದ ನಾಳ
విసర్జన లాక్టరస్ డక్ట్,ವಿಸರ್ಜನಾ ಲ್ಯಾಕ್ಟಿಫೆರಸ್
విసర్జన రంధ్రం,ವಿಸರ್ಜನಾ ರಂಧ್ರ
విసర్జన గొట్టం,ವಿಸರ್ಜನಾ ಕೊಳವೆಯ
ఎక్సెర్గోనిక్ రియాక్షన్,Exಷಧದ ಪ್ರತಿಕ್ರಿಯೆ
అలసిపోయే వనరులు,ದಣಿಸಬಹುದಾದ ಸಂಪನ್ಮೂಲಗಳು
ఎక్సోబయాలజీ,ನಿರ್ಗಮನ ಶಾಸ್ತ್ರ
ఎక్సోకోటస్,ಎಕ್ಸೊಟಸ್
ఎక్సోక్రైన్ గ్రంథి,ಎಕ್ಸೊಕ್ರೈನ್ ಗ್ರಂಥಿ
ఎక్సోసైటోసిస్,ಬಹಿರ್ಮ್ತಿ
ఎక్సోజనస్,ಬಹಿರ್ವರ್ಮದ
ఎక్సోజనస్ మొగ్గ,ಬಹಿರ್ಗಮನ
ఎక్సోన్యూకలీస్,ನಿರೋಧಕ
ఎక్సోప్రాసిట్,ಬಹಿರ್ಮಾಣ
ఎక్సోప్లాజమ్,ಬಹಿರ್ಮಾಣ
