Hindi,English
समूह विलंब अवधि,Group delay time
समूह चयनक,Group selector
समूह वेग,Group velocity
ग्रोवर कुंडलन,Grover winding
संवृद्ध संधि ट्रांजिस्टर,Grown-junction transistor
रक्षक बैंड,Guard band
सुरक्षा परिपथ,Guard circuit
रक्षक वलयी,Guard ring
गेस्ट होस्ट एल.सी.डी.,Guest host LCD
निर्देश तरंग दैर्ध्य,Guide wavelength
गन प्रभाव,Gunn effect
गन दोलित्र,Gunn oscillator
जाइरेटर,Gyrator
"गाइरो आवृत्ति, परिभ्रमण आवृत्ति",Gyro frequency
घूर्ण चुंबकीय अनुनाद,Gyromagnetic resonance
क्षैतिज क्षेत्र,H. field
हॉफमेन कूटलेखन,Haffman encoding
हैगलबर्गर कोड,Hagelbarger code
अर्धयोजक,Half adder
अर्द्ध व्यवकलक,Half substractor
अर्द्ध व्यवकलक,Half subtractor
अर्धतरंग द्विध्रुव,Half wave dipole
अर्धतरंग दिष्टकारी,Half wave rectifier
अर्द्ध आयाम अवधि,Half-amplitude duration
हॉल गुणांक,Hall co-efficient
हॉल प्रभाव,Hall effect
हॉल प्रभाव रिले,Hall effect relay
विराम स्थिति,Hall state
हैमिंग खंडक कोड,Hamming block code
हैमिंग सीमा,Hamming bound
हैमिंग कोड,Hamming code
हैमिंग कोड,Hamming code
हैमिंग दूरी,Hamming distance
हैमिंग विंडो,Hamming window
हैनिंग रेखा आकार,Hanning line shapes
हैनिंग विंडो,Hanning window
अनम्यिका/हार्ड डिस्क,Hard disk
अनम्यिका पत्रक/हार्ड डिस्क पत्रक,Hard disk card
स्थायी सीमा वोल्टता,Hard limit voltage
स्थायी सीमा वोल्टता,Hard limit voltage
स्थायी विकोडन,Hard-decision decoding
यंत्र सामग्री/हार्डवेयर,Hardware
हार्डवेयर कलन विधि,Hardware algorithm
हार्डवेयर कलन विधि,Hardware algorithm
हार्डवेयर वर्णन भाषा,Hardware description language (HDL)
हार्डवेयर विवरण भाषा,Hardware description language
स्थायी संबंधन,Hard-wiring
स्थायी संबंधन,Hard-wiring
हैमिंग कोड,Harmming code
संनादी,Harmonic
संनादी निरसन,Harmonic cancellation
संनादी विरूपण,Harmonic distortion
संनादी विरूपण,Harmonic distortion
संनादी मिश्रण,Harmonic mixing
संनादी निग्रह,Harmonic restraint
हार्टले नियम,Hartley law
हार्टले शैनन नियम,Hartley-Shanon law
हस्त जनित्र,Hand generator
हेस संचारण सेतु,Hays transmission bridge
उच्च घनत्व वोल्टता ट्रांसफार्मर,HDVT
शीर्ष,Head
शीर्षांत केबल,Head end cable
श्रवण अनुक्रिया,Hearing response
उष्मा कुंडली,Heat coil
उष्मा अभिगम,Heat sink
कुंडलिनी ऐन्टेना,Helical antenna
कुंडलिनी अभिलेखन,Helical recording
हर्ट्ज,Hertz
आवृत्ति मिश्रक अभिग्राही,Heterodyne receiver
हेटेरोएपिटाक्सी,Heteroepitaxy
षोडश आधारी कोडन,Hexadecimal coding
षोडश आधारी कोडन,Hexadecimal coding
षोडश आधारी संख्या,Hexadecimal numbers
उच्च क्यू सन्निकटत्व,High approximation
उच्च परिपथ,High circuit
उच्च धारा ट्रांसड्यूसर,High current transducer
उच्च अंतक आवृत्ति,High cutoff frequency
उच्च स्पष्टता टेलीविजन (एच डी टी वी),High definition television (HDTV)
उच्च आवृत्ति प्रवर्धन,High frequency amplification
उच्च आवृत्ति वर्धन,High frequency compensation
उच्च आवृत्ति रेडियो निकाय,High frequency radio system
उच्च आवृत्ति रेडियो निकाय,High frequency radio system
उच्च आवृत्ति ट्रांसफॉर्मर,High frequency transformer
उच्च लब्धि तरंग,High gain wave
उच्च स्मृति,High memory
उच्च आवृत्ति पारक परिपथ,High pass circuit
उच्च पारक फिल्टर,High pass filter
उच्च पारक फिल्टर,High pass filter
उच्च निष्पादन मॉस (एच मॉस),High performance (HMOS)
उच्च क्यू गुणक,High Q factor
उच्च प्रतिरोध वोल्टमापी,High resistance voltmeter
उच्च विभेदन,High resolution
द्रुत तुलनित्र,High speed comparator
उच्च तकनीकी,High tech
उच्च देहली तर्क,High threshold logic (HTL)
