Telugu,Malayalam
విద్యుదయస్కాంత తరంగ ప్రచారం,ഇലക്ട്രോമാഗ്നെറ്റിക് വേവ് പ്രചരണം
ఎలక్ట్రాన్ మల్టిపుల్ ఫోటోట్యూబ్,ഇലക്ട്രോൺ ഒന്നിലധികം ഫോട്ടോടോബ്
ఎలక్ట్రానిక్ కాలిక్యులేటర్,ഇലക്ട്രോണിക് കാൽക്കുലേറ്റർ
ఎలక్ట్రనిక్ డేటా ప్రాసెసింగ్ (ఇడిపి),ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ് (EDP)
ఇ-మెయిల్,ഇലക്ട്രോണിക് മെയിൽ (ഇ-മെയിൽ)
ఎలక్ట్రానిక్ స్విచింగ్ సిస్టమ్,ഇലക്ട്രോണിക് സ്വിച്ചിംഗ് സിസ്റ്റം
ఎలక్ట్రానిక్స్,ഇലക്ട്രോണിക്സ്
ఎలక్ట్రోప్లేటింగ్,ഇലക്ട്രോപ്പിൾ
ఎలెక్ట్రోస్టాటిక్,ഇലക്ട്രോസ്റ്റാറ്റിക്
ఎలివేషన్,ഉയരത്തിലുമുള്ള
పొందుపరచబడింది,ഉൾച്ചേർത്ത
పొందుపరిచిన ఆడియో,എംബഡ്ഡ് ഓഡിയോ
పొందుపర్చిన వ్యవస్థ,എംബഡഡ് സിസ്റ്റം
చిహ్నం,മുദ
అభివృద్ధి చెందుతున్న పోకడలు,വളർന്നുവരുന്ന ട്രെൻഡുകൾ
ఉద్గార,കിടം
ఉద్గారిణి,പുറപ്പെടുവിക്കുക
ఉద్గారిణి అనుచరుడు,ഇമിറ്റർ ഫോളോവർ
ఉద్గారిణి టెర్మినల్,ഇമിറ്റർ ടെർമിനൽ
ఉద్గారిణి-బేస్-జంక్షన్,എമിറ്റർ-ബേസ്-ജംഗ്ഷൻ
ఎనేబుల్,കഴിവുണ്ടാക്കുക
ఎనామెల్డ్ వైర్,വയർ
ఎన్‌సిఫర్,എസിഷർ
ఆవరణ,വേലിക്കെട്ട്
ఎన్కోడ్,എൻകോഡ്
ఎన్కోడర్,എൻകോഡർ
ఎన్కోడింగ్,എൻകോഡിംഗ്
గుప్తీకరణ,എൻക്രിപ്ഷൻ
ముగింపు గుర్తు,അവസാനം അടയാളപ്പെടുത്തുക
తుది వినియోగదారుడు,അന്തിമ ഉപയോക്താവ്
శక్తి,ഊര്ജം
శక్తి వ్యాప్తి,Energy ർജ്ജ വിതരണക്കാരൻ
శక్తి పంపిణీ,ഊർജ്ജ വിതരണം
అమలు,നിര്പ്പണശേഷിയാക്കല്
ఇంజిన్,യന്തം
ఇంజనీర్,എഞ്ചിനിയര്
ఇంజనీరింగ్,എഞ്ചിനീയറിംഗ്
ఇంజనీరింగ్ స్టోర్,എഞ്ചിനീയറിംഗ് സ്റ്റോർ
చెక్కడం,കൊത്തുപണി
మెరుగుపరచండి,മെച്ചപ്പെടുത്തുക
సమిష్టి,മേള
కీని నమోదు చేయండి,കീ നൽകുക
ఎంటర్ప్రైజ్ ఆర్కిటెక్చర్,എന്റർപ്രൈസ് വാസ്തുവിദ്യ
ఎంథాల్పీ,എന്തയോൺ
ఎంట్రోపీ,എൻട്രോപ്പി
ఎంట్రోపీ కోడింగ్,എൻട്രോപ്പി കോഡിംഗ്
ఎంట్రోపీ రిడెండెన్సీ,എൻട്രോപ്പി ആവർത്തനം
సమం,തുല്യമാണ്
ఈక్వలైజేషన్,സമതയൽ
ఈక్వలైజర్,സമവാക്രം
పరికరాలు,സജ്ജീകരണം
పరికరాల కవర్,ഉപകരണങ്ങൾ
సమానం,തുലതയുള്ള
చెరిపివేయండి,തുടച്ചുമാറ്റുക
తల తొలగించండి,മധുരം മായ്ക്കുക
ఎరోషన్,മദ്ധാള
అవాంఛనీయ,തെറ്റായി
లోపం,പിശക്
లోపం నియంత్రణ కోడింగ్,പിശക് കോഡിംഗ്
లోపం దిద్దుబాటు,തെറ്റ് തിരുത്തൽ
లోపం గుర్తించడం,പിശക് കണ്ടെത്തൽ
లోపం నిర్వహణ,പിശക് കൈകാര്യം ചെയ്യുന്നു
లోపం సంభావ్యత,പിശക് പ്രോബബിലിറ്റി
ఈథర్నెట్,ഇഥർനെറ്റ്
ఈథర్నెట్ కేబుల్,ഇഥർനെറ്റ് കേബിൾ
యూజెనిక్స్,യൂജെനിക്സ്
ఖాళీ చేయండి,ഒഴിപ്പിക്കുക
మార్పిడి,കൈമാറുക
ఎక్సైటర్,എക്സൈറ്റര്
అమలు చేయండి,കൊല്ലുക
అమలు సమయం,വധശിക്ഷ സമയം
ఎగ్జాస్ట్,ഉപയോഗിച്ചുതീരുക
బయటకి దారి,പുറത്ത്
విస్తరించబడింది,വിപുലപ്പെടുത്തി
విస్తరణ వాల్వ్,വിപുലീകരണ വാൽവ്
ప్రయోగం,പരീക്ഷണം
నిపుణుల వ్యవస్థ,വിദഗ്ദ്ധ സംവിധാനം
అన్వేషించండి,ആരായുക
ఎక్స్‌ప్లోరర్,പരവേക്ഷക
గుడ్డ,എക്സ്പോ (എക്സിബിഷൻ)
విద్యుత్ సరఫరా పొడిగింపు,വൈദ്യുതി വിതരണത്തിന്റെ വിപുലീകരണം
బాహ్య నియంత్రణ,ബാഹ്യ നിയന്ത്രണം
బాహ్య మెమరీ,ബാഹ്യ മെമ്മറി
బాహ్య నిల్వ,ബാഹ്യ സംഭരണം
బాహ్య థ్రెడ్,ബാഹ്യ ത്രെഡ്
సారం,എക്സ്ട്രാക്ട് ചെയ്യുക
ఎక్స్‌ట్రానెట్,എക്സ്ട്രാനെറ്റ്
కల్పించండి,കെട്ടിച്ചമയ്ക്കുക
ముఖభాగం,മുഖം
ఫేస్‌సిమైల్,ഫേസിമൈലി
కారకం,ഘടകം
వాడిపోవు,മങ്ങുക
ఫేడ్ ఇన్,മങ്ങുന്നു
వెళ్లి పోవడం,മങ്ങുക
ఫేడర్,നാദ
క్షీణించడం,മങ്ങുക
క్షీణిస్తున్న జోన్,മങ്ങുക
ఫాంటమ్,ഫാന്റമിനെ (= ഫാന്റം)
ఫాస్ట్ ఫోరియర్ ట్రాన్స్ఫార్మ్ (FFT) అల్గోరిథం,ഫാസ്റ്റ് ഫോർക്കർ ട്രാൻസ്ഫോർം (എഫ്എഫ്എഫ്) അൽഗോരിതം
తీవ్రమైన దోషం,മാരകമായ തെറ്റ്
తప్పు,കുറ്റം
లక్షణం,സവിശേഷത
ఫీడ్,തീറ്റ
అభిప్రాయం,ഫീഡ്ബാക്ക്
ఫీడ్‌బ్యాక్ యాంప్లిఫైయర్,ഫീഡ്ബാക്ക് ആംപ്ലിഫയർ
ఫీడ్‌బ్యాక్ సర్క్యూట్,ഫീഡ്ബാക്ക് സർക്യൂട്ട്
ఫీడ్‌బ్యాక్ వోల్టేజ్,ഫീഡ്ബാക്ക് വോൾട്ടേജ്
ఫీడర్,തീറ്റ
ఫీడర్ కేబుల్,തീറ്റ കേബിൾ
ఫీడర్ హట్,ഫീഡർ ഹട്ട്
ఫీడర్ లైన్,ഫീഡർ ലൈൻ
ఫీడర్ వ్యవస్థ,ഫീഡർ സിസ്റ്റം
ఫీడర్ వైర్,ഫീഡർ വയർ
ఫైబర్,നാര്
ఫైబర్ ఆప్టిక్స్,ഫൈബർ ഒപ്റ്റിക്സ്
విశ్వసనీయత,വിശാസത
విశ్వసనీయత పరిధి పొడిగింపు,ഫിഡിലിറ്റി ശ്രേണി വിപുലീകരണം
ఫీల్డ్,വയല്
ఫీల్డ్ డ్రైవ్,ഫീൽഡ് ഡ്രൈവ്
ఫీల్డ్ ఎఫెక్ట్ ట్రాన్సిస్టర్,ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ
క్షేత్ర బలం,ഫീൽഡ് കരുത്ത്
ఫీల్డ్ బలం మీటర్,ഫീൽഡ് കരുത്ത് മീറ്റർ
ఫీల్డ్ స్ట్రెంత్ సర్వే,ഫീൽഡ് സ്ട്രോംഗ് സർവേ
మూర్తి,ആകൃതി
మెరిట్ యొక్క సంఖ్య,മെറിറ്റിന്റെ ചിത്രം
ఫిలమెంట్,അല്ലം
ఫైల్,ഫയല്
ఫైల్ సర్వర్,ഫയൽ സെർവർ
ఫైల్ సిస్టమ్,ഫയൽ സിസ്റ്റം
ఫిల్లర్,ഫിലർ
ఫిల్మ్ రికార్డర్,ചലച്ചിത്ര റെക്കോർഡർ
ఫిల్మ్ స్పీడ్,ചലച്ചിത്ര വേഗത
ఫిల్టర్,അരിപ്പ
ఫిల్టర్ చౌక్,ഫിൽട്ടർ ചോക്ക്
ఫిల్టర్ సర్క్యూట్,ഫിൽട്ടർ സർക്യൂട്ട്
ఫిల్టరింగ్,ഫിൽപ്പ്
చక్కటి ట్యూనింగ్ నియంత్రణ,മികച്ച ട്യൂണിംഗ് നിയന്ത്രണം
పరిమిత క్షేత్రం,പരിമിത ഫീൽഡ്
ఫైర్ వాల్,തീ മതിൽ
ఫైర్‌ఫాక్స్,ഫയർഫോക്സ്
ఫైరింగ్ కోణం,ഫയറിംഗ് ആംഗിൾ
ఫర్మ్‌వేర్,ഫേംവെയർ
ఫిట్టింగులు,ഫിറ്റിംഗുകൾ
స్థిర పాయింట్ చార్ట్,സ്ഥിര പോയിന്റ് ചാർട്ട്
స్థిర పాయింట్ అంశం,നിശ്ചിത പോയിന്റ് ഇനം
ఫ్లాష్,ഫ്ലാഷ്
ఫ్లాట్,പരന്ന
ఫ్లికర్,കലഹമുണ്ടായി
ఫ్లిప్ ఫ్లాప్,ഫ്ലിപ്പ് ഫ്ലോപ്പ്
ఫ్లోట్ వాల్వ్,ഫ്ലോട്ട് വാൽവ്
తేలియాడే,പൊങ്ങിക്കിടക്കുന്ന
ఫ్లోటింగ్ బ్యాటరీ,ഫ്ലോട്ടിംഗ് ബാറ്ററി
ఫ్లోటింగ్ పాయింట్,ഫ്ലോട്ടിംഗ് പോയിന്റ്
